index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,team_in_possession_id,attacking_side,team_in_possession_shortname,n_player_possessions_in_phase,team_possession_loss_in_phase,team_possession_lead_to_goal,team_possession_lead_to_shot,team_in_possession_phase_type,team_in_possession_phase_type_id,team_out_of_possession_phase_type,team_out_of_possession_phase_type_id,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,team_in_possession_width_start,team_in_possession_width_end,team_in_possession_length_start,team_in_possession_length_end,team_out_of_possession_width_start,team_out_of_possession_width_end,team_out_of_possession_length_start,team_out_of_possession_length_end
0,2003228,35,105,00:02.5,00:09.5,0,2,7.0,1,1,4177,left_to_right,Auckland FC,4,True,False,False,create,1,medium_block,9,-6.35,2.57,3,center,2,middle_third,False,5.11,-33.18,5,wide_right,2,middle_third,False,45.4,48.0,46.12,58.91,35.11,41.24,43.72,50.08
1,2003228,273,288,00:26.3,00:27.8,0,26,1.5,1,2,1803,right_to_left,Western United,1,True,False,False,chaotic,5,chaotic,5,0.02,31.34,1,wide_left,2,middle_third,False,11.85,29.08,1,wide_left,2,middle_third,False,27.65,25.06,52.31,51.35,23.68,24.4,50.65,48.37
2,2003228,288,298,00:27.8,00:28.8,0,27,1.0,1,1,4177,left_to_right,Auckland FC,1,True,False,False,chaotic,5,chaotic,5,-11.51,-29.29,5,wide_right,2,middle_third,False,-4.91,-32.56,5,wide_right,2,middle_third,False,24.51,25.26,48.16,46.33,24.91,24.01,51.39,51.67
3,2003228,399,441,00:38.9,00:43.1,0,38,4.2,1,2,1803,right_to_left,Western United,2,False,False,False,create,1,medium_block,9,2.76,32.66,1,wide_left,2,middle_third,False,24.95,13.33,2,half_space_left,3,attacking_third,False,30.63,22.58,62.45,59.34,23.87,22.44,47.67,47.19
4,2003228,441,498,00:43.1,00:48.8,0,43,5.7,1,2,1803,right_to_left,Western United,3,False,False,False,finish,2,low_block,8,24.74,13.39,2,half_space_left,3,attacking_third,False,37.74,-13.46,4,half_space_right,3,attacking_third,True,22.7,26.45,59.17,70.01,22.36,21.42,47.33,43.96
5,2003228,758,958,01:14.8,01:34.8,1,14,20.0,1,2,1803,right_to_left,Western United,8,True,False,False,set_play,7,defending_set_play,13,50.26,-29.67,5,wide_right,3,attacking_third,False,-19.12,1.94,3,center,1,defensive_third,False,36.69,26.73,73.34,42.37,17.52,37.96,34.48,61.43
6,2003228,958,1037,01:34.8,01:42.7,1,34,7.9,1,1,4177,left_to_right,Auckland FC,1,True,False,False,transition,4,defending_transition,11,-18.79,1.28,3,center,1,defensive_third,False,25.92,-24.44,5,wide_right,3,attacking_third,False,26.95,44.58,42.53,61.38,37.73,31.23,61.35,57.78
7,2003228,1037,1063,01:42.7,01:45.3,1,42,2.6,1,2,1803,right_to_left,Western United,2,False,False,False,build_up,0,high_block,10,-26.12,23.45,1,wide_left,1,defensive_third,False,-20.81,22.39,1,wide_left,1,defensive_third,False,31.12,29.52,57.56,50.25,44.53,38.33,61.9,64.15
8,2003228,1063,1145,01:45.3,01:53.5,1,45,8.2,1,2,1803,right_to_left,Western United,3,True,False,False,create,1,medium_block,9,-19.34,23.4,1,wide_left,1,defensive_third,False,11.35,15.42,2,half_space_left,2,middle_third,False,30.15,27.37,50.1,60.09,38.36,31.39,63.92,50.81
9,2003228,1145,1270,01:53.5,02:06.0,1,53,12.5,1,1,4177,left_to_right,Auckland FC,3,True,False,False,transition,4,defending_transition,11,-11.05,-14.89,4,half_space_right,2,middle_third,False,39.85,-1.7,3,center,3,attacking_third,True,31.35,39.57,50.54,71.3,27.58,23.68,60.33,37.6
10,2003228,1270,1300,02:06.0,02:09.0,2,6,3.0,1,2,1803,right_to_left,Western United,2,True,False,False,chaotic,5,chaotic,5,-39.98,2.38,3,center,1,defensive_third,False,-22.6,0.34,3,center,1,defensive_third,False,23.77,26.69,37.5,31.07,39.34,35.75,71.34,67.22
11,2003228,1300,1319,02:09.0,02:10.9,2,9,1.9,1,1,4177,left_to_right,Auckland FC,1,True,False,False,chaotic,5,chaotic,5,22.49,-0.76,3,center,3,attacking_third,False,36.02,-10.42,4,half_space_right,3,attacking_third,True,35.96,39.31,67.01,63.67,26.72,27.73,30.65,25.98
12,2003228,1319,1352,02:10.9,02:14.2,2,10,3.3,1,2,1803,right_to_left,Western United,1,True,False,False,direct,6,defending_direct,15,-35.65,10.2,2,half_space_left,1,defensive_third,False,0.79,-9.47,4,half_space_right,2,middle_third,False,27.86,31.53,26.05,31.04,39.4,42.51,63.67,61.43
13,2003228,1352,1467,02:14.2,02:25.7,2,14,11.5,1,1,4177,left_to_right,Auckland FC,1,False,False,False,create,1,medium_block,9,-1.46,10.01,2,half_space_left,2,middle_third,False,-18.94,14.29,2,half_space_left,1,defensive_third,False,42.77,61.77,61.28,46.03,31.61,41.96,31.33,47.82
14,2003228,1467,1523,02:25.7,02:31.3,2,25,5.6,1,1,4177,left_to_right,Auckland FC,2,False,False,False,build_up,0,high_block,10,-20.32,13.24,2,half_space_left,1,defensive_third,False,-20.03,-19.74,4,half_space_right,1,defensive_third,False,61.83,66.8,45.91,44.14,41.84,38.99,47.95,49.12
15,2003228,1523,1700,02:31.3,02:49.0,2,31,17.7,1,1,4177,left_to_right,Auckland FC,6,True,False,False,create,1,medium_block,9,-19.94,-19.9,4,half_space_right,1,defensive_third,False,21.59,26.72,1,wide_left,3,attacking_third,False,66.78,52.06,44.17,56.97,39.01,47.55,49.14,45.64
16,2003228,1700,1741,02:49.0,02:53.1,2,49,4.1,1,2,1803,right_to_left,Western United,1,False,False,False,chaotic,5,chaotic,5,-22.68,-26.33,5,wide_right,1,defensive_third,False,-48.53,-7.05,3,center,1,defensive_third,False,47.49,46.55,45.77,50.75,51.68,40.9,57.24,73.92
17,2003228,1741,1775,02:53.1,02:56.5,2,53,3.4,1,2,1803,right_to_left,Western United,1,True,False,False,direct,6,defending_direct,15,-48.05,-7.79,3,center,1,defensive_third,False,-4.24,-28.8,5,wide_right,2,middle_third,False,46.75,44.93,50.74,50.27,40.82,42.56,74.21,68.94
