event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_0,0,2010085,13,13,00:00.3,00:00.3,0,0,0.0,1,2,right_to_left,8,player_possession,771855,A. Lopane,12,LM,2380,Melbourne City,0.2,-0.49,3,center,2,middle_third,False,0.2,-0.49,3,center,2,middle_third,False,3,drawing,0,0,0,1,True,False,False,True,2,True,1,create,9,medium_block,5,chaotic,5,chaotic,,,,,,,,,False,False,0.0,,,,,,,,,9.19,9.19,0.0,17.66,17.66,17.46,17.46,0.0,34.84,34.84,0.0,False,False,13,unknown,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,,,9520,S. Souprayen,4.0,LCB,-15.62,-0.88,3,center,2,middle_third,False,-15.06,-0.96,3,center,2,middle_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,2,2,,,,,,,,,,,,,,,,,17.21,2,medium,174.03,2,backward,,,,,9,9,0,True,True,,True,False
8_1,1,2010085,27,38,00:01.7,00:02.8,0,1,1.1,1,2,right_to_left,8,player_possession,9520,S. Souprayen,4,LCB,2380,Melbourne City,-15.06,-0.96,3,center,2,middle_third,False,-13.56,-0.69,3,center,2,middle_third,False,3,drawing,0,0,0,2,False,True,True,False,2,True,1,create,9,medium_block,5,chaotic,5,chaotic,,,,,,,12,throw_in_against,False,False,1.39,10.2,1,forward,,,5.01,1,jogging,12.87,6.26,-6.61,19.2,22.46,34.26,36.02,1.76,33.3,30.04,-3.26,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,174.03,2,backward,17.21,2,medium,2,unsuccessful,7_4,,159945,M. Caputo,20.0,RF,16.9,-24.39,5,wide_right,2,middle_third,False,,,,,,,,0.6489,True,0.0033,False,5,1,2,0,2,0,5,0,0,3,2,3,2,3,5,9,9,True,541.0,2,,True,False,2,second_last,1,through,38.59,3,long,-37.89,1,forward,,,,,,,True,10,4,6,10,10,0,True,True,True,,False
8_2,2,2010085,134,153,00:12.4,00:14.3,0,12,1.9,1,1,left_to_right,8,player_possession,795511,N. Paull,4,LCB,870,CC Mariners,-44.54,27.35,1,wide_left,1,defensive_third,False,-42.89,28.32,1,wide_left,1,defensive_third,False,3,drawing,0,0,1,1,True,True,True,True,2,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,9,medium_block,1,create,11,throw_in_for,,,False,False,2.02,30.45,1,forward,False,False,4.28,1,jogging,12.24,7.53,-4.71,0.98,1.16,45.52,44.05,-1.47,51.52,51.34,-0.18,False,False,7,throw_in_reception,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_6,,51668,A. Kuol,19.0,CF,-2.82,18.37,2,half_space_left,2,middle_third,False,,,,,,,,0.6448,True,0.0029,False,3,0,0,0,0,0,3,0,0,1,2,3,2,3,3,9,9,False,,,,,,,,,,41.29,3,long,-13.95,1,forward,,,,,,,True,10,2,8,10,10,0,True,True,,True,False
8_3,3,2010085,169,169,00:15.9,00:15.9,0,15,0.0,1,2,right_to_left,8,player_possession,50992,K. Trewin,10,DM,2380,Melbourne City,9.39,-22.11,5,wide_right,2,middle_third,False,9.39,-22.11,5,wide_right,2,middle_third,False,3,drawing,0,0,2,2,True,False,False,True,3,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,0.0,-115.6,4,sideway_right,,,11.42,1,jogging,7.8,7.8,0.0,38.41,38.41,29.02,29.02,0.0,14.09,14.09,0.0,True,True,2,pass_interception,1,pass,True,False,False,False,True,False,False,,,,,,,1,successful,,,159945,M. Caputo,20.0,RF,30.63,-23.72,5,wide_right,3,attacking_third,False,29.37,-18.74,4,half_space_right,3,attacking_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,7,7,,,,,,,,,,,,,,,,,21.0,2,medium,-8.6,1,forward,,,,,9,9,0,True,True,True,True,False
8_4,4,2010085,206,206,00:19.6,00:19.6,0,19,0.0,1,2,right_to_left,8,player_possession,26095,A. Kuen,19,CF,2380,Melbourne City,34.36,-12.06,4,half_space_right,3,attacking_third,False,34.36,-12.06,4,half_space_right,3,attacking_third,False,3,drawing,0,0,2,3,False,False,False,False,3,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,0.0,-3.8,1,forward,,,17.37,2,running,2.9,2.9,0.0,36.44,36.44,2.08,2.08,0.0,16.06,16.06,0.0,True,True,3,keep_possession,1,pass,True,False,False,False,True,False,False,,,,,,,1,successful,7_8,,159941,M. Tilio,14.0,RM,35.11,-16.11,4,half_space_right,3,attacking_third,False,36.08,-15.53,4,half_space_right,3,attacking_third,True,0.6642,False,0.0636,True,1,1,0,0,0,0,0,0,1,0,0,,,,,1,1,False,,,,,,,,,,4.12,1,short,-79.51,4,sideway_right,4.09,1,short,-91.82,4,sideway_right,False,1,1,0,1,1,0,True,True,,True,False
8_5,5,2010085,208,232,00:19.8,00:22.2,0,19,2.4,1,2,right_to_left,8,player_possession,159941,M. Tilio,14,RM,2380,Melbourne City,36.08,-15.53,4,half_space_right,3,attacking_third,True,51.13,-19.85,4,half_space_right,3,attacking_third,True,3,drawing,0,0,2,4,False,True,True,False,3,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,12,throw_in_against,False,False,16.66,-16.02,1,forward,False,False,24.79,3,hsr,4.47,2.73,-1.74,37.43,48.6,1.35,-2.53,-3.88,15.07,3.9,-11.17,False,False,1,pass_reception,3,clearance,False,False,True,False,False,False,False,-91.82,4,sideway_right,4.09,1,short,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,True,True,True,,False
8_6,6,2010085,377,377,00:36.7,00:36.7,0,36,0.0,1,1,left_to_right,8,player_possession,29856,A. McCalmont,12,LM,870,CC Mariners,-43.93,29.55,1,wide_left,1,defensive_third,False,-43.93,29.55,1,wide_left,1,defensive_third,False,3,drawing,0,0,3,5,True,True,True,True,2,True,5,chaotic,5,chaotic,9,medium_block,1,create,5,chaotic,5,chaotic,11,throw_in_for,12,throw_in_against,False,False,0.0,120.41,3,sideway_left,,,3.78,1,jogging,1.89,1.89,0.0,-6.96,-6.96,36.97,36.97,0.0,59.46,59.46,0.0,True,True,7,throw_in_reception,1,pass,True,False,False,False,False,False,False,,,,,,,2,unsuccessful,7_11,,51668,A. Kuol,19.0,CF,-12.03,31.05,1,wide_left,2,middle_third,False,,,,,,,,0.4062,True,0.0012,False,4,1,0,0,0,0,2,0,0,0,4,,,,,8,8,False,,,,,,,,,,31.94,3,long,2.69,1,forward,,,,,,,True,9,2,7,9,9,0,True,True,,,False
8_7,7,2010085,468,484,00:45.8,00:47.4,0,45,1.6,1,2,right_to_left,8,player_possession,114464,G. Ferreyra,6,RCB,2380,Melbourne City,1.61,-29.41,5,wide_right,2,middle_third,False,-0.67,-24.24,5,wide_right,2,middle_third,False,3,drawing,0,0,4,1,True,False,False,True,3,False,1,create,9,medium_block,2,finish,8,low_block,5,chaotic,5,chaotic,11,throw_in_for,,,False,False,5.65,113.8,3,sideway_left,False,False,12.67,1,jogging,15.41,14.9,-0.5,35.03,29.87,33.42,30.54,-2.88,17.47,22.63,5.16,False,False,7,throw_in_reception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_15,False,9520,S. Souprayen,4.0,LCB,-4.02,-4.72,3,center,2,middle_third,False,-6.15,-1.65,3,center,2,middle_third,False,0.9987,False,0.0005,False,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8,8,True,532.0,3,False,False,False,,,,,19.81,2,medium,99.74,3,sideway_left,15.41,2,medium,92.38,3,sideway_left,False,10,10,0,10,10,0,True,True,,True,False
8_8,8,2010085,497,509,00:48.7,00:49.9,0,48,1.2,1,2,right_to_left,8,player_possession,9520,S. Souprayen,4,LCB,2380,Melbourne City,-6.15,-1.65,3,center,2,middle_third,False,-5.79,1.72,3,center,2,middle_third,False,3,drawing,0,0,4,2,False,False,True,False,3,False,1,create,9,medium_block,2,finish,8,low_block,5,chaotic,5,chaotic,,,,,False,False,3.51,83.9,3,sideway_left,False,False,10.54,1,jogging,18.06,17.59,-0.47,27.02,25.58,33.17,31.37,-1.8,25.48,26.92,1.44,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,92.38,3,sideway_left,15.41,2,medium,1,successful,7_16,False,11891,A. Behich,2.0,LB,12.56,24.99,1,wide_left,2,middle_third,False,11.16,29.99,1,wide_left,2,middle_third,False,0.9893,False,0.0011,False,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,9,9,True,523.0,3,False,False,False,,,,,29.63,2,medium,51.74,3,sideway_left,23.0,2,medium,40.22,1,forward,True,10,8,2,10,10,0,True,True,True,True,False
8_9,9,2010085,533,548,00:52.3,00:53.8,0,52,1.5,1,2,right_to_left,8,player_possession,11891,A. Behich,2,LB,2380,Melbourne City,11.16,29.99,1,wide_left,2,middle_third,False,11.07,29.43,1,wide_left,2,middle_third,False,3,drawing,0,0,5,1,False,False,True,True,1,False,2,finish,8,low_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,0.59,-99.13,4,sideway_right,,,1.54,1,jogging,10.66,4.11,-6.55,28.1,30.03,16.94,18.96,2.02,24.4,22.47,-1.93,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,40.22,1,forward,23.0,2,medium,1,successful,7_18,False,9520,S. Souprayen,4.0,LCB,-5.29,16.13,2,half_space_left,2,middle_third,False,-6.93,19.83,2,half_space_left,2,middle_third,False,0.9991,False,0.0006,False,4,0,1,0,0,1,2,1,0,3,0,3,3,1,2,7,7,True,541.0,2,,False,False,,,,,21.08,2,medium,-140.89,2,backward,20.69,2,medium,-137.94,2,backward,False,8,10,-2,8,8,0,True,True,True,True,False
