event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_0,0,2004350,11,11,00:00.1,00:00.1,0,0,0.0,1,2,right_to_left,8,player_possession,,,962802,R. White,9,LDM,,,,,866,Adelaide United,-0.4,-1.35,3,center,2,middle_third,False,-0.4,-1.35,3,center,2,middle_third,False,,,,,,3,drawing,0,0,0,1,True,False,True,True,1,False,1,create,9,medium_block,0,build_up,10,high_block,,,,,,,,,False,False,0.0,,,,,,,,,3.62,3.62,0.0,20.07,20.07,20.47,20.47,0.0,32.43,32.43,0.0,False,False,13,unknown,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,,,809070,E. Cox,1,GK,-32.54,1.88,3,center,1,defensive_third,False,-30.74,0.87,3,center,1,defensive_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,35.23,3,long,-178.44,2,backward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,False,False,,True,True
1_0,1,2004350,22,64,00:01.2,00:05.4,0,1,4.2,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,42513,Z. Clough,17,RW,809070,E. Cox,1,GK,866,Adelaide United,2.54,-7.5,3,center,2,middle_third,False,18.64,5.83,3,center,3,attacking_third,False,8_1,36,,,,3,drawing,0,0,2,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,20.91,39.62,1,forward,False,False,17.1,2,running,4.38,2.55,-1.83,19.49,22.27,16.95,3.63,-13.32,33.01,30.23,-2.78,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,36.9,46.81,-33.27,1.41,3,center,1,defensive_third,False,-27.75,-0.42,3,center,1,defensive_third,False,True,True,False,False,False,0.004,0.7409,0.1804,False,,True,0,False,,,,True,,,4,7,3,True,True,,True,
8_1,2,2004350,36,51,00:02.6,00:04.1,0,2,1.5,1,2,right_to_left,8,player_possession,,,809070,E. Cox,1,GK,,,,,866,Adelaide United,-30.74,0.87,3,center,1,defensive_third,False,-28.81,-0.29,3,center,1,defensive_third,False,,,,,,3,drawing,0,0,2,1,False,False,False,True,2,True,6,direct,15,defending_direct,5,chaotic,5,chaotic,0,build_up,10,high_block,,,,,False,False,2.07,-31.01,1,forward,False,False,5.54,1,jogging,20.32,9.85,-10.47,17.82,18.3,48.56,47.11,-1.45,34.68,34.2,-0.48,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-178.44,2,backward,35.23,3,long,1,successful,7_0,True,42513,Z. Clough,17,RW,13.83,1.97,3,center,2,middle_third,False,20.12,8.79,3,center,3,attacking_third,False,0.7409,False,0.004,False,4,1,4,0,4,0,4,0,0,4,0,2,4,2,4,10,10,True,4411,2,,,,True,,,False,,,2,second_last,1,through,42.7,3,long,3.03,1,forward,42.91,3,long,2.85,1,forward,True,10,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,False,True,False
7_0,3,2004350,36,51,00:02.6,00:04.1,0,2,1.5,1,2,right_to_left,7,passing_option,,,42513,Z. Clough,17,RW,809070,E. Cox,1,GK,866,Adelaide United,7.86,-3.15,3,center,2,middle_third,False,13.83,1.97,3,center,2,middle_third,False,8_1,36,1_0,8,run_ahead_of_the_ball,3,drawing,0,0,2,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,7.43,40.62,1,forward,False,False,22.51,3,hsr,1.82,2.55,0.73,17.82,18.3,9.96,4.47,-5.49,34.68,34.2,-0.48,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4411,2,,,,True,1,through,False,,,2,second_last,1,through,42.7,3,long,3.03,1,forward,42.91,3,long,2.85,1,forward,True,10,4,6,3,ahead,3,ahead,38.81,42.7,-30.74,0.87,3,center,1,defensive_third,False,-28.81,-0.29,3,center,1,defensive_third,False,True,True,False,False,False,0.004,0.7409,0.1804,False,51,False,,,,,,,3,False,,,,True,True,,True,False
7_1,4,2004350,36,51,00:02.6,00:04.1,0,2,1.5,1,2,right_to_left,7,passing_option,,,51686,A. Goodwin,19,CF,809070,E. Cox,1,GK,866,Adelaide United,9.79,17.81,2,half_space_left,2,middle_third,False,14.0,18.67,2,half_space_left,2,middle_third,False,8_1,36,,,,3,drawing,0,0,2,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,3.97,11.55,1,forward,False,False,,,,7.48,5.68,-1.8,17.82,18.3,8.03,4.3,-3.73,34.68,34.2,-0.48,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4411,2,,,,True,1,through,False,,,2,second_last,1,through,46.37,3,long,23.54,1,forward,,,,,,,True,10,3,7,3,ahead,3,ahead,43.93,46.82,-30.74,0.87,3,center,1,defensive_third,False,-28.81,-0.29,3,center,1,defensive_third,False,False,False,,False,False,0.0023,0.7645,0.8629,True,48,True,,,,,,,3,True,,,,True,True,,,True
7_2,5,2004350,43,51,00:03.3,00:04.1,0,3,0.8,1,2,right_to_left,7,passing_option,,,50971,Y. Dukuly,16,LW,809070,E. Cox,1,GK,866,Adelaide United,11.77,29.56,1,wide_left,2,middle_third,False,13.85,28.82,1,wide_left,2,middle_third,False,8_1,36,,,,3,drawing,0,0,2,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,2.21,-19.58,1,forward,False,False,,,,7.86,6.27,-1.59,17.54,18.3,5.77,4.45,-1.32,34.96,34.2,-0.76,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4411,2,,,,True,1,through,False,,,2,second_last,1,through,51.56,3,long,34.42,1,forward,,,,,,,True,10,3,7,3,ahead,3,ahead,51.16,51.65,-30.3,0.45,3,center,1,defensive_third,False,-28.81,-0.29,3,center,1,defensive_third,False,False,False,,False,False,0.0038,0.7686,0.945,True,50,False,,,,,,,3,True,,,,True,True,,,True
7_3,6,2004350,50,51,00:04.0,00:04.1,0,4,0.1,1,2,right_to_left,7,passing_option,,,50959,S. Mauk,15,AM,809070,E. Cox,1,GK,866,Adelaide United,6.19,14.12,2,half_space_left,2,middle_third,False,6.47,14.4,2,half_space_left,2,middle_third,False,8_1,36,,,,3,drawing,0,0,2,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,1.54,46.67,3,sideway_left,False,False,13.97,1,jogging,8.86,8.95,0.09,18.12,18.3,11.93,11.83,-0.1,34.38,34.2,-0.18,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4411,2,,,,True,1,through,False,,,2,second_last,1,through,38.22,3,long,22.61,1,forward,,,,,,,True,10,6,4,3,ahead,3,ahead,38.0,38.22,-29.0,-0.21,3,center,1,defensive_third,False,-28.81,-0.29,3,center,1,defensive_third,False,False,False,,False,False,0.001,0.7241,0.7815,True,51,False,,,,,,,3,True,,,,True,True,,,False
1_1,7,2004350,57,81,00:04.7,00:07.1,0,4,2.4,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,51686,A. Goodwin,19,CF,42513,Z. Clough,17,RW,866,Adelaide United,16.28,18.58,2,half_space_left,2,middle_third,False,26.61,15.39,2,half_space_left,3,attacking_third,False,8_2,74,,,,3,drawing,0,0,2,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,11.06,-17.16,1,forward,False,False,16.28,2,running,5.27,4.35,-0.92,19.9,30.09,3.62,3.48,-0.14,32.6,22.41,-10.19,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,same_line,3,ahead,14.87,8.13,16.11,3.71,3,center,2,middle_third,False,20.36,10.19,2,half_space_left,3,attacking_third,False,False,False,,True,True,0.0393,0.4489,0.9836,True,,True,0,False,,,,True,,,2,3,1,True,True,,,
8_2,8,2004350,74,74,00:06.4,00:06.4,0,6,0.0,1,2,right_to_left,8,player_possession,,,42513,Z. Clough,17,RW,,,,,866,Adelaide United,20.12,8.79,3,center,3,attacking_third,False,20.12,8.79,3,center,3,attacking_third,False,,,,,,3,drawing,0,0,2,2,False,True,True,False,2,True,6,direct,15,defending_direct,5,chaotic,5,chaotic,0,build_up,10,high_block,,,,,False,False,0.0,70.14,3,sideway_left,,,10.96,1,jogging,2.55,2.55,0.0,27.05,27.05,6.93,6.93,0.0,25.45,25.45,0.0,True,True,1,pass_reception,1,pass,True,False,False,False,True,False,False,2.85,1,forward,42.91,3,long,2,unsuccessful,7_4,,50959,S. Mauk,15,AM,13.41,16.84,2,half_space_left,2,middle_third,False,,,,,,,,0.6811,False,0.0072,False,3,1,0,0,0,0,1,1,0,1,1,,,,,2,2,False,,,,,,,,,,,,,,,,10.48,1,short,129.81,3,sideway_left,,,,,,,False,4,6,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,True,True,True,True,False
7_4,9,2004350,74,74,00:06.4,00:06.4,0,6,0.0,1,2,right_to_left,7,passing_option,,,50959,S. Mauk,15,AM,42513,Z. Clough,17,RW,866,Adelaide United,13.41,16.84,2,half_space_left,2,middle_third,False,13.41,16.84,2,half_space_left,2,middle_third,False,8_2,74,,,,3,drawing,0,0,2,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,0.0,-4.99,1,forward,False,False,10.72,1,jogging,7.29,7.29,0.0,27.05,27.05,13.64,13.64,0.0,25.45,25.45,0.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,10.48,1,short,129.81,3,sideway_left,,,,,,,False,4,6,-2,1,behind,1,behind,10.48,10.48,20.12,8.79,3,center,3,attacking_third,False,20.12,8.79,3,center,3,attacking_third,False,True,False,,False,False,0.0072,0.6811,0.82,True,74,True,,,,,,,2,True,,,,True,True,,,False
