index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,team_in_possession_id,attacking_side,team_in_possession_shortname,n_player_possessions_in_phase,team_possession_loss_in_phase,team_possession_lead_to_goal,team_possession_lead_to_shot,team_in_possession_phase_type,team_in_possession_phase_type_id,team_out_of_possession_phase_type,team_out_of_possession_phase_type_id,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,team_in_possession_width_start,team_in_possession_width_end,team_in_possession_length_start,team_in_possession_length_end,team_out_of_possession_width_start,team_out_of_possession_width_end,team_out_of_possession_length_start,team_out_of_possession_length_end
0,2010402,21,268,00:01.1,00:25.8,0,1,24.7,1,2,1805,right_to_left,Newcastle,9,True,False,False,create,1,medium_block,9,-0.54,-0.0,3,center,2,middle_third,False,7.11,-26.68,5,wide_right,2,middle_third,False,50.74,57.77,40.46,47.05,43.75,48.74,41.0,54.97
1,2010402,268,292,00:25.8,00:28.2,0,25,2.4,1,1,867,left_to_right,Wellington P FC,1,False,False,False,create,1,medium_block,9,-7.79,26.97,1,wide_left,2,middle_third,False,-19.99,32.1,1,wide_left,1,defensive_third,False,48.89,54.93,55.0,57.36,57.42,49.66,47.3,55.75
2,2010402,292,443,00:28.2,00:43.3,0,28,15.1,1,1,867,left_to_right,Wellington P FC,7,False,False,False,build_up,0,high_block,10,-20.17,32.1,1,wide_left,1,defensive_third,False,-33.31,-29.52,5,wide_right,1,defensive_third,False,55.08,51.02,57.44,46.74,49.44,39.46,56.04,68.89
3,2010402,585,710,00:57.5,01:10.0,0,57,12.5,1,1,867,left_to_right,Wellington P FC,4,False,False,True,build_up,0,high_block,10,,,2,half_space_left,2,middle_third,False,-20.28,-22.52,5,wide_right,1,defensive_third,False,,61.59,,49.72,,38.34,,66.8
4,2010402,710,819,01:10.0,01:20.9,1,10,10.9,1,1,867,left_to_right,Wellington P FC,4,False,False,True,create,1,medium_block,9,-19.29,-23.84,5,wide_right,1,defensive_third,False,27.32,-29.03,5,wide_right,3,attacking_third,False,61.52,48.11,49.7,64.07,38.32,29.32,66.62,55.42
5,2010402,819,864,01:20.9,01:25.4,1,20,4.5,1,1,867,left_to_right,Wellington P FC,2,True,False,True,finish,2,low_block,8,28.07,-28.76,5,wide_right,3,attacking_third,False,53.9,-6.54,3,center,3,attacking_third,False,47.58,26.34,64.6,85.41,29.26,25.07,55.49,50.43
6,2010402,1037,1182,01:42.7,01:57.2,1,42,14.5,1,2,1805,right_to_left,Newcastle,5,False,False,False,build_up,0,high_block,10,,,2,half_space_left,2,middle_third,False,-24.27,-28.14,5,wide_right,1,defensive_third,False,,36.94,,40.12,,27.63,,74.85
7,2010402,1293,1471,02:08.3,02:26.1,2,8,17.8,1,2,1805,right_to_left,Newcastle,7,False,False,False,create,1,medium_block,9,-14.31,-35.2,5,wide_right,2,middle_third,False,-9.07,27.69,1,wide_left,2,middle_third,False,44.59,64.48,48.33,53.98,30.43,43.54,65.51,45.68
8,2010402,1471,1493,02:26.1,02:28.3,2,26,2.2,1,2,1805,right_to_left,Newcastle,1,True,False,False,direct,6,defending_direct,15,-8.06,27.49,1,wide_left,2,middle_third,False,24.43,17.45,2,half_space_left,3,attacking_third,False,64.3,57.33,54.15,63.91,43.41,40.07,45.69,48.14
9,2010402,1493,1701,02:28.3,02:49.1,2,28,20.8,1,1,867,left_to_right,Wellington P FC,7,False,False,False,build_up,0,high_block,10,-24.7,-16.92,4,half_space_right,1,defensive_third,False,-20.51,11.3,2,half_space_left,1,defensive_third,False,39.94,59.51,48.3,44.0,56.84,37.2,64.32,72.51
10,2010402,1701,1706,02:49.1,02:49.6,2,49,0.5,1,1,867,left_to_right,Wellington P FC,0,True,False,False,create,1,medium_block,9,-19.83,11.93,2,half_space_left,1,defensive_third,False,-17.94,12.45,2,half_space_left,1,defensive_third,False,59.04,57.13,43.95,43.77,37.1,36.61,72.3,71.34
11,2010402,1706,1725,02:49.6,02:51.5,2,49,1.9,1,2,1805,right_to_left,Newcastle,1,False,False,False,chaotic,5,chaotic,5,17.96,-12.34,4,half_space_right,3,attacking_third,False,25.77,-7.08,3,center,3,attacking_third,False,36.46,31.31,71.09,66.17,56.64,47.96,43.73,42.35
12,2010402,2345,2355,03:53.5,03:54.5,3,53,1.0,1,2,1805,right_to_left,Newcastle,1,True,False,False,set_play,7,defending_set_play,13,25.59,-6.08,3,center,3,attacking_third,False,43.99,-0.16,3,center,3,attacking_third,True,21.41,19.93,54.41,56.34,15.92,13.89,16.78,18.62
13,2010402,2653,2709,04:24.3,04:29.9,4,24,5.6,1,1,867,left_to_right,Wellington P FC,2,True,False,False,direct,6,defending_direct,15,-35.35,6.44,3,center,1,defensive_third,False,27.33,12.89,2,half_space_left,3,attacking_third,False,23.72,23.87,71.73,72.43,23.33,24.91,41.83,47.68
14,2010402,2709,2904,04:29.9,04:49.4,4,29,19.5,1,2,1805,right_to_left,Newcastle,5,True,False,False,build_up,0,high_block,10,-27.51,-12.56,4,half_space_right,1,defensive_third,False,-42.34,-24.61,5,wide_right,1,defensive_third,False,24.96,49.6,47.81,45.73,24.0,32.75,72.73,73.81
15,2010402,2904,2965,04:49.4,04:55.5,4,49,6.1,1,1,867,left_to_right,Wellington P FC,3,True,False,True,finish,2,low_block,8,42.4,24.36,1,wide_left,3,attacking_third,False,42.32,2.21,3,center,3,attacking_third,True,32.54,34.79,73.92,72.08,49.4,28.7,45.67,43.91
16,2010402,2965,3096,04:55.5,05:08.6,4,55,13.1,1,2,1805,right_to_left,Newcastle,2,False,False,False,build_up,0,high_block,10,-42.74,-2.01,3,center,1,defensive_third,False,-20.36,10.83,2,half_space_left,1,defensive_third,False,28.7,60.32,43.7,51.21,34.84,43.44,71.95,56.56
17,2010402,3096,3333,05:08.6,05:32.3,5,8,23.7,1,2,1805,right_to_left,Newcastle,7,True,False,False,create,1,medium_block,9,-19.99,11.0,2,half_space_left,1,defensive_third,False,2.76,21.84,1,wide_left,2,middle_third,False,60.3,53.56,51.13,56.04,43.39,40.28,56.37,42.04
18,2010402,3333,3359,05:32.3,05:34.9,5,32,2.6,1,1,867,left_to_right,Wellington P FC,1,True,False,False,chaotic,5,chaotic,5,-2.48,-21.99,5,wide_right,2,middle_third,False,6.05,-33.21,5,wide_right,2,middle_third,False,40.26,41.05,42.38,49.79,53.37,53.52,56.06,55.31
19,2010402,3359,3599,05:34.9,05:58.9,5,34,24.0,1,2,1805,right_to_left,Newcastle,10,True,False,False,create,1,medium_block,9,-6.45,33.07,1,wide_left,2,middle_third,False,30.42,4.99,3,center,3,attacking_third,False,53.82,49.94,55.24,61.19,41.12,36.73,49.97,40.87
20,2010402,3599,3609,05:58.9,05:59.9,5,58,1.0,1,1,867,left_to_right,Wellington P FC,1,True,False,False,chaotic,5,chaotic,5,-31.39,-4.74,3,center,1,defensive_third,False,-42.93,-8.22,3,center,1,defensive_third,False,36.5,34.83,41.11,42.71,49.76,48.04,61.6,64.53
21,2010402,3914,4040,06:30.4,06:43.0,6,30,12.6,1,2,1805,right_to_left,Newcastle,4,False,False,False,set_play,7,defending_set_play,13,50.83,30.11,1,wide_left,3,attacking_third,False,6.28,-14.04,4,half_space_right,2,middle_third,False,36.7,42.22,71.12,61.42,22.96,38.31,7.67,37.2
22,2010402,4040,4147,06:43.0,06:53.7,6,43,10.7,1,2,1805,right_to_left,Newcastle,3,False,False,False,create,1,medium_block,9,4.98,-13.67,4,half_space_right,2,middle_third,False,-19.87,11.64,2,half_space_left,1,defensive_third,False,42.16,37.76,61.29,51.42,38.36,39.32,37.66,59.36
23,2010402,4147,4217,06:53.7,07:00.7,6,53,7.0,1,2,1805,right_to_left,Newcastle,1,False,False,False,build_up,0,high_block,10,-21.55,11.38,2,half_space_left,1,defensive_third,False,-20.1,32.02,1,wide_left,1,defensive_third,False,38.12,51.95,51.39,46.84,39.26,47.23,59.74,71.35
24,2010402,4217,4284,07:00.7,07:07.4,7,0,6.7,1,2,1805,right_to_left,Newcastle,1,False,False,False,create,1,medium_block,9,-19.9,31.95,1,wide_left,1,defensive_third,False,-19.8,17.5,2,half_space_left,1,defensive_third,False,51.82,49.91,46.84,43.3,47.22,39.58,71.15,60.41
25,2010402,4284,4385,07:07.4,07:17.5,7,7,10.1,1,2,1805,right_to_left,Newcastle,4,False,False,False,build_up,0,high_block,10,-20.51,16.92,2,half_space_left,1,defensive_third,False,-20.13,-18.6,4,half_space_right,1,defensive_third,False,49.8,51.12,43.39,50.85,39.62,41.69,60.47,62.69
26,2010402,4385,4449,07:17.5,07:23.9,7,17,6.4,1,2,1805,right_to_left,Newcastle,1,False,False,False,create,1,medium_block,9,-19.73,-18.84,4,half_space_right,1,defensive_third,False,9.61,-17.61,4,half_space_right,2,middle_third,False,51.21,51.88,50.86,63.7,41.48,39.63,62.56,48.88
27,2010402,4449,4673,07:23.9,07:46.3,7,23,22.4,1,2,1805,right_to_left,Newcastle,9,True,False,False,finish,2,low_block,8,9.69,-17.36,4,half_space_right,2,middle_third,False,46.46,-3.36,3,center,3,attacking_third,True,51.9,30.39,63.64,72.96,39.7,24.34,48.59,33.52
28,2010402,4673,4683,07:46.3,07:47.3,7,46,1.0,1,1,867,left_to_right,Wellington P FC,1,True,False,False,chaotic,5,chaotic,5,-46.27,4.21,3,center,1,defensive_third,False,-41.69,19.73,2,half_space_left,1,defensive_third,False,24.46,25.56,33.63,34.64,30.2,29.44,73.18,73.92
29,2010402,4845,4861,08:03.5,08:05.1,8,3,1.6,1,2,1805,right_to_left,Newcastle,1,False,False,False,create,1,medium_block,9,,,2,half_space_left,2,middle_third,False,,,2,half_space_left,2,middle_third,False,,,,,,,,
30,2010402,4861,4956,08:05.1,08:14.6,8,5,9.5,1,2,1805,right_to_left,Newcastle,4,True,False,False,finish,2,low_block,8,18.38,-3.47,3,center,3,attacking_third,False,48.01,-2.98,3,center,3,attacking_third,True,45.06,50.65,63.8,73.72,31.19,40.41,33.68,33.67
31,2010402,4956,5026,08:14.6,08:21.6,8,14,7.0,1,1,867,left_to_right,Wellington P FC,1,True,False,False,chaotic,5,chaotic,5,-48.41,2.81,3,center,1,defensive_third,False,-25.74,32.05,1,wide_left,1,defensive_third,False,40.45,42.45,33.85,31.93,50.29,41.81,74.17,73.54
