index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,team_in_possession_id,attacking_side,team_in_possession_shortname,n_player_possessions_in_phase,team_possession_loss_in_phase,team_possession_lead_to_goal,team_possession_lead_to_shot,team_in_possession_phase_type,team_in_possession_phase_type_id,team_out_of_possession_phase_type,team_out_of_possession_phase_type_id,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,team_in_possession_width_start,team_in_possession_width_end,team_in_possession_length_start,team_in_possession_length_end,team_out_of_possession_width_start,team_out_of_possession_width_end,team_out_of_possession_length_start,team_out_of_possession_length_end
0,1979756,16,107,00:00.6,00:09.7,0,0,9.1,1,2,4177,right_to_left,Auckland FC,3,True,False,False,create,1,medium_block,9,-0.8,-0.49,3,center,2,middle_third,False,25.69,26.59,1,wide_left,3,attacking_third,False,33.81,40.26,39.43,66.65,34.92,34.5,40.58,44.01
1,1979756,107,122,00:09.7,00:11.2,0,9,1.5,1,1,866,left_to_right,Adelaide United,1,True,False,False,chaotic,5,chaotic,5,-25.8,-26.61,5,wide_right,1,defensive_third,False,-17.3,-27.55,5,wide_right,2,middle_third,False,34.42,31.7,43.86,40.51,39.93,35.98,66.84,65.57
2,1979756,122,129,00:11.2,00:11.9,0,11,0.7,1,2,4177,right_to_left,Auckland FC,1,True,False,False,chaotic,5,chaotic,5,17.26,27.52,1,wide_left,2,middle_third,False,18.52,26.21,1,wide_left,3,attacking_third,False,35.81,34.58,65.27,63.66,31.43,29.95,40.15,38.13
3,1979756,129,139,00:11.9,00:12.9,0,11,1.0,1,1,866,left_to_right,Adelaide United,1,True,False,False,chaotic,5,chaotic,5,-17.84,-26.09,5,wide_right,1,defensive_third,False,-4.46,-28.47,5,wide_right,2,middle_third,False,29.77,29.69,37.86,37.15,34.32,32.22,63.42,61.41
4,1979756,299,333,00:28.9,00:32.3,0,28,3.4,1,2,4177,right_to_left,Auckland FC,1,True,False,False,chaotic,5,chaotic,5,-10.51,34.93,1,wide_left,2,middle_third,False,20.39,19.71,2,half_space_left,3,attacking_third,False,42.08,33.28,53.69,58.13,29.57,24.85,52.56,50.85
5,1979756,333,355,00:32.3,00:34.5,0,32,2.2,1,1,866,left_to_right,Adelaide United,1,True,False,False,chaotic,5,chaotic,5,-20.62,-19.17,4,half_space_right,1,defensive_third,False,-22.52,-10.27,4,half_space_right,1,defensive_third,False,24.78,24.47,50.85,51.16,32.86,25.94,58.04,61.95
6,1979756,355,366,00:34.5,00:35.6,0,34,1.1,1,2,4177,right_to_left,Auckland FC,1,True,False,False,chaotic,5,chaotic,5,23.19,10.3,2,half_space_left,3,attacking_third,False,30.69,10.38,2,half_space_left,3,attacking_third,False,25.89,25.68,62.27,65.74,24.52,24.97,51.12,50.49
7,1979756,366,420,00:35.6,00:41.0,0,35,5.4,1,1,866,left_to_right,Adelaide United,2,True,False,False,chaotic,5,chaotic,5,-30.57,-10.01,4,half_space_right,1,defensive_third,False,-13.36,22.3,1,wide_left,2,middle_third,False,25.01,35.95,50.41,47.2,25.7,36.35,66.16,63.28
8,1979756,420,473,00:41.0,00:46.3,0,41,5.3,1,2,4177,right_to_left,Auckland FC,2,True,False,False,chaotic,5,chaotic,5,12.81,-22.56,5,wide_right,2,middle_third,False,16.3,-28.29,5,wide_right,2,middle_third,False,36.76,43.73,63.05,57.63,36.13,38.77,47.15,47.24
9,1979756,473,483,00:46.3,00:47.3,0,46,1.0,1,1,866,left_to_right,Adelaide United,1,True,False,False,chaotic,5,chaotic,5,-16.79,28.7,1,wide_left,2,middle_third,False,-13.86,34.08,1,wide_left,2,middle_third,False,38.81,39.34,47.05,45.84,43.58,42.49,57.86,59.98
10,1979756,582,600,00:57.2,00:59.0,0,57,1.8,1,2,4177,right_to_left,Auckland FC,2,True,False,False,chaotic,5,chaotic,5,15.09,-32.14,5,wide_right,2,middle_third,False,30.2,-28.84,5,wide_right,3,attacking_third,False,39.92,37.36,65.05,62.46,31.46,31.62,46.7,46.84
11,1979756,600,632,00:59.0,01:02.2,0,59,3.2,1,1,866,left_to_right,Adelaide United,1,True,False,False,chaotic,5,chaotic,5,-30.15,29.22,1,wide_left,1,defensive_third,False,-29.43,33.44,1,wide_left,1,defensive_third,False,31.73,32.43,46.82,45.02,37.27,36.05,62.27,65.27
12,1979756,693,785,01:08.3,01:17.5,1,8,9.2,1,2,4177,right_to_left,Auckland FC,5,True,False,False,finish,2,low_block,8,33.42,-33.2,5,wide_right,3,attacking_third,False,19.85,-11.36,4,half_space_right,3,attacking_third,False,39.23,44.61,70.59,59.41,27.27,30.05,37.48,32.99
13,1979756,785,913,01:17.5,01:30.3,1,17,12.8,1,1,866,left_to_right,Adelaide United,5,True,False,False,transition,4,defending_transition,11,-19.76,11.18,2,half_space_left,1,defensive_third,False,44.46,10.4,2,half_space_left,3,attacking_third,True,30.25,34.83,33.08,73.13,44.58,25.03,59.41,51.68
14,1979756,913,950,01:30.3,01:34.0,1,30,3.7,1,2,4177,right_to_left,Auckland FC,1,True,False,False,chaotic,5,chaotic,5,-44.68,-8.78,3,center,1,defensive_third,False,-38.95,-24.55,5,wide_right,1,defensive_third,False,25.01,26.79,51.59,46.96,34.76,36.18,73.56,75.11
15,1979756,950,1030,01:34.0,01:42.0,1,34,8.0,1,1,866,left_to_right,Adelaide United,2,False,False,False,finish,2,low_block,8,38.97,24.92,1,wide_left,3,attacking_third,False,35.89,32.88,1,wide_left,3,attacking_third,False,36.28,44.69,74.89,62.34,26.98,34.92,46.82,43.52
16,1979756,1124,1191,01:51.4,01:58.1,1,51,6.7,1,1,866,left_to_right,Adelaide United,5,False,False,False,finish,2,low_block,8,34.77,30.15,1,wide_left,3,attacking_third,False,28.67,29.49,1,wide_left,3,attacking_third,False,46.21,47.62,66.73,63.96,30.94,32.75,41.33,40.37
17,1979756,1316,1456,02:10.6,02:24.6,2,10,14.0,1,1,866,left_to_right,Adelaide United,5,True,False,False,create,1,medium_block,9,18.76,32.69,1,wide_left,3,attacking_third,False,28.09,-25.34,5,wide_right,3,attacking_third,False,52.56,49.66,59.03,59.13,34.02,35.34,30.9,49.54
