event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_0,0,1949326,41,41,00:03.1,00:03.1,0,3,0.0,1,2,right_to_left,8,player_possession,,,50979,B. Fornaroli,19,CF,,,,,868,Melbourne V FC,0.71,-0.9,3,center,2,middle_third,False,0.71,-0.9,3,center,2,middle_third,False,,,,,,3,drawing,0,0,0,1,True,False,True,True,2,False,1,create,9,medium_block,6,direct,15,defending_direct,,,,,,,,,False,False,0.0,68.2,3,sideway_left,,,0.65,1,jogging,8.45,8.45,0.0,21.26,21.26,20.55,20.55,0.0,31.24,31.24,0.0,True,True,13,unknown,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,,,9175,Roderick Miranda,4,LCB,-17.87,3.99,3,center,1,defensive_third,False,-17.6,2.66,3,center,1,defensive_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,22.35,2,medium,166.49,2,backward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,True,True,,True,False
1_0,1,1949326,50,80,00:04.0,00:07.0,0,4,3.0,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,11117,Z. Machach,15,AM,9175,Roderick Miranda,4,LCB,868,Melbourne V FC,3.18,-15.94,4,half_space_right,2,middle_third,False,18.01,-18.56,4,half_space_right,3,attacking_third,False,8_1,56,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,15.15,-10.02,1,forward,False,False,18.15,2,running,7.16,2.16,-5.0,21.6,28.0,18.42,9.99,-8.43,30.9,24.5,-6.4,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,28.45,38.08,-17.69,3.4,3,center,1,defensive_third,False,-15.06,0.32,3,center,2,middle_third,False,False,False,,False,True,0.0026,0.6096,0.922,True,,False,2,False,,,,False,,,7,8,1,True,True,,,
1_1,2,1949326,53,80,00:04.3,00:07.0,0,4,2.7,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,23884,J. Geria,8,RB,9175,Roderick Miranda,4,LCB,868,Melbourne V FC,3.48,-32.11,5,wide_right,2,middle_third,False,19.51,-31.73,5,wide_right,3,attacking_third,False,8_1,56,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,15.64,1.36,1,forward,False,False,21.92,3,hsr,16.41,9.65,-6.76,21.76,28.0,18.28,8.49,-9.79,30.74,24.5,-6.24,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,41.02,47.14,-17.64,3.05,3,center,1,defensive_third,False,-15.06,0.32,3,center,2,middle_third,False,True,False,,False,True,0.0015,0.6156,0.9685,True,,True,2,False,,,,False,,,5,8,3,True,True,,,
8_1,3,1949326,56,70,00:04.6,00:06.0,0,4,1.4,1,2,right_to_left,8,player_possession,,,9175,Roderick Miranda,4,LCB,,,,,868,Melbourne V FC,-17.6,2.66,3,center,1,defensive_third,False,-16.97,0.49,3,center,2,middle_third,False,,,,,,3,drawing,0,0,1,1,False,True,True,True,1,True,6,direct,15,defending_direct,5,chaotic,5,chaotic,1,create,9,medium_block,,,,,False,False,2.36,-73.81,4,sideway_right,False,False,6.02,1,jogging,14.61,8.73,-5.88,22.03,25.06,39.63,42.03,2.4,30.47,27.44,-3.03,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,166.49,2,backward,22.35,2,medium,2,unsuccessful,7_1,,23884,J. Geria,8,RB,13.67,-32.9,5,wide_right,2,middle_third,False,,,,,,,,0.6156,True,0.0015,False,5,3,1,0,1,0,4,0,0,1,4,2,4,1,4,9,9,True,4411,2,,,,False,,,False,,,,,,,45.32,3,long,-47.46,4,sideway_right,,,,,,,True,10,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,True,True,False
7_0,4,1949326,56,62,00:04.6,00:05.2,0,4,0.6,1,2,right_to_left,7,passing_option,,,51013,B. Hamill,6,RCB,9175,Roderick Miranda,4,LCB,868,Melbourne V FC,-15.55,-9.76,4,half_space_right,2,middle_third,False,-15.19,-10.32,4,half_space_right,2,middle_third,False,8_1,56,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,0.67,-57.26,4,sideway_right,False,False,4.03,1,jogging,10.06,7.4,-2.66,22.03,23.04,37.58,38.23,0.65,30.47,29.46,-1.01,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442,3,False,,,False,,,False,,,,,,,12.59,1,short,-80.63,4,sideway_right,,,,,,,False,10,10,0,2,same_line,2,same_line,12.59,12.29,-17.6,2.66,3,center,1,defensive_third,False,-17.59,1.73,3,center,1,defensive_third,False,False,False,,False,False,0.0001,0.9986,0.9385,True,56,True,,,,,,,3,False,,,,True,True,,,False
7_1,5,1949326,58,70,00:04.8,00:06.0,0,4,1.2,1,2,right_to_left,7,passing_option,,,23884,J. Geria,8,RB,9175,Roderick Miranda,4,LCB,868,Melbourne V FC,6.25,-32.54,5,wide_right,2,middle_third,False,13.67,-32.9,5,wide_right,2,middle_third,False,8_1,56,1_1,8,run_ahead_of_the_ball,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,7.43,-2.78,1,forward,False,False,22.28,3,hsr,15.32,13.2,-2.12,22.3,25.06,16.05,11.39,-4.66,30.2,27.44,-2.76,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4411,2,,,,False,,,False,,,,,,,45.32,3,long,-47.46,4,sideway_right,,,,,,,True,10,7,3,3,ahead,3,ahead,42.28,45.32,-17.61,2.36,3,center,1,defensive_third,False,-16.97,0.49,3,center,2,middle_third,False,True,False,,False,True,0.0015,0.6156,0.9685,True,70,True,,,,,,,4,True,,,,True,True,,,False
1_2,6,1949326,64,74,00:05.4,00:06.4,0,5,1.0,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,157294,R. Teague,11,RDM,9175,Roderick Miranda,4,LCB,868,Melbourne V FC,2.33,-11.39,4,half_space_right,2,middle_third,False,6.32,-12.79,4,half_space_right,2,middle_third,False,8_1,56,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,4.23,-19.33,1,forward,False,False,15.2,2,running,11.6,9.7,-1.9,23.49,26.25,21.16,19.93,-1.23,29.01,26.25,-2.76,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,23.61,26.16,-17.53,1.38,3,center,1,defensive_third,False,-16.33,0.29,3,center,2,middle_third,False,False,False,,False,True,0.0012,0.6201,0.6964,True,,False,2,False,,,,False,,,8,8,0,True,True,,,
7_2,7,1949326,65,70,00:05.5,00:06.0,0,5,0.5,1,2,right_to_left,7,passing_option,,,11885,D. Arzani,17,RW,9175,Roderick Miranda,4,LCB,868,Melbourne V FC,7.6,-23.86,5,wide_right,2,middle_third,False,9.41,-23.35,5,wide_right,2,middle_third,False,8_1,56,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,1.51,15.74,1,forward,False,False,13.53,1,jogging,7.06,6.53,-0.52,23.72,25.06,16.12,15.65,-0.47,28.78,27.44,-1.34,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4411,2,,,,False,,,False,,,,,,,35.56,3,long,-42.1,1,forward,,,,,,,True,10,8,2,3,ahead,3,ahead,35.46,35.56,-17.48,1.21,3,center,2,middle_third,False,-16.97,0.49,3,center,2,middle_third,False,False,False,,False,True,0.0008,0.6413,0.954,True,70,False,,,,,,,4,True,,,,True,True,,,False
7_3,8,1949326,66,70,00:05.6,00:06.0,0,5,0.4,1,2,right_to_left,7,passing_option,,,11117,Z. Machach,15,AM,9175,Roderick Miranda,4,LCB,868,Melbourne V FC,10.91,-16.55,4,half_space_right,2,middle_third,False,13.0,-16.99,4,half_space_right,2,middle_third,False,8_1,56,1_0,8,run_ahead_of_the_ball,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,2.15,-11.23,1,forward,False,False,19.19,2,running,3.16,2.81,-0.35,23.97,25.06,13.06,12.06,-1.0,28.53,27.44,-1.09,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4411,2,,,,True,1,through,False,,,2,second_last,1,through,34.7,3,long,-30.25,1,forward,,,,,,,True,10,7,3,3,ahead,3,ahead,33.34,34.7,-17.41,1.04,3,center,2,middle_third,False,-16.97,0.49,3,center,2,middle_third,False,False,False,,False,True,0.0026,0.6096,0.922,True,70,False,,,,,,,4,True,,,,True,True,,,False
7_4,9,1949326,70,70,00:06.0,00:06.0,0,6,0.0,1,2,right_to_left,7,passing_option,,,157294,R. Teague,11,RDM,9175,Roderick Miranda,4,LCB,868,Melbourne V FC,4.74,-12.24,4,half_space_right,2,middle_third,False,4.74,-12.24,4,half_space_right,2,middle_third,False,8_1,56,1_2,8,run_ahead_of_the_ball,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,0.0,-19.45,1,forward,False,False,15.31,2,running,10.26,10.26,0.0,25.06,25.06,20.32,20.32,0.0,27.44,27.44,0.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4411,2,,,,False,,,False,,,,,,,25.17,2,medium,-30.39,1,forward,,,,,,,True,10,8,2,3,ahead,3,ahead,25.17,25.17,-16.97,0.49,3,center,2,middle_third,False,-16.97,0.49,3,center,2,middle_third,False,False,False,,False,True,0.0012,0.6201,0.6964,True,70,False,,,,,,,3,True,,,,True,True,,,False
