event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,high_pass,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_passing_options,passing_option_at_pass_moment,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched,fully_extrapolated
7_0,0,2018366,1410,1410,00:01.0,00:01.0,0,1,0.0,1,2,right_to_left,7,passing_option,22937,Y. Cohen,17,RW,50992,K. Trewin,4,LCB,2380,Melbourne City,12.1,-28.96,5,wide_right,2,middle_third,False,12.1,-28.96,5,wide_right,2,middle_third,False,8_0,1410,1_1,8,run_ahead_of_the_ball,3,drawing,0,0,0,6,direct,15,defending_direct,False,False,0.0,2.31,1,forward,False,False,16.03,2,running,8.97,8.97,0.0,21.68,21.68,9.58,9.58,0.0,30.82,30.82,0.0,False,False,,True,4321.0,3,True,2,around,True,2,around,False,,,2,second_last,2,around,42.52,3,long,-51.93,4,sideway_right,,,,,,,True,10,5,5,3,ahead,3,ahead,42.52,42.52,-14.12,4.51,3,center,2,middle_third,False,-14.12,4.51,3,center,2,middle_third,False,False,False,,False,False,0.0013,0.6607,0.9816,True,1410,True,2,True,True,True,,False
7_1,1,2018366,1410,1410,00:01.0,00:01.0,0,1,0.0,1,2,right_to_left,7,passing_option,104563,N. Atkinson,8,RB,50992,K. Trewin,4,LCB,2380,Melbourne City,2.23,-22.54,5,wide_right,2,middle_third,False,2.23,-22.54,5,wide_right,2,middle_third,False,8_0,1410,,,,3,drawing,0,0,0,6,direct,15,defending_direct,False,False,0.0,2.32,1,forward,False,False,10.54,1,jogging,8.36,8.36,0.0,21.68,21.68,19.45,19.45,0.0,30.82,30.82,0.0,False,False,,True,4321.0,3,False,,,False,,,False,,,,,,,31.61,3,long,-58.85,4,sideway_right,,,,,,,True,10,8,2,3,ahead,3,ahead,31.61,31.61,-14.12,4.51,3,center,2,middle_third,False,-14.12,4.51,3,center,2,middle_third,False,False,False,,False,False,0.0004,0.6935,0.7185,True,1410,True,2,True,True,True,,False
7_2,2,2018366,1410,1410,00:01.0,00:01.0,0,1,0.0,1,2,right_to_left,7,passing_option,159945,M. Caputo,19,CF,50992,K. Trewin,4,LCB,2380,Melbourne City,14.63,-21.3,5,wide_right,2,middle_third,False,14.63,-21.3,5,wide_right,2,middle_third,False,8_0,1410,1_0,8,run_ahead_of_the_ball,3,drawing,0,0,0,6,direct,15,defending_direct,False,False,0.0,10.49,1,forward,False,False,21.96,3,hsr,6.65,6.65,0.0,21.68,21.68,7.05,7.05,0.0,30.82,30.82,0.0,False,False,,True,4321.0,3,True,1,through,True,2,around,False,,,2,second_last,2,around,38.64,3,long,-41.92,1,forward,,,,,,,True,10,5,5,3,ahead,3,ahead,38.64,38.64,-14.12,4.51,3,center,2,middle_third,False,-14.12,4.51,3,center,2,middle_third,False,True,False,,False,True,0.0025,0.56,0.9779,True,1410,True,2,True,True,True,,False
7_3,3,2018366,1487,1487,00:08.7,00:08.7,0,8,0.0,1,2,right_to_left,7,passing_option,22937,Y. Cohen,17,RW,771855,A. Lopane,14,RM,2380,Melbourne City,23.79,-32.19,5,wide_right,3,attacking_third,False,23.79,-32.19,5,wide_right,3,attacking_third,False,8_3,1487,,,,3,drawing,0,0,2,5,chaotic,5,chaotic,False,False,0.0,-160.16,2,backward,False,False,7.31,1,jogging,2.45,2.45,0.0,28.72,28.72,4.93,4.93,0.0,23.78,23.78,0.0,False,False,,False,,,,,,,,,,,,,,,,5.83,1,short,-71.1,4,sideway_right,,,,,,,False,6,4,2,2,same_line,2,same_line,5.83,5.83,21.9,-26.67,5,wide_right,3,attacking_third,False,21.9,-26.67,5,wide_right,3,attacking_third,False,False,False,,False,False,0.0029,0.6686,0.6403,True,1487,True,2,False,True,True,,False
7_4,4,2018366,1487,1487,00:08.7,00:08.7,0,8,0.0,1,2,right_to_left,7,passing_option,51681,S. UgarkoviÄ,10,DM,771855,A. Lopane,14,RM,2380,Melbourne City,16.63,-24.55,5,wide_right,2,middle_third,False,16.63,-24.55,5,wide_right,2,middle_third,False,8_3,1487,,,,3,drawing,0,0,2,5,chaotic,5,chaotic,False,False,0.0,-155.06,2,backward,False,False,3.52,1,jogging,2.52,2.52,0.0,28.72,28.72,12.09,12.09,0.0,23.78,23.78,0.0,True,True,,False,,,,,,,,,,,,,,,,5.68,1,short,158.09,2,backward,,,,,,,False,6,8,-2,1,behind,1,behind,5.68,5.68,21.9,-26.67,5,wide_right,3,attacking_third,False,21.9,-26.67,5,wide_right,3,attacking_third,False,False,False,,False,False,0.0025,0.8037,0.78,True,1487,True,2,False,True,True,,False
7_5,5,2018366,1487,1487,00:08.7,00:08.7,0,8,0.0,1,2,right_to_left,7,passing_option,104563,N. Atkinson,8,RB,771855,A. Lopane,14,RM,2380,Melbourne City,14.96,-28.89,5,wide_right,2,middle_third,False,14.96,-28.89,5,wide_right,2,middle_third,False,8_3,1487,,,,3,drawing,0,0,2,5,chaotic,5,chaotic,False,False,0.0,178.51,2,backward,False,False,11.03,1,jogging,3.6,3.6,0.0,28.72,28.72,13.76,13.76,0.0,23.78,23.78,0.0,False,False,,False,,,,,,,,,,,,,,,,7.29,1,short,-162.26,2,backward,,,,,,,False,6,9,-3,1,behind,1,behind,7.29,7.29,21.9,-26.67,5,wide_right,3,attacking_third,False,21.9,-26.67,5,wide_right,3,attacking_third,False,False,False,,False,False,0.0012,0.9368,0.8125,True,1487,True,2,False,True,True,,False
7_6,6,2018366,1514,1524,00:11.4,00:12.4,0,11,1.0,1,2,right_to_left,7,passing_option,104563,N. Atkinson,8,RB,51681,S. UgarkoviÄ,10,DM,2380,Melbourne City,11.61,-31.19,5,wide_right,2,middle_third,False,10.47,-32.08,5,wide_right,2,middle_third,False,8_4,1514,,,,3,drawing,0,0,2,5,chaotic,5,chaotic,False,False,1.51,-142.02,2,backward,False,False,5.46,1,jogging,0.9,1.2,0.29,25.33,24.18,13.72,13.71,-0.01,27.17,28.32,1.15,False,False,,False,,,,,,,,,,,,,,,,2.3,1,short,-96.48,4,sideway_right,,,,,,,False,7,8,-1,2,same_line,2,same_line,3.02,2.14,11.89,-28.18,5,wide_right,2,middle_third,False,11.35,-30.13,5,wide_right,2,middle_third,False,False,False,,False,True,0.0011,0.6266,0.6316,True,1520,True,2,True,True,True,,False
7_7,7,2018366,1516,1524,00:11.6,00:12.4,0,11,0.8,1,2,right_to_left,7,passing_option,22937,Y. Cohen,17,RW,51681,S. UgarkoviÄ,10,DM,2380,Melbourne City,20.49,-31.86,5,wide_right,3,attacking_third,False,18.51,-31.93,5,wide_right,3,attacking_third,False,8_4,1514,,,,3,drawing,0,0,2,5,chaotic,5,chaotic,False,False,2.0,-177.98,2,backward,False,False,8.85,1,jogging,3.16,1.86,-1.3,25.04,24.18,4.55,5.67,1.12,27.46,28.32,0.86,False,False,,False,,,,,,,,,,,,,,,,7.38,1,short,-14.11,1,forward,,,,,,,True,6,3,3,3,ahead,3,ahead,9.44,7.38,11.59,-28.7,5,wide_right,2,middle_third,False,11.35,-30.13,5,wide_right,2,middle_third,False,True,False,,False,True,0.0023,0.5625,0.8695,True,1524,True,2,True,True,True,,False
7_8,8,2018366,1521,1524,00:12.1,00:12.4,0,12,0.3,1,2,right_to_left,7,passing_option,771855,A. Lopane,14,RM,51681,S. UgarkoviÄ,10,DM,2380,Melbourne City,18.21,-26.94,5,wide_right,3,attacking_third,False,17.94,-27.36,5,wide_right,3,attacking_third,False,8_4,1514,,,,3,drawing,0,0,2,5,chaotic,5,chaotic,False,False,0.9,-117.33,4,sideway_right,False,False,7.09,1,jogging,3.28,3.68,0.4,24.42,24.18,6.21,6.24,0.03,28.08,28.32,0.24,True,True,,False,,,,,,,,,,,,,,,,7.15,1,short,22.8,1,forward,,,,,,,True,6,3,3,3,ahead,3,ahead,7.46,7.15,11.3,-29.74,5,wide_right,2,middle_third,False,11.35,-30.13,5,wide_right,2,middle_third,False,False,False,,False,True,0.003,0.4923,0.7715,True,1524,False,2,True,True,True,,False
7_9,9,2018366,1533,1535,00:13.3,00:13.5,0,13,0.2,1,1,left_to_right,7,passing_option,795529,M. Ruhs,19,CF,957737,D. Leonard,4,LCB,1803,Western United,-0.93,25.01,1,wide_left,2,middle_third,False,-1.16,24.79,1,wide_left,2,middle_third,False,8_5,1533,,,,3,drawing,0,0,3,0,build_up,10,high_block,False,False,0.51,-127.04,4,sideway_right,False,False,4.78,1,jogging,2.31,2.53,0.22,5.23,5.02,6.16,6.18,0.02,47.27,47.48,0.21,True,True,,False,,,,,,,,,,,,,,,,24.41,2,medium,-4.21,1,forward,,,,,,,True,10,3,7,3,ahead,3,ahead,24.41,24.96,-25.27,26.8,1,wide_left,1,defensive_third,False,-26.02,27.06,1,wide_left,1,defensive_third,False,False,False,,False,True,0.0032,0.4033,0.7098,True,1533,True,1,False,True,True,,False
