event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_0,0,1987380,33,33,00:03.3,00:03.3,0,3,0.0,1,2,right_to_left,8,player_possession,23909,K. Barbarouses,19,CF,867,Wellington P FC,0.55,-0.73,3,center,2,middle_third,False,0.55,-0.73,3,center,2,middle_third,False,3,drawing,0,0,0,1,True,False,False,True,3,False,1,create,9,medium_block,6,direct,15,defending_direct,,,,,,,,,False,False,0.0,-14.04,1,forward,,,2.48,1,jogging,8.47,8.47,0.0,19.12,19.12,18.57,18.57,0.0,33.38,33.38,0.0,False,False,13,unknown,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,,,27003,K. Nagasawa,19.0,CF,-0.32,0.57,3,center,2,middle_third,False,-0.31,0.44,3,center,2,middle_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,1.81,1,short,131.63,3,sideway_left,,,,,9,9,0,True,True,,True,False
8_1,1,1987380,35,51,00:03.5,00:05.1,0,3,1.6,1,2,right_to_left,8,player_possession,27003,K. Nagasawa,19,CF,867,Wellington P FC,-0.31,0.44,3,center,2,middle_third,False,1.78,-1.3,3,center,2,middle_third,False,3,drawing,0,0,0,2,False,False,True,False,3,False,1,create,9,medium_block,6,direct,15,defending_direct,,,,,,,,,False,False,2.75,-39.78,1,forward,False,False,6.19,1,jogging,7.07,3.35,-3.72,19.17,19.99,19.48,18.21,-1.27,33.33,32.51,-0.82,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,131.63,3,sideway_left,1.81,1,short,1,successful,7_3,False,42510,S. Wootton,4.0,LCB,-16.1,-0.51,3,center,2,middle_third,False,-12.86,0.61,3,center,2,middle_third,False,0.9941,False,0.0001,False,4,0,1,1,0,0,1,0,0,4,0,3,3,0,1,5,5,True,442.0,3,False,False,False,,,,,17.9,2,medium,177.47,2,backward,25.87,2,medium,175.68,2,backward,False,9,10,-1,9,10,1,True,True,True,True,False
8_2,2,1987380,94,116,00:09.4,00:11.6,0,9,2.2,1,2,right_to_left,8,player_possession,42510,S. Wootton,4,LCB,867,Wellington P FC,-12.86,0.61,3,center,2,middle_third,False,-11.63,-0.04,3,center,2,middle_third,False,3,drawing,0,0,1,1,False,False,False,True,2,True,6,direct,15,defending_direct,5,chaotic,5,chaotic,1,create,9,medium_block,,,,,False,False,1.59,-27.85,1,forward,,,2.65,1,jogging,11.47,8.68,-2.79,23.44,21.83,36.3,33.46,-2.84,29.06,30.67,1.61,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,175.68,2,backward,25.87,2,medium,1,successful,7_9,True,957734,C. Piper,8.0,RB,19.99,-28.92,5,wide_right,3,attacking_third,False,22.75,-30.82,5,wide_right,3,attacking_third,False,0.6479,True,0.0031,False,6,0,3,1,2,0,5,0,0,5,1,3,4,2,5,8,8,True,442.0,3,True,True,False,2,second_last,1,through,42.82,3,long,-42.41,1,forward,39.9,3,long,-46.04,4,sideway_right,True,10,4,6,10,10,0,True,True,True,False,False
8_3,3,1987380,140,140,00:14.0,00:14.0,0,14,0.0,1,2,right_to_left,8,player_possession,957734,C. Piper,8,RB,867,Wellington P FC,22.75,-30.82,5,wide_right,3,attacking_third,False,22.75,-30.82,5,wide_right,3,attacking_third,False,3,drawing,0,0,1,2,False,True,True,False,2,True,6,direct,15,defending_direct,5,chaotic,5,chaotic,1,create,9,medium_block,,,,,False,False,0.0,-133.36,4,sideway_right,,,3.47,1,jogging,7.84,7.84,0.0,27.61,27.61,4.86,4.86,0.0,24.89,24.89,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,True,False,False,-46.04,4,sideway_right,39.9,3,long,2,unsuccessful,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,1,1,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,False,False,True,False,False
8_4,4,1987380,150,150,00:15.0,00:15.0,0,15,0.0,1,1,left_to_right,8,player_possession,795511,N. Paull,2,LB,870,CC Mariners,-31.21,25.69,1,wide_left,1,defensive_third,False,-31.21,25.69,1,wide_left,1,defensive_third,False,3,drawing,0,0,2,1,True,True,True,True,1,True,5,chaotic,5,chaotic,8,low_block,2,finish,15,defending_direct,6,direct,,,12,throw_in_against,False,False,0.0,173.69,2,backward,,,14.38,1,jogging,5.17,5.17,0.0,5.19,5.19,36.4,36.4,0.0,47.31,47.31,0.0,False,False,2,pass_interception,3,clearance,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,0,False,False,False,,False
8_5,5,1987380,239,257,00:23.9,00:25.7,0,23,1.8,1,2,right_to_left,8,player_possession,799092,M. Sheridan,14,RM,867,Wellington P FC,20.74,-31.87,5,wide_right,3,attacking_third,False,14.6,-30.74,5,wide_right,2,middle_third,False,3,drawing,0,0,3,1,True,False,True,True,2,False,2,finish,8,low_block,1,create,9,medium_block,5,chaotic,5,chaotic,11,throw_in_for,,,False,False,6.27,169.57,2,backward,False,False,12.44,1,jogging,6.64,2.38,-4.26,39.95,34.28,19.21,19.68,0.47,12.55,18.22,5.67,False,False,7,throw_in_reception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_14,False,698137,I. Hughes,6.0,RCB,-0.37,-24.05,5,wide_right,2,middle_third,False,-3.84,-23.29,5,wide_right,2,middle_third,False,0.997,False,0.0006,False,4,0,0,0,0,0,1,0,0,4,0,3,3,1,1,5,5,True,442.0,3,False,False,False,,,,,16.4,2,medium,155.92,2,backward,11.83,1,short,147.36,2,backward,False,10,10,0,10,9,-1,True,True,,True,False
8_6,6,1987380,271,281,00:27.1,00:28.1,0,27,1.0,1,2,right_to_left,8,player_possession,698137,I. Hughes,6,RCB,867,Wellington P FC,-3.84,-23.29,5,wide_right,2,middle_third,False,-5.55,-21.13,5,wide_right,2,middle_third,False,3,drawing,0,0,4,1,False,False,False,True,7,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,2.77,128.37,3,sideway_left,False,False,9.91,1,jogging,13.94,12.13,-1.81,29.85,26.71,33.69,32.26,-1.43,22.65,25.79,3.14,False,False,1,pass_reception,1,pass,False,True,True,False,False,False,False,147.36,2,backward,11.83,1,short,1,successful,7_16,False,42510,S. Wootton,4.0,LCB,-8.13,-0.26,3,center,2,middle_third,False,-9.3,3.17,3,center,2,middle_third,False,0.9981,False,0.0003,False,2,0,0,0,0,0,0,0,0,2,0,2,2,0,0,8,8,True,442.0,3,False,False,False,,,,,21.03,2,medium,97.05,3,sideway_left,15.09,2,medium,85.82,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
8_7,7,1987380,303,319,00:30.3,00:31.9,0,30,1.6,1,2,right_to_left,8,player_possession,42510,S. Wootton,4,LCB,867,Wellington P FC,-9.3,3.17,3,center,2,middle_third,False,-9.19,4.07,3,center,2,middle_third,False,3,drawing,0,0,4,2,False,False,False,False,7,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,0.91,83.03,3,sideway_left,,,2.09,1,jogging,13.38,6.66,-6.73,21.18,19.91,30.48,29.1,-1.38,31.32,32.59,1.27,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,85.82,3,sideway_left,15.09,2,medium,1,successful,7_19,False,698137,I. Hughes,6.0,RCB,-11.0,-12.23,4,half_space_right,2,middle_third,False,-13.28,-10.31,4,half_space_right,2,middle_third,False,0.998,False,0.0005,False,2,0,0,0,0,0,1,0,0,2,0,2,2,1,1,8,9,True,442.0,3,False,False,False,,,,,16.4,2,medium,-96.34,4,sideway_right,18.2,2,medium,-88.05,4,sideway_right,False,10,10,0,10,10,0,True,True,True,True,False
8_8,8,1987380,335,342,00:33.5,00:34.2,0,33,0.7,1,2,right_to_left,8,player_possession,698137,I. Hughes,6,RCB,867,Wellington P FC,-13.28,-10.31,4,half_space_right,2,middle_third,False,-14.75,-8.17,3,center,2,middle_third,False,3,drawing,0,0,4,3,False,False,False,False,7,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,2.19,124.49,3,sideway_left,False,True,13.34,1,jogging,5.28,3.21,-2.07,19.03,17.85,32.31,32.6,0.29,33.47,34.65,1.18,False,False,1,pass_reception,1,pass,False,True,True,False,False,False,False,-88.05,4,sideway_right,18.2,2,medium,1,successful,7_20,False,42510,S. Wootton,4.0,LCB,-13.84,7.04,3,center,2,middle_third,False,-16.6,12.29,2,half_space_left,2,middle_third,False,0.9923,False,0.0002,False,2,0,0,0,0,0,0,0,0,2,0,2,2,0,0,9,9,True,442.0,3,False,False,False,,,,,15.24,2,medium,86.58,3,sideway_left,14.17,1,short,63.78,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
8_9,9,1987380,357,365,00:35.7,00:36.5,0,35,0.8,1,2,right_to_left,8,player_possession,42510,S. Wootton,4,LCB,867,Wellington P FC,-16.6,12.29,2,half_space_left,2,middle_third,False,-16.32,15.64,2,half_space_left,2,middle_third,False,3,drawing,0,0,4,4,False,False,False,False,7,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,3.36,85.22,3,sideway_left,False,False,15.08,2,running,7.19,4.88,-2.32,15.46,14.98,32.06,31.3,-0.76,37.04,37.52,0.48,False,False,1,pass_reception,1,pass,False,True,True,False,False,False,False,63.78,3,sideway_left,14.17,1,short,1,successful,7_22,False,51028,S. Sutton,2.0,LB,-10.68,24.65,1,wide_left,2,middle_third,False,-11.05,27.52,1,wide_left,2,middle_third,False,0.9856,False,0.0004,False,2,0,1,1,0,0,2,0,0,2,0,2,2,2,2,8,8,True,442.0,3,False,False,False,,,,,10.63,1,short,57.95,3,sideway_left,9.8,1,short,37.37,1,forward,True,10,8,2,10,10,0,True,True,True,True,False
