event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched
1_0,0,1827563,79,97,00:06.9,00:08.7,0,6,1.8,1,1,left_to_right,1,off_ball_run,7,pulling_wide,51648,J. Hollman,15,AM,11895,M. Jurman,4,LCB,1804,Macarthur FC,0.73,13.83,2,half_space_left,2,middle_third,False,6.61,20.5,1,wide_left,2,middle_third,False,8_2,72,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,9.22,48.6,3,sideway_left,True,False,18.29,2,running,2.06,8.48,6.43,14.99,18.07,14.26,11.46,-2.8,36.51,33.43,-3.08,True,True,3,ahead,3,ahead,24.06,28.96,-23.23,16.05,2,half_space_left,1,defensive_third,False,-22.29,18.67,2,half_space_left,1,defensive_third,False,True,False,,False,True,0.0052,0.4055,0.9396,True,False,0,False,,,,True,4,4,0,True,True,
1_1,1,1827563,119,133,00:10.9,00:12.3,0,10,1.4,1,2,right_to_left,1,off_ball_run,2,coming_short,966109,H. Aoyama,17,RW,50975,L. Bodnar,14,RM,871,Perth Glory,4.82,-28.98,5,wide_right,2,middle_third,False,-1.27,-25.77,5,wide_right,2,middle_third,False,8_4,126,3,drawing,0,0,2,5,chaotic,5,chaotic,False,False,7.02,152.21,2,backward,False,False,17.87,2,running,4.5,5.49,0.99,11.89,7.52,7.07,8.79,1.72,39.61,43.98,4.37,False,True,3,ahead,3,ahead,16.22,11.14,-9.72,-21.8,5,wide_right,2,middle_third,False,-11.34,-21.0,5,wide_right,2,middle_third,False,False,False,,False,False,0.0011,0.7485,0.8647,True,True,0,False,,,,True,5,4,-1,True,True,
1_2,2,1827563,170,193,00:16.0,00:18.3,0,16,2.3,1,2,right_to_left,1,off_ball_run,9,support,966109,H. Aoyama,17,RW,51694,T. Gomulka,19,CF,871,Perth Glory,12.1,-27.47,5,wide_right,2,middle_third,False,24.49,-31.9,5,wide_right,3,attacking_third,False,8_6,183,3,drawing,0,0,4,5,chaotic,5,chaotic,False,False,12.76,-19.67,1,forward,False,False,20.5,3,hsr,5.57,6.27,0.71,25.53,33.69,13.43,9.2,-4.23,25.97,17.81,-8.16,True,False,1,behind,1,behind,6.66,7.58,18.61,-26.05,5,wide_right,3,attacking_third,False,32.0,-30.9,5,wide_right,3,attacking_third,False,False,False,,False,False,0.0045,0.7033,0.9101,True,True,0,False,,,,True,4,4,0,True,True,
1_3,3,1827563,205,228,00:19.5,00:21.8,0,19,2.3,1,2,right_to_left,1,off_ball_run,3,cross_receiver,966114,A. Faisal,16,LW,966109,H. Aoyama,17,RW,871,Perth Glory,23.19,-1.98,3,center,3,attacking_third,False,31.45,4.75,3,center,3,attacking_third,False,8_8,204,3,drawing,0,0,6,5,chaotic,5,chaotic,False,False,10.28,39.17,1,forward,False,False,16.63,2,running,5.88,6.27,0.4,35.44,37.14,12.25,5.69,-6.56,16.06,14.36,-1.7,True,False,1,behind,2,same_line,29.52,30.32,27.84,-31.13,5,wide_right,3,attacking_third,False,28.75,-25.45,5,wide_right,3,attacking_third,False,True,False,,True,True,0.0368,0.507,0.961,True,False,0,False,,,,False,4,5,1,True,True,
1_4,4,1827563,489,515,00:47.9,00:50.5,0,47,2.6,1,2,right_to_left,1,off_ball_run,4,dropping_off,809166,A. Lebib,6,RCB,809345,Z. Lisolajski,2,LB,871,Perth Glory,10.47,8.76,3,center,2,middle_third,False,-5.78,11.99,2,half_space_left,2,middle_third,False,8_11,479,3,drawing,0,0,7,7,set_play,13,defending_set_play,False,False,16.62,168.76,2,backward,False,False,22.9,3,hsr,8.22,4.94,-3.28,35.46,27.8,24.99,33.58,8.59,16.04,23.7,7.66,False,False,1,behind,1,behind,12.45,13.19,14.21,20.64,1,wide_left,2,middle_third,False,0.58,23.55,1,wide_left,2,middle_third,False,True,True,True,False,False,0.0011,0.9783,0.846,True,False,0,False,,,,True,10,10,0,True,True,True
1_5,5,1827563,516,559,00:50.6,00:54.9,0,50,4.3,1,2,right_to_left,1,off_ball_run,4,dropping_off,809166,A. Lebib,6,RCB,51021,O. Sail,1,GK,871,Perth Glory,-6.48,12.0,2,half_space_left,2,middle_third,False,-22.56,-6.19,3,center,1,defensive_third,False,8_13,536,3,drawing,0,0,10,6,direct,15,defending_direct,False,False,26.04,-131.48,4,sideway_right,False,True,22.1,3,hsr,4.71,7.64,2.93,27.45,10.22,33.93,32.78,-1.15,24.05,41.28,17.23,False,False,3,ahead,3,ahead,23.93,11.34,-29.77,6.51,3,center,1,defensive_third,False,-30.25,2.15,3,center,1,defensive_third,False,False,False,,False,False,0.0003,0.9884,0.8636,True,False,0,False,,,,False,10,10,0,True,True,
1_6,6,1827563,603,614,00:59.3,01:00.4,0,59,1.1,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,966109,H. Aoyama,17,RW,23892,B. O'Neill,12,LM,871,Perth Glory,12.7,-14.81,4,half_space_right,2,middle_third,False,16.86,-12.58,4,half_space_right,2,middle_third,False,8_14,617,3,drawing,0,0,11,2,finish,8,low_block,False,False,4.3,28.19,1,forward,False,False,15.4,2,running,8.44,8.01,-0.43,26.4,29.96,13.7,13.1,-0.6,25.1,21.54,-3.56,False,False,2,same_line,2,same_line,28.71,24.57,10.41,13.81,2,half_space_left,2,middle_third,False,14.07,11.83,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0177,0.8716,0.7823,True,True,0,False,,,,True,5,5,0,True,True,
1_7,7,1827563,696,707,01:08.6,01:09.7,1,8,1.1,1,2,right_to_left,1,off_ball_run,7,pulling_wide,966114,A. Faisal,16,LW,23892,B. O'Neill,12,LM,871,Perth Glory,25.41,23.11,1,wide_left,3,attacking_third,False,28.08,27.29,1,wide_left,3,attacking_third,False,8_19,706,3,drawing,0,0,13,2,finish,8,low_block,False,False,4.58,57.43,3,sideway_left,False,False,16.18,2,running,4.67,1.98,-2.69,31.64,32.76,6.23,4.68,-1.55,19.86,18.74,-1.12,True,True,3,ahead,3,ahead,6.13,5.9,19.28,23.0,1,wide_left,3,attacking_third,False,22.18,27.51,1,wide_left,3,attacking_third,False,False,False,,False,False,0.0086,0.846,0.8614,True,True,0,False,,,,True,3,4,1,True,True,
1_8,8,1827563,741,763,01:13.1,01:15.3,1,13,2.2,1,2,right_to_left,1,off_ball_run,1,behind,966109,H. Aoyama,17,RW,50975,L. Bodnar,14,RM,871,Perth Glory,27.73,-3.4,3,center,3,attacking_third,False,35.2,5.94,3,center,3,attacking_third,True,8_20,742,3,drawing,0,0,13,2,finish,8,low_block,False,False,12.04,51.35,3,sideway_left,False,False,19.57,2,running,3.79,2.9,-0.9,32.96,36.82,5.23,1.62,-3.61,18.54,14.68,-3.86,True,True,3,ahead,3,ahead,23.13,15.26,15.52,16.25,2,half_space_left,2,middle_third,False,21.75,13.14,2,half_space_left,3,attacking_third,False,False,False,,True,True,0.042,0.4795,0.9439,True,True,0,False,True,False,False,True,2,5,3,True,True,
1_9,9,1827563,1287,1297,02:07.7,02:08.7,2,7,1.0,1,1,left_to_right,1,off_ball_run,9,support,51655,L. Rose,9,LDM,10623,V. Germain,19,CF,1804,Macarthur FC,-6.87,-17.44,4,half_space_right,2,middle_third,False,-3.26,-15.08,4,half_space_right,2,middle_third,False,8_23,1296,3,drawing,0,0,15,1,create,9,medium_block,False,False,4.34,33.17,1,forward,False,False,15.55,2,running,3.28,3.2,-0.09,15.59,17.72,22.46,20.98,-1.48,35.91,33.78,-2.13,True,True,1,behind,1,behind,12.27,6.61,5.4,-17.27,4,half_space_right,2,middle_third,False,2.95,-17.33,4,half_space_right,2,middle_third,False,False,False,,False,False,0.004,0.9836,0.9457,True,True,0,False,,,,True,8,8,0,True,True,
