index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,team_in_possession_id,attacking_side,team_in_possession_shortname,n_player_possessions_in_phase,team_possession_loss_in_phase,team_possession_lead_to_goal,team_possession_lead_to_shot,team_in_possession_phase_type,team_in_possession_phase_type_id,team_out_of_possession_phase_type,team_out_of_possession_phase_type_id,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,team_in_possession_width_start,team_in_possession_width_end,team_in_possession_length_start,team_in_possession_length_end,team_out_of_possession_width_start,team_out_of_possession_width_end,team_out_of_possession_length_start,team_out_of_possession_length_end
0,2010086,19,103,00:00.9,00:09.3,0,0,8.4,1,1,2902,left_to_right,Western Sydney,4,False,False,False,create,1,medium_block,9,-6.4,-0.4,3,center,2,middle_third,False,-19.29,27.75,1,wide_left,1,defensive_third,False,52.62,52.8,42.72,56.43,38.21,31.52,45.01,61.98
1,2010086,103,139,00:09.3,00:12.9,0,9,3.6,1,1,2902,left_to_right,Western Sydney,1,False,False,False,build_up,0,high_block,10,-20.63,27.52,1,wide_left,1,defensive_third,False,-20.54,27.41,1,wide_left,1,defensive_third,False,52.54,54.92,56.43,55.96,31.37,28.9,62.23,60.61
2,2010086,139,197,00:12.9,00:18.7,0,12,5.8,1,1,2902,left_to_right,Western Sydney,2,True,False,False,create,1,medium_block,9,-18.68,27.41,1,wide_left,1,defensive_third,False,25.45,-3.94,3,center,3,attacking_third,False,54.89,38.02,55.91,63.52,28.81,33.47,60.25,54.64
3,2010086,197,251,00:18.7,00:24.1,0,18,5.4,1,2,4177,right_to_left,Auckland FC,1,True,False,False,chaotic,5,chaotic,5,-25.57,4.41,3,center,1,defensive_third,False,36.56,2.61,3,center,3,attacking_third,True,33.73,40.09,54.58,64.38,37.67,41.31,63.52,55.3
4,2010086,251,355,00:24.1,00:34.5,0,24,10.4,1,1,2902,left_to_right,Western Sydney,3,False,False,False,build_up,0,high_block,10,-37.12,-2.59,3,center,1,defensive_third,False,-20.7,24.78,1,wide_left,1,defensive_third,False,41.67,60.84,55.15,54.29,40.02,32.18,64.35,60.26
5,2010086,355,529,00:34.5,00:51.9,0,34,17.4,1,1,2902,left_to_right,Western Sydney,3,False,False,False,create,1,medium_block,9,-19.84,25.6,1,wide_left,1,defensive_third,False,14.84,-26.34,5,wide_right,2,middle_third,False,60.57,51.7,54.48,60.44,32.43,36.5,60.17,50.71
6,2010086,529,595,00:51.9,00:58.5,0,51,6.6,1,1,2902,left_to_right,Western Sydney,1,True,False,False,finish,2,low_block,8,15.6,-26.75,5,wide_right,2,middle_third,False,36.47,-7.15,3,center,3,attacking_third,True,51.51,34.32,60.67,70.12,36.28,20.06,50.67,39.33
7,2010086,595,639,00:58.5,01:02.9,0,58,4.4,1,2,4177,right_to_left,Auckland FC,2,True,False,False,chaotic,5,chaotic,5,-37.22,5.79,3,center,1,defensive_third,False,-15.83,-6.55,3,center,2,middle_third,False,19.91,27.93,39.14,36.7,34.09,30.53,70.19,65.07
8,2010086,639,663,01:02.9,01:05.3,1,2,2.4,1,1,2902,left_to_right,Western Sydney,1,True,False,False,chaotic,5,chaotic,5,14.83,6.47,3,center,2,middle_third,False,20.0,16.27,2,half_space_left,3,attacking_third,False,30.81,35.72,64.9,61.98,28.21,34.03,36.69,38.04
9,2010086,663,782,01:05.3,01:17.2,1,5,11.9,1,2,4177,right_to_left,Auckland FC,3,False,False,False,create,1,medium_block,9,-20.14,-16.69,4,half_space_right,1,defensive_third,False,-19.56,-10.96,4,half_space_right,1,defensive_third,False,34.28,48.98,38.22,53.51,35.77,31.28,61.91,50.23
10,2010086,782,836,01:17.2,01:22.6,1,17,5.4,1,2,4177,right_to_left,Auckland FC,1,False,False,False,build_up,0,high_block,10,-20.06,-8.97,3,center,1,defensive_third,False,-20.02,28.18,1,wide_left,1,defensive_third,False,48.96,57.53,53.49,52.12,31.36,38.26,50.25,50.87
11,2010086,836,849,01:22.6,01:23.9,1,22,1.3,1,2,4177,right_to_left,Auckland FC,1,False,False,False,create,1,medium_block,9,-19.53,28.79,1,wide_left,1,defensive_third,False,-19.6,29.1,1,wide_left,1,defensive_third,False,57.69,58.96,52.11,51.77,38.31,38.43,50.96,51.57
12,2010086,849,907,01:23.9,01:29.7,1,23,5.8,1,2,4177,right_to_left,Auckland FC,2,False,False,False,build_up,0,high_block,10,-20.46,28.38,1,wide_left,1,defensive_third,False,-20.41,33.23,1,wide_left,1,defensive_third,False,59.0,57.88,51.74,51.12,38.41,38.66,51.59,59.23
13,2010086,907,952,01:29.7,01:34.2,1,29,4.5,1,2,4177,right_to_left,Auckland FC,2,True,False,False,create,1,medium_block,9,-19.42,33.11,1,wide_left,1,defensive_third,False,10.15,24.26,1,wide_left,2,middle_third,False,57.71,43.41,51.14,54.32,38.59,30.31,59.39,57.6
14,2010086,952,974,01:34.2,01:36.4,1,34,2.2,1,1,2902,left_to_right,Western Sydney,1,True,False,False,chaotic,5,chaotic,5,-10.62,-24.31,5,wide_right,2,middle_third,False,-7.42,-21.06,5,wide_right,2,middle_third,False,30.05,26.13,57.59,55.38,43.04,36.14,54.43,53.96
15,2010086,974,984,01:36.4,01:37.4,1,36,1.0,1,2,4177,right_to_left,Auckland FC,1,True,False,False,chaotic,5,chaotic,5,7.16,21.27,1,wide_left,2,middle_third,False,3.63,23.6,1,wide_left,2,middle_third,False,35.9,34.15,53.87,53.08,26.1,26.24,55.22,53.9
16,2010086,984,1032,01:37.4,01:42.2,1,37,4.8,1,1,2902,left_to_right,Western Sydney,3,True,False,False,create,1,medium_block,9,-3.62,-24.01,5,wide_right,2,middle_third,False,1.08,-19.21,4,half_space_right,2,middle_third,False,26.27,32.19,53.77,52.22,34.0,32.4,53.02,52.61
17,2010086,1032,1221,01:42.2,02:01.1,1,42,18.9,1,2,4177,right_to_left,Auckland FC,6,False,False,False,create,1,medium_block,9,-1.18,18.77,2,half_space_left,2,middle_third,False,6.31,13.29,2,half_space_left,2,middle_third,False,32.51,48.42,52.74,53.42,32.2,35.28,52.22,50.56
18,2010086,1403,1459,02:19.3,02:24.9,2,19,5.6,1,2,4177,right_to_left,Auckland FC,2,False,False,False,create,1,medium_block,9,-0.03,20.89,1,wide_left,2,middle_third,False,9.8,30.48,1,wide_left,2,middle_third,False,55.07,52.46,55.58,57.8,35.29,36.32,39.94,45.79
19,2010086,1459,1490,02:24.9,02:28.0,2,24,3.1,1,2,4177,right_to_left,Auckland FC,1,False,False,False,finish,2,low_block,8,11.01,30.2,1,wide_left,2,middle_third,False,11.28,30.64,1,wide_left,2,middle_third,False,52.12,45.72,57.94,58.97,36.09,32.72,45.8,44.97
