index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,team_in_possession_id,attacking_side,team_in_possession_shortname,n_player_possessions_in_phase,team_possession_loss_in_phase,team_possession_lead_to_goal,team_possession_lead_to_shot,team_in_possession_phase_type,team_in_possession_phase_type_id,team_out_of_possession_phase_type,team_out_of_possession_phase_type_id,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,team_in_possession_width_start,team_in_possession_width_end,team_in_possession_length_start,team_in_possession_length_end,team_out_of_possession_width_start,team_out_of_possession_width_end,team_out_of_possession_length_start,team_out_of_possession_length_end
0,1831555,33,85,00:02.3,00:07.5,0,2,5.2,1,2,869,right_to_left,Sydney FC,2,False,False,False,create,1,medium_block,9,-1.21,-0.2,3,center,2,middle_third,False,-3.53,-12.5,4,half_space_right,2,middle_third,False,49.36,50.7,40.31,49.7,43.39,36.85,41.78,47.22
1,1831555,182,253,00:17.2,00:24.3,0,17,7.1,1,2,869,right_to_left,Sydney FC,3,False,False,False,create,1,medium_block,9,-6.67,-17.53,4,half_space_right,2,middle_third,False,14.31,-21.71,5,wide_right,2,middle_third,False,54.69,44.63,52.87,61.87,32.88,33.0,44.84,43.71
2,1831555,253,265,00:24.3,00:25.5,0,24,1.2,1,2,869,right_to_left,Sydney FC,1,True,False,False,finish,2,low_block,8,15.01,-21.72,5,wide_right,2,middle_third,False,28.76,-14.3,4,half_space_right,3,attacking_third,False,44.18,39.75,62.25,63.78,32.79,30.03,43.5,41.46
3,1831555,265,389,00:25.5,00:37.9,0,25,12.4,1,1,1802,left_to_right,Brisbane FC,6,True,False,False,transition,4,defending_transition,11,-28.96,13.89,2,half_space_left,1,defensive_third,False,25.08,-30.34,5,wide_right,3,attacking_third,False,29.72,41.38,41.25,65.97,39.41,26.27,63.7,58.14
4,1831555,570,640,00:56.0,01:03.0,0,56,7.0,1,2,869,right_to_left,Sydney FC,3,False,False,False,build_up,0,high_block,10,-32.8,29.29,1,wide_left,1,defensive_third,False,-20.74,-28.54,5,wide_right,1,defensive_third,False,45.76,52.72,49.05,51.27,29.77,36.99,61.29,65.6
5,1831555,640,692,01:03.0,01:08.2,1,3,5.2,1,2,869,right_to_left,Sydney FC,3,True,False,False,create,1,medium_block,9,-19.51,-29.29,5,wide_right,1,defensive_third,False,-13.92,-15.76,4,half_space_right,2,middle_third,False,52.54,43.71,51.32,51.33,37.17,30.36,65.27,52.93
6,1831555,692,737,01:08.2,01:12.7,1,8,4.5,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,chaotic,5,chaotic,5,13.07,15.72,2,half_space_left,2,middle_third,False,-5.18,2.15,3,center,2,middle_third,False,30.16,32.33,52.75,58.47,43.86,27.26,51.31,46.9
7,1831555,737,945,01:12.7,01:33.5,1,12,20.8,1,2,869,right_to_left,Sydney FC,10,True,False,False,create,1,medium_block,9,5.17,-1.67,3,center,2,middle_third,False,-13.11,-20.23,5,wide_right,2,middle_third,False,26.86,59.08,46.53,50.21,32.46,42.34,58.42,46.29
8,1831555,1026,1047,01:41.6,01:43.7,1,41,2.1,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,chaotic,5,chaotic,5,20.61,32.96,1,wide_left,3,attacking_third,False,32.85,26.79,1,wide_left,3,attacking_third,False,47.23,42.25,65.77,64.8,34.51,29.25,46.0,42.76
9,1831555,1047,1066,01:43.7,01:45.6,1,43,1.9,1,2,869,right_to_left,Sydney FC,1,True,False,False,chaotic,5,chaotic,5,-32.69,-26.83,5,wide_right,1,defensive_third,False,-26.49,-30.8,5,wide_right,1,defensive_third,False,28.99,27.4,42.63,39.13,41.87,35.66,64.7,62.94
