event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,high_pass,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_passing_options,passing_option_at_pass_moment,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched,fully_extrapolated
7_0,0,2016236,1181,1181,00:01.1,00:01.1,0,1,0.0,1,2,right_to_left,7,passing_option,23925,R. Kitto,16,LW,809759,P. Kikianis,4,LCB,866,Adelaide United,9.2,32.37,1,wide_left,2,middle_third,False,9.2,32.37,1,wide_left,2,middle_third,False,8_0,1181,1_0,8,run_ahead_of_the_ball,3,drawing,0,0,0,6,direct,15,defending_direct,False,False,0.0,-1.75,1,forward,False,False,23.6,3,hsr,10.7,10.7,0.0,22.17,22.17,12.97,12.97,0.0,30.83,30.83,0.0,False,False,,True,442.0,3,False,,,True,2,around,False,,,2,second_last,2,around,42.17,3,long,56.66,3,sideway_left,,,,,,,True,10,6,4,3,ahead,3,ahead,42.17,42.17,-13.98,-2.86,3,center,2,middle_third,False,-13.98,-2.86,3,center,2,middle_third,False,False,False,,False,True,0.0042,0.6065,0.9152,True,1181,True,2,True,True,True,,False
7_1,1,2016236,1181,1181,00:01.1,00:01.1,0,1,0.0,1,2,right_to_left,7,passing_option,42513,Z. Clough,17,RW,809759,P. Kikianis,4,LCB,866,Adelaide United,14.76,1.8,3,center,2,middle_third,False,14.76,1.8,3,center,2,middle_third,False,8_0,1181,,,,3,drawing,0,0,0,6,direct,15,defending_direct,False,False,0.0,5.71,1,forward,False,False,,,,4.44,4.44,0.0,22.17,22.17,7.41,7.41,0.0,30.83,30.83,0.0,True,True,,True,442.0,3,True,2,around,True,1,through,False,,,2,second_last,1,through,29.12,2,medium,9.21,1,forward,,,,,,,True,10,4,6,3,ahead,3,ahead,29.12,29.12,-13.98,-2.86,3,center,2,middle_third,False,-13.98,-2.86,3,center,2,middle_third,False,True,False,,False,True,0.006,0.5366,0.1322,False,1181,False,2,False,True,True,,True
7_2,2,2016236,1181,1181,00:01.1,00:01.1,0,1,0.0,1,2,right_to_left,7,passing_option,797295,L. Jovanovic,19,CF,809759,P. Kikianis,4,LCB,866,Adelaide United,10.28,16.42,2,half_space_left,2,middle_third,False,10.28,16.42,2,half_space_left,2,middle_third,False,8_0,1181,1_1,8,run_ahead_of_the_ball,3,drawing,0,0,0,6,direct,15,defending_direct,False,False,0.0,-0.2,1,forward,False,False,20.63,3,hsr,6.21,6.21,0.0,22.17,22.17,11.89,11.89,0.0,30.83,30.83,0.0,True,True,,True,442.0,3,True,2,around,True,1,through,False,,,2,second_last,1,through,30.99,3,long,38.48,1,forward,,,,,,,True,10,6,4,3,ahead,3,ahead,30.99,30.99,-13.98,-2.86,3,center,2,middle_third,False,-13.98,-2.86,3,center,2,middle_third,False,False,False,,False,True,0.0082,0.4388,0.854,True,1181,True,2,True,True,True,,False
7_3,3,2016236,1312,1330,00:14.2,00:16.0,0,14,1.8,1,2,right_to_left,7,passing_option,809759,P. Kikianis,4,LCB,26766,B. Vriends,6,RCB,866,Adelaide United,-6.26,-10.98,4,half_space_right,2,middle_third,False,-11.91,-10.55,4,half_space_right,2,middle_third,False,8_2,1312,,,,3,drawing,0,0,2,1,create,9,medium_block,False,False,5.71,175.65,2,backward,False,False,11.34,1,jogging,14.98,13.97,-1.0,30.13,24.6,36.39,36.51,0.12,22.87,28.4,5.53,False,False,False,True,442.0,3,False,,,False,,,False,,,,,,,15.4,2,medium,112.29,3,sideway_left,13.17,1,short,98.2,3,sideway_left,False,10,10,0,1,behind,1,behind,18.26,15.4,-0.26,-28.23,5,wide_right,2,middle_third,False,-6.07,-24.8,5,wide_right,2,middle_third,False,True,True,True,False,False,0.0003,0.998,0.986,True,1330,True,1,True,True,True,True,False
7_4,4,2016236,1330,1330,00:16.0,00:16.0,0,16,0.0,1,2,right_to_left,7,passing_option,4792,Javi LÃ³pez,2,LB,26766,B. Vriends,6,RCB,866,Adelaide United,-6.94,11.29,2,half_space_left,2,middle_third,False,-6.94,11.29,2,half_space_left,2,middle_third,False,8_2,1312,1_2,4,dropping_off,3,drawing,0,0,2,1,create,9,medium_block,False,False,0.0,166.07,2,backward,False,False,18.49,2,running,16.05,16.05,0.0,24.6,24.6,31.54,31.54,0.0,28.4,28.4,0.0,False,False,,True,442.0,3,False,,,False,,,False,,,,,,,36.1,3,long,91.38,3,sideway_left,,,,,,,False,10,10,0,2,same_line,2,same_line,36.1,36.1,-6.07,-24.8,5,wide_right,2,middle_third,False,-6.07,-24.8,5,wide_right,2,middle_third,False,False,False,,False,False,0.0004,0.9939,0.6176,True,1330,False,1,True,True,True,,False
7_5,5,2016236,1341,1345,00:17.1,00:17.5,0,17,0.4,1,2,right_to_left,7,passing_option,4792,Javi LÃ³pez,2,LB,809759,P. Kikianis,4,LCB,866,Adelaide United,-12.27,12.55,2,half_space_left,2,middle_third,False,-13.7,12.91,2,half_space_left,2,middle_third,False,8_3,1341,1_3,4,dropping_off,3,drawing,0,0,3,6,direct,15,defending_direct,False,False,1.64,166.25,2,backward,False,False,13.73,1,jogging,15.82,15.7,-0.12,21.48,20.57,33.75,34.27,0.52,31.52,32.43,0.91,False,False,,True,424.0,3,False,,,False,,,False,,,,,,,23.23,2,medium,86.17,3,sideway_left,,,,,,,False,10,10,0,2,same_line,2,same_line,23.09,23.78,-14.15,-10.46,4,half_space_right,2,middle_third,False,-14.32,-10.86,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0002,0.9969,0.7014,True,1342,True,2,False,True,True,,False
7_6,6,2016236,1341,1353,00:17.1,00:18.3,0,17,1.2,1,2,right_to_left,7,passing_option,26766,B. Vriends,6,RCB,809759,P. Kikianis,4,LCB,866,Adelaide United,-10.03,-23.59,5,wide_right,2,middle_third,False,-12.96,-23.99,5,wide_right,2,middle_third,False,8_3,1341,,,,3,drawing,0,0,3,6,direct,15,defending_direct,False,False,2.96,-172.23,2,backward,False,False,8.81,1,jogging,14.83,16.46,1.63,21.48,19.69,31.51,32.65,1.14,31.52,33.31,1.79,False,False,,True,424.0,3,False,,,False,,,False,,,,,,,13.76,1,short,-72.58,4,sideway_right,,,,,,,True,10,10,0,3,ahead,2,same_line,13.76,12.22,-14.15,-10.46,4,half_space_right,2,middle_third,False,-13.19,-11.77,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0003,0.9983,0.946,True,1341,True,2,True,True,True,,False
7_7,7,2016236,1350,1353,00:18.0,00:18.3,0,18,0.3,1,2,right_to_left,7,passing_option,51005,D. Pierias,8,RB,809759,P. Kikianis,4,LCB,866,Adelaide United,13.7,-31.63,5,wide_right,2,middle_third,False,14.61,-31.06,5,wide_right,2,middle_third,False,8_3,1341,1_4,8,run_ahead_of_the_ball,3,drawing,0,0,3,6,direct,15,defending_direct,False,False,1.22,33.29,1,forward,False,False,,,,11.12,3.39,-7.74,19.74,19.69,6.04,5.08,-0.96,33.26,33.31,0.05,False,False,True,True,424.0,3,True,1,through,True,2,around,False,,,2,second_last,2,around,33.84,3,long,-34.76,1,forward,31.51,3,long,-39.09,1,forward,True,10,5,5,3,ahead,3,ahead,34.06,33.84,-13.75,-11.46,4,half_space_right,2,middle_third,False,-13.19,-11.77,4,half_space_right,2,middle_third,False,True,True,True,False,True,0.0034,0.5857,0.8899,True,1353,False,2,True,True,True,True,True
7_8,8,2016236,1374,1374,00:20.4,00:20.4,0,20,0.0,1,2,right_to_left,7,passing_option,42513,Z. Clough,17,RW,51005,D. Pierias,8,RB,866,Adelaide United,24.79,-18.03,4,half_space_right,3,attacking_third,False,24.79,-18.03,4,half_space_right,3,attacking_third,False,8_4,1374,1_5,8,run_ahead_of_the_ball,3,drawing,0,0,3,6,direct,15,defending_direct,False,False,0.0,-17.98,1,forward,False,False,17.15,2,running,4.0,4.0,0.0,27.0,27.0,2.21,2.21,0.0,26.0,26.0,0.0,True,True,,True,424.0,3,,,,,,,,,,,,,,10.57,1,short,85.88,3,sideway_left,,,,,,,False,5,3,2,2,same_line,2,same_line,10.57,10.57,24.03,-28.57,5,wide_right,3,attacking_third,False,24.03,-28.57,5,wide_right,3,attacking_third,False,True,False,,False,True,0.0094,0.5602,0.9877,True,1374,True,0,True,True,True,,False
7_9,9,2016236,1410,1410,00:24.0,00:24.0,0,24,0.0,1,1,left_to_right,7,passing_option,51675,A. Thurgate,12,LM,26844,R. Danzaki,16,LW,1803,Western United,-28.15,26.5,1,wide_left,1,defensive_third,False,-28.15,26.5,1,wide_left,1,defensive_third,False,8_6,1410,,,,3,drawing,0,0,4,5,chaotic,5,chaotic,False,False,0.0,89.54,3,sideway_left,False,False,9.06,1,jogging,3.87,3.87,0.0,2.69,2.69,30.84,30.84,0.0,50.31,50.31,0.0,True,True,,True,343.0,3,False,,,False,,,False,,,,,,,6.7,1,short,-148.99,2,backward,,,,,,,False,6,6,0,1,behind,1,behind,6.7,6.7,-22.41,29.95,1,wide_left,1,defensive_third,False,-22.41,29.95,1,wide_left,1,defensive_third,False,False,False,,False,False,0.0004,0.9264,0.9747,True,1410,True,2,True,True,True,,False
