event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,high_pass,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_passing_options,passing_option_at_pass_moment,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched,fully_extrapolated
7_0,0,2013719,6193,6211,00:03.3,00:05.1,0,3,1.8,1,1,left_to_right,7,passing_option,23925,R. Kitto,16,LW,969677,M. Vartuli,1,GK,866,Adelaide United,8.48,23.56,1,wide_left,2,middle_third,False,14.91,29.35,1,wide_left,2,middle_third,False,8_1,6193,1_0,8,run_ahead_of_the_ball,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,8.66,42.0,1,forward,False,False,,,,11.46,10.18,-1.28,18.76,21.54,10.28,6.63,-3.65,33.74,30.96,-2.78,False,False,,True,541.0,2,,,,True,1,through,False,,,2,second_last,1,through,47.89,3,long,32.81,1,forward,,,,,,,True,10,5,5,3,ahead,3,ahead,43.61,47.89,-28.37,0.24,3,center,1,defensive_third,False,-25.34,3.4,3,center,1,defensive_third,False,False,False,,False,False,0.0019,0.7306,0.8178,True,6211,True,2,True,True,True,,True
7_1,1,2013719,6193,6211,00:03.3,00:05.1,0,3,1.8,1,1,left_to_right,7,passing_option,51686,A. Goodwin,19,CF,969677,M. Vartuli,1,GK,866,Adelaide United,8.59,19.35,2,half_space_left,2,middle_third,False,16.21,22.52,1,wide_left,2,middle_third,False,8_1,6193,1_1,8,run_ahead_of_the_ball,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,8.26,22.59,1,forward,True,False,18.61,2,running,9.99,5.28,-4.71,18.76,21.54,10.17,5.33,-4.84,33.74,30.96,-2.78,False,False,,True,541.0,2,,,,True,1,through,False,,,2,second_last,1,through,45.74,3,long,24.71,1,forward,,,,,,,True,10,5,5,3,ahead,3,ahead,41.61,45.74,-28.37,0.24,3,center,1,defensive_third,False,-25.34,3.4,3,center,1,defensive_third,False,False,False,,False,False,0.0036,0.7684,0.9238,True,6211,True,2,True,True,True,,False
7_2,2,2013719,6209,6211,00:04.9,00:05.1,0,4,0.2,1,1,left_to_right,7,passing_option,42513,Z. Clough,17,RW,969677,M. Vartuli,1,GK,866,Adelaide United,13.2,0.58,3,center,2,middle_third,False,13.85,1.07,3,center,2,middle_third,False,8_1,6193,1_2,8,run_ahead_of_the_ball,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,1.74,35.69,1,forward,False,False,,,,5.62,5.41,-0.21,21.02,21.54,7.82,7.69,-0.13,31.48,30.96,-0.52,True,True,,True,541.0,2,,,,True,1,through,False,,,2,second_last,1,through,39.26,3,long,-3.4,1,forward,,,,,,,True,10,5,5,3,ahead,3,ahead,39.27,39.26,-25.99,3.11,3,center,1,defensive_third,False,-25.34,3.4,3,center,1,defensive_third,False,True,False,,False,True,0.0054,0.6099,0.034,False,6211,False,2,False,True,True,,True
7_3,3,2013719,6327,6347,00:16.7,00:18.7,0,16,2.0,1,2,right_to_left,7,passing_option,11891,A. Behich,2,LB,50992,K. Trewin,4,LCB,2380,Melbourne City,-15.96,33.26,1,wide_left,2,middle_third,False,-16.31,33.35,1,wide_left,2,middle_third,False,8_3,6327,,,,3,drawing,0,0,2,0,build_up,10,high_block,False,False,0.46,165.58,2,backward,False,False,0.85,1,jogging,13.18,7.11,-6.07,5.56,6.57,21.52,22.88,1.36,46.94,45.93,-1.01,False,False,,True,442.0,3,True,2,around,True,2,around,False,,,2,second_last,2,around,20.54,2,medium,22.92,1,forward,,,,,,,True,10,6,4,3,ahead,3,ahead,26.59,19.71,-39.54,20.97,1,wide_left,1,defensive_third,False,-34.5,25.76,1,wide_left,1,defensive_third,False,False,False,,False,False,0.0004,0.8827,0.7218,True,6345,True,2,True,True,True,,False
7_4,4,2013719,6327,6347,00:16.7,00:18.7,0,16,2.0,1,2,right_to_left,7,passing_option,26095,A. Kuen,18,LF,50992,K. Trewin,4,LCB,2380,Melbourne City,-7.96,14.64,2,half_space_left,2,middle_third,False,-13.64,19.75,2,half_space_left,2,middle_third,False,8_3,6327,,,,3,drawing,0,0,2,0,build_up,10,high_block,False,False,7.65,138.02,2,backward,False,False,,,,4.55,2.91,-1.64,5.56,6.57,13.52,20.21,6.69,46.94,45.93,-1.01,True,True,,True,442.0,3,True,2,around,False,,,False,,,1,first,2,around,21.71,2,medium,-16.07,1,forward,,,,,,,True,10,6,4,3,ahead,3,ahead,32.21,21.71,-39.54,20.97,1,wide_left,1,defensive_third,False,-34.5,25.76,1,wide_left,1,defensive_third,False,True,False,,False,False,0.0006,0.8832,0.8299,True,6347,True,2,True,True,True,,False
7_5,5,2013719,6335,6347,00:17.5,00:18.7,0,17,1.2,1,2,right_to_left,7,passing_option,771861,Z. Schreiber,10,DM,50992,K. Trewin,4,LCB,2380,Melbourne City,-24.52,9.14,3,center,1,defensive_third,False,-23.9,14.87,2,half_space_left,1,defensive_third,False,8_3,6327,1_3,2,coming_short,3,drawing,0,0,2,0,build_up,10,high_block,False,False,5.76,83.82,3,sideway_left,True,False,17.23,2,running,7.79,6.49,-1.31,6.03,6.57,30.55,30.47,-0.08,46.47,45.93,-0.54,True,True,,True,442.0,3,True,2,around,False,,,False,,,1,first,2,around,16.86,2,medium,-45.31,4,sideway_right,,,,,,,True,10,8,2,3,ahead,3,ahead,19.49,15.2,-38.33,22.9,1,wide_left,1,defensive_third,False,-34.5,25.76,1,wide_left,1,defensive_third,False,False,False,,False,False,0.0004,0.9082,0.8087,True,6343,False,2,True,True,True,,False
7_6,6,2013719,6372,6372,00:21.2,00:21.2,0,21,0.0,1,1,left_to_right,7,passing_option,23925,R. Kitto,16,LW,26766,B. Vriends,6,RCB,866,Adelaide United,10.61,8.13,3,center,2,middle_third,False,10.61,8.13,3,center,2,middle_third,False,8_4,6372,,,,3,drawing,0,0,4,4,transition,11,defending_transition,False,False,0.0,-164.59,2,backward,False,False,15.91,2,running,11.41,11.41,0.0,29.75,29.75,19.14,19.14,0.0,22.75,22.75,0.0,True,True,,False,,,,,,,,,,,,,,,,20.73,2,medium,55.47,3,sideway_left,,,,,,,True,7,5,2,3,ahead,3,ahead,20.73,20.73,-1.14,-8.95,3,center,2,middle_third,False,-1.14,-8.95,3,center,2,middle_third,False,False,False,,False,False,0.0042,0.8202,0.7882,True,6372,True,2,True,True,True,,False
7_7,7,2013719,6372,6372,00:21.2,00:21.2,0,21,0.0,1,1,left_to_right,7,passing_option,51686,A. Goodwin,19,CF,26766,B. Vriends,6,RCB,866,Adelaide United,21.44,-11.6,4,half_space_right,3,attacking_third,False,21.44,-11.6,4,half_space_right,3,attacking_third,False,8_4,6372,,,,3,drawing,0,0,4,4,transition,11,defending_transition,False,False,0.0,137.45,2,backward,False,False,,,,5.14,5.14,0.0,29.75,29.75,8.31,8.31,0.0,22.75,22.75,0.0,True,True,,False,,,,,,,,,,,,,,,,22.73,2,medium,-6.69,1,forward,,,,,,,True,7,2,5,3,ahead,3,ahead,22.73,22.73,-1.14,-8.95,3,center,2,middle_third,False,-1.14,-8.95,3,center,2,middle_third,False,False,False,,False,True,0.014,0.5443,0.661,True,6372,True,2,True,True,True,,True
7_8,8,2013719,6372,6372,00:21.2,00:21.2,0,21,0.0,1,1,left_to_right,7,passing_option,560893,E. Alagich,9,LDM,26766,B. Vriends,6,RCB,866,Adelaide United,5.25,-8.92,3,center,2,middle_third,False,5.25,-8.92,3,center,2,middle_third,False,8_4,6372,,,,3,drawing,0,0,4,4,transition,11,defending_transition,False,False,0.0,146.22,2,backward,False,False,13.31,1,jogging,6.45,5.58,-0.87,29.75,29.75,24.5,24.5,0.0,22.75,22.75,0.0,True,True,False,False,,,,,,,,,,,,,,,,6.39,1,short,0.27,1,forward,3.89,1,short,-32.63,1,forward,True,7,5,2,3,ahead,3,ahead,6.39,6.39,-1.14,-8.95,3,center,2,middle_third,False,-1.14,-8.95,3,center,2,middle_third,False,True,True,True,False,False,0.0034,0.694,0.922,True,6372,True,2,True,True,True,True,False
7_9,9,2013719,6380,6386,00:22.0,00:22.6,0,22,0.6,1,1,left_to_right,7,passing_option,26766,B. Vriends,6,RCB,560893,E. Alagich,9,LDM,866,Adelaide United,1.97,-6.82,3,center,2,middle_third,False,3.12,-5.69,3,center,2,middle_third,False,8_5,6380,,,,3,drawing,0,0,4,4,transition,11,defending_transition,False,False,1.61,44.5,1,forward,False,False,,,,2.35,1.65,-0.7,25.69,24.97,23.72,21.85,-1.87,26.81,27.53,0.72,True,True,,False,,,,,,,,,,,,,,,,3.23,1,short,166.57,2,backward,,,,,,,False,5,6,-1,1,behind,1,behind,3.23,4.1,5.11,-7.57,3,center,2,middle_third,False,6.97,-7.09,3,center,2,middle_third,False,False,False,,False,False,0.0081,0.8492,0.8611,True,6380,True,3,False,True,True,,False
