index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,team_in_possession_id,attacking_side,team_in_possession_shortname,n_player_possessions_in_phase,team_possession_loss_in_phase,team_possession_lead_to_goal,team_possession_lead_to_shot,team_in_possession_phase_type,team_in_possession_phase_type_id,team_out_of_possession_phase_type,team_out_of_possession_phase_type_id,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,team_in_possession_width_start,team_in_possession_width_end,team_in_possession_length_start,team_in_possession_length_end,team_out_of_possession_width_start,team_out_of_possession_width_end,team_out_of_possession_length_start,team_out_of_possession_length_end
0,2013719,6172,6211,00:01.2,00:05.1,0,1,3.9,1,1,866,left_to_right,Adelaide United,2,False,False,False,create,1,medium_block,9,0.13,-1.05,3,center,2,middle_third,False,-23.64,3.08,3,center,1,defensive_third,False,26.19,34.86,33.48,41.5,37.63,30.91,40.79,57.72
1,2013719,6211,6232,00:05.1,00:07.2,0,5,2.1,1,1,866,left_to_right,Adelaide United,1,True,False,False,direct,6,defending_direct,15,-22.49,3.3,3,center,1,defensive_third,False,20.81,8.26,3,center,3,attacking_third,False,35.05,31.39,41.55,49.25,30.9,27.65,58.29,63.75
2,2013719,6232,6354,00:07.2,00:19.4,0,7,12.2,1,2,2380,right_to_left,Melbourne City,2,False,False,False,build_up,0,high_block,10,-22.48,-8.2,3,center,1,defensive_third,False,-20.0,22.42,1,wide_left,1,defensive_third,False,27.41,60.17,63.74,55.04,31.05,40.05,49.62,64.6
3,2013719,6354,6371,00:19.4,00:21.1,0,19,1.7,1,2,2380,right_to_left,Melbourne City,0,True,False,False,create,1,medium_block,9,-18.07,21.48,1,wide_left,1,defensive_third,False,0.51,9.28,2,half_space_left,2,middle_third,False,59.88,53.77,54.76,55.2,39.95,36.72,64.5,62.17
4,2013719,6371,6481,00:21.1,00:32.1,0,21,11.0,1,1,866,left_to_right,Adelaide United,5,False,False,False,transition,4,defending_transition,11,-0.46,-8.84,3,center,2,middle_third,False,31.61,-24.62,5,wide_right,3,attacking_third,False,36.64,43.74,61.96,68.54,53.54,42.16,55.08,28.47
5,2013719,6481,6541,00:32.1,00:38.1,0,32,6.0,1,1,866,left_to_right,Adelaide United,3,False,False,False,finish,2,low_block,8,31.13,-25.17,5,wide_right,3,attacking_third,False,32.29,-36.82,5,wide_right,3,attacking_third,False,43.72,44.15,68.5,63.1,41.78,38.22,28.25,28.66
6,2013719,6581,6614,00:42.1,00:45.4,0,42,3.3,1,1,866,left_to_right,Adelaide United,2,False,False,False,finish,2,low_block,8,28.5,-34.06,5,wide_right,3,attacking_third,False,5.9,-25.28,5,wide_right,2,middle_third,False,43.64,43.85,66.89,61.3,31.44,32.69,22.84,36.1
7,2013719,6614,6645,00:45.4,00:48.5,0,45,3.1,1,1,866,left_to_right,Adelaide United,1,False,False,False,create,1,medium_block,9,4.85,-24.72,5,wide_right,2,middle_third,False,-19.51,-8.55,3,center,1,defensive_third,False,44.02,49.83,61.07,53.81,32.85,34.79,36.63,51.86
8,2013719,6645,6676,00:48.5,00:51.6,0,48,3.1,1,1,866,left_to_right,Adelaide United,1,False,False,False,build_up,0,high_block,10,-20.37,-7.98,3,center,1,defensive_third,False,-21.42,7.54,3,center,1,defensive_third,False,50.07,54.15,53.37,37.65,34.8,34.53,52.35,59.43
9,2013719,6676,6682,00:51.6,00:52.2,0,51,0.6,1,1,866,left_to_right,Adelaide United,0,True,False,False,create,1,medium_block,9,-19.81,8.98,3,center,1,defensive_third,False,-13.56,15.33,2,half_space_left,2,middle_third,False,54.47,56.04,37.38,36.83,34.6,34.82,59.13,57.61
