event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,high_pass,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_passing_options,passing_option_at_pass_moment,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched,fully_extrapolated
7_0,0,1940339,388,394,00:32.8,00:33.4,0,32,0.6,1,1,left_to_right,7,passing_option,133498,F. De Vries,2,LB,50951,J. Brimmer,15,AM,4177,Auckland FC,18.82,33.44,1,wide_left,3,attacking_third,False,20.08,33.27,1,wide_left,3,attacking_third,False,8_0,388,,,,3,drawing,0,0,0,2,finish,8,low_block,False,False,1.27,-7.68,1,forward,False,False,7.55,1,jogging,7.28,6.25,-1.03,35.82,35.38,17.0,15.3,-1.7,16.68,17.12,0.44,False,False,,False,,,,,,,,,,,,,,,,7.84,1,short,154.45,2,backward,,,,,,,False,5,8,-3,1,behind,1,behind,8.37,5.58,26.41,29.91,1,wide_left,3,attacking_third,False,24.63,30.04,1,wide_left,3,attacking_third,False,False,False,,False,False,0.004,0.8733,0.8397,True,389,True,2,True,True,True,,False
7_1,1,1940339,388,396,00:32.8,00:33.6,0,32,0.8,1,1,left_to_right,7,passing_option,965685,L. Gillion,16,LW,50951,J. Brimmer,15,AM,4177,Auckland FC,22.39,25.93,1,wide_left,3,attacking_third,False,23.97,24.29,1,wide_left,3,attacking_third,False,8_0,388,,,,3,drawing,0,0,0,2,finish,8,low_block,False,False,2.28,-46.07,4,sideway_right,False,False,10.19,1,jogging,2.43,3.57,1.14,35.82,35.1,13.43,11.13,-2.3,16.68,17.4,0.72,True,True,,False,,,,,,,,,,,,,,,,5.37,1,short,-110.93,4,sideway_right,,,,,,,False,6,6,0,1,behind,2,same_line,5.66,5.56,26.41,29.91,1,wide_left,3,attacking_third,False,24.13,29.85,1,wide_left,3,attacking_third,False,False,False,,False,False,0.0121,0.6656,0.741,True,392,True,2,True,True,True,,False
7_2,2,1940339,394,396,00:33.4,00:33.6,0,33,0.2,1,1,left_to_right,7,passing_option,23418,F. Gallegos,12,LM,50951,J. Brimmer,15,AM,4177,Auckland FC,16.79,25.65,1,wide_left,2,middle_third,False,16.98,25.74,1,wide_left,2,middle_third,False,8_0,388,,,,3,drawing,0,0,0,2,finish,8,low_block,False,False,0.37,39.64,1,forward,False,False,3.4,1,jogging,3.89,2.76,-1.13,35.38,35.1,18.59,18.12,-0.47,17.12,17.4,0.28,True,True,False,False,,,,,,,,,,,,,,,,8.25,1,short,-150.11,2,backward,6.55,1,short,-153.83,2,backward,False,6,8,-2,1,behind,1,behind,8.99,8.25,24.63,30.04,1,wide_left,3,attacking_third,False,24.13,29.85,1,wide_left,3,attacking_third,False,True,True,False,False,False,0.0036,0.8108,0.6233,True,396,False,2,True,True,True,True,False
7_3,3,1940339,403,403,00:34.3,00:34.3,0,34,0.0,1,1,left_to_right,7,passing_option,50951,J. Brimmer,15,AM,23418,F. Gallegos,12,LM,4177,Auckland FC,22.86,28.63,1,wide_left,3,attacking_third,False,22.86,28.63,1,wide_left,3,attacking_third,False,8_1,403,,,,3,drawing,0,0,0,2,finish,8,low_block,False,False,0.0,-131.44,4,sideway_right,False,False,9.04,1,jogging,1.12,1.12,0.0,33.75,33.75,10.89,10.89,0.0,18.75,18.75,0.0,False,False,,False,,,,,,,,,,,,,,,,5.87,1,short,30.06,1,forward,,,,,,,True,8,6,2,3,ahead,3,ahead,5.87,5.87,17.78,25.69,1,wide_left,3,attacking_third,False,17.78,25.69,1,wide_left,3,attacking_third,False,False,False,,False,False,0.0027,0.7089,0.6354,True,403,True,2,True,True,True,,False
7_4,4,1940339,403,403,00:34.3,00:34.3,0,34,0.0,1,1,left_to_right,7,passing_option,133498,F. De Vries,2,LB,23418,F. Gallegos,12,LM,4177,Auckland FC,21.39,33.57,1,wide_left,3,attacking_third,False,21.39,33.57,1,wide_left,3,attacking_third,False,8_1,403,,,,3,drawing,0,0,0,2,finish,8,low_block,False,False,0.0,19.54,1,forward,False,False,4.73,1,jogging,5.6,5.37,-0.23,33.75,33.75,12.36,12.36,0.0,18.75,18.75,0.0,False,False,False,False,,,,,,,,,,,,,,,,8.67,1,short,65.39,3,sideway_left,7.96,1,short,69.47,3,sideway_left,True,8,6,2,3,ahead,3,ahead,8.67,8.67,17.78,25.69,1,wide_left,3,attacking_third,False,17.78,25.69,1,wide_left,3,attacking_third,False,True,True,True,False,False,0.002,0.8762,0.4432,False,403,False,2,False,True,True,True,False
7_5,5,1940339,403,403,00:34.3,00:34.3,0,34,0.0,1,1,left_to_right,7,passing_option,965685,L. Gillion,16,LW,23418,F. Gallegos,12,LM,4177,Auckland FC,24.36,22.94,1,wide_left,3,attacking_third,False,24.36,22.94,1,wide_left,3,attacking_third,False,8_1,403,,,,3,drawing,0,0,0,2,finish,8,low_block,False,False,0.0,-79.38,4,sideway_right,False,False,7.11,1,jogging,0.88,0.88,0.0,33.75,33.75,9.39,9.39,0.0,18.75,18.75,0.0,True,True,,False,,,,,,,,,,,,,,,,7.13,1,short,-22.68,1,forward,,,,,,,True,8,5,3,3,ahead,3,ahead,7.13,7.13,17.78,25.69,1,wide_left,3,attacking_third,False,17.78,25.69,1,wide_left,3,attacking_third,False,False,False,,False,True,0.008,0.5433,0.6728,True,403,True,2,True,True,True,,False
7_6,6,1940339,413,419,00:35.3,00:35.9,0,35,0.6,1,1,left_to_right,7,passing_option,33697,N. Pijnaker,4,LCB,133498,F. De Vries,2,LB,4177,Auckland FC,7.97,27.13,1,wide_left,2,middle_third,False,7.31,27.33,1,wide_left,2,middle_third,False,8_2,413,,,,3,drawing,0,0,0,2,finish,8,low_block,False,False,0.69,163.14,2,backward,False,False,4.1,1,jogging,9.0,9.64,0.64,32.39,32.37,24.42,25.06,0.64,20.11,20.13,0.02,False,False,,True,532.0,3,False,,,False,,,False,,,,,,,14.91,1,short,-153.16,2,backward,,,,,,,False,6,10,-4,1,behind,1,behind,14.91,14.84,21.27,33.86,1,wide_left,3,attacking_third,False,20.68,33.76,1,wide_left,3,attacking_third,False,False,False,,False,False,0.001,0.9941,0.9487,True,413,True,2,True,True,True,,False
7_7,7,1940339,417,419,00:35.7,00:35.9,0,35,0.2,1,1,left_to_right,7,passing_option,965685,L. Gillion,16,LW,133498,F. De Vries,2,LB,4177,Auckland FC,25.2,21.59,1,wide_left,3,attacking_third,False,25.67,21.6,1,wide_left,3,attacking_third,False,8_2,413,,,,3,drawing,0,0,0,2,finish,8,low_block,False,False,0.71,-4.21,1,forward,False,False,6.99,1,jogging,2.45,1.76,-0.69,32.32,32.37,7.12,6.7,-0.42,20.18,20.13,-0.05,True,True,False,True,532.0,3,False,,,False,,,False,,,,,,,13.14,1,short,-67.69,4,sideway_right,11.83,1,short,-66.27,4,sideway_right,True,6,4,2,3,ahead,3,ahead,12.98,13.14,20.83,33.81,1,wide_left,3,attacking_third,False,20.68,33.76,1,wide_left,3,attacking_third,False,True,True,False,False,True,0.0159,0.5161,0.4859,False,419,False,2,False,True,True,True,False
7_8,8,1940339,418,419,00:35.8,00:35.9,0,35,0.1,1,1,left_to_right,7,passing_option,50951,J. Brimmer,15,AM,133498,F. De Vries,2,LB,4177,Auckland FC,22.28,26.95,1,wide_left,3,attacking_third,False,22.29,27.03,1,wide_left,3,attacking_third,False,8_2,413,,,,3,drawing,0,0,0,2,finish,8,low_block,False,False,0.13,63.43,3,sideway_left,False,False,1.77,1,jogging,2.2,2.2,0.0,32.34,32.37,10.06,10.08,0.02,20.16,20.13,-0.03,True,True,,True,532.0,3,False,,,False,,,False,,,,,,,6.92,1,short,-76.55,4,sideway_right,,,,,,,False,6,6,0,2,same_line,2,same_line,7.01,6.92,20.75,33.79,1,wide_left,3,attacking_third,False,20.68,33.76,1,wide_left,3,attacking_third,False,False,False,,False,True,0.0047,0.6043,0.7831,True,419,True,2,True,True,True,,False
7_9,9,1940339,436,439,00:37.6,00:37.9,0,37,0.3,1,1,left_to_right,7,passing_option,43829,N. Moreno,17,RW,965685,L. Gillion,16,LW,4177,Auckland FC,25.18,4.7,3,center,3,attacking_third,False,26.01,4.66,3,center,3,attacking_third,False,8_3,436,,,,3,drawing,0,0,0,2,finish,8,low_block,False,False,1.06,-3.84,1,forward,False,False,9.6,1,jogging,4.81,4.54,-0.26,34.01,34.41,8.83,8.4,-0.43,18.49,18.09,-0.4,False,False,,False,,,,,,,,,,,,,,,,17.94,2,medium,-107.18,4,sideway_right,,,,,,,False,4,5,-1,1,behind,1,behind,17.97,17.94,30.68,21.81,1,wide_left,3,attacking_third,False,30.9,21.92,1,wide_left,3,attacking_third,False,False,False,,True,False,0.0333,0.7107,0.6863,True,437,True,2,False,True,True,,False
7_10,10,1940339,436,445,00:37.6,00:38.5,0,37,0.9,1,1,left_to_right,7,passing_option,38673,G. May,19,CF,965685,L. Gillion,16,LW,4177,Auckland FC,32.04,11.67,2,half_space_left,3,attacking_third,False,32.7,11.57,2,half_space_left,3,attacking_third,False,8_3,436,,,,3,drawing,0,0,0,2,finish,8,low_block,False,False,0.56,-8.62,1,forward,False,False,2.81,1,jogging,2.0,2.62,0.62,34.01,35.25,1.97,2.55,0.58,18.49,17.25,-1.24,True,True,,False,,,,,,,,,,,,,,,,10.25,1,short,-82.6,4,sideway_right,,,,,,,False,4,4,0,2,same_line,2,same_line,10.23,11.13,30.68,21.81,1,wide_left,3,attacking_third,False,31.53,22.64,1,wide_left,3,attacking_third,False,False,False,,True,False,0.0237,0.7515,0.8975,True,437,True,2,True,True,True,,False
7_11,11,1940339,436,450,00:37.6,00:39.0,0,37,1.4,1,1,left_to_right,7,passing_option,50951,J. Brimmer,15,AM,965685,L. Gillion,16,LW,4177,Auckland FC,24.62,28.99,1,wide_left,3,attacking_third,False,30.74,28.96,1,wide_left,3,attacking_third,False,8_3,436,1_0,5,overlap,3,drawing,0,0,0,2,finish,8,low_block,False,False,6.19,-0.28,1,forward,False,False,15.89,2,running,2.19,1.48,-0.71,34.01,36.13,9.39,5.39,-4.0,18.49,16.37,-2.12,True,False,False,False,,,,,,,,,,,,,,,,6.07,1,short,105.87,3,sideway_left,11.61,1,short,152.44,2,backward,False,5,1,4,1,behind,2,same_line,9.4,6.07,30.68,21.81,1,wide_left,3,attacking_third,False,32.4,23.12,1,wide_left,3,attacking_third,False,True,True,False,False,False,0.0084,0.901,0.9191,True,450,True,2,True,True,True,True,False
7_12,12,1940339,482,497,00:42.2,00:43.7,0,42,1.5,1,1,left_to_right,7,passing_option,965685,L. Gillion,16,LW,50951,J. Brimmer,15,AM,4177,Auckland FC,41.03,23.59,1,wide_left,3,attacking_third,False,44.31,27.65,1,wide_left,3,attacking_third,False,8_4,482,1_1,9,support,3,drawing,0,0,0,2,finish,8,low_block,False,False,5.04,51.07,3,sideway_left,False,False,12.43,1,jogging,3.1,1.88,-1.23,47.7,47.64,6.67,3.33,-3.34,4.8,4.86,0.06,True,True,,True,532.0,3,False,,,False,,,False,,,,,,,5.88,1,short,-122.42,4,sideway_right,,,,,,,False,1,5,-4,1,behind,2,same_line,11.02,5.66,47.41,32.57,1,wide_left,3,attacking_third,False,47.22,32.5,1,wide_left,3,attacking_third,False,False,False,,False,True,0.009,0.587,0.9599,True,496,True,2,True,True,True,,False
7_13,13,1940339,486,497,00:42.6,00:43.7,0,42,1.1,1,1,left_to_right,7,passing_option,133498,F. De Vries,2,LB,50951,J. Brimmer,15,AM,4177,Auckland FC,32.21,29.51,1,wide_left,3,attacking_third,False,34.6,30.4,1,wide_left,3,attacking_third,False,8_4,482,,,,3,drawing,0,0,0,2,finish,8,low_block,False,False,2.5,20.42,1,forward,False,False,,,,5.58,6.58,1.0,48.12,47.64,15.91,13.04,-2.87,4.38,4.86,0.48,False,False,,True,532.0,3,False,,,False,,,False,,,,,,,13.15,1,short,-170.42,2,backward,,,,,,,False,1,8,-7,1,behind,1,behind,15.96,12.79,47.89,32.48,1,wide_left,3,attacking_third,False,47.22,32.5,1,wide_left,3,attacking_third,False,False,False,,False,True,0.0059,0.5998,0.8637,True,495,True,2,True,True,True,,False
7_14,14,1940339,495,497,00:43.5,00:43.7,0,43,0.2,1,1,left_to_right,7,passing_option,23418,F. Gallegos,12,LM,50951,J. Brimmer,15,AM,4177,Auckland FC,36.8,20.74,1,wide_left,3,attacking_third,False,37.52,20.17,1,wide_left,3,attacking_third,False,8_4,482,1_2,10,underlap,3,drawing,0,0,0,2,finish,8,low_block,False,False,1.65,-41.36,1,forward,False,False,15.29,2,running,2.34,2.08,-0.26,47.85,47.64,11.05,10.12,-0.93,4.65,4.86,0.21,True,True,,True,532.0,3,False,,,False,,,False,,,,,,,15.69,2,medium,-128.19,4,sideway_right,,,,,,,False,1,8,-7,1,behind,1,behind,15.84,15.69,47.44,32.47,1,wide_left,3,attacking_third,False,47.22,32.5,1,wide_left,3,attacking_third,False,True,False,,True,True,0.0203,0.2969,0.6967,True,497,False,2,True,True,True,,False
7_15,15,1940339,517,517,00:45.7,00:45.7,0,45,0.0,1,2,right_to_left,7,passing_option,29856,A. McCalmont,14,RM,10549,T. Sainsbury,5,CB,870,CC Mariners,-46.64,-14.86,4,half_space_right,1,defensive_third,False,-46.64,-14.86,4,half_space_right,1,defensive_third,False,8_5,517,,,,3,drawing,0,0,1,5,chaotic,5,chaotic,False,False,0.0,138.39,2,backward,False,False,17.09,2,running,1.74,1.74,0.0,-9.66,-9.66,36.98,36.98,0.0,62.16,62.16,0.0,True,True,,False,,,,,,,,,,,,,,,,3.36,1,short,-0.85,1,forward,,,,,,,True,10,9,1,3,ahead,3,ahead,3.36,3.36,-50.0,-14.81,4,half_space_right,1,defensive_third,False,-50.0,-14.81,4,half_space_right,1,defensive_third,False,False,False,,False,False,0.0002,0.7579,0.8089,True,517,True,2,True,True,True,,False
7_16,16,1940339,517,517,00:45.7,00:45.7,0,45,0.0,1,2,right_to_left,7,passing_option,34423,Mikael Doka,19,CF,10549,T. Sainsbury,5,CB,870,CC Mariners,-29.2,-20.26,5,wide_right,1,defensive_third,False,-29.2,-20.26,5,wide_right,1,defensive_third,False,8_5,517,,,,3,drawing,0,0,1,5,chaotic,5,chaotic,False,False,0.0,147.32,2,backward,False,False,,,,8.66,8.66,0.0,-9.66,-9.66,19.54,19.54,0.0,62.16,62.16,0.0,True,True,,False,,,,,,,,,,,,,,,,21.5,2,medium,-14.68,1,forward,,,,,,,True,10,3,7,3,ahead,3,ahead,21.5,21.5,-50.0,-14.81,4,half_space_right,1,defensive_third,False,-50.0,-14.81,4,half_space_right,1,defensive_third,False,False,False,,False,True,0.0004,0.5432,0.9292,True,517,True,2,True,True,True,,True
7_17,17,1940339,517,517,00:45.7,00:45.7,0,45,0.0,1,2,right_to_left,7,passing_option,795510,B. Kaltak,6,RCB,10549,T. Sainsbury,5,CB,870,CC Mariners,-46.86,-29.8,5,wide_right,1,defensive_third,False,-46.86,-29.8,5,wide_right,1,defensive_third,False,8_5,517,,,,3,drawing,0,0,1,5,chaotic,5,chaotic,False,False,0.0,86.67,3,sideway_left,False,False,,,,2.98,2.37,-0.61,-9.66,-9.66,37.2,37.2,0.0,62.16,62.16,0.0,False,False,False,False,,,,,,,,,,,,,,,,15.32,2,medium,-78.17,4,sideway_right,11.52,1,short,-61.83,4,sideway_right,True,10,10,0,3,ahead,3,ahead,15.32,15.32,-50.0,-14.81,4,half_space_right,1,defensive_third,False,-50.0,-14.81,4,half_space_right,1,defensive_third,False,True,True,False,False,True,0.0001,0.4499,0.2922,False,517,False,2,False,True,True,True,False
7_18,18,1940339,537,547,00:47.7,00:48.7,0,47,1.0,1,2,right_to_left,7,passing_option,10549,T. Sainsbury,5,CB,795510,B. Kaltak,6,RCB,870,CC Mariners,-52.3,-19.64,4,half_space_right,1,defensive_third,False,-52.24,-21.74,5,wide_right,1,defensive_third,False,8_6,537,,,,3,drawing,0,0,1,5,chaotic,5,chaotic,False,False,2.11,-88.36,4,sideway_right,True,False,7.52,1,jogging,3.16,4.32,1.15,-9.31,-9.61,42.99,42.63,-0.36,61.81,62.11,0.3,False,False,,False,,,,,,,,,,,,,,,,7.09,1,short,89.11,3,sideway_left,,,,,,,False,10,10,0,2,same_line,2,same_line,8.4,6.34,-51.31,-27.98,5,wide_right,1,defensive_third,False,-53.15,-28.01,5,wide_right,1,defensive_third,False,False,False,,False,False,0.0001,0.8678,0.8087,True,543,True,1,False,True,True,,False
7_19,19,1940339,537,547,00:47.7,00:48.7,0,47,1.0,1,2,right_to_left,7,passing_option,23930,S. Roux,7,RWB,795510,B. Kaltak,6,RCB,870,CC Mariners,-40.88,-26.2,5,wide_right,1,defensive_third,False,-41.13,-26.19,5,wide_right,1,defensive_third,False,8_6,537,,,,3,drawing,0,0,1,5,chaotic,5,chaotic,False,False,0.25,177.71,2,backward,False,False,0.89,1,jogging,6.15,3.32,-2.83,-9.31,-9.61,31.57,31.52,-0.05,61.81,62.11,0.3,True,True,,False,,,,,,,,,,,,,,,,11.82,1,short,8.71,1,forward,,,,,,,True,10,6,4,3,ahead,3,ahead,10.58,12.16,-51.31,-27.98,5,wide_right,1,defensive_third,False,-53.15,-28.01,5,wide_right,1,defensive_third,False,False,False,,False,False,0.0001,0.7185,0.7524,True,545,True,1,False,True,True,,False
