event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,high_pass,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_passing_options,passing_option_at_pass_moment,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched,fully_extrapolated
7_0,0,1874552,48,54,00:03.8,00:04.4,0,3,0.6,1,2,right_to_left,7,passing_option,795523,A. Pantazopoulos,2,LB,795524,D. Scicluna,14,RM,2902,Western Sydney,-15.33,17.41,2,half_space_left,2,middle_third,False,-14.8,18.53,2,half_space_left,2,middle_third,False,8_1,48,,,,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,1.25,64.68,3,sideway_left,False,False,7.59,1,jogging,15.51,14.29,-1.22,21.77,23.01,37.1,37.81,0.71,30.73,29.49,-1.24,False,False,,True,4231.0,3,False,,,False,,,False,,,,,,,19.2,2,medium,95.86,3,sideway_left,,,,,,,False,10,10,0,2,same_line,2,same_line,18.9,19.52,-13.43,-1.39,3,center,2,middle_third,False,-12.69,-0.88,3,center,2,middle_third,False,False,False,,False,False,0.0003,0.987,0.7551,True,51,True,2,True,True,True,,False
7_1,1,1874552,51,58,00:04.1,00:04.8,0,4,0.7,1,2,right_to_left,7,passing_option,795526,Z. Sapsford,19,CF,795524,D. Scicluna,14,RM,2902,Western Sydney,6.08,13.45,2,half_space_left,2,middle_third,False,10.36,14.27,2,half_space_left,2,middle_third,False,8_1,48,1_0,8,run_ahead_of_the_ball,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,3.71,10.85,1,forward,False,False,22.37,3,hsr,6.92,11.33,4.4,22.35,24.09,16.27,13.73,-2.54,30.15,28.41,-1.74,True,True,,True,4231.0,3,True,1,through,True,2,around,False,,,2,second_last,2,around,26.53,2,medium,33.59,1,forward,,,,,,,True,10,5,5,3,ahead,3,ahead,24.18,26.53,-13.2,-1.14,3,center,2,middle_third,False,-11.74,-0.41,3,center,2,middle_third,False,True,False,,False,True,0.0077,0.314,0.8537,True,58,True,2,True,True,True,,False
7_2,2,1874552,52,58,00:04.2,00:04.8,0,4,0.6,1,2,right_to_left,7,passing_option,13542,B. Kraev,16,LW,795524,D. Scicluna,14,RM,2902,Western Sydney,3.53,20.1,2,half_space_left,2,middle_third,False,6.98,20.4,1,wide_left,2,middle_third,False,8_1,48,1_1,8,run_ahead_of_the_ball,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,3.46,4.97,1,forward,False,False,20.73,3,hsr,5.83,9.04,3.21,22.56,24.09,19.03,17.11,-1.92,29.94,28.41,-1.53,False,False,,True,4231.0,3,True,1,through,False,,,False,,,1,first,1,through,27.42,2,medium,50.06,3,sideway_left,,,,,,,True,10,7,3,3,ahead,3,ahead,26.89,27.99,-13.06,-1.06,3,center,2,middle_third,False,-11.74,-0.41,3,center,2,middle_third,False,False,False,,False,True,0.0055,0.4138,0.8351,True,55,True,2,True,True,True,,False
7_3,3,1874552,106,106,00:09.6,00:09.6,0,9,0.0,1,1,left_to_right,7,passing_option,51045,A. CÃ¡ceres,9,LDM,2858,Douglas Costa,15,AM,869,Sydney FC,-19.81,-12.27,4,half_space_right,1,defensive_third,False,-19.81,-12.27,4,half_space_right,1,defensive_third,False,8_3,106,,,,3,drawing,0,0,2,5,chaotic,5,chaotic,False,False,0.0,-30.76,1,forward,False,False,10.65,1,jogging,6.02,3.13,-2.89,7.3,7.3,27.11,27.11,0.0,45.2,45.2,0.0,True,True,False,False,,,,,,,,,,,,,,,,6.26,1,short,145.8,2,backward,5.79,1,short,114.71,3,sideway_left,False,6,7,-1,1,behind,1,behind,6.26,6.26,-14.63,-15.79,4,half_space_right,2,middle_third,False,-14.63,-15.79,4,half_space_right,2,middle_third,False,True,True,True,False,False,0.0018,0.7665,0.8577,True,106,True,1,True,True,True,True,False
7_4,4,1874552,106,106,00:09.6,00:09.6,0,9,0.0,1,1,left_to_right,7,passing_option,133854,A. Segecic,18,LF,2858,Douglas Costa,15,AM,869,Sydney FC,-9.09,-2.52,3,center,2,middle_third,False,-9.09,-2.52,3,center,2,middle_third,False,8_3,106,,,,3,drawing,0,0,2,5,chaotic,5,chaotic,False,False,0.0,-128.57,4,sideway_right,False,False,15.01,2,running,7.46,7.46,0.0,7.3,7.3,16.39,16.39,0.0,45.2,45.2,0.0,True,True,,False,,,,,,,,,,,,,,,,14.38,1,short,67.34,3,sideway_left,,,,,,,True,6,4,2,3,ahead,3,ahead,14.38,14.38,-14.63,-15.79,4,half_space_right,2,middle_third,False,-14.63,-15.79,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0013,0.7667,0.7046,True,106,True,1,True,True,True,,False
7_5,5,1874552,114,115,00:10.4,00:10.5,0,10,0.1,1,1,left_to_right,7,passing_option,133854,A. Segecic,18,LF,51045,A. CÃ¡ceres,9,LDM,869,Sydney FC,-10.71,-4.74,3,center,2,middle_third,False,-10.78,-4.93,3,center,2,middle_third,False,8_4,114,,,,3,drawing,0,0,2,5,chaotic,5,chaotic,False,False,1.16,-121.47,4,sideway_right,False,False,9.83,1,jogging,5.0,4.72,-0.29,5.96,5.85,16.67,16.63,-0.04,46.54,46.65,0.11,True,True,,False,,,,,,,,,,,,,,,,11.06,1,short,50.25,3,sideway_left,,,,,,,True,7,4,3,3,ahead,3,ahead,11.06,10.9,-17.78,-13.24,4,half_space_right,1,defensive_third,False,-17.58,-13.45,4,half_space_right,1,defensive_third,False,False,False,,False,False,0.0017,0.7476,0.6165,True,114,True,3,False,True,True,,False
7_6,6,1874552,114,128,00:10.4,00:11.8,0,10,1.4,1,1,left_to_right,7,passing_option,2858,Douglas Costa,15,AM,51045,A. CÃ¡ceres,9,LDM,869,Sydney FC,-17.39,-17.53,4,half_space_right,2,middle_third,False,-16.62,-19.02,4,half_space_right,2,middle_third,False,8_4,114,,,,3,drawing,0,0,2,5,chaotic,5,chaotic,False,False,2.25,-62.67,4,sideway_right,False,False,5.92,1,jogging,2.08,3.14,1.06,5.96,5.9,23.35,22.52,-0.83,46.54,46.6,0.06,True,True,,False,,,,,,,,,,,,,,,,3.26,1,short,-115.62,4,sideway_right,,,,,,,False,7,7,0,2,same_line,2,same_line,4.31,2.26,-17.78,-13.24,4,half_space_right,1,defensive_third,False,-14.61,-17.98,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0006,0.8326,0.9157,True,123,True,3,True,True,True,,False
7_7,7,1874552,114,128,00:10.4,00:11.8,0,10,1.4,1,1,left_to_right,7,passing_option,17231,P. Klimala,19,CF,51045,A. CÃ¡ceres,9,LDM,869,Sydney FC,0.05,-12.13,4,half_space_right,2,middle_third,False,0.31,-13.42,4,half_space_right,2,middle_third,False,8_4,114,,,,3,drawing,0,0,2,5,chaotic,5,chaotic,False,False,1.83,-78.6,4,sideway_right,False,False,,,,5.38,6.41,1.03,5.96,5.9,5.91,5.59,-0.32,46.54,46.6,0.06,True,True,,False,,,,,,,,,,,,,,,,17.86,2,medium,3.56,1,forward,,,,,,,True,7,2,5,3,ahead,3,ahead,17.86,15.6,-17.78,-13.24,4,half_space_right,1,defensive_third,False,-14.61,-17.98,4,half_space_right,2,middle_third,False,False,False,,False,True,0.0026,0.5186,0.9078,True,114,True,3,True,True,True,,False
7_8,8,1874552,115,128,00:10.5,00:11.8,0,10,1.3,1,1,left_to_right,7,passing_option,18573,J. Lolley,20,RF,51045,A. CÃ¡ceres,9,LDM,869,Sydney FC,-16.84,-24.92,5,wide_right,2,middle_third,False,-14.54,-27.05,5,wide_right,2,middle_third,False,8_4,114,,,,3,drawing,0,0,2,5,chaotic,5,chaotic,False,False,2.89,-42.8,1,forward,False,False,8.61,1,jogging,5.19,4.0,-1.19,5.85,5.9,22.69,20.44,-2.25,46.65,46.6,-0.05,True,False,,False,,,,,,,,,,,,,,,,9.07,1,short,-89.56,4,sideway_right,,,,,,,False,7,7,0,2,same_line,2,same_line,11.49,9.07,-17.58,-13.45,4,half_space_right,1,defensive_third,False,-14.61,-17.98,4,half_space_right,2,middle_third,False,True,False,,False,False,0.0008,0.6703,0.9516,True,128,True,3,True,True,True,,False
7_9,9,1874552,660,682,01:05.0,01:07.2,1,5,2.2,1,2,right_to_left,7,passing_option,795524,D. Scicluna,14,RM,51036,N. Milanovic,17,RW,2902,Western Sydney,52.74,34.1,1,wide_left,3,attacking_third,False,47.55,33.1,1,wide_left,3,attacking_third,False,8_8,660,,,,3,drawing,0,0,8,7,set_play,13,defending_set_play,True,False,5.37,-169.09,2,backward,False,False,9.03,1,jogging,11.94,6.17,-5.78,50.38,50.27,-2.36,2.72,5.08,2.12,2.23,0.11,False,False,,False,,,,,,,,,,,,,,,,3.91,1,short,16.03,1,forward,,,,,,,True,2,0,2,3,ahead,2,same_line,4.67,2.75,48.27,32.75,1,wide_left,3,attacking_third,False,49.7,31.38,1,wide_left,3,attacking_third,False,False,False,,True,False,0.0263,0.8989,0.8662,True,663,True,3,True,True,True,,False
