event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_0,0,1983896,33,33,00:02.3,00:02.3,0,2,0.0,1,2,right_to_left,8,player_possession,,,17231,P. Klimala,19,CF,,,,,869,Sydney FC,0.59,-0.28,3,center,2,middle_third,False,0.59,-0.28,3,center,2,middle_third,False,,,,,,3,drawing,0,0,0,1,True,False,True,True,2,False,1,create,9,medium_block,6,direct,15,defending_direct,,,,,,,,,False,False,0.0,-162.65,2,backward,,,1.17,1,jogging,9.34,9.34,0.0,21.09,21.09,20.5,20.5,0.0,31.41,31.41,0.0,True,True,13,unknown,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,,,28293,L̩o Sena,11,RDM,-15.84,1.21,3,center,2,middle_third,False,-16.61,0.46,3,center,2,middle_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,17.57,2,medium,175.07,2,backward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,0,True,True,,True,False
1_0,1,1983896,41,88,00:03.1,00:07.8,0,3,4.7,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,18573,J. Lolley,17,RW,28293,L̩o Sena,11,RDM,869,Sydney FC,2.6,-31.87,5,wide_right,2,middle_third,False,27.8,-28.25,5,wide_right,3,attacking_third,False,8_1,46,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,25.82,8.17,1,forward,False,False,20.09,3,hsr,9.48,3.85,-5.63,20.57,29.95,17.97,2.15,-15.82,31.93,22.55,-9.38,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,37.75,43.98,-16.15,0.9,3,center,2,middle_third,False,-9.51,-4.96,3,center,2,middle_third,False,True,True,True,False,False,0.0009,0.6804,0.9722,True,,False,1,False,,,,False,,,4,8,4,True,True,,True,
8_1,2,1983896,46,64,00:03.6,00:05.4,0,3,1.8,1,2,right_to_left,8,player_possession,,,28293,L̩o Sena,11,RDM,,,,,869,Sydney FC,-16.61,0.46,3,center,2,middle_third,False,-17.31,-2.22,3,center,2,middle_third,False,,,,,,3,drawing,0,0,1,1,False,True,True,True,1,True,6,direct,15,defending_direct,15,defending_direct,6,direct,1,create,9,medium_block,,,8,goal_kick_against,False,False,3.62,-104.64,4,sideway_right,False,False,7.23,1,jogging,15.17,15.41,0.24,20.37,22.54,36.98,39.85,2.87,32.13,29.96,-2.17,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,175.07,2,backward,17.57,2,medium,1,successful,7_3,True,18573,J. Lolley,17,RW,15.65,-32.67,5,wide_right,2,middle_third,False,27.8,-28.25,5,wide_right,3,attacking_third,False,0.6804,False,0.0009,False,7,2,3,2,1,0,7,0,0,6,1,4,4,4,7,9,9,True,532,3,True,,,True,,,False,,,2,second_last,2,around,44.87,3,long,-42.73,1,forward,37.43,3,long,-47.76,4,sideway_right,True,10,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,True,True,False
7_0,3,1983896,46,48,00:03.6,00:03.8,0,3,0.2,1,2,right_to_left,7,passing_option,,,51048,J. King,2,LB,28293,L̩o Sena,11,RDM,869,Sydney FC,-3.13,4.49,3,center,2,middle_third,False,-3.58,3.78,3,center,2,middle_third,False,8_1,46,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,1.68,-119.98,4,sideway_right,False,False,15.05,2,running,1.12,1.05,-0.07,20.37,20.37,23.5,23.95,0.45,32.13,32.13,0.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442,3,False,,,False,,,False,,,,,,,13.91,1,short,15.82,1,forward,,,,,,,True,10,10,0,3,ahead,3,ahead,14.07,13.75,-16.61,0.46,3,center,2,middle_third,False,-16.86,0.21,3,center,2,middle_third,False,False,False,,False,False,0.001,0.9788,0.6103,True,47,True,,,,,,,3,False,,,,True,True,,,False
7_1,4,1983896,46,48,00:03.6,00:03.8,0,3,0.2,1,2,right_to_left,7,passing_option,,,560894,A. Popovic,4,LCB,28293,L̩o Sena,11,RDM,869,Sydney FC,-9.96,4.48,3,center,2,middle_third,False,-9.96,4.0,3,center,2,middle_third,False,8_1,46,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,0.83,-91.07,4,sideway_right,False,False,7.65,1,jogging,7.95,7.43,-0.52,20.37,20.37,30.33,30.33,0.0,32.13,32.13,0.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442,3,False,,,False,,,False,,,,,,,7.81,1,short,29.94,1,forward,,,,,,,True,10,10,0,3,ahead,3,ahead,7.77,7.87,-16.61,0.46,3,center,2,middle_third,False,-16.86,0.21,3,center,2,middle_third,False,False,False,,False,False,0.0006,0.9915,0.627,True,47,True,,,,,,,3,False,,,,True,True,,,False
7_2,5,1983896,46,52,00:03.6,00:04.2,0,3,0.6,1,2,right_to_left,7,passing_option,,,51644,R. Grant,6,RCB,28293,L̩o Sena,11,RDM,869,Sydney FC,-7.97,-7.51,3,center,2,middle_third,False,-7.1,-7.55,3,center,2,middle_third,False,8_1,46,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,0.88,-2.63,1,forward,False,False,5.32,1,jogging,11.94,10.39,-1.54,20.37,20.53,28.34,27.63,-0.71,32.13,31.97,-0.16,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442,3,False,,,False,,,False,,,,,,,12.04,1,short,-38.7,1,forward,,,,,,,True,10,10,0,3,ahead,3,ahead,11.75,12.57,-16.61,0.46,3,center,2,middle_third,False,-17.46,-0.43,3,center,2,middle_third,False,False,False,,False,False,0.0003,0.9946,0.8362,True,49,True,,,,,,,3,False,,,,True,True,,,False
7_3,6,1983896,51,64,00:04.1,00:05.4,0,4,1.3,1,2,right_to_left,7,passing_option,,,18573,J. Lolley,17,RW,28293,L̩o Sena,11,RDM,869,Sydney FC,7.97,-32.58,5,wide_right,2,middle_third,False,15.65,-32.67,5,wide_right,2,middle_third,False,8_1,46,1_0,8,run_ahead_of_the_ball,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,7.09,-0.67,1,forward,False,False,21.27,3,hsr,8.9,3.85,-5.05,20.47,22.54,12.5,6.89,-5.61,32.03,29.96,-2.07,False,False,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,532,3,True,1,through,True,2,around,False,,,2,second_last,2,around,44.87,3,long,-42.73,1,forward,37.43,3,long,-47.76,4,sideway_right,True,10,4,6,3,ahead,3,ahead,41.03,44.87,-17.3,-0.26,3,center,2,middle_third,False,-17.31,-2.22,3,center,2,middle_third,False,True,True,True,False,False,0.0009,0.6804,0.9722,True,64,True,,,,,,,6,True,,,,True,True,,True,False
1_1,7,1983896,54,74,00:04.4,00:06.4,0,4,2.0,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,25534,A. Ouahim,15,AM,28293,L̩o Sena,11,RDM,869,Sydney FC,5.14,-17.61,4,half_space_right,2,middle_third,False,14.13,-19.59,4,half_space_right,2,middle_third,False,8_1,46,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,9.23,-12.42,1,forward,False,False,16.58,2,running,5.27,6.64,1.37,20.71,26.47,15.57,12.34,-3.23,31.79,26.03,-5.76,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,28.39,33.31,-17.75,-0.81,3,center,1,defensive_third,False,-14.67,-2.86,3,center,2,middle_third,False,False,False,,False,False,0.0015,0.6603,0.9367,True,,False,1,False,,,,False,,,8,8,0,True,True,,,
7_4,8,1983896,59,64,00:04.9,00:05.4,0,4,0.5,1,2,right_to_left,7,passing_option,,,25534,A. Ouahim,15,AM,28293,L̩o Sena,11,RDM,869,Sydney FC,7.35,-17.9,4,half_space_right,2,middle_third,False,9.75,-18.35,4,half_space_right,2,middle_third,False,8_1,46,1_1,8,run_ahead_of_the_ball,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,1.96,-10.62,1,forward,False,False,17.49,2,running,5.22,6.06,0.84,21.39,22.54,14.04,12.79,-1.25,31.11,29.96,-1.15,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,532,3,True,2,around,False,,,False,,,1,first,2,around,31.5,3,long,-30.8,1,forward,,,,,,,True,10,8,2,3,ahead,3,ahead,30.11,31.5,-18.04,-1.72,3,center,1,defensive_third,False,-17.31,-2.22,3,center,2,middle_third,False,False,False,,False,False,0.0015,0.6603,0.9367,True,64,False,,,,,,,3,True,,,,True,True,,,False
7_5,9,1983896,60,64,00:05.0,00:05.4,0,5,0.4,1,2,right_to_left,7,passing_option,,,133852,C. Hollman,9,LDM,28293,L̩o Sena,11,RDM,869,Sydney FC,8.77,-15.42,4,half_space_right,2,middle_third,False,10.31,-15.53,4,half_space_right,2,middle_third,False,8_1,46,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,1.53,-4.17,1,forward,False,False,13.87,1,jogging,3.92,4.82,0.9,21.56,22.54,12.79,12.23,-0.56,30.94,29.96,-0.98,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,532,3,True,1,through,False,,,False,,,1,first,1,through,30.66,3,long,-25.73,1,forward,,,,,,,True,10,8,2,3,ahead,3,ahead,29.99,30.66,-17.98,-1.87,3,center,1,defensive_third,False,-17.31,-2.22,3,center,2,middle_third,False,False,False,,False,True,0.0015,0.6439,0.9234,True,64,False,,,,,,,3,True,,,,True,True,,,False
