index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,team_in_possession_id,attacking_side,team_in_possession_shortname,n_player_possessions_in_phase,team_possession_loss_in_phase,team_possession_lead_to_goal,team_possession_lead_to_shot,team_in_possession_phase_type,team_in_possession_phase_type_id,team_out_of_possession_phase_type,team_out_of_possession_phase_type_id,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,team_in_possession_width_start,team_in_possession_width_end,team_in_possession_length_start,team_in_possession_length_end,team_out_of_possession_width_start,team_out_of_possession_width_end,team_out_of_possession_length_start,team_out_of_possession_length_end
0,1960437,313,328,00:30.3,00:31.8,0,30,1.5,1,1,2380,left_to_right,Melbourne City,1,False,False,False,create,1,medium_block,9,-3.64,8.73,3,center,2,middle_third,False,-19.54,6.39,3,center,1,defensive_third,False,67.12,64.44,46.91,47.1,40.71,40.15,42.56,45.48
1,1960437,328,368,00:31.8,00:35.8,0,31,4.0,1,1,2380,left_to_right,Melbourne City,2,False,False,False,build_up,0,high_block,10,-20.05,6.55,3,center,1,defensive_third,False,-26.36,-14.18,4,half_space_right,1,defensive_third,False,64.29,62.33,47.45,57.62,40.01,36.24,45.99,59.73
2,1960437,368,401,00:35.8,00:39.1,0,35,3.3,1,1,2380,left_to_right,Melbourne City,2,True,False,False,direct,6,defending_direct,15,-25.49,-14.45,4,half_space_right,1,defensive_third,False,21.26,-10.06,4,half_space_right,3,attacking_third,False,62.1,41.55,57.6,59.55,36.12,32.94,59.63,53.88
3,1960437,401,433,00:39.1,00:42.3,0,39,3.2,1,2,1802,right_to_left,Brisbane FC,1,True,False,False,chaotic,5,chaotic,5,-21.65,9.85,2,half_space_left,1,defensive_third,False,-8.12,18.2,2,half_space_left,2,middle_third,False,33.04,35.09,53.62,47.59,41.13,30.67,59.61,56.86
4,1960437,560,641,00:55.0,01:03.1,0,55,8.1,1,1,2380,left_to_right,Melbourne City,4,False,False,False,create,1,medium_block,9,-14.52,-20.09,4,half_space_right,2,middle_third,False,-19.88,12.85,2,half_space_left,1,defensive_third,False,57.76,62.72,42.93,40.69,41.14,44.9,45.43,46.69
5,1960437,641,713,01:03.1,01:10.3,1,3,7.2,1,1,2380,left_to_right,Melbourne City,3,False,False,False,build_up,0,high_block,10,-20.52,11.4,2,half_space_left,1,defensive_third,False,-21.84,-31.65,5,wide_right,1,defensive_third,False,62.74,59.1,40.57,48.18,44.75,36.32,46.8,53.01
6,1960437,713,749,01:10.3,01:13.9,1,10,3.6,1,1,2380,left_to_right,Melbourne City,1,False,False,False,direct,6,defending_direct,15,-21.13,-31.74,5,wide_right,1,defensive_third,False,25.91,-27.27,5,wide_right,3,attacking_third,False,58.97,45.98,48.6,66.34,36.32,29.88,52.88,50.37
7,1960437,749,946,01:13.9,01:33.6,1,13,19.7,1,1,2380,left_to_right,Melbourne City,7,False,False,False,finish,2,low_block,8,26.11,-27.58,5,wide_right,3,attacking_third,False,50.73,16.72,2,half_space_left,3,attacking_third,True,45.6,31.08,66.66,69.18,29.7,24.95,50.2,23.06
8,1960437,1273,1283,02:06.3,02:07.3,2,6,1.0,1,1,2380,left_to_right,Melbourne City,1,True,False,False,set_play,7,defending_set_play,13,51.09,32.31,1,wide_left,3,attacking_third,False,48.76,12.15,2,half_space_left,3,attacking_third,True,43.99,40.81,67.12,65.03,30.12,28.37,11.95,12.02
9,1960437,1553,1575,02:34.3,02:36.5,2,34,2.2,1,2,1802,right_to_left,Brisbane FC,2,False,False,False,build_up,0,high_block,10,-47.71,2.95,3,center,1,defensive_third,False,-43.82,-4.49,3,center,1,defensive_third,False,64.06,59.83,49.74,51.74,34.99,35.41,67.68,68.66
10,1960437,1575,1609,02:36.5,02:39.9,2,36,3.4,1,2,1802,right_to_left,Brisbane FC,1,True,False,False,direct,6,defending_direct,15,-42.91,-5.04,3,center,1,defensive_third,False,14.92,-15.24,4,half_space_right,2,middle_third,False,59.6,48.1,52.04,60.47,35.48,32.25,68.72,63.97
11,1960437,1609,1628,02:39.9,02:41.8,2,39,1.9,1,1,2380,left_to_right,Melbourne City,1,True,False,False,chaotic,5,chaotic,5,-15.06,15.6,2,half_space_left,2,middle_third,False,-3.0,28.34,1,wide_left,2,middle_third,False,32.1,33.01,63.86,59.68,47.9,48.24,60.2,55.59
12,1960437,1628,1654,02:41.8,02:44.4,2,41,2.6,1,2,1802,right_to_left,Brisbane FC,1,True,False,False,chaotic,5,chaotic,5,3.23,-28.56,5,wide_right,2,middle_third,False,23.32,-28.44,5,wide_right,3,attacking_third,False,48.36,48.76,55.4,57.56,33.12,35.68,59.39,53.85
