event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_0,0,1797481,103,103,00:04.3,00:04.3,0,4,0.0,1,2,right_to_left,8,player_possession,29856,A. McCalmont,12,LM,870,CC Mariners,0.68,-1.36,3,center,2,middle_third,False,0.68,-1.36,3,center,2,middle_third,False,3,drawing,0,0,0,1,True,False,True,True,1,False,1,create,9,medium_block,0,build_up,10,high_block,,,,,,,,,False,False,0.0,43.36,1,forward,,,,,,7.52,7.52,0.0,16.99,16.99,16.31,16.31,0.0,35.51,35.51,0.0,True,True,13,unknown,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,,,923862,D. Peraic-Cullen,1.0,GK,-31.98,0.73,3,center,1,defensive_third,False,-32.12,0.47,3,center,1,defensive_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,35.03,3,long,-179.46,2,backward,,,,,9,9,0,False,False,,True,True
8_1,1,1797481,121,149,00:06.1,00:08.9,0,6,2.8,1,2,right_to_left,8,player_possession,923862,D. Peraic-Cullen,1,GK,870,CC Mariners,-32.12,0.47,3,center,1,defensive_third,False,-28.2,-1.48,3,center,1,defensive_third,False,3,drawing,0,0,2,1,False,True,True,True,1,True,6,direct,15,defending_direct,5,chaotic,5,chaotic,0,build_up,10,high_block,,,,,False,False,4.53,-26.45,1,forward,False,False,5.78,1,jogging,26.82,9.35,-17.47,15.4,19.06,47.52,47.26,-0.26,37.1,33.44,-3.66,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-179.46,2,backward,35.03,3,long,2,unsuccessful,7_1,,51668,A. Kuol,19.0,CF,16.0,15.06,2,half_space_left,2,middle_third,False,,,,,,,,0.7945,False,0.0017,False,3,1,3,0,2,1,3,0,0,3,0,1,3,1,3,10,10,True,541.0,2,,True,True,3,last,1,through,47.19,3,long,20.52,1,forward,,,,,,,True,10,4,6,10,10,0,True,True,False,True,False
8_2,2,1797481,178,178,00:11.8,00:11.8,0,11,0.0,1,1,left_to_right,8,player_possession,51013,B. Hamill,6,RCB,868,Melbourne V FC,-31.89,-8.26,3,center,1,defensive_third,False,-31.89,-8.26,3,center,1,defensive_third,False,3,drawing,0,0,3,1,True,True,True,True,1,True,5,chaotic,5,chaotic,8,low_block,2,finish,15,defending_direct,6,direct,,,,,False,False,0.0,159.06,2,backward,,,22.31,3,hsr,2.28,2.28,0.0,13.17,13.17,45.06,45.06,0.0,39.33,39.33,0.0,False,False,2,pass_interception,1,pass,True,False,False,False,True,False,False,,,,,,,1,successful,,,157294,R. Teague,9.0,LDM,-23.5,-10.85,4,half_space_right,1,defensive_third,False,-29.49,-6.6,3,center,1,defensive_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,8,8,,,,,,,,,,,,,,,,,15.95,2,medium,-15.9,1,forward,,,,,9,9,0,True,True,True,True,False
8_3,3,1797481,210,210,00:15.0,00:15.0,0,15,0.0,1,2,right_to_left,8,player_possession,29856,A. McCalmont,12,LM,870,CC Mariners,28.26,7.15,3,center,3,attacking_third,False,28.26,7.15,3,center,3,attacking_third,False,3,drawing,0,0,4,1,True,False,False,True,7,True,2,finish,8,low_block,9,medium_block,1,create,5,chaotic,5,chaotic,,,,,False,False,0.0,-8.98,1,forward,,,18.43,2,running,0.97,0.97,0.0,36.94,36.94,8.68,8.68,0.0,15.56,15.56,0.0,True,True,4,recovery,1,pass,True,False,False,False,True,False,False,,,,,,,2,unsuccessful,,,51668,A. Kuol,19.0,CF,35.77,4.76,3,center,3,attacking_third,False,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,False,False,,True,False
8_4,4,1797481,242,242,00:18.2,00:18.2,0,18,0.0,1,2,right_to_left,8,player_possession,795508,H. Steele,14,RM,870,CC Mariners,29.38,1.53,3,center,3,attacking_third,False,29.38,1.53,3,center,3,attacking_third,False,3,drawing,0,0,4,2,False,False,False,False,7,True,2,finish,8,low_block,9,medium_block,1,create,5,chaotic,5,chaotic,,,,,False,False,0.0,-39.27,1,forward,,,13.7,1,jogging,1.45,1.45,0.0,40.45,40.45,11.07,11.07,0.0,12.05,12.05,0.0,True,True,3,keep_possession,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,7_4,False,170488,Vitor Feij̣o,16.0,LW,37.64,-0.24,3,center,3,attacking_third,True,36.68,-1.42,3,center,3,attacking_third,True,0.4282,True,0.0298,True,2,0,0,0,0,0,1,1,0,0,1,,,,,5,5,False,,,,,,,,,,8.45,1,short,-12.09,1,forward,6.65,1,short,2.76,1,forward,True,7,3,4,7,7,0,True,True,,True,False
8_5,5,1797481,251,259,00:19.1,00:19.9,0,19,0.8,1,2,right_to_left,8,player_possession,170488,Vitor Feij̣o,16,LW,870,CC Mariners,36.68,-1.42,3,center,3,attacking_third,True,35.42,-2.0,3,center,3,attacking_third,False,3,drawing,0,0,4,3,False,False,False,False,7,True,2,finish,8,low_block,9,medium_block,1,create,5,chaotic,5,chaotic,,,,,False,False,1.4,-155.28,2,backward,,,6.26,1,jogging,0.54,1.02,0.48,39.54,38.75,2.86,3.33,0.47,12.96,13.75,0.79,True,True,1,pass_reception,1,pass,False,True,False,False,False,False,False,2.76,1,forward,6.65,1,short,1,successful,7_7,False,34423,Mikael Doka,17.0,RW,30.51,-6.51,3,center,3,attacking_third,False,31.77,-9.23,4,half_space_right,3,attacking_third,False,0.7522,False,0.0104,False,4,0,0,0,0,0,0,1,1,2,0,4,4,0,0,2,2,False,,,,,,,,,,6.67,1,short,-137.43,2,backward,6.5,1,short,-129.76,4,sideway_right,False,3,6,-3,3,3,0,True,True,True,True,False
8_6,6,1797481,268,291,00:20.8,00:23.1,0,20,2.3,1,2,right_to_left,8,player_possession,34423,Mikael Doka,17,RW,870,CC Mariners,31.77,-9.23,4,half_space_right,3,attacking_third,False,37.99,-16.08,4,half_space_right,3,attacking_third,True,3,drawing,0,0,4,4,False,False,False,False,7,True,2,finish,8,low_block,9,medium_block,1,create,5,chaotic,5,chaotic,,,,,True,False,9.24,-47.76,4,sideway_right,False,False,14.99,1,jogging,2.38,2.61,0.23,38.51,43.09,6.74,5.1,-1.64,13.99,9.41,-4.58,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-129.76,4,sideway_right,6.5,1,short,1,successful,7_9,False,23930,S. Roux,8.0,RB,25.23,-20.4,5,wide_right,3,attacking_third,False,32.04,-25.27,5,wide_right,3,attacking_third,False,0.9876,False,0.0067,False,2,1,0,0,0,0,0,0,0,2,0,1,2,0,0,4,5,False,,,,,,,,,,13.47,1,short,-161.3,2,backward,11.37,1,short,-175.61,2,backward,False,5,8,-3,5,6,1,True,True,True,True,False
8_7,7,1797481,306,315,00:24.6,00:25.5,0,24,0.9,1,2,right_to_left,8,player_possession,23930,S. Roux,8,RB,870,CC Mariners,32.04,-25.27,5,wide_right,3,attacking_third,False,32.25,-26.0,5,wide_right,3,attacking_third,False,3,drawing,0,0,4,5,False,False,False,False,7,True,2,finish,8,low_block,9,medium_block,1,create,5,chaotic,5,chaotic,,,,,True,False,0.71,-73.95,4,sideway_right,,,3.33,1,jogging,6.76,3.45,-3.31,42.2,41.84,10.16,9.59,-0.57,10.3,10.66,0.36,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,-175.61,2,backward,11.37,1,short,1,successful,7_11,False,34423,Mikael Doka,17.0,RW,38.35,-20.98,5,wide_right,3,attacking_third,False,44.14,-27.0,5,wide_right,3,attacking_third,False,0.6356,True,0.0082,False,2,1,0,0,0,0,1,0,0,1,1,2,2,1,1,5,5,False,,,,,,,,,,7.9,1,short,39.45,1,forward,9.52,1,short,44.66,1,forward,True,7,0,7,7,8,1,True,True,True,True,False
8_8,8,1797481,330,347,00:27.0,00:28.7,0,27,1.7,1,2,right_to_left,8,player_possession,34423,Mikael Doka,17,RW,870,CC Mariners,44.14,-27.0,5,wide_right,3,attacking_third,False,48.54,-27.47,5,wide_right,3,attacking_third,False,3,drawing,0,0,4,6,False,False,False,False,7,True,2,finish,8,low_block,9,medium_block,1,create,5,chaotic,5,chaotic,,,,,True,False,4.86,-6.1,1,forward,False,False,10.91,1,jogging,6.28,3.79,-2.49,43.59,46.81,-0.55,-1.73,-1.18,8.91,5.69,-3.22,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,44.66,1,forward,9.52,1,short,2,unsuccessful,7_17,,51668,A. Kuol,19.0,CF,39.59,1.94,3,center,3,attacking_third,True,,,,,,,,0.5345,True,0.0459,True,5,2,0,0,0,0,0,3,0,0,2,3,4,0,0,0,0,False,,,,,,,,,,30.74,3,long,106.93,3,sideway_left,,,,,,,False,0,6,-6,0,0,0,True,True,True,True,False
8_9,9,1797481,371,371,00:31.1,00:31.1,0,31,0.0,1,2,right_to_left,8,player_possession,18851,R. Edmondson,19,CF,870,CC Mariners,45.47,5.88,3,center,3,attacking_third,True,45.47,5.88,3,center,3,attacking_third,True,3,drawing,0,0,4,7,False,False,True,False,7,True,2,finish,8,low_block,9,medium_block,1,create,5,chaotic,5,chaotic,,,8,goal_kick_against,True,False,0.0,-135.0,2,backward,,,1.16,1,jogging,4.03,4.03,0.0,50.25,50.25,4.78,4.78,0.0,2.25,2.25,0.0,False,False,3,keep_possession,2,shot,True,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,False,False,,,False
