event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_0,0,2009165,27,27,00:00.7,00:00.7,0,0,0.0,1,2,right_to_left,8,player_possession,163972,M. Mata,19,CF,4177,Auckland FC,0.24,0.33,3,center,2,middle_third,False,0.24,0.33,3,center,2,middle_third,False,3,drawing,0,0,0,1,True,False,False,True,3,False,1,create,9,medium_block,0,build_up,10,high_block,,,,,,,,,False,False,0.0,-10.98,1,forward,,,,,,7.56,7.56,0.0,13.11,13.11,12.87,12.87,0.0,39.39,39.39,0.0,False,False,13,unknown,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,,,38673,G. May,19.0,CF,-5.77,-1.2,3,center,2,middle_third,False,-5.65,-0.83,3,center,2,middle_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,7.99,1,short,-169.69,2,backward,,,,,10,10,0,True,True,,True,True
8_1,1,2009165,35,54,00:01.5,00:03.4,0,1,1.9,1,2,right_to_left,8,player_possession,38673,G. May,19,CF,4177,Auckland FC,-5.65,-0.83,3,center,2,middle_third,False,-4.81,-2.09,3,center,2,middle_third,False,3,drawing,0,0,0,2,False,False,False,False,3,False,1,create,9,medium_block,0,build_up,10,high_block,,,,,,,,,False,False,1.93,-56.31,4,sideway_right,,,4.06,1,jogging,8.67,1.42,-7.25,14.13,16.04,19.78,20.85,1.07,38.37,36.46,-1.91,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,-169.69,2,backward,7.99,1,short,1,successful,7_2,False,14736,L. Verstraete,14.0,RM,-10.04,-5.48,3,center,2,middle_third,False,-10.72,-7.56,3,center,2,middle_third,False,0.9942,False,0.0008,False,4,0,0,0,0,0,0,0,0,4,0,1,4,0,0,5,4,True,442.0,3,False,False,False,,,,,6.23,1,short,-147.05,2,backward,5.73,1,short,-167.71,2,backward,False,10,10,0,10,10,0,True,True,True,True,False
8_2,2,2009165,65,83,00:04.5,00:06.3,0,4,1.8,1,2,right_to_left,8,player_possession,14736,L. Verstraete,14,RM,4177,Auckland FC,-10.72,-7.56,3,center,2,middle_third,False,-11.06,-11.24,4,half_space_right,2,middle_third,False,3,drawing,0,0,0,3,False,False,True,False,3,False,1,create,9,medium_block,0,build_up,10,high_block,,,,,,,,,False,False,3.78,-95.28,4,sideway_right,True,False,7.57,1,jogging,5.29,1.24,-4.05,16.05,14.54,26.77,25.6,-1.17,36.45,37.96,1.51,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-167.71,2,backward,5.73,1,short,1,successful,7_6,False,51667,D. Hall,6.0,RCB,-21.1,-9.64,4,half_space_right,1,defensive_third,False,-22.73,-10.58,4,half_space_right,1,defensive_third,False,0.9971,False,0.0001,False,3,0,0,0,0,0,1,0,0,3,0,3,1,0,1,7,7,True,442.0,3,False,False,False,,,,,10.17,1,short,170.95,2,backward,11.08,1,short,148.85,2,backward,False,10,10,0,10,10,0,True,True,True,True,False
8_3,3,2009165,98,104,00:07.8,00:08.4,0,7,0.6,1,2,right_to_left,8,player_possession,51667,D. Hall,6,RCB,4177,Auckland FC,-22.73,-10.58,4,half_space_right,1,defensive_third,False,-23.03,-10.27,4,half_space_right,1,defensive_third,False,3,drawing,0,0,1,1,False,False,False,True,2,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,0.44,134.06,3,sideway_left,,,2.67,1,jogging,6.52,4.16,-2.35,12.82,11.65,35.55,34.68,-0.87,39.68,40.85,1.17,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,148.85,2,backward,11.08,1,short,1,successful,7_7,False,33697,N. Pijnaker,4.0,LCB,-25.51,9.27,2,half_space_left,1,defensive_third,False,-29.43,10.25,2,half_space_left,1,defensive_third,False,0.997,False,0.0001,False,2,0,0,0,0,0,0,0,0,2,0,2,2,0,0,8,8,True,442.0,3,False,False,False,,,,,19.7,2,medium,97.23,3,sideway_left,18.71,2,medium,84.17,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
8_4,4,2009165,121,121,00:10.1,00:10.1,0,10,0.0,1,2,right_to_left,8,player_possession,33697,N. Pijnaker,4,LCB,4177,Auckland FC,-29.43,10.25,2,half_space_left,1,defensive_third,False,-29.43,10.25,2,half_space_left,1,defensive_third,False,3,drawing,0,0,1,2,False,False,True,False,2,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,0.0,144.31,2,backward,,,6.36,1,jogging,7.08,7.08,0.0,8.44,8.44,37.87,37.87,0.0,44.06,44.06,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,False,84.17,3,sideway_left,18.71,2,medium,1,successful,7_9,True,38673,G. May,19.0,CF,1.2,0.92,3,center,2,middle_third,False,-1.76,5.71,3,center,2,middle_third,False,0.5798,True,0.0031,False,4,0,3,2,1,0,3,0,0,3,1,,,,,9,9,True,433.0,3,True,True,False,2,second_last,2,around,32.02,3,long,-16.94,1,forward,32.02,3,long,-19.83,1,forward,True,10,4,6,10,10,0,True,True,True,True,False
8_5,5,2009165,137,190,00:11.7,00:17.0,0,11,5.3,1,2,right_to_left,8,player_possession,38673,G. May,19,CF,4177,Auckland FC,-1.76,5.71,3,center,2,middle_third,False,-4.12,8.39,3,center,2,middle_third,False,3,drawing,0,0,2,1,False,False,False,True,5,True,1,create,9,medium_block,10,high_block,0,build_up,0,build_up,10,high_block,,,,,False,False,18.55,131.37,3,sideway_left,False,False,12.89,1,jogging,5.25,4.88,-0.37,7.61,16.87,9.37,20.99,11.62,44.89,35.63,-9.26,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,-19.83,1,forward,32.02,3,long,1,successful,7_18,False,51667,D. Hall,6.0,RCB,-14.21,1.02,3,center,2,middle_third,False,-12.63,-0.61,3,center,2,middle_third,False,0.997,False,0.0004,False,6,2,0,0,0,0,3,0,0,4,2,3,2,1,3,6,3,True,451.0,2,,False,False,,,,,12.49,1,short,-143.85,2,backward,10.88,1,short,-170.95,2,backward,False,8,10,-2,8,4,-4,True,True,True,True,False
8_6,6,2009165,205,213,00:18.5,00:19.3,0,18,0.8,1,2,right_to_left,8,player_possession,51667,D. Hall,6,RCB,4177,Auckland FC,-12.63,-0.61,3,center,2,middle_third,False,-12.25,-1.42,3,center,2,middle_third,False,3,drawing,0,0,2,2,False,False,False,False,5,True,1,create,9,medium_block,10,high_block,0,build_up,0,build_up,10,high_block,,,,,False,False,0.9,-64.87,4,sideway_right,,,4.04,1,jogging,11.92,11.02,-0.9,18.15,18.12,30.78,30.37,-0.41,34.35,34.38,0.03,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,-170.95,2,backward,10.88,1,short,1,successful,7_20,False,38673,G. May,19.0,CF,-3.93,1.09,3,center,2,middle_third,False,-5.09,0.66,3,center,2,middle_third,False,0.9924,False,0.0006,False,2,0,0,0,0,0,1,0,0,2,0,2,2,1,2,8,8,True,442.0,3,False,False,False,,,,,8.69,1,short,16.79,1,forward,8.67,1,short,21.38,1,forward,True,10,10,0,10,10,0,True,True,True,True,False
8_7,7,2009165,220,220,00:20.0,00:20.0,0,20,0.0,1,2,right_to_left,8,player_possession,38673,G. May,19,CF,4177,Auckland FC,-5.09,0.66,3,center,2,middle_third,False,-5.09,0.66,3,center,2,middle_third,False,3,drawing,0,0,2,3,False,False,False,False,5,True,1,create,9,medium_block,10,high_block,0,build_up,0,build_up,10,high_block,,,,,False,False,0.0,-167.54,2,backward,,,6.39,1,jogging,5.12,5.12,0.0,18.03,18.03,23.12,23.12,0.0,34.47,34.47,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,False,21.38,1,forward,8.67,1,short,1,successful,7_22,False,33697,N. Pijnaker,4.0,LCB,-14.73,13.53,2,half_space_left,2,middle_third,False,-13.22,16.58,2,half_space_left,2,middle_third,False,0.9986,False,0.0001,False,3,0,0,0,0,0,0,0,0,3,0,,,,,6,6,True,442.0,3,False,False,False,,,,,16.08,2,medium,126.83,3,sideway_left,14.2,1,short,142.58,2,backward,False,10,10,0,10,10,0,True,True,True,True,False
8_8,8,2009165,239,255,00:21.9,00:23.5,0,21,1.6,1,2,right_to_left,8,player_possession,33697,N. Pijnaker,4,LCB,4177,Auckland FC,-13.22,16.58,2,half_space_left,2,middle_third,False,-12.32,21.48,1,wide_left,2,middle_third,False,3,drawing,0,0,2,4,False,False,False,False,5,True,1,create,9,medium_block,10,high_block,0,build_up,0,build_up,10,high_block,,,,,False,False,5.01,79.59,3,sideway_left,True,False,11.19,1,jogging,9.11,3.37,-5.74,18.15,20.05,31.37,32.37,1.0,34.35,32.45,-1.9,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,142.58,2,backward,14.2,1,short,1,successful,7_25,True,133498,F. De Vries,2.0,LB,10.37,31.84,1,wide_left,2,middle_third,False,15.55,33.39,1,wide_left,2,middle_third,False,0.4258,True,0.0022,False,3,0,3,1,2,0,3,0,0,2,1,3,2,3,3,8,9,True,442.0,3,True,True,False,2,second_last,2,around,24.94,2,medium,24.54,1,forward,22.02,2,medium,18.1,1,forward,True,10,4,6,10,10,0,True,True,True,True,False
8_9,9,2009165,275,275,00:25.5,00:25.5,0,25,0.0,1,2,right_to_left,8,player_possession,133498,F. De Vries,2,LB,4177,Auckland FC,15.55,33.39,1,wide_left,2,middle_third,False,15.55,33.39,1,wide_left,2,middle_third,False,3,drawing,0,0,2,5,False,True,True,False,5,True,1,create,9,medium_block,10,high_block,0,build_up,0,build_up,10,high_block,,,8,goal_kick_against,False,False,0.0,-3.09,1,forward,,,2.85,1,jogging,6.14,6.14,0.0,26.04,26.04,10.49,10.49,0.0,26.46,26.46,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,True,False,False,18.1,1,forward,22.02,2,medium,1,successful,7_29,,582974,M. Francois,16.0,LW,15.13,25.89,1,wide_left,2,middle_third,False,28.99,25.08,1,wide_left,3,attacking_third,False,0.6345,True,0.0071,False,3,1,0,0,0,0,1,1,0,0,2,,,,,2,2,True,442.0,3,,,,,,,,7.51,1,short,-93.21,4,sideway_right,4.98,1,short,-75.24,4,sideway_right,False,4,3,1,4,4,0,True,True,True,True,False
