index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,team_in_possession_id,attacking_side,team_in_possession_shortname,n_player_possessions_in_phase,team_possession_loss_in_phase,team_possession_lead_to_goal,team_possession_lead_to_shot,team_in_possession_phase_type,team_in_possession_phase_type_id,team_out_of_possession_phase_type,team_out_of_possession_phase_type_id,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,team_in_possession_width_start,team_in_possession_width_end,team_in_possession_length_start,team_in_possession_length_end,team_out_of_possession_width_start,team_out_of_possession_width_end,team_out_of_possession_length_start,team_out_of_possession_length_end
0,1901010,38,125,00:02.8,00:11.5,0,2,8.7,1,1,868,left_to_right,Melbourne V FC,4,True,False,False,create,1,medium_block,9,-10.96,4.53,3,center,2,middle_third,False,15.52,-18.1,4,half_space_right,2,middle_third,False,48.39,50.45,42.61,59.87,28.08,26.54,44.78,50.03
1,1901010,125,143,00:11.5,00:13.3,0,11,1.8,1,2,871,right_to_left,Perth Glory,1,True,False,False,chaotic,5,chaotic,5,-15.69,17.82,2,half_space_left,2,middle_third,False,-7.92,19.52,2,half_space_left,2,middle_third,False,26.37,27.66,49.96,47.56,50.18,46.82,59.76,56.78
2,1901010,143,174,00:13.3,00:16.4,0,13,3.1,1,1,868,left_to_right,Melbourne V FC,2,False,False,False,create,1,medium_block,9,8.05,-19.58,4,half_space_right,2,middle_third,False,19.8,-16.24,4,half_space_right,3,attacking_third,False,46.67,46.4,56.55,57.41,27.85,26.18,47.34,41.55
3,1901010,174,337,00:16.4,00:32.7,0,16,16.3,1,1,868,left_to_right,Melbourne V FC,5,False,False,False,finish,2,low_block,8,20.08,-16.1,4,half_space_right,3,attacking_third,False,5.8,-13.91,4,half_space_right,2,middle_third,False,46.38,56.92,57.57,61.0,25.98,33.75,41.41,36.07
4,1901010,337,353,00:32.7,00:34.3,0,32,1.6,1,1,868,left_to_right,Melbourne V FC,0,False,False,False,create,1,medium_block,9,5.35,-11.5,4,half_space_right,2,middle_third,False,4.93,9.79,2,half_space_left,2,middle_third,False,57.05,58.23,61.09,61.22,33.86,34.82,36.19,36.57
5,1901010,353,459,00:34.3,00:44.9,0,34,10.6,1,1,868,left_to_right,Melbourne V FC,3,True,False,False,finish,2,low_block,8,5.17,10.35,2,half_space_left,2,middle_third,False,44.44,16.76,2,half_space_left,3,attacking_third,True,58.24,40.69,61.12,71.84,34.79,31.3,36.46,20.74
6,1901010,459,469,00:44.9,00:45.9,0,44,1.0,1,2,871,right_to_left,Perth Glory,1,True,False,False,chaotic,5,chaotic,5,-44.34,-17.43,4,half_space_right,1,defensive_third,False,-39.99,-27.92,5,wide_right,1,defensive_third,False,31.17,30.06,20.76,20.65,40.24,37.31,71.99,74.22
7,1901010,515,588,00:50.5,00:57.8,0,50,7.3,1,1,868,left_to_right,Melbourne V FC,3,False,False,False,finish,2,low_block,8,28.33,32.86,1,wide_left,3,attacking_third,False,42.49,31.14,1,wide_left,3,attacking_third,False,45.15,48.26,71.68,72.03,28.96,36.44,23.35,29.15
8,1901010,636,666,01:02.6,01:05.6,1,2,3.0,1,1,868,left_to_right,Melbourne V FC,2,False,False,False,finish,2,low_block,8,28.21,32.03,1,wide_left,3,attacking_third,False,7.74,22.63,1,wide_left,2,middle_third,False,49.05,51.29,70.45,65.03,34.74,36.68,24.63,32.19
9,1901010,666,733,01:05.6,01:12.3,1,5,6.7,1,1,868,left_to_right,Melbourne V FC,2,False,False,False,create,1,medium_block,9,6.25,21.31,1,wide_left,2,middle_third,False,4.38,-23.28,5,wide_right,2,middle_third,False,51.42,61.92,64.86,57.95,36.68,32.89,32.46,37.62
