event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_0,0,1801157,64,64,00:05.4,00:05.4,0,5,0.0,1,1,left_to_right,8,player_possession,26994,H. Ibusuki,19,CF,1803,Western United,1.61,1.01,3,center,2,middle_third,False,1.61,1.01,3,center,2,middle_third,False,3,drawing,0,0,0,1,True,False,False,True,3,False,1,create,9,medium_block,6,direct,15,defending_direct,,,,,,,,,False,False,0.0,-19.23,1,forward,,,,,,7.72,7.72,0.0,18.94,18.94,17.33,17.33,0.0,33.56,33.56,0.0,True,True,13,unknown,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,,,23883,J. Donachie,4.0,LCB,-20.42,3.33,3,center,1,defensive_third,False,-19.62,3.38,3,center,1,defensive_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,24.29,2,medium,173.64,2,backward,,,,,8,8,0,False,False,,True,False
8_1,1,1801157,74,81,00:06.4,00:07.1,0,6,0.7,1,1,left_to_right,8,player_possession,23883,J. Donachie,4,LCB,1803,Western United,-19.62,3.38,3,center,1,defensive_third,False,-19.58,2.8,3,center,1,defensive_third,False,3,drawing,0,0,0,2,False,False,True,False,3,False,1,create,9,medium_block,6,direct,15,defending_direct,,,,,,,,,False,False,0.48,-86.05,4,sideway_right,,,3.21,1,jogging,18.13,15.09,-3.04,18.11,18.3,37.73,37.88,0.15,34.39,34.2,-0.19,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,173.64,2,backward,24.29,2,medium,1,successful,7_0,False,51008,T. Imai,6.0,RCB,-19.76,-17.7,4,half_space_right,1,defensive_third,False,-19.15,-19.88,4,half_space_right,1,defensive_third,False,0.9981,False,0.0002,False,4,1,1,1,0,0,3,0,0,3,1,4,4,3,3,8,8,True,532.0,3,False,False,False,,,,,20.5,2,medium,-90.5,4,sideway_right,16.62,2,medium,-79.0,4,sideway_right,False,10,10,0,10,10,0,True,True,False,True,False
8_2,2,1801157,100,114,00:09.0,00:10.4,0,9,1.4,1,1,left_to_right,8,player_possession,51008,T. Imai,6,RCB,1803,Western United,-19.15,-19.88,4,half_space_right,1,defensive_third,False,-16.79,-23.1,5,wide_right,2,middle_third,False,3,drawing,0,0,1,1,False,True,True,True,1,True,6,direct,15,defending_direct,10,high_block,0,build_up,1,create,9,medium_block,,,,,False,False,4.04,-53.76,4,sideway_right,True,False,10.19,1,jogging,8.02,0.83,-7.19,18.56,18.78,37.71,35.57,-2.14,33.94,33.72,-0.22,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-79.0,4,sideway_right,16.62,2,medium,2,unsuccessful,7_7,,818284,O. Lavale,19.0,CF,14.57,-15.38,4,half_space_right,2,middle_third,False,,,,,,,,0.4698,True,0.0039,False,5,2,3,1,2,0,4,0,0,3,2,3,4,2,4,8,8,True,532.0,3,True,True,False,2,second_last,1,through,32.3,3,long,13.83,1,forward,,,,,,,True,10,3,7,10,10,0,True,True,True,True,False
8_3,3,1801157,150,166,00:14.0,00:15.6,0,14,1.6,1,2,right_to_left,8,player_possession,698142,F. Conchie,14,RM,867,Wellington P FC,-22.8,10.53,2,half_space_left,1,defensive_third,False,-27.63,16.62,2,half_space_left,1,defensive_third,False,3,drawing,0,0,2,1,True,False,False,True,2,True,0,build_up,10,high_block,5,chaotic,5,chaotic,15,defending_direct,6,direct,,,,,False,False,7.77,128.42,3,sideway_left,False,False,17.4,2,running,1.92,1.11,-0.81,8.58,4.02,31.38,31.65,0.27,43.92,48.48,4.56,True,True,4,recovery,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_11,False,698137,I. Hughes,4.0,LCB,-33.21,17.96,2,half_space_left,1,defensive_third,False,-35.48,20.04,2,half_space_left,1,defensive_third,False,0.9672,False,0.0002,False,4,0,0,0,0,0,1,0,0,4,0,4,2,1,1,5,4,False,,,,,,,,,,5.74,1,short,166.5,2,backward,4.06,1,short,-162.95,2,backward,False,9,10,-1,9,9,0,True,True,,True,False
8_4,4,1801157,173,192,00:16.3,00:18.2,0,16,1.9,1,2,right_to_left,8,player_possession,698137,I. Hughes,4,LCB,867,Wellington P FC,-35.48,20.04,2,half_space_left,1,defensive_third,False,-45.2,24.59,1,wide_left,1,defensive_third,False,3,drawing,0,0,2,2,False,True,True,False,2,True,0,build_up,10,high_block,5,chaotic,5,chaotic,15,defending_direct,6,direct,,,,,False,False,10.36,154.92,2,backward,True,False,20.27,3,hsr,4.38,2.07,-2.31,2.51,-0.35,37.99,44.85,6.86,49.99,52.85,2.86,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-162.95,2,backward,4.06,1,short,2,unsuccessful,7_14,,799453,N. Walker,3.0,LWB,-36.57,32.48,1,wide_left,1,defensive_third,False,,,,,,,,0.8669,False,0.0001,False,4,0,0,0,0,0,3,0,0,2,2,2,4,1,3,9,8,False,,,,,,,,,,11.69,1,short,42.44,1,forward,,,,,,,True,10,7,3,10,10,0,True,True,True,True,False
8_5,5,1801157,201,219,00:19.1,00:20.9,0,19,1.8,1,1,left_to_right,8,player_possession,26844,R. Danzaki,17,RW,1803,Western United,36.35,-30.62,5,wide_right,3,attacking_third,False,42.09,-31.77,5,wide_right,3,attacking_third,False,3,drawing,0,0,3,1,True,False,True,True,1,False,5,chaotic,5,chaotic,2,finish,8,low_block,10,high_block,0,build_up,,,11,throw_in_for,False,False,5.89,-11.33,1,forward,False,False,11.67,1,jogging,3.27,2.03,-1.25,47.3,46.23,10.95,4.14,-6.81,5.2,6.27,1.07,True,False,2,pass_interception,5,possession_loss,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,True,True,True,,False
8_6,6,1801157,342,347,00:33.2,00:33.7,0,33,0.5,1,1,left_to_right,8,player_possession,818284,O. Lavale,19,CF,1803,Western United,44.93,-22.29,5,wide_right,3,attacking_third,False,44.53,-23.37,5,wide_right,3,attacking_third,False,3,drawing,0,0,4,1,False,False,False,True,5,True,2,finish,8,low_block,5,chaotic,5,chaotic,5,chaotic,5,chaotic,11,throw_in_for,,,False,False,0.94,-110.32,4,sideway_right,,,8.3,1,jogging,0.77,0.93,0.16,45.05,44.25,0.12,-0.28,-0.4,7.45,8.25,0.8,True,False,7,throw_in_reception,1,pass,False,True,False,False,False,False,False,,,,,,,1,successful,7_17,False,26844,R. Danzaki,17.0,RW,43.08,-30.12,5,wide_right,3,attacking_third,False,41.59,-29.44,5,wide_right,3,attacking_third,False,0.7414,False,0.0085,False,3,0,0,0,0,0,0,0,0,2,1,,,,,0,0,False,,,,,,,,,,6.9,1,short,-102.12,4,sideway_right,5.45,1,short,-103.14,4,sideway_right,False,0,4,-4,0,2,2,True,True,,True,False
8_7,7,1801157,356,361,00:34.6,00:35.1,0,34,0.5,1,1,left_to_right,8,player_possession,26844,R. Danzaki,17,RW,1803,Western United,41.59,-29.44,5,wide_right,3,attacking_third,False,41.14,-29.24,5,wide_right,3,attacking_third,False,3,drawing,0,0,4,2,False,False,False,False,5,True,2,finish,8,low_block,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,0.4,156.04,2,backward,,,3.63,1,jogging,3.42,2.23,-1.19,43.85,44.06,2.26,2.92,0.66,8.65,8.44,-0.21,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,-103.14,4,sideway_right,5.45,1,short,1,successful,7_21,False,795520,T. Russell,8.0,RB,38.61,-33.51,5,wide_right,3,attacking_third,False,38.55,-33.64,5,wide_right,3,attacking_third,False,0.959,False,0.0045,False,2,0,0,0,0,0,0,0,0,2,0,,,,,1,1,False,,,,,,,,,,4.96,1,short,-120.65,4,sideway_right,4.85,1,short,-112.55,4,sideway_right,False,5,6,-1,5,4,-1,True,True,True,True,False
8_8,8,1801157,367,380,00:35.7,00:37.0,0,35,1.3,1,1,left_to_right,8,player_possession,795520,T. Russell,8,RB,1803,Western United,38.55,-33.64,5,wide_right,3,attacking_third,False,39.87,-33.03,5,wide_right,3,attacking_third,False,3,drawing,0,0,4,3,False,False,False,False,5,True,2,finish,8,low_block,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,1.35,24.8,1,forward,,,3.9,1,jogging,4.61,2.66,-1.96,43.88,44.69,5.33,4.82,-0.51,8.62,7.81,-0.81,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,-112.55,4,sideway_right,4.85,1,short,1,successful,7_23,False,26844,R. Danzaki,17.0,RW,39.4,-27.74,5,wide_right,3,attacking_third,False,39.87,-27.1,5,wide_right,3,attacking_third,False,0.3458,True,0.0084,False,3,0,0,0,0,0,1,0,0,1,2,3,3,1,1,2,3,False,,,,,,,,,,5.31,1,short,95.08,3,sideway_left,5.3,1,short,97.49,3,sideway_left,False,6,6,0,6,6,0,True,True,True,True,False
8_9,9,1801157,387,399,00:37.7,00:38.9,0,37,1.2,1,1,left_to_right,8,player_possession,26844,R. Danzaki,17,RW,1803,Western United,39.87,-27.1,5,wide_right,3,attacking_third,False,41.85,-28.16,5,wide_right,3,attacking_third,False,3,drawing,0,0,4,4,False,True,True,False,5,True,2,finish,8,low_block,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,2.3,-28.16,1,forward,False,False,6.73,1,jogging,0.47,0.96,0.49,45.25,45.78,5.38,3.93,-1.45,7.25,6.72,-0.53,True,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,97.49,3,sideway_left,5.3,1,short,2,unsuccessful,7_25,,795520,T. Russell,8.0,RB,39.06,-32.39,5,wide_right,3,attacking_third,False,,,,,,,,0.7586,False,0.0068,False,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,3,False,,,,,,,,,,5.07,1,short,-123.41,4,sideway_right,,,,,,,False,4,7,-3,4,6,2,True,True,True,True,False
