event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_0,0,1801157,64,64,00:05.4,00:05.4,0,5,0.0,1,1,left_to_right,8,player_possession,,,26994,H. Ibusuki,19,CF,,,,,1803,Western United,1.61,1.01,3,center,2,middle_third,False,1.61,1.01,3,center,2,middle_third,False,,,,,,3,drawing,0,0,0,1,True,False,False,True,3,False,1,create,9,medium_block,6,direct,15,defending_direct,,,,,,,,,False,False,0.0,-19.23,1,forward,,,,,,7.72,7.72,0.0,18.94,18.94,17.33,17.33,0.0,33.56,33.56,0.0,True,True,13,unknown,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,,,23883,J. Donachie,4,LCB,-20.42,3.33,3,center,1,defensive_third,False,-19.62,3.38,3,center,1,defensive_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,24.29,2,medium,173.64,2,backward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,False,False,,True,False
1_0,1,1801157,71,87,00:06.1,00:07.7,0,6,1.6,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,26844,R. Danzaki,17,RW,23883,J. Donachie,4,LCB,1803,Western United,4.7,-19.16,4,half_space_right,2,middle_third,False,12.48,-19.85,4,half_space_right,2,middle_third,False,8_1,74,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,7.82,-5.07,1,forward,False,False,18.02,2,running,9.31,4.14,-5.16,18.3,18.45,13.6,5.97,-7.63,34.2,34.05,-0.15,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,33.37,39.26,-19.81,3.48,3,center,1,defensive_third,False,-20.2,1.9,3,center,1,defensive_third,False,False,False,,False,True,0.0083,0.4556,0.863,True,,True,0,False,,,,False,,,7,8,1,True,True,,,
8_1,2,1801157,74,81,00:06.4,00:07.1,0,6,0.7,1,1,left_to_right,8,player_possession,,,23883,J. Donachie,4,LCB,,,,,1803,Western United,-19.62,3.38,3,center,1,defensive_third,False,-19.58,2.8,3,center,1,defensive_third,False,,,,,,3,drawing,0,0,0,2,False,False,True,False,3,False,1,create,9,medium_block,6,direct,15,defending_direct,,,,,,,,,False,False,0.48,-86.05,4,sideway_right,,,3.21,1,jogging,18.13,15.09,-3.04,18.11,18.3,37.73,37.88,0.15,34.39,34.2,-0.19,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,173.64,2,backward,24.29,2,medium,1,successful,7_0,False,51008,T. Imai,6,RCB,-19.76,-17.7,4,half_space_right,1,defensive_third,False,-19.15,-19.88,4,half_space_right,1,defensive_third,False,0.9981,False,0.0002,False,4,1,1,1,0,0,3,0,0,3,1,4,4,3,3,8,8,True,532,3,False,,,False,,,False,,,,,,,20.5,2,medium,-90.5,4,sideway_right,16.62,2,medium,-79.0,4,sideway_right,False,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,False,True,False
7_0,3,1801157,74,81,00:06.4,00:07.1,0,6,0.7,1,1,left_to_right,7,passing_option,,,51008,T. Imai,6,RCB,23883,J. Donachie,4,LCB,1803,Western United,-20.68,-17.15,4,half_space_right,1,defensive_third,False,-19.76,-17.7,4,half_space_right,1,defensive_third,False,8_1,74,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.92,-30.87,1,forward,False,False,5.51,1,jogging,21.38,8.02,-13.35,18.11,18.3,38.79,38.06,-0.73,34.39,34.2,-0.19,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,532,3,False,,,False,,,False,,,,,,,20.5,2,medium,-90.5,4,sideway_right,16.62,2,medium,-79.0,4,sideway_right,False,10,10,0,2,same_line,2,same_line,20.56,20.5,-19.62,3.38,3,center,1,defensive_third,False,-19.58,2.8,3,center,1,defensive_third,False,True,True,True,False,False,0.0002,0.9981,0.966,True,81,True,,,,,,,3,True,,,,True,True,,True,False
7_1,4,1801157,74,81,00:06.4,00:07.1,0,6,0.7,1,1,left_to_right,7,passing_option,,,51701,S. Pasquali,14,RM,23883,J. Donachie,4,LCB,1803,Western United,-8.38,-3.2,3,center,2,middle_third,False,-8.33,-3.63,3,center,2,middle_third,False,8_1,74,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.41,-83.37,4,sideway_right,False,False,3.16,1,jogging,5.6,2.14,-3.47,18.11,18.3,26.49,26.63,0.14,34.39,34.2,-0.19,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,532,3,False,,,False,,,False,,,,,,,13.02,1,short,-30.35,1,forward,,,,,,,True,10,10,0,3,ahead,3,ahead,13.02,12.96,-19.62,3.38,3,center,1,defensive_third,False,-19.58,2.8,3,center,1,defensive_third,False,False,False,,False,False,0.0007,0.9987,0.8465,True,74,True,,,,,,,3,True,,,,True,True,,,False
7_2,5,1801157,77,81,00:06.7,00:07.1,0,6,0.4,1,1,left_to_right,7,passing_option,,,795520,T. Russell,8,RB,23883,J. Donachie,4,LCB,1803,Western United,0.33,-32.73,5,wide_right,2,middle_third,False,0.23,-32.87,5,wide_right,2,middle_third,False,8_1,74,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.2,-104.74,4,sideway_right,False,False,2.2,1,jogging,18.05,18.29,0.24,18.21,18.3,17.88,18.07,0.19,34.29,34.2,-0.09,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,532,3,False,,,False,,,False,,,,,,,40.8,3,long,-60.95,4,sideway_right,,,,,,,True,10,8,2,3,ahead,3,ahead,41.05,40.8,-19.53,3.2,3,center,1,defensive_third,False,-19.58,2.8,3,center,1,defensive_third,False,False,False,,False,False,0.0003,0.9804,0.8167,True,81,True,,,,,,,3,True,,,,True,True,,,False
7_3,6,1801157,78,81,00:06.8,00:07.1,0,6,0.3,1,1,left_to_right,7,passing_option,,,26844,R. Danzaki,17,RW,23883,J. Donachie,4,LCB,1803,Western United,8.15,-19.34,4,half_space_right,2,middle_third,False,9.73,-19.43,4,half_space_right,2,middle_third,False,8_1,74,1_0,8,run_ahead_of_the_ball,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,2.1,-2.83,1,forward,False,False,18.87,2,running,7.12,5.97,-1.15,18.24,18.3,10.09,8.57,-1.52,34.26,34.2,-0.06,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,532,3,True,2,around,False,,,False,,,1,first,2,around,36.79,3,long,-37.18,1,forward,,,,,,,True,10,7,3,3,ahead,3,ahead,35.64,36.79,-19.52,3.12,3,center,1,defensive_third,False,-19.58,2.8,3,center,1,defensive_third,False,False,False,,False,True,0.0083,0.4556,0.863,True,81,True,,,,,,,3,True,,,,True,True,,,False
1_1,7,1801157,86,98,00:07.6,00:08.8,0,7,1.2,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,818284,O. Lavale,19,CF,51008,T. Imai,6,RCB,1803,Western United,7.53,-7.17,3,center,2,middle_third,False,11.46,-10.49,4,half_space_right,2,middle_third,False,8_2,100,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,5.19,-40.19,1,forward,True,False,15.55,2,running,6.51,2.62,-3.89,18.41,18.59,10.88,7.13,-3.75,34.09,33.91,-0.18,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,28.97,32.0,-19.28,-18.14,4,half_space_right,1,defensive_third,False,-19.25,-19.48,4,half_space_right,1,defensive_third,False,True,False,,False,True,0.0039,0.4698,0.5976,False,,False,1,False,,,,False,,,7,7,0,True,True,,,
1_2,8,1801157,93,117,00:08.3,00:10.7,0,8,2.4,1,1,left_to_right,1,off_ball_run,6,pulling_half_space,51701,S. Pasquali,14,RM,51008,T. Imai,6,RCB,1803,Western United,-9.35,-7.19,3,center,2,middle_third,False,-6.94,-18.8,4,half_space_right,2,middle_third,False,8_2,100,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,12.34,-78.27,4,sideway_right,True,False,18.35,2,running,3.08,10.53,7.44,18.62,19.34,27.97,26.28,-1.69,33.88,33.16,-0.72,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,15.22,10.56,-19.26,-18.74,4,half_space_right,1,defensive_third,False,-16.43,-23.44,5,wide_right,2,middle_third,False,False,False,,False,False,0.0007,0.6696,0.7354,True,,True,1,False,,,,True,,,8,9,1,True,True,,,
8_2,9,1801157,100,114,00:09.0,00:10.4,0,9,1.4,1,1,left_to_right,8,player_possession,,,51008,T. Imai,6,RCB,,,,,1803,Western United,-19.15,-19.88,4,half_space_right,1,defensive_third,False,-16.79,-23.1,5,wide_right,2,middle_third,False,,,,,,3,drawing,0,0,1,1,False,True,True,True,1,True,6,direct,15,defending_direct,10,high_block,0,build_up,1,create,9,medium_block,,,,,False,False,4.04,-53.76,4,sideway_right,True,False,10.19,1,jogging,8.02,0.83,-7.19,18.56,18.78,37.71,35.57,-2.14,33.94,33.72,-0.22,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-79.0,4,sideway_right,16.62,2,medium,2,unsuccessful,7_7,,818284,O. Lavale,19,CF,14.57,-15.38,4,half_space_right,2,middle_third,False,,,,,,,,0.4698,True,0.0039,False,5,2,3,1,2,0,4,0,0,3,2,3,4,2,4,8,8,True,532,3,True,,,True,,,False,,,2,second_last,1,through,32.3,3,long,13.83,1,forward,,,,,,,True,10,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,True,True,False
