event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,high_pass,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_passing_options,passing_option_at_pass_moment,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched,fully_extrapolated
7_0,0,2005305,40,49,00:03.0,00:03.9,0,3,0.9,1,2,right_to_left,7,passing_option,6871,M. JakoliÅ¡,16,LW,51044,L. Brattan,12,LM,1804,Macarthur FC,6.69,22.28,1,wide_left,2,middle_third,False,11.29,22.33,1,wide_left,2,middle_third,False,8_1,32,1_0,8,run_ahead_of_the_ball,3,drawing,0,0,0,1,create,9,medium_block,False,False,4.02,0.62,1,forward,False,False,18.49,2,running,2.64,0.64,-2.01,22.64,22.68,15.95,11.39,-4.56,28.86,28.82,-0.04,False,False,,True,4411.0,2,,,,True,1,through,False,,,2,second_last,1,through,32.43,3,long,39.46,1,forward,,,,,,,True,10,7,3,3,ahead,3,ahead,30.08,32.43,-15.21,1.66,3,center,2,middle_third,False,-13.75,1.72,3,center,2,middle_third,False,True,False,,False,True,0.0033,0.4676,0.8798,True,49,False,1,True,True,True,,False
7_1,1,2005305,48,49,00:03.8,00:03.9,0,3,0.1,1,2,right_to_left,7,passing_option,51014,I. Vujica,2,LB,51044,L. Brattan,12,LM,1804,Macarthur FC,6.64,25.76,1,wide_left,2,middle_third,False,7.04,25.74,1,wide_left,2,middle_third,False,8_1,32,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,1.63,-4.25,1,forward,False,False,14.56,1,jogging,6.21,6.08,-0.12,22.61,22.68,15.97,15.64,-0.33,28.89,28.82,-0.07,False,False,,True,4411.0,2,,,,False,,,False,,,,,,,31.77,3,long,49.12,3,sideway_left,,,,,,,True,10,8,2,3,ahead,3,ahead,31.69,31.77,-13.92,1.65,3,center,2,middle_third,False,-13.75,1.72,3,center,2,middle_third,False,False,False,,False,False,0.002,0.6759,0.6864,True,49,False,1,True,True,True,,False
7_2,2,2005305,204,214,00:19.4,00:20.4,0,19,1.0,1,2,right_to_left,7,passing_option,966118,H. Sawyer,19,CF,6871,M. JakoliÅ¡,16,LW,1804,Macarthur FC,23.57,24.18,1,wide_left,3,attacking_third,False,23.36,22.32,1,wide_left,3,attacking_third,False,8_3,204,,,,3,drawing,0,0,2,5,chaotic,5,chaotic,False,False,1.88,-96.44,4,sideway_right,False,False,6.74,1,jogging,3.26,2.2,-1.06,26.45,24.33,2.88,0.97,-1.91,25.05,27.17,2.12,True,True,,False,,,,,,,,,,,,,,,,8.68,1,short,-11.63,1,forward,,,,,,,True,6,2,4,3,ahead,3,ahead,8.52,9.23,15.97,28.04,1,wide_left,2,middle_third,False,14.19,23.35,1,wide_left,2,middle_third,False,False,False,,True,True,0.0206,0.55,0.7539,True,211,True,1,False,True,True,,False
7_3,3,2005305,204,216,00:19.4,00:20.6,0,19,1.2,1,2,right_to_left,7,passing_option,50980,C. Ikonomidis,17,RW,6871,M. JakoliÅ¡,16,LW,1804,Macarthur FC,14.74,12.69,2,half_space_left,2,middle_third,False,14.41,12.59,2,half_space_left,2,middle_third,False,8_3,204,,,,3,drawing,0,0,2,5,chaotic,5,chaotic,False,False,0.68,-163.14,2,backward,False,False,2.14,1,jogging,8.3,6.43,-1.87,26.45,24.23,11.71,9.82,-1.89,25.05,27.27,2.22,True,True,,False,,,,,,,,,,,,,,,,14.54,1,short,-93.67,4,sideway_right,,,,,,,False,6,6,0,2,same_line,2,same_line,15.4,9.92,15.97,28.04,1,wide_left,2,middle_third,False,13.6,22.48,1,wide_left,2,middle_third,False,False,False,,False,True,0.0154,0.5711,0.9105,True,206,True,1,False,True,True,,False
7_4,4,2005305,222,222,00:21.2,00:21.2,0,21,0.0,1,1,left_to_right,7,passing_option,2858,Douglas Costa,19,CF,51045,A. CÃ¡ceres,16,LW,869,Sydney FC,-9.45,-21.91,5,wide_right,2,middle_third,False,-9.45,-21.91,5,wide_right,2,middle_third,False,8_4,222,,,,3,drawing,0,0,3,1,create,9,medium_block,False,False,0.0,54.12,3,sideway_left,False,False,4.1,1,jogging,2.29,1.73,-0.57,3.75,3.75,13.2,13.2,0.0,47.75,47.75,0.0,True,True,False,False,,,,,,,,,,,,,,,,4.36,1,short,-63.61,4,sideway_right,4.03,1,short,-55.52,4,sideway_right,False,7,5,2,2,same_line,2,same_line,4.36,4.36,-11.39,-18.0,4,half_space_right,2,middle_third,False,-11.39,-18.0,4,half_space_right,2,middle_third,False,True,True,False,False,False,0.0016,0.6772,0.9064,True,222,True,3,True,True,True,True,False
7_5,5,2005305,222,222,00:21.2,00:21.2,0,21,0.0,1,1,left_to_right,7,passing_option,28293,LÃ©o Sena,12,LM,51045,A. CÃ¡ceres,16,LW,869,Sydney FC,-16.87,-20.16,4,half_space_right,2,middle_third,False,-16.87,-20.16,4,half_space_right,2,middle_third,False,8_4,222,,,,3,drawing,0,0,3,1,create,9,medium_block,False,False,0.0,107.62,3,sideway_left,False,False,6.35,1,jogging,5.55,5.55,0.0,3.75,3.75,20.62,20.62,0.0,47.75,47.75,0.0,True,True,,False,,,,,,,,,,,,,,,,5.89,1,short,-158.49,2,backward,,,,,,,False,7,8,-1,1,behind,1,behind,5.89,5.89,-11.39,-18.0,4,half_space_right,2,middle_third,False,-11.39,-18.0,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0009,0.8398,0.8777,True,222,True,3,True,True,True,,False
7_6,6,2005305,222,222,00:21.2,00:21.2,0,21,0.0,1,1,left_to_right,7,passing_option,51048,J. King,8,RB,51045,A. CÃ¡ceres,16,LW,869,Sydney FC,-14.37,-22.84,5,wide_right,2,middle_third,False,-14.37,-22.84,5,wide_right,2,middle_third,False,8_4,222,,,,3,drawing,0,0,3,1,create,9,medium_block,False,False,0.0,49.49,3,sideway_left,False,False,9.8,1,jogging,3.76,3.76,0.0,3.75,3.75,18.12,18.12,0.0,47.75,47.75,0.0,True,True,,False,,,,,,,,,,,,,,,,5.68,1,short,-121.62,4,sideway_right,,,,,,,False,7,8,-1,2,same_line,2,same_line,5.68,5.68,-11.39,-18.0,4,half_space_right,2,middle_third,False,-11.39,-18.0,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0014,0.7833,0.8901,True,222,True,3,True,True,True,,False
7_7,7,2005305,222,222,00:21.2,00:21.2,0,21,0.0,1,1,left_to_right,7,passing_option,795544,W. Kamijo,14,RM,51045,A. CÃ¡ceres,16,LW,869,Sydney FC,-17.41,-24.14,5,wide_right,1,defensive_third,False,-17.41,-24.14,5,wide_right,1,defensive_third,False,8_4,222,,,,3,drawing,0,0,3,1,create,9,medium_block,False,False,0.0,97.82,3,sideway_left,False,False,7.39,1,jogging,6.41,6.41,0.0,3.75,3.75,21.16,21.16,0.0,47.75,47.75,0.0,True,True,,False,,,,,,,,,,,,,,,,8.6,1,short,-134.43,4,sideway_right,,,,,,,False,7,9,-2,1,behind,1,behind,8.6,8.6,-11.39,-18.0,4,half_space_right,2,middle_third,False,-11.39,-18.0,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0007,0.8963,0.6453,True,222,True,3,True,True,True,,False
7_8,8,2005305,225,225,00:21.5,00:21.5,0,21,0.0,1,1,left_to_right,7,passing_option,51048,J. King,8,RB,2858,Douglas Costa,19,CF,869,Sydney FC,-13.83,-22.6,5,wide_right,2,middle_third,False,-13.83,-22.6,5,wide_right,2,middle_third,False,8_5,225,,,,3,drawing,0,0,3,1,create,9,medium_block,False,False,0.0,31.89,1,forward,False,False,7.82,1,jogging,4.46,1.73,-2.73,3.73,3.73,17.56,17.56,0.0,47.77,47.77,0.0,True,True,False,False,,,,,,,,,,,,,,,,4.59,1,short,-168.94,2,backward,4.43,1,short,-174.05,2,backward,False,5,7,-2,1,behind,1,behind,4.59,4.59,-9.33,-21.72,5,wide_right,2,middle_third,False,-9.33,-21.72,5,wide_right,2,middle_third,False,True,True,False,False,False,0.0012,0.8597,0.7926,True,225,True,0,True,True,True,True,False
7_9,9,2005305,236,236,00:22.6,00:22.6,0,22,0.0,1,1,left_to_right,7,passing_option,17231,P. Klimala,19,CF,51048,J. King,8,RB,869,Sydney FC,-0.13,-23.88,5,wide_right,2,middle_third,False,-0.13,-23.88,5,wide_right,2,middle_third,False,8_6,236,,,,3,drawing,0,0,3,1,create,9,medium_block,False,False,0.0,7.13,1,forward,False,False,2.96,1,jogging,0.64,0.64,0.0,3.92,3.92,4.05,4.05,0.0,47.58,47.58,0.0,True,True,,False,,,,,,,,,,,,,,,,11.91,1,short,-2.79,1,forward,,,,,,,True,7,3,4,3,ahead,3,ahead,11.91,11.91,-12.03,-23.3,5,wide_right,2,middle_third,False,-12.03,-23.3,5,wide_right,2,middle_third,False,False,False,,False,True,0.0029,0.5116,0.7154,True,236,True,1,True,True,True,,False
