index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,team_in_possession_id,attacking_side,team_in_possession_shortname,n_player_possessions_in_phase,team_possession_loss_in_phase,team_possession_lead_to_goal,team_possession_lead_to_shot,team_in_possession_phase_type,team_in_possession_phase_type_id,team_out_of_possession_phase_type,team_out_of_possession_phase_type_id,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,team_in_possession_width_start,team_in_possession_width_end,team_in_possession_length_start,team_in_possession_length_end,team_out_of_possession_width_start,team_out_of_possession_width_end,team_out_of_possession_length_start,team_out_of_possession_length_end
0,1966053,17,47,00:00.7,00:03.7,0,0,3.0,1,2,2902,right_to_left,Western Sydney,2,False,False,False,create,1,medium_block,9,-0.31,-0.02,3,center,2,middle_third,False,-8.91,3.24,3,center,2,middle_third,False,54.94,58.06,39.44,53.56,32.02,28.6,44.22,52.42
1,1966053,47,75,00:03.7,00:06.5,0,3,2.8,1,2,2902,right_to_left,Western Sydney,1,True,False,False,direct,6,defending_direct,15,-7.9,3.45,3,center,2,middle_third,False,26.81,21.29,1,wide_left,3,attacking_third,False,58.1,46.13,54.2,62.82,28.43,24.05,52.57,50.23
2,1966053,75,149,00:06.5,00:13.9,0,6,7.4,1,1,871,left_to_right,Perth Glory,1,True,False,False,chaotic,5,chaotic,5,-26.98,-21.39,5,wide_right,1,defensive_third,False,-6.44,3.49,3,center,2,middle_third,False,24.01,22.8,49.88,37.07,45.52,33.15,62.74,58.2
3,1966053,149,257,00:13.9,00:24.7,0,13,10.8,1,2,2902,right_to_left,Western Sydney,5,True,False,False,create,1,medium_block,9,6.14,-4.03,3,center,2,middle_third,False,3.63,24.56,1,wide_left,2,middle_third,False,33.37,51.04,58.32,54.42,22.79,31.45,37.11,48.36
4,1966053,257,268,00:24.7,00:25.8,0,24,1.1,1,1,871,left_to_right,Perth Glory,1,True,False,False,chaotic,5,chaotic,5,-3.44,-24.22,5,wide_right,2,middle_third,False,2.02,-23.58,5,wide_right,2,middle_third,False,31.26,30.27,48.24,47.95,50.5,44.35,54.25,52.44
5,1966053,268,270,00:25.8,00:26.0,0,25,0.2,1,2,2902,right_to_left,Western Sydney,1,False,False,False,chaotic,5,chaotic,5,-1.88,23.93,1,wide_left,2,middle_third,False,-1.46,24.47,1,wide_left,2,middle_third,False,43.87,43.5,52.29,52.15,30.3,30.33,47.98,47.99
6,1966053,347,517,00:33.7,00:50.7,0,33,17.0,1,2,2902,right_to_left,Western Sydney,5,True,False,False,create,1,medium_block,9,-2.24,32.28,1,wide_left,2,middle_third,False,34.74,-30.16,5,wide_right,3,attacking_third,False,51.29,41.29,53.06,69.3,31.38,31.29,46.73,52.72
7,1966053,517,527,00:50.7,00:51.7,0,50,1.0,1,1,871,left_to_right,Perth Glory,1,True,False,False,chaotic,5,chaotic,5,-34.74,30.3,1,wide_left,1,defensive_third,False,-36.03,32.29,1,wide_left,1,defensive_third,False,31.41,31.63,52.61,51.24,41.11,41.95,69.86,73.91
8,1966053,558,611,00:54.8,01:00.1,0,54,5.3,1,2,2902,right_to_left,Western Sydney,2,False,False,False,chaotic,5,chaotic,5,39.5,-33.86,5,wide_right,3,attacking_third,False,48.09,-30.29,5,wide_right,3,attacking_third,False,41.08,37.11,71.93,74.03,29.58,25.23,45.96,37.05
9,1966053,758,801,01:14.8,01:19.1,1,14,4.3,1,2,2902,right_to_left,Western Sydney,2,False,False,False,finish,2,low_block,8,38.73,-32.18,5,wide_right,3,attacking_third,False,5.41,-9.66,4,half_space_right,2,middle_third,False,37.1,54.01,63.88,59.38,24.97,31.91,20.22,32.57
10,1966053,801,868,01:19.1,01:25.8,1,19,6.7,1,2,2902,right_to_left,Western Sydney,1,False,False,False,create,1,medium_block,9,4.87,-8.47,3,center,2,middle_third,False,-19.89,5.68,3,center,1,defensive_third,False,54.44,60.28,59.17,53.89,32.15,33.69,32.87,49.96
11,1966053,868,928,01:25.8,01:31.8,1,25,6.0,1,2,2902,right_to_left,Western Sydney,2,False,False,False,build_up,0,high_block,10,-20.92,5.4,3,center,1,defensive_third,False,-20.25,16.15,2,half_space_left,1,defensive_third,False,60.27,61.38,53.69,46.07,33.81,35.76,50.29,59.02
12,1966053,928,930,01:31.8,01:32.0,1,31,0.2,1,2,2902,right_to_left,Western Sydney,0,False,False,False,create,1,medium_block,9,-19.92,15.32,2,half_space_left,1,defensive_third,False,-19.86,14.69,2,half_space_left,1,defensive_third,False,61.32,61.24,46.01,45.95,35.66,35.57,58.63,58.23
13,1966053,930,982,01:32.0,01:37.2,1,32,5.2,1,2,2902,right_to_left,Western Sydney,3,False,False,False,build_up,0,high_block,10,-20.17,14.3,2,half_space_left,1,defensive_third,False,-37.82,30.59,1,wide_left,1,defensive_third,False,61.19,57.35,45.88,42.86,35.49,34.22,57.81,70.03
14,1966053,982,1018,01:37.2,01:40.8,1,37,3.6,1,2,2902,right_to_left,Western Sydney,1,True,False,False,direct,6,defending_direct,15,-37.42,30.91,1,wide_left,1,defensive_third,False,15.86,23.88,1,wide_left,2,middle_third,False,57.09,40.84,42.85,54.34,34.2,33.76,69.99,67.93
15,1966053,1018,1034,01:40.8,01:42.4,1,40,1.6,1,1,871,left_to_right,Perth Glory,1,True,False,False,chaotic,5,chaotic,5,-16.19,-23.57,5,wide_right,2,middle_third,False,-10.33,-20.21,5,wide_right,2,middle_third,False,33.71,33.02,67.81,64.17,40.43,35.88,54.82,59.9
