event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched
1_0,0,1972397,42,75,00:03.2,00:06.5,0,3,3.3,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,560986,K. Jelacic,16,LW,51002,J. O'Shea,12,LM,1802,Brisbane FC,1.96,17.6,2,half_space_left,2,middle_third,False,19.2,24.53,1,wide_left,3,attacking_third,False,8_1,49,3,drawing,0,0,0,1,create,9,medium_block,False,False,18.48,21.9,1,forward,False,False,20.45,3,hsr,9.62,11.17,1.54,21.71,24.2,19.75,5.0,-14.75,30.79,28.3,-2.49,False,False,3,ahead,3,ahead,16.22,29.86,-7.7,4.57,3,center,2,middle_third,False,-0.52,2.11,3,center,2,middle_third,False,False,False,,False,True,0.0062,0.5927,0.6914,True,False,1,False,,,,False,4,9,5,True,True,
1_1,1,1972397,66,74,00:05.6,00:06.4,0,5,0.8,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,560901,H. Hore,19,CF,51002,J. O'Shea,12,LM,1802,Brisbane FC,7.64,3.17,3,center,2,middle_third,False,10.32,5.36,3,center,2,middle_third,False,8_1,49,3,drawing,0,0,0,1,create,9,medium_block,False,False,3.47,39.25,1,forward,False,False,15.51,2,running,4.32,1.59,-2.73,23.35,24.13,15.71,13.81,-1.9,29.15,28.37,-0.78,True,True,3,ahead,3,ahead,10.6,11.62,-2.94,2.48,3,center,2,middle_third,False,-0.84,2.13,3,center,2,middle_third,False,True,True,False,False,False,0.0034,0.8288,0.3943,False,False,1,False,,,,True,8,8,0,True,True,True
1_2,2,1972397,78,89,00:06.8,00:07.9,0,6,1.1,1,2,right_to_left,1,off_ball_run,9,support,560898,L. Zabala,2,LB,560901,H. Hore,19,CF,1802,Brisbane FC,-7.05,16.2,2,half_space_left,2,middle_third,False,-3.19,18.99,2,half_space_left,2,middle_third,False,8_2,79,3,drawing,0,0,0,1,create,9,medium_block,False,False,4.36,35.86,1,forward,False,False,15.59,2,running,14.04,7.61,-6.44,24.38,24.59,31.43,27.78,-3.65,28.12,27.91,-0.21,False,False,1,behind,1,behind,20.42,15.54,11.02,6.7,3,center,2,middle_third,False,10.1,10.93,2,half_space_left,2,middle_third,False,True,True,True,False,False,0.0006,0.9976,0.9804,True,True,0,False,,,,True,10,10,0,True,True,True
1_3,3,1972397,98,111,00:08.8,00:10.1,0,8,1.3,1,2,right_to_left,1,off_ball_run,4,dropping_off,560986,K. Jelacic,16,LW,560898,L. Zabala,2,LB,1802,Brisbane FC,19.08,32.13,1,wide_left,3,attacking_third,False,13.17,32.68,1,wide_left,2,middle_third,False,8_3,104,3,drawing,0,0,0,1,create,9,medium_block,False,False,5.57,174.68,2,backward,False,False,16.49,2,running,12.06,3.28,-8.78,23.83,21.6,4.75,8.43,3.68,28.67,30.9,2.23,False,False,3,ahead,3,ahead,23.26,16.85,-1.5,21.29,1,wide_left,2,middle_third,False,-0.99,23.54,1,wide_left,2,middle_third,False,True,True,True,False,False,0.0014,0.9681,0.9835,True,True,0,False,,,,True,6,4,-2,True,True,True
1_4,4,1972397,112,131,00:10.2,00:12.1,0,10,1.9,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,560901,H. Hore,19,CF,560986,K. Jelacic,16,LW,1802,Brisbane FC,15.0,17.33,2,half_space_left,2,middle_third,False,21.71,24.07,1,wide_left,3,attacking_third,False,8_4,123,3,drawing,0,0,0,1,create,9,medium_block,False,False,9.2,45.13,3,sideway_left,True,False,18.05,2,running,2.44,2.1,-0.35,21.45,22.73,6.45,1.02,-5.43,31.05,29.77,-1.28,True,False,2,same_line,3,ahead,15.49,13.72,12.77,32.66,1,wide_left,2,middle_third,False,11.0,32.65,1,wide_left,2,middle_third,False,False,False,,False,True,0.0074,0.4898,0.9463,True,True,1,False,,,,True,1,5,4,True,True,
1_5,5,1972397,116,134,00:10.6,00:12.4,0,10,1.8,1,2,right_to_left,1,off_ball_run,2,coming_short,51002,J. O'Shea,12,LM,560986,K. Jelacic,16,LW,1802,Brisbane FC,9.96,10.59,2,half_space_left,2,middle_third,False,6.41,17.83,2,half_space_left,2,middle_third,False,8_4,123,3,drawing,0,0,0,1,create,9,medium_block,False,False,8.07,116.12,3,sideway_left,False,False,16.06,2,running,6.67,7.73,1.06,20.99,23.03,11.03,16.62,5.59,31.51,29.47,-2.04,True,True,2,same_line,1,behind,22.12,14.95,11.63,32.65,1,wide_left,2,middle_third,False,10.37,32.25,1,wide_left,2,middle_third,False,False,False,,False,False,0.0016,0.9888,0.9208,True,True,1,False,,,,True,9,8,-1,True,True,
1_6,6,1972397,216,224,00:20.6,00:21.4,0,20,0.8,1,2,right_to_left,1,off_ball_run,2,coming_short,965695,S. Klein,14,RM,965697,L. Herrington,6,RCB,1802,Brisbane FC,-10.64,-10.18,4,half_space_right,2,middle_third,False,-12.51,-13.09,4,half_space_right,2,middle_third,False,8_7,212,3,drawing,0,0,0,1,create,9,medium_block,False,False,3.46,-122.73,4,sideway_right,False,False,15.46,2,running,4.54,4.66,0.12,8.54,8.07,19.18,20.58,1.4,43.96,44.43,0.47,True,False,3,ahead,3,ahead,14.76,11.82,-24.13,-16.18,4,half_space_right,1,defensive_third,False,-23.88,-16.32,4,half_space_right,1,defensive_third,False,False,False,,False,False,0.0004,0.9932,0.8758,True,True,0,False,,,,True,9,9,0,True,True,
1_7,7,1972397,311,327,00:30.1,00:31.7,0,30,1.6,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,560901,H. Hore,19,CF,560898,L. Zabala,2,LB,1802,Brisbane FC,7.68,15.11,2,half_space_left,2,middle_third,False,13.25,23.3,1,wide_left,2,middle_third,False,8_9,305,3,drawing,0,0,0,1,create,9,medium_block,False,False,9.99,55.78,3,sideway_left,True,False,27.12,4,sprinting,3.51,3.24,-0.27,10.95,15.86,3.27,2.61,-0.66,41.55,36.64,-4.91,True,False,3,ahead,3,ahead,27.6,26.3,-16.74,27.98,1,wide_left,2,middle_third,False,-12.72,27.46,1,wide_left,2,middle_third,False,True,False,,False,True,0.0049,0.4551,0.9761,True,True,1,False,,,,True,2,2,0,True,True,
1_8,8,1972397,313,327,00:30.3,00:31.7,0,30,1.4,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,797298,A. Zimarino,19,CF,560898,L. Zabala,2,LB,1802,Brisbane FC,7.7,7.25,3,center,2,middle_third,False,11.44,11.95,2,half_space_left,2,middle_third,False,8_9,305,3,drawing,0,0,0,1,create,9,medium_block,False,False,6.24,51.49,3,sideway_left,True,False,15.77,2,running,1.85,3.19,1.34,11.28,15.86,3.58,4.42,0.84,41.22,36.64,-4.58,True,True,3,ahead,3,ahead,31.72,28.71,-16.13,28.18,1,wide_left,2,middle_third,False,-12.72,27.46,1,wide_left,2,middle_third,False,False,False,,False,True,0.0066,0.4104,0.8324,True,False,1,False,,,,True,2,2,0,True,True,
1_9,9,1972397,469,484,00:45.9,00:47.4,0,45,1.5,1,1,left_to_right,1,off_ball_run,2,coming_short,133852,C. Hollman,11,RDM,51644,R. Grant,6,RCB,869,Sydney FC,-30.19,-23.64,5,wide_right,1,defensive_third,False,-36.94,-24.27,5,wide_right,1,defensive_third,False,8_10,475,3,drawing,0,0,1,0,build_up,10,high_block,False,False,6.47,-174.67,2,backward,False,False,16.41,2,running,3.84,4.59,0.75,0.74,-1.24,30.93,35.7,4.77,51.76,53.74,1.98,True,True,3,ahead,3,ahead,15.33,9.41,-44.21,-29.84,5,wide_right,1,defensive_third,False,-45.16,-28.86,5,wide_right,1,defensive_third,False,False,False,,False,False,0.0001,0.7264,0.6533,True,True,0,False,,,,False,8,8,0,True,True,
