event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,high_pass,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_passing_options,passing_option_at_pass_moment,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched,fully_extrapolated
7_0,0,2002296,45,49,00:03.5,00:03.9,0,3,0.4,1,2,right_to_left,7,passing_option,795526,Z. Sapsford,19,CF,5468,J. Brillante,14,RM,2902,Western Sydney,15.11,19.14,2,half_space_left,2,middle_third,False,17.29,19.73,2,half_space_left,2,middle_third,False,8_1,32,1_0,8,run_ahead_of_the_ball,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,2.24,15.27,1,forward,False,False,,,,5.39,6.39,1.01,25.02,25.9,9.91,8.61,-1.3,27.48,26.6,-0.88,True,True,,False,,,,,,,,,,,,,,,,34.52,3,long,22.81,1,forward,,,,,,,True,10,6,4,3,ahead,3,ahead,32.93,34.52,-15.29,6.49,3,center,2,middle_third,False,-14.53,6.35,3,center,2,middle_third,False,False,False,,False,True,0.0028,0.509,0.8148,True,49,False,2,True,True,True,,True
7_1,1,2002296,46,49,00:03.6,00:03.9,0,3,0.3,1,2,right_to_left,7,passing_option,13542,B. Kraev,16,LW,5468,J. Brillante,14,RM,2902,Western Sydney,13.0,20.29,1,wide_left,2,middle_third,False,14.71,20.31,1,wide_left,2,middle_third,False,8_1,32,1_2,8,run_ahead_of_the_ball,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,2.33,0.0,1,forward,False,False,20.85,3,hsr,4.79,5.47,0.69,25.22,25.9,12.22,11.19,-1.03,27.28,26.6,-0.68,True,True,,False,,,,,,,,,,,,,,,,31.32,3,long,26.25,1,forward,,,,,,,True,10,6,4,3,ahead,3,ahead,31.32,32.4,-15.09,6.44,3,center,2,middle_third,False,-14.53,6.35,3,center,2,middle_third,False,False,False,,False,True,0.0051,0.4329,0.6452,True,46,False,2,True,True,True,,False
7_2,2,2002296,47,49,00:03.7,00:03.9,0,3,0.2,1,2,right_to_left,7,passing_option,51664,J. Clisby,2,LB,5468,J. Brillante,14,RM,2902,Western Sydney,10.48,30.38,1,wide_left,2,middle_third,False,11.66,30.54,1,wide_left,2,middle_third,False,8_1,32,1_1,8,run_ahead_of_the_ball,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,2.38,7.72,1,forward,False,False,21.34,3,hsr,6.54,1.77,-4.77,25.44,25.9,14.96,14.24,-0.72,27.06,26.6,-0.46,False,False,True,False,,,,,,,,,,,,,,,,35.65,3,long,42.73,1,forward,25.49,2,medium,48.15,3,sideway_left,True,10,6,4,3,ahead,3,ahead,34.91,35.65,-14.89,6.4,3,center,2,middle_third,False,-14.53,6.35,3,center,2,middle_third,False,True,True,False,False,True,0.0011,0.5323,0.7855,True,49,False,2,True,True,True,True,False
7_3,3,2002296,320,353,00:31.0,00:34.3,0,31,3.3,1,1,left_to_right,7,passing_option,17231,P. Klimala,19,CF,18573,J. Lolley,17,RW,869,Sydney FC,8.61,-27.11,5,wide_right,2,middle_third,False,8.8,-28.18,5,wide_right,2,middle_third,False,8_2,320,,,,3,drawing,0,0,3,5,chaotic,5,chaotic,False,False,1.08,-79.93,4,sideway_right,False,False,,,,1.22,1.26,0.04,9.75,10.0,1.14,1.2,0.06,42.75,42.5,-0.25,False,False,,False,,,,,,,,,,,,,,,,15.19,2,medium,2.45,1,forward,,,,,,,True,7,2,5,3,ahead,3,ahead,14.61,24.24,-6.0,-27.24,5,wide_right,2,middle_third,False,-14.11,-36.11,5,wide_right,2,middle_third,False,False,False,,False,True,0.0022,0.4616,0.7549,True,322,True,1,False,True,True,,True
7_4,4,2002296,320,353,00:31.0,00:34.3,0,31,3.3,1,1,left_to_right,7,passing_option,795547,Z. de Jesus,8,RB,18573,J. Lolley,17,RW,869,Sydney FC,-12.25,-33.57,5,wide_right,2,middle_third,False,-7.38,-34.55,5,wide_right,2,middle_third,False,8_2,320,1_3,8,run_ahead_of_the_ball,3,drawing,0,0,3,5,chaotic,5,chaotic,False,False,9.21,-11.38,1,forward,False,False,10.34,1,jogging,8.12,3.17,-4.95,9.75,10.0,22.0,17.38,-4.62,42.75,42.5,-0.25,False,False,,False,,,,,,,,,,,,,,,,5.98,1,short,-122.71,4,sideway_right,,,,,,,False,8,8,0,1,behind,3,ahead,8.9,6.91,-6.0,-27.24,5,wide_right,2,middle_third,False,-14.11,-36.11,5,wide_right,2,middle_third,False,False,False,,False,False,0.0018,0.7233,0.9367,True,324,True,1,False,True,True,,False
7_5,5,2002296,625,632,01:01.5,01:02.2,1,1,0.7,1,2,right_to_left,7,passing_option,5468,J. Brillante,14,RM,33430,G. ClÃ©Ã¹r,8,RB,2902,Western Sydney,-5.11,-14.82,4,half_space_right,2,middle_third,False,-5.33,-19.97,4,half_space_right,2,middle_third,False,8_3,625,1_4,2,coming_short,3,drawing,0,0,5,1,create,9,medium_block,False,False,4.54,-92.45,4,sideway_right,False,False,,,,4.97,3.09,-1.88,20.06,19.49,25.17,24.82,-0.35,32.44,33.01,0.57,True,True,,True,4141.0,2,,,,False,,,False,,,,,,,15.92,2,medium,91.4,3,sideway_left,,,,,,,False,8,8,0,2,same_line,2,same_line,18.09,13.75,-4.97,-32.91,5,wide_right,2,middle_third,False,-4.87,-33.71,5,wide_right,2,middle_third,False,False,False,,False,False,0.0008,0.7891,0.9569,True,628,True,2,True,True,True,,False
7_6,6,2002296,625,632,01:01.5,01:02.2,1,1,0.7,1,2,right_to_left,7,passing_option,19052,B. Borrello,19,CF,33430,G. ClÃ©Ã¹r,8,RB,2902,Western Sydney,11.61,-13.86,4,half_space_right,2,middle_third,False,9.33,-16.3,4,half_space_right,2,middle_third,False,8_3,625,1_5,2,coming_short,3,drawing,0,0,5,1,create,9,medium_block,False,False,2.84,-133.06,4,sideway_right,False,False,,,,4.71,4.18,-0.54,20.06,19.49,8.45,10.16,1.71,32.44,33.01,0.57,True,True,,True,4141.0,2,,,,True,2,around,False,,,2,second_last,2,around,22.47,2,medium,50.8,3,sideway_left,,,,,,,True,8,5,3,3,ahead,3,ahead,25.25,22.47,-4.97,-32.91,5,wide_right,2,middle_third,False,-4.87,-33.71,5,wide_right,2,middle_third,False,True,False,,False,True,0.0014,0.6053,0.8118,True,632,True,2,True,True,True,,False
7_7,7,2002296,625,632,01:01.5,01:02.2,1,1,0.7,1,2,right_to_left,7,passing_option,51036,N. Milanovic,17,RW,33430,G. ClÃ©Ã¹r,8,RB,2902,Western Sydney,15.05,-27.62,5,wide_right,2,middle_third,False,13.87,-29.85,5,wide_right,2,middle_third,False,8_3,625,,,,3,drawing,0,0,5,1,create,9,medium_block,False,False,2.18,-117.89,4,sideway_right,False,False,,,,8.47,6.65,-1.82,20.06,19.49,5.01,5.62,0.61,32.44,33.01,0.57,False,False,,True,4141.0,2,,,,True,2,around,True,2,around,3,last,2,around,20.71,2,medium,14.8,1,forward,,,,,,,True,8,3,5,3,ahead,3,ahead,20.71,19.13,-4.97,-32.91,5,wide_right,2,middle_third,False,-4.87,-33.71,5,wide_right,2,middle_third,False,False,False,,False,False,0.0011,0.6605,0.8852,True,625,True,2,True,True,True,,True
7_8,8,2002296,710,710,01:10.0,01:10.0,1,10,0.0,1,2,right_to_left,7,passing_option,19052,B. Borrello,19,CF,13542,B. Kraev,16,LW,2902,Western Sydney,10.01,-27.94,5,wide_right,2,middle_third,False,10.01,-27.94,5,wide_right,2,middle_third,False,8_4,710,,,,3,drawing,0,0,6,5,chaotic,5,chaotic,True,False,0.0,-3.49,1,forward,False,False,6.03,1,jogging,5.38,5.38,0.0,22.99,22.99,12.98,12.98,0.0,29.51,29.51,0.0,True,True,,False,,,,,,,,,,,,,,,,9.01,1,short,-106.38,4,sideway_right,,,,,,,False,5,6,-1,2,same_line,2,same_line,9.01,9.01,12.55,-19.3,4,half_space_right,2,middle_third,False,12.55,-19.3,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0027,0.7121,0.8593,True,710,True,2,True,False,False,,False
7_9,9,2002296,710,710,01:10.0,01:10.0,1,10,0.0,1,2,right_to_left,7,passing_option,51036,N. Milanovic,17,RW,13542,B. Kraev,16,LW,2902,Western Sydney,19.66,-30.79,5,wide_right,3,attacking_third,False,19.66,-30.79,5,wide_right,3,attacking_third,False,8_4,710,,,,3,drawing,0,0,6,5,chaotic,5,chaotic,True,False,0.0,24.42,1,forward,False,False,11.96,1,jogging,1.12,1.12,0.0,22.99,22.99,3.33,3.33,0.0,29.51,29.51,0.0,False,False,,False,,,,,,,,,,,,,,,,13.51,1,short,-58.25,4,sideway_right,,,,,,,True,5,3,2,3,ahead,3,ahead,13.51,13.51,12.55,-19.3,4,half_space_right,2,middle_third,False,12.55,-19.3,4,half_space_right,2,middle_third,False,False,False,,False,True,0.0092,0.4843,0.7526,True,710,True,2,True,False,False,,False
