event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched
1_0,0,2005226,32,54,00:02.2,00:04.4,0,2,2.2,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,800913,N. Amanatidis,19,CF,560983,A. Burke-Gilroy,2,LB,1802,Brisbane FC,4.75,3.85,3,center,2,middle_third,False,13.6,9.89,2,half_space_left,2,middle_third,False,8_2,47,3,drawing,0,0,0,1,create,9,medium_block,False,False,10.76,34.31,1,forward,True,False,17.53,2,running,7.17,5.97,-1.2,20.29,21.06,15.54,7.46,-8.08,32.21,31.44,-0.77,True,True,2,same_line,3,ahead,22.53,19.3,1.9,26.2,1,wide_left,2,middle_third,False,0.48,24.05,1,wide_left,2,middle_third,False,False,False,,False,True,0.019,0.4521,0.6454,True,True,1,False,,,,True,4,8,4,True,True,
1_1,1,2005226,45,55,00:03.5,00:04.5,0,3,1.0,1,1,left_to_right,1,off_ball_run,4,dropping_off,69111,H. Bility,4,LCB,560983,A. Burke-Gilroy,2,LB,1802,Brisbane FC,-24.86,8.83,3,center,1,defensive_third,False,-26.36,12.88,2,half_space_left,1,defensive_third,False,8_2,47,3,drawing,0,0,0,1,create,9,medium_block,False,False,4.33,110.32,3,sideway_left,True,False,15.34,2,running,17.97,20.25,2.28,20.97,21.04,45.83,47.4,1.57,31.53,31.46,-0.07,False,False,1,behind,1,behind,30.35,29.02,1.22,24.36,1,wide_left,2,middle_third,False,0.42,24.05,1,wide_left,2,middle_third,False,False,False,,False,False,0.0,0.9543,0.8673,True,True,1,False,,,,True,10,10,0,True,True,
1_2,2,2005226,124,190,00:11.4,00:18.0,0,11,6.6,1,1,left_to_right,1,off_ball_run,3,cross_receiver,37087,Asumah Abubakar,19,CF,560986,K. Jelacic,17,RW,1802,Brisbane FC,6.65,-12.38,4,half_space_right,2,middle_third,False,38.76,-4.21,3,center,3,attacking_third,True,8_5,164,3,drawing,0,0,3,2,finish,8,low_block,False,False,40.74,14.28,1,forward,False,False,23.21,3,hsr,2.89,1.05,-1.84,4.68,45.66,-1.97,6.9,8.87,47.82,6.84,-40.98,False,True,2,same_line,1,behind,20.3,13.42,6.28,-32.68,5,wide_right,2,middle_third,False,46.68,-15.04,4,half_space_right,3,attacking_third,True,True,False,,True,True,0.1636,0.2992,0.5165,False,False,2,False,,,,False,3,0,-3,True,True,
1_3,3,2005226,134,196,00:12.4,00:18.6,0,12,6.2,1,1,left_to_right,1,off_ball_run,3,cross_receiver,800913,N. Amanatidis,19,CF,560986,K. Jelacic,17,RW,1802,Brisbane FC,6.51,-4.33,3,center,2,middle_third,False,48.25,-1.72,3,center,3,attacking_third,True,8_5,164,3,drawing,0,0,3,2,finish,8,low_block,False,False,43.75,3.58,1,forward,False,False,25.22,4,sprinting,2.18,1.87,-0.31,5.33,49.19,-1.18,0.94,2.12,47.17,3.31,-43.86,False,False,2,same_line,2,same_line,27.95,11.77,8.08,-32.24,5,wide_right,2,middle_third,False,50.1,-13.34,4,half_space_right,3,attacking_third,True,False,False,,True,True,0.4508,0.1871,0.9066,True,True,2,False,,,,True,1,0,-1,True,True,
1_4,4,2005226,137,199,00:12.7,00:18.9,0,12,6.2,1,1,left_to_right,1,off_ball_run,3,cross_receiver,560901,H. Hore,16,LW,560986,K. Jelacic,17,RW,1802,Brisbane FC,4.74,6.93,3,center,2,middle_third,False,49.19,5.73,3,center,3,attacking_third,True,8_5,164,3,drawing,0,0,3,2,finish,8,low_block,False,False,44.81,-1.55,1,forward,False,False,25.83,4,sprinting,4.79,5.53,0.74,6.63,50.13,1.89,0.94,-0.95,45.87,2.37,-43.5,False,False,1,behind,2,same_line,39.34,18.5,10.09,-32.04,5,wide_right,2,middle_third,False,51.57,-12.62,4,half_space_right,3,attacking_third,True,False,False,,True,True,0.2933,0.3907,0.6759,True,False,2,False,,,,False,1,4,3,True,True,
1_5,5,2005226,485,524,00:47.5,00:51.4,0,47,3.9,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,560901,H. Hore,16,LW,560983,A. Burke-Gilroy,2,LB,1802,Brisbane FC,18.87,12.32,2,half_space_left,3,attacking_third,False,35.71,28.48,1,wide_left,3,attacking_third,False,8_13,490,3,drawing,0,0,10,2,finish,8,low_block,False,False,22.95,43.82,1,forward,True,False,21.67,3,hsr,2.8,2.62,-0.18,26.17,34.34,7.3,-1.37,-8.67,26.33,18.16,-8.17,True,False,3,ahead,3,ahead,17.51,18.12,12.57,28.66,1,wide_left,2,middle_third,False,17.71,30.55,1,wide_left,3,attacking_third,False,True,True,False,False,False,0.0081,0.6706,0.9744,True,True,0,False,,,,True,0,4,4,False,False,True
1_6,6,2005226,523,531,00:51.3,00:52.1,0,51,0.8,1,1,left_to_right,1,off_ball_run,3,cross_receiver,800913,N. Amanatidis,19,CF,560901,H. Hore,16,LW,1802,Brisbane FC,31.66,14.44,2,half_space_left,3,attacking_third,False,34.54,12.61,2,half_space_left,3,attacking_third,False,8_14,524,3,drawing,0,0,10,2,finish,8,low_block,False,False,3.41,-32.43,1,forward,False,False,15.31,2,running,2.14,2.17,0.03,33.72,38.77,2.06,4.23,2.17,18.78,13.73,-5.05,True,True,1,behind,1,behind,14.2,17.85,35.16,28.2,1,wide_left,3,attacking_third,False,39.45,29.77,1,wide_left,3,attacking_third,False,False,False,,True,True,0.0353,0.2777,0.8026,True,True,0,False,,,,True,4,4,0,True,True,
1_7,7,2005226,1249,1259,02:03.9,02:04.9,2,3,1.0,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,51714,R. Piscopo,16,LW,11117,Z. Machach,15,AM,868,Melbourne V FC,-5.91,10.87,2,half_space_left,2,middle_third,False,-2.51,14.21,2,half_space_left,2,middle_third,False,8_23,1227,3,drawing,0,0,17,5,chaotic,5,chaotic,False,False,4.77,44.49,1,forward,False,False,17.04,2,running,7.01,7.31,0.3,3.38,5.21,9.29,7.72,-1.57,49.12,47.29,-1.83,False,False,2,same_line,2,same_line,10.61,10.62,-6.02,0.26,3,center,2,middle_third,False,-2.83,3.59,3,center,2,middle_third,False,False,False,,False,False,0.0025,0.895,0.9809,True,True,0,False,,,,True,4,4,0,True,True,
1_8,8,2005226,1403,1421,02:19.3,02:21.1,2,19,1.8,1,2,right_to_left,1,off_ball_run,9,support,811820,K. Bos,2,LB,159688,J. Valadon,12,LM,868,Melbourne V FC,-38.27,19.41,2,half_space_left,1,defensive_third,False,-34.32,26.93,1,wide_left,1,defensive_third,False,8_27,1410,3,drawing,0,0,19,5,chaotic,5,chaotic,False,False,8.78,62.29,3,sideway_left,True,False,17.59,2,running,1.7,6.14,4.44,4.02,1.89,42.29,36.21,-6.08,48.48,50.61,2.13,False,False,1,behind,1,behind,11.92,7.54,-26.51,17.45,2,half_space_left,1,defensive_third,False,-29.09,21.5,1,wide_left,1,defensive_third,False,False,False,,False,False,0.0008,0.8384,0.8895,True,True,0,False,,,,True,9,10,1,True,True,
1_9,9,2005226,1507,1515,02:29.7,02:30.5,2,29,0.8,1,1,left_to_right,1,off_ball_run,7,pulling_wide,560983,A. Burke-Gilroy,2,LB,69111,H. Bility,4,LCB,1802,Brisbane FC,2.65,17.42,2,half_space_left,2,middle_third,False,3.35,20.76,1,wide_left,2,middle_third,False,8_31,1510,3,drawing,0,0,21,1,create,9,medium_block,False,False,3.41,78.16,3,sideway_left,True,False,15.32,2,running,12.77,8.32,-4.44,22.63,21.65,19.98,18.3,-1.68,29.87,30.85,0.98,False,False,3,ahead,3,ahead,22.06,22.83,-7.65,-2.09,3,center,2,middle_third,False,-7.25,0.54,3,center,2,middle_third,False,True,True,True,False,False,0.0026,0.9937,0.8599,True,True,0,False,,,,True,8,9,1,True,True,True
1_10,10,2005226,1551,1580,02:34.1,02:37.0,2,34,2.9,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,560901,H. Hore,16,LW,560983,A. Burke-Gilroy,2,LB,1802,Brisbane FC,13.21,13.88,2,half_space_left,2,middle_third,False,26.33,19.26,2,half_space_left,3,attacking_third,False,8_32,1556,3,drawing,0,0,22,2,finish,8,low_block,False,False,14.33,22.3,1,forward,False,False,18.19,2,running,7.51,1.76,-5.75,23.89,28.67,10.68,2.34,-8.34,28.61,23.83,-4.78,True,True,2,same_line,3,ahead,17.15,17.65,11.16,30.91,1,wide_left,2,middle_third,False,15.77,33.4,1,wide_left,2,middle_third,False,False,False,,False,False,0.0094,0.798,0.8731,True,True,0,False,,,,True,4,7,3,True,True,
1_11,11,2005226,1653,1661,02:44.3,02:45.1,2,44,0.8,1,1,left_to_right,1,off_ball_run,1,behind,800913,N. Amanatidis,19,CF,69111,H. Bility,4,LCB,1802,Brisbane FC,25.09,6.02,3,center,3,attacking_third,False,29.09,8.22,3,center,3,attacking_third,False,8_33,1607,3,drawing,0,0,23,1,create,9,medium_block,False,False,4.57,28.81,1,forward,False,False,23.53,3,hsr,3.87,2.14,-1.72,25.63,29.34,0.54,0.25,-0.29,26.87,23.16,-3.71,False,False,3,ahead,3,ahead,30.53,33.35,-3.65,16.31,2,half_space_left,2,middle_third,False,-3.25,16.36,2,half_space_left,2,middle_third,False,True,False,,True,True,0.023,0.376,0.9271,True,False,0,False,True,False,False,True,1,1,0,True,True,
1_12,12,2005226,1959,1986,03:14.9,03:17.6,3,14,2.7,1,2,right_to_left,1,off_ball_run,2,coming_short,159688,J. Valadon,12,LM,9175,Roderick Miranda,4,LCB,868,Melbourne V FC,-22.21,2.5,3,center,1,defensive_third,False,-25.88,15.39,2,half_space_left,1,defensive_third,False,8_39,1965,3,drawing,0,0,26,0,build_up,10,high_block,False,False,12.99,105.89,3,sideway_left,True,False,17.75,2,running,5.97,5.5,-0.46,1.3,1.98,23.51,27.86,4.35,51.2,50.52,-0.68,True,True,3,ahead,3,ahead,20.34,10.36,-37.94,15.4,2,half_space_left,1,defensive_third,False,-36.1,17.07,2,half_space_left,1,defensive_third,False,False,False,,False,False,0.0005,0.8567,0.7544,True,False,0,False,,,,False,8,7,-1,True,True,
1_13,13,2005226,2033,2053,03:22.3,03:24.3,3,22,2.0,1,2,right_to_left,1,off_ball_run,2,coming_short,745320,Clarismario Rodrigues,17,RW,50977,J. Rawlins,8,RB,868,Melbourne V FC,-10.52,-31.42,5,wide_right,2,middle_third,False,-20.99,-34.43,5,wide_right,1,defensive_third,False,8_41,2028,3,drawing,0,0,26,0,build_up,10,high_block,False,False,10.96,-163.96,2,backward,False,False,21.94,3,hsr,8.21,6.41,-1.8,0.84,1.44,11.36,22.43,11.07,51.66,51.06,-0.6,False,False,3,ahead,3,ahead,27.6,16.74,-37.52,-25.7,5,wide_right,1,defensive_third,False,-36.73,-28.72,5,wide_right,1,defensive_third,False,True,True,True,False,False,0.0001,0.9401,0.8812,True,True,0,False,,,,True,7,4,-3,True,True,True
1_14,14,2005226,2085,2101,03:27.5,03:29.1,3,27,1.6,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,159688,J. Valadon,12,LM,157294,R. Teague,14,RM,868,Melbourne V FC,-20.61,-1.27,3,center,1,defensive_third,False,-18.42,5.99,3,center,1,defensive_third,False,8_43,2082,3,drawing,0,0,26,0,build_up,10,high_block,False,False,7.65,73.21,3,sideway_left,False,False,17.07,2,running,8.68,13.35,4.67,3.71,7.2,24.32,25.62,1.3,48.79,45.3,-3.49,False,False,2,same_line,2,same_line,14.55,14.16,-22.51,-15.7,4,half_space_right,1,defensive_third,False,-20.34,-8.04,3,center,1,defensive_third,False,False,False,,False,False,0.0006,0.9932,0.9847,True,True,0,False,,,,True,8,7,-1,True,True,
