event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_0,0,2005226,11,11,00:00.1,00:00.1,0,0,0.0,1,1,left_to_right,8,player_possession,800913,N. Amanatidis,19,CF,1802,Brisbane FC,0.17,-0.01,3,center,2,middle_third,False,0.17,-0.01,3,center,2,middle_third,False,3,drawing,0,0,0,1,True,False,False,True,5,False,1,create,9,medium_block,6,direct,15,defending_direct,,,,,,,,,False,False,0.0,,,,,,,,,4.23,4.23,0.0,18.38,18.38,18.21,18.21,0.0,34.12,34.12,0.0,True,True,13,unknown,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,,,51002,J. O'Shea,12.0,LM,-11.45,3.52,3,center,2,middle_third,False,-11.77,4.42,3,center,2,middle_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,13.31,1,short,172.49,2,backward,,,,,9,9,0,False,False,,True,True
8_1,1,2005226,21,31,00:01.1,00:02.1,0,1,1.0,1,1,left_to_right,8,player_possession,51002,J. O'Shea,12,LM,1802,Brisbane FC,-11.77,4.42,3,center,2,middle_third,False,-11.74,5.08,3,center,2,middle_third,False,3,drawing,0,0,0,2,False,False,False,False,5,False,1,create,9,medium_block,6,direct,15,defending_direct,,,,,,,,,False,False,0.74,87.4,3,sideway_left,,,2.73,1,jogging,10.45,6.94,-3.51,19.45,20.23,31.22,31.97,0.75,33.05,32.27,-0.78,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,172.49,2,backward,13.31,1,short,1,successful,7_2,False,560983,A. Burke-Gilroy,2.0,LB,1.82,26.31,1,wide_left,2,middle_third,False,1.0,24.22,1,wide_left,2,middle_third,False,0.9818,False,0.0012,False,3,0,0,0,0,0,1,0,0,3,0,2,3,0,1,6,6,True,442.0,3,False,False,False,,,,,25.19,2,medium,57.43,3,sideway_left,22.18,2,medium,51.02,3,sideway_left,True,10,8,2,10,10,0,True,True,False,True,False
8_2,2,2005226,47,59,00:03.7,00:04.9,0,3,1.2,1,1,left_to_right,8,player_possession,560983,A. Burke-Gilroy,2,LB,1802,Brisbane FC,1.0,24.22,1,wide_left,2,middle_third,False,0.12,24.15,1,wide_left,2,middle_third,False,3,drawing,0,0,0,3,False,False,False,False,5,False,1,create,9,medium_block,6,direct,15,defending_direct,,,,,,,,,False,False,0.93,-175.45,2,backward,,,2.89,1,jogging,9.16,7.62,-1.54,21.01,20.86,20.01,20.74,0.73,31.49,31.64,0.15,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,51.02,3,sideway_left,22.18,2,medium,1,successful,7_3,False,51002,J. O'Shea,12.0,LM,-13.01,12.97,2,half_space_left,2,middle_third,False,-14.74,13.54,2,half_space_left,2,middle_third,False,0.9812,False,0.0004,False,4,2,1,0,1,0,2,0,0,3,1,3,4,1,2,5,5,True,442.0,3,False,False,False,,,,,17.24,2,medium,-139.59,2,backward,17.47,2,medium,-130.91,4,sideway_right,False,9,10,-1,9,8,-1,True,True,True,True,False
8_3,3,2005226,72,87,00:06.2,00:07.7,0,6,1.5,1,1,left_to_right,8,player_possession,51002,J. O'Shea,12,LM,1802,Brisbane FC,-14.74,13.54,2,half_space_left,2,middle_third,False,-16.91,8.57,3,center,2,middle_third,False,3,drawing,0,0,0,4,False,False,True,False,5,False,1,create,9,medium_block,6,direct,15,defending_direct,,,,,,,,,False,False,5.1,-113.59,4,sideway_right,False,True,13.0,1,jogging,5.33,2.38,-2.95,18.52,13.75,33.26,30.66,-2.6,33.98,38.75,4.77,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-130.91,4,sideway_right,17.47,2,medium,1,successful,7_8,False,560898,L. Zabala,8.0,RB,-16.27,-17.12,4,half_space_right,2,middle_third,False,-20.67,-23.64,5,wide_right,1,defensive_third,False,0.9942,False,0.0002,False,2,0,0,0,0,0,0,0,0,2,0,2,2,0,1,7,7,True,442.0,3,False,False,False,,,,,25.7,2,medium,-88.57,4,sideway_right,17.91,2,medium,-104.52,4,sideway_right,False,10,10,0,10,10,0,True,True,True,True,False
8_4,4,2005226,112,123,00:10.2,00:11.3,0,10,1.1,1,1,left_to_right,8,player_possession,560898,L. Zabala,8,RB,1802,Brisbane FC,-20.67,-23.64,5,wide_right,1,defensive_third,False,-20.1,-25.88,5,wide_right,1,defensive_third,False,3,drawing,0,0,1,1,False,False,True,True,1,False,6,direct,15,defending_direct,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,2.17,-75.72,4,sideway_right,False,False,7.64,1,jogging,6.92,3.06,-3.85,7.63,4.85,28.3,24.95,-3.35,44.87,47.65,2.78,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-104.52,4,sideway_right,17.91,2,medium,1,successful,7_9,True,560986,K. Jelacic,17.0,RW,6.39,-32.63,5,wide_right,2,middle_third,False,29.53,-23.82,5,wide_right,3,attacking_third,False,0.5062,True,0.0012,False,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,7,7,True,4141.0,2,,True,True,3,last,1,through,27.34,2,medium,-14.3,1,forward,14.61,1,short,-31.91,1,forward,True,10,0,10,10,10,0,True,True,True,True,False
8_5,5,2005226,164,193,00:15.4,00:18.3,0,15,2.9,1,1,left_to_right,8,player_possession,560986,K. Jelacic,17,RW,1802,Brisbane FC,29.53,-23.82,5,wide_right,3,attacking_third,False,48.47,-14.15,4,half_space_right,3,attacking_third,True,3,drawing,0,0,3,1,False,True,True,True,1,True,2,finish,8,low_block,5,chaotic,5,chaotic,1,create,9,medium_block,,,,,False,False,20.64,27.05,1,forward,False,True,26.41,4,sprinting,7.82,2.15,-5.67,26.42,47.68,-3.11,-0.79,2.32,26.08,4.82,-21.26,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-31.91,1,forward,14.61,1,short,2,unsuccessful,7_12,,37087,Asumah Abubakar,19.0,CF,39.71,-3.68,3,center,3,attacking_third,True,,,,,,,,0.2992,True,0.1636,True,3,3,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,False,,,,,,,,,,13.65,1,short,129.92,3,sideway_left,,,,,,,False,0,5,-5,0,0,0,True,True,True,True,False
8_6,6,2005226,202,217,00:19.2,00:20.7,0,19,1.5,1,2,right_to_left,8,player_possession,157294,R. Teague,14,RM,868,Melbourne V FC,-44.58,4.93,3,center,1,defensive_third,False,-45.77,7.21,3,center,1,defensive_third,False,3,drawing,0,0,5,1,True,True,True,True,1,True,6,direct,15,defending_direct,8,low_block,2,finish,5,chaotic,5,chaotic,,,,,False,False,2.73,117.56,3,sideway_left,False,False,6.71,1,jogging,3.6,3.21,-0.39,0.5,-3.27,45.08,42.5,-2.58,52.0,55.77,3.77,True,True,2,pass_interception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_17,True,29075,N. Vergos,19.0,CF,-1.86,13.85,2,half_space_left,2,middle_third,False,-8.95,16.3,2,half_space_left,2,middle_third,False,0.4101,True,0.0022,False,6,0,0,0,0,0,4,0,0,2,4,4,6,2,4,5,6,False,,,,,,,,,,44.41,3,long,8.6,1,forward,39.12,3,long,5.85,1,forward,True,7,1,6,7,7,0,True,True,True,True,False
8_7,7,2005226,263,282,00:25.3,00:27.2,0,25,1.9,1,1,left_to_right,8,player_possession,965695,S. Klein,14,RM,1802,Brisbane FC,15.2,-19.82,4,half_space_right,2,middle_third,False,9.93,-20.68,5,wide_right,2,middle_third,False,3,drawing,0,0,6,1,True,False,True,True,1,False,2,finish,8,low_block,1,create,9,medium_block,15,defending_direct,6,direct,,,,,False,False,5.31,-170.73,2,backward,False,False,10.71,1,jogging,0.99,2.06,1.07,37.52,32.52,22.32,22.59,0.27,14.98,19.98,5.0,True,True,4,recovery,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_21,False,69111,H. Bility,4.0,LCB,-0.82,-13.31,4,half_space_right,2,middle_third,False,-2.25,-9.11,3,center,2,middle_third,False,0.9954,False,0.0012,False,5,0,0,0,0,0,1,0,0,5,0,0,5,0,1,5,5,False,,,,,,,,,,13.03,1,short,145.57,2,backward,9.39,1,short,153.98,2,backward,False,9,10,-1,9,7,-2,True,True,,True,False
8_8,8,2005226,299,316,00:28.9,00:30.6,0,28,1.7,1,1,left_to_right,8,player_possession,69111,H. Bility,4,LCB,1802,Brisbane FC,-2.25,-9.11,3,center,2,middle_third,False,2.55,-2.97,3,center,2,middle_third,False,3,drawing,0,0,7,1,False,False,False,True,2,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,7.37,51.98,3,sideway_left,False,False,16.47,2,running,13.86,8.35,-5.51,27.86,25.22,30.11,22.67,-7.44,24.64,27.28,2.64,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,153.98,2,backward,9.39,1,short,1,successful,7_26,False,560901,H. Hore,16.0,LW,16.63,5.26,3,center,2,middle_third,False,15.28,4.65,3,center,2,middle_third,False,0.9836,False,0.0046,False,3,0,2,2,0,0,2,0,0,3,0,2,3,1,2,6,9,True,424.0,3,True,False,False,1,first,1,through,16.31,2,medium,30.31,1,forward,14.18,1,short,18.84,1,forward,True,10,6,4,10,10,0,True,True,True,True,False
8_9,9,2005226,328,328,00:31.8,00:31.8,0,31,0.0,1,1,left_to_right,8,player_possession,560901,H. Hore,16,LW,1802,Brisbane FC,15.08,4.47,3,center,2,middle_third,False,15.08,4.47,3,center,2,middle_third,False,3,drawing,0,0,7,2,False,False,True,False,2,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,0.0,-144.04,2,backward,,,4.63,1,jogging,2.53,2.53,0.0,25.39,25.39,10.31,10.31,0.0,27.11,27.11,0.0,True,True,1,pass_reception,1,pass,True,False,False,False,False,False,False,18.84,1,forward,14.18,1,short,1,successful,7_30,False,965695,S. Klein,14.0,RM,11.41,-12.67,4,half_space_right,2,middle_third,False,16.71,-15.62,4,half_space_right,2,middle_third,False,0.6155,True,0.007,False,4,0,0,0,0,0,0,0,0,3,1,,,,,3,3,True,424.0,3,False,False,False,,,,,17.53,2,medium,-102.09,4,sideway_right,13.74,1,short,-113.54,4,sideway_right,False,6,6,0,6,6,0,True,True,True,True,False
