event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched
1_0,0,1899585,57,66,00:04.7,00:05.6,0,4,0.9,1,1,left_to_right,1,off_ball_run,2,coming_short,51015,A. Rufer,12,LM,698137,I. Hughes,5,CB,867,Wellington P FC,-9.98,0.48,3,center,2,middle_third,False,-10.8,4.37,3,center,2,middle_third,False,8_2,62,3,drawing,0,0,0,1,create,9,medium_block,False,False,3.58,101.9,3,sideway_left,False,False,15.88,2,running,4.33,2.75,-1.59,21.1,20.07,31.08,30.87,-0.21,30.9,31.93,1.03,True,True,3,ahead,3,ahead,13.07,10.4,-18.0,10.8,2,half_space_left,1,defensive_third,False,-18.11,11.77,2,half_space_left,1,defensive_third,False,True,True,False,False,False,0.0005,0.9931,0.904,True,True,0,False,,,,True,9,9,0,True,True,True
1_1,1,1899585,88,105,00:07.8,00:09.5,0,7,1.7,1,1,left_to_right,1,off_ball_run,1,behind,26969,H. Ishige,18,LF,51015,A. Rufer,12,LM,867,Wellington P FC,13.18,19.94,2,half_space_left,2,middle_third,False,20.6,23.58,1,wide_left,3,attacking_third,False,8_3,73,3,drawing,0,0,0,1,create,9,medium_block,False,False,7.86,26.13,1,forward,True,False,17.37,2,running,2.1,4.15,2.05,15.24,18.99,2.06,-1.61,-3.67,36.76,33.01,-3.75,False,False,3,ahead,3,ahead,25.25,28.24,-10.96,12.52,2,half_space_left,2,middle_third,False,-6.93,17.27,2,half_space_left,2,middle_third,False,False,False,,False,True,0.0188,0.4008,0.8221,True,False,0,False,True,False,False,True,0,3,3,True,True,
1_2,2,1899585,117,125,00:10.7,00:11.5,0,10,0.8,1,1,left_to_right,1,off_ball_run,7,pulling_wide,26969,H. Ishige,18,LF,51028,S. Sutton,3,LWB,867,Wellington P FC,21.7,27.53,1,wide_left,3,attacking_third,False,19.77,30.39,1,wide_left,3,attacking_third,False,8_4,120,3,drawing,0,0,0,1,create,9,medium_block,False,False,3.47,124.01,3,sideway_left,False,False,15.48,2,running,5.84,0.89,-4.95,21.29,21.61,-0.41,1.84,2.25,30.71,30.39,-0.32,False,False,3,ahead,3,ahead,19.6,16.77,2.59,31.87,1,wide_left,2,middle_third,False,3.08,32.04,1,wide_left,2,middle_third,False,True,True,False,False,False,0.005,0.9091,0.9774,True,True,0,False,,,,True,3,0,-3,True,True,True
1_3,3,1899585,126,163,00:11.6,00:15.3,0,11,3.7,1,1,left_to_right,1,off_ball_run,10,underlap,27003,K. Nagasawa,19,CF,26969,H. Ishige,18,LF,867,Wellington P FC,6.12,15.14,2,half_space_left,2,middle_third,False,23.88,28.47,1,wide_left,3,attacking_third,False,8_5,139,3,drawing,0,0,0,1,create,9,medium_block,False,False,21.88,36.89,1,forward,True,False,21.54,3,hsr,2.81,4.31,1.49,21.69,26.92,15.57,3.04,-12.53,30.31,25.08,-5.23,True,False,1,behind,3,ahead,20.5,12.21,19.49,30.68,1,wide_left,3,attacking_third,False,11.72,29.62,1,wide_left,2,middle_third,False,False,False,,False,False,0.0117,0.7187,0.9091,True,True,0,False,,,,True,3,6,3,True,True,
1_4,4,1899585,195,227,00:18.5,00:21.7,0,18,3.2,1,1,left_to_right,1,off_ball_run,4,dropping_off,42510,S. Wootton,4,LCB,698137,I. Hughes,5,CB,867,Wellington P FC,-17.83,7.35,3,center,1,defensive_third,False,-35.41,0.91,3,center,1,defensive_third,False,8_7,201,3,drawing,0,0,1,0,build_up,10,high_block,False,False,18.81,-159.88,2,backward,False,False,21.02,3,hsr,14.72,16.52,1.8,20.21,12.14,38.04,47.55,9.51,31.79,39.86,8.07,False,False,2,same_line,2,same_line,18.9,23.21,-18.09,26.25,1,wide_left,1,defensive_third,False,-33.84,24.07,1,wide_left,1,defensive_third,False,False,False,,False,False,0.0003,0.9703,0.609,True,True,0,False,,,,True,10,10,0,True,True,
1_5,5,1899585,228,255,00:21.8,00:24.5,0,21,2.7,1,1,left_to_right,1,off_ball_run,4,dropping_off,799092,M. Sheridan,6,RCB,34718,J. Oluwayemi,1,GK,867,Wellington P FC,-32.21,-10.09,4,half_space_right,1,defensive_third,False,-40.74,-20.05,4,half_space_right,1,defensive_third,False,8_8,244,3,drawing,0,0,1,0,build_up,10,high_block,False,False,12.97,-130.58,4,sideway_right,False,False,17.83,2,running,20.77,14.94,-5.84,11.83,4.76,44.04,45.5,1.46,40.17,47.24,7.07,False,False,3,ahead,3,ahead,22.82,23.12,-48.66,5.72,3,center,1,defensive_third,False,-47.87,1.94,3,center,1,defensive_third,False,False,False,,False,False,0.0003,0.9916,0.9139,True,True,1,False,,,,True,9,9,0,True,True,
1_6,6,1899585,228,256,00:21.8,00:24.6,0,21,2.8,1,1,left_to_right,1,off_ball_run,4,dropping_off,42510,S. Wootton,4,LCB,34718,J. Oluwayemi,1,GK,867,Wellington P FC,-35.88,0.65,3,center,1,defensive_third,False,-44.43,-10.04,4,half_space_right,1,defensive_third,False,8_8,244,3,drawing,0,0,1,0,build_up,10,high_block,False,False,14.11,-128.65,4,sideway_right,True,False,18.08,2,running,16.43,8.93,-7.5,11.83,4.53,47.71,48.96,1.25,40.17,47.47,7.3,False,False,3,ahead,3,ahead,13.75,12.38,-48.66,5.72,3,center,1,defensive_third,False,-47.89,1.85,3,center,1,defensive_third,False,False,False,,False,False,0.0007,0.9879,0.7934,True,True,1,False,,,,True,9,10,1,True,True,
1_7,7,1899585,904,912,01:29.4,01:30.2,1,29,0.8,1,2,right_to_left,1,off_ball_run,7,pulling_wide,50951,J. Brimmer,19,CF,133498,F. De Vries,2,LB,4177,Auckland FC,31.37,21.83,1,wide_left,3,attacking_third,False,31.29,25.3,1,wide_left,3,attacking_third,False,8_11,913,3,drawing,0,0,4,7,set_play,13,defending_set_play,False,False,3.47,91.32,3,sideway_left,False,False,15.53,2,running,6.17,5.72,-0.46,40.97,40.88,9.6,9.59,-0.01,11.03,11.12,0.09,False,False,3,ahead,3,ahead,9.16,9.44,22.24,21.13,1,wide_left,3,attacking_third,False,22.6,21.62,1,wide_left,3,attacking_third,False,True,True,True,False,False,0.0057,0.9945,0.9827,True,True,0,False,,,,True,9,10,1,True,True,True
1_8,8,1899585,997,1024,01:38.7,01:41.4,1,38,2.7,1,2,right_to_left,1,off_ball_run,4,dropping_off,23418,F. Gallegos,12,LM,4322,H. Sakai,8,RB,4177,Auckland FC,17.24,-11.35,4,half_space_right,2,middle_third,False,6.36,-17.51,4,half_space_right,2,middle_third,False,8_14,995,3,drawing,0,0,7,1,create,9,medium_block,False,False,12.1,-150.48,2,backward,False,False,16.62,2,running,15.09,11.53,-3.56,33.61,28.9,16.37,22.54,6.17,18.39,23.1,4.71,False,False,3,ahead,2,same_line,27.56,27.14,3.73,12.67,2,half_space_left,2,middle_third,False,5.55,9.62,2,half_space_left,2,middle_third,False,True,True,True,False,False,0.0012,0.9964,0.9744,True,False,0,False,,,,True,10,9,-1,True,True,True
1_9,9,1899585,1054,1097,01:44.4,01:48.7,1,44,4.3,1,2,right_to_left,1,off_ball_run,4,dropping_off,51667,D. Hall,6,RCB,285188,A. Paulsen,1,GK,4177,Auckland FC,7.21,-5.82,3,center,2,middle_third,False,-14.18,-9.82,4,half_space_right,2,middle_third,False,8_16,1089,3,drawing,0,0,8,0,build_up,10,high_block,False,False,21.46,-169.41,2,backward,False,False,18.27,2,running,2.08,11.38,9.29,24.18,11.9,16.97,26.08,9.11,27.82,40.1,12.28,True,False,3,ahead,3,ahead,35.95,21.75,-28.28,-0.06,3,center,1,defensive_third,False,-32.25,2.29,3,center,1,defensive_third,False,True,True,True,False,False,0.0002,0.9941,0.936,True,False,0,False,,,,False,9,8,-1,True,True,True
