event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched
1_0,0,1971810,25,48,00:01.5,00:03.8,0,1,2.3,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,771856,B. Mazzeo,17,RW,9520,S. Souprayen,4,LCB,2380,Melbourne City,2.09,-32.69,5,wide_right,2,middle_third,False,16.49,-30.63,5,wide_right,2,middle_third,False,8_1,28,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,13.97,8.14,1,forward,False,False,22.81,3,hsr,11.98,9.65,-2.33,16.88,23.09,14.79,6.6,-8.19,35.12,28.91,-6.21,False,False,3,ahead,3,ahead,37.5,43.11,-15.69,0.33,3,center,2,middle_third,False,-14.38,-0.54,3,center,2,middle_third,False,True,False,,False,True,0.0037,0.5421,0.9758,True,True,1,False,,,,False,4,8,4,True,True,
1_1,1,1971810,26,48,00:01.6,00:03.8,0,1,2.2,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,795151,M. Memeti,19,CF,9520,S. Souprayen,4,LCB,2380,Melbourne City,3.69,-16.24,4,half_space_right,2,middle_third,False,14.74,-18.16,4,half_space_right,2,middle_third,False,8_1,28,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,11.25,-9.86,1,forward,False,False,18.36,2,running,5.05,6.75,1.7,17.07,23.09,13.38,8.35,-5.03,34.93,28.91,-6.02,True,True,3,ahead,3,ahead,25.5,34.04,-15.7,0.32,3,center,2,middle_third,False,-14.38,-0.54,3,center,2,middle_third,False,False,False,,False,True,0.0107,0.5157,0.9008,True,False,1,False,,,,False,4,8,4,True,True,
1_2,2,1971810,68,97,00:05.8,00:08.7,0,5,2.9,1,2,right_to_left,1,off_ball_run,2,coming_short,38673,G. May,19,CF,624628,J. Randall,16,LW,4177,Auckland FC,0.2,1.95,3,center,2,middle_third,False,-8.74,15.13,2,half_space_left,2,middle_third,False,8_3,80,3,drawing,0,0,2,4,transition,11,defending_transition,False,False,15.55,124.15,3,sideway_left,True,False,18.46,2,running,2.6,1.4,-1.2,8.67,3.68,8.47,12.42,3.95,43.33,48.32,4.99,True,True,3,ahead,2,same_line,28.58,11.11,-16.26,25.32,1,wide_left,2,middle_third,False,-10.19,26.15,1,wide_left,2,middle_third,False,True,True,False,False,False,0.0022,0.7081,0.7581,True,True,0,False,,,,True,6,3,-3,True,True,True
1_3,3,1971810,94,150,00:08.4,00:14.0,0,8,5.6,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,624628,J. Randall,16,LW,38673,G. May,19,CF,4177,Auckland FC,-11.54,26.07,1,wide_left,2,middle_third,False,26.07,32.38,1,wide_left,3,attacking_third,False,8_4,97,3,drawing,0,0,2,4,transition,11,defending_transition,False,False,38.16,9.52,1,forward,False,False,24.4,3,hsr,2.78,3.79,1.01,3.74,26.56,15.28,0.49,-14.79,48.26,25.44,-22.82,False,False,1,behind,3,ahead,12.53,33.02,-8.06,14.03,2,half_space_left,2,middle_third,False,-4.8,20.65,1,wide_left,2,middle_third,False,True,True,True,False,True,0.0055,0.3401,0.9824,True,True,1,True,,,,True,1,6,5,True,True,True
1_4,4,1971810,112,120,00:10.2,00:11.0,0,10,0.8,1,2,right_to_left,1,off_ball_run,1,behind,163972,M. Mata,19,CF,38673,G. May,19,CF,4177,Auckland FC,3.07,16.45,2,half_space_left,2,middle_third,False,7.29,16.8,2,half_space_left,2,middle_third,False,8_4,97,3,drawing,0,0,2,4,transition,11,defending_transition,False,False,4.24,4.74,1,forward,False,False,19.04,2,running,1.42,1.61,0.19,5.97,9.19,2.9,1.9,-1.0,46.03,42.81,-3.22,True,True,3,ahead,3,ahead,15.08,19.91,-11.69,19.55,2,half_space_left,2,middle_third,False,-11.97,21.85,1,wide_left,2,middle_third,False,False,False,,False,True,0.0174,0.3708,0.9055,True,True,1,False,True,False,False,True,2,2,0,True,True,
1_5,5,1971810,121,158,00:11.1,00:14.8,0,11,3.7,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,163972,M. Mata,19,CF,624628,J. Randall,16,LW,4177,Auckland FC,7.91,16.82,2,half_space_left,2,middle_third,False,27.55,14.41,2,half_space_left,3,attacking_third,False,8_5,150,3,drawing,0,0,2,4,transition,11,defending_transition,False,False,19.71,-7.0,1,forward,False,False,19.56,2,running,1.73,1.64,-0.09,9.72,29.84,1.81,2.29,0.48,42.28,22.16,-20.12,True,True,3,ahead,2,same_line,12.28,18.54,4.85,28.71,1,wide_left,2,middle_third,False,29.5,32.85,1,wide_left,3,attacking_third,False,False,False,,True,True,0.0433,0.304,0.8334,True,True,0,False,,,,True,3,2,-1,True,True,
1_6,6,1971810,448,468,00:43.8,00:45.8,0,43,2.0,1,2,right_to_left,1,off_ball_run,6,pulling_half_space,38673,G. May,19,CF,33697,N. Pijnaker,4,LCB,4177,Auckland FC,8.04,24.3,1,wide_left,2,middle_third,False,6.92,15.99,2,half_space_left,2,middle_third,False,8_6,443,3,drawing,0,0,5,5,chaotic,5,chaotic,False,False,9.17,-97.68,4,sideway_right,False,True,16.47,2,running,1.02,3.07,2.05,20.61,20.15,12.57,13.23,0.66,31.39,31.85,0.46,True,True,3,ahead,3,ahead,13.93,9.82,-5.86,25.26,1,wide_left,2,middle_third,False,-0.39,22.55,1,wide_left,2,middle_third,False,False,False,,False,True,0.0069,0.4904,0.9108,True,True,0,False,,,,True,5,5,0,True,True,
1_7,7,1971810,522,540,00:51.2,00:53.0,0,51,1.8,1,2,right_to_left,1,off_ball_run,5,overlap,23418,F. Gallegos,12,LM,624628,J. Randall,16,LW,4177,Auckland FC,16.59,28.49,1,wide_left,2,middle_third,False,24.58,33.08,1,wide_left,3,attacking_third,False,8_10,530,3,drawing,0,0,7,2,finish,8,low_block,False,False,9.4,29.88,1,forward,False,False,18.73,2,running,1.33,2.93,1.6,33.5,32.3,16.91,7.72,-9.19,18.5,19.7,1.2,True,False,1,behind,3,ahead,6.68,3.95,22.73,31.11,1,wide_left,3,attacking_third,False,21.17,31.08,1,wide_left,3,attacking_third,False,True,True,False,False,False,0.0049,0.8846,0.7658,True,True,0,True,,,,True,3,6,3,True,True,True
1_8,8,1971810,543,581,00:53.3,00:57.1,0,53,3.8,1,2,right_to_left,1,off_ball_run,3,cross_receiver,163972,M. Mata,19,CF,23418,F. Gallegos,12,LM,4177,Auckland FC,29.8,24.57,1,wide_left,3,attacking_third,False,44.69,8.48,3,center,3,attacking_third,True,8_11,540,3,drawing,0,0,7,2,finish,8,low_block,False,False,22.11,-47.22,4,sideway_right,False,True,20.8,3,hsr,1.95,4.54,2.59,32.65,48.45,2.85,3.76,0.91,19.35,3.55,-15.8,True,True,3,ahead,1,behind,9.32,21.45,26.22,33.18,1,wide_left,3,attacking_third,False,50.29,29.19,1,wide_left,3,attacking_third,False,True,False,,True,True,0.0667,0.1558,0.8855,True,True,3,False,,,,True,3,2,-1,True,True,
1_9,9,1971810,547,581,00:53.7,00:57.1,0,53,3.4,1,2,right_to_left,1,off_ball_run,3,cross_receiver,38673,G. May,19,CF,23418,F. Gallegos,12,LM,4177,Auckland FC,23.46,17.3,2,half_space_left,3,attacking_third,False,37.52,2.63,3,center,3,attacking_third,True,8_11,540,3,drawing,0,0,7,2,finish,8,low_block,False,False,20.44,-46.22,4,sideway_right,False,True,21.53,3,hsr,3.02,5.36,2.34,33.58,48.45,10.12,10.93,0.81,18.42,3.55,-14.87,True,True,1,behind,1,behind,16.54,29.47,28.49,33.06,1,wide_left,3,attacking_third,False,50.29,29.19,1,wide_left,3,attacking_third,False,False,False,,True,True,0.036,0.2614,0.6556,True,False,3,False,,,,False,6,6,0,True,True,
1_10,10,1971810,548,581,00:53.8,00:57.1,0,53,3.3,1,2,right_to_left,1,off_ball_run,3,cross_receiver,133501,L. Rogerson,17,RW,23418,F. Gallegos,12,LM,4177,Auckland FC,25.2,6.99,3,center,3,attacking_third,False,41.83,1.65,3,center,3,attacking_third,True,8_11,540,3,drawing,0,0,7,2,finish,8,low_block,False,False,17.16,-17.8,1,forward,False,False,19.13,2,running,6.15,3.13,-3.02,33.88,48.45,8.68,6.62,-2.06,18.12,3.55,-14.57,True,True,1,behind,1,behind,26.31,28.81,29.08,33.01,1,wide_left,3,attacking_third,False,50.29,29.19,1,wide_left,3,attacking_third,False,False,False,,True,True,0.0847,0.2988,0.7475,True,False,3,False,,,,False,4,5,1,True,True,
1_11,11,1971810,553,577,00:54.3,00:56.7,0,54,2.4,1,2,right_to_left,1,off_ball_run,9,support,624628,J. Randall,16,LW,23418,F. Gallegos,12,LM,4177,Auckland FC,23.62,30.91,1,wide_left,3,attacking_third,False,34.68,25.95,1,wide_left,3,attacking_third,False,8_11,540,3,drawing,0,0,7,2,finish,8,low_block,False,False,12.16,-24.15,1,forward,False,False,18.09,2,running,1.65,1.17,-0.48,35.6,47.07,11.98,12.39,0.41,16.4,4.93,-11.47,False,False,1,behind,1,behind,8.71,14.02,32.14,32.71,1,wide_left,3,attacking_third,False,48.25,29.48,1,wide_left,3,attacking_third,False,False,False,,False,True,0.0097,0.2656,0.6064,True,False,3,False,,,,False,6,6,0,True,True,
1_12,12,1971810,1101,1119,01:49.1,01:50.9,1,49,1.8,1,1,left_to_right,1,off_ball_run,4,dropping_off,50992,K. Trewin,6,RCB,9520,S. Souprayen,4,LCB,2380,Melbourne City,-7.79,11.71,2,half_space_left,2,middle_third,False,-17.01,4.46,3,center,2,middle_third,False,8_13,1119,3,drawing,0,0,10,1,create,9,medium_block,False,False,11.74,-141.82,2,backward,False,True,23.34,3,hsr,10.6,20.39,9.79,25.58,19.16,33.37,36.17,2.8,26.42,32.84,6.42,False,False,3,ahead,3,ahead,23.09,26.14,-18.17,32.34,1,wide_left,1,defensive_third,False,-23.47,29.79,1,wide_left,1,defensive_third,False,False,False,,False,False,0.0001,0.9938,0.6673,True,True,0,False,,,,True,9,9,0,True,True,
