event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,high_pass,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_passing_options,passing_option_at_pass_moment,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched,fully_extrapolated
7_0,0,1837125,34,34,00:02.4,00:02.4,0,2,0.0,1,2,right_to_left,7,passing_option,9520,S. Souprayen,4,LCB,51681,S. UgarkoviÄ,14,RM,2380,Melbourne City,-8.54,1.55,3,center,2,middle_third,False,-8.54,1.55,3,center,2,middle_third,False,8_0,34,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,0.0,-67.62,4,sideway_right,False,False,,,,8.6,4.97,-3.64,20.83,20.83,29.37,29.37,0.0,31.67,31.67,0.0,False,False,False,True,442.0,3,False,,,False,,,False,,,,,,,11.08,1,short,142.85,2,backward,16.78,2,medium,147.65,2,backward,False,8,10,-2,1,behind,1,behind,11.08,11.08,0.29,-5.14,3,center,2,middle_third,False,0.29,-5.14,3,center,2,middle_third,False,True,True,True,False,False,0.0007,0.8359,0.3747,False,34,False,0,False,False,False,True,False
7_1,1,1837125,56,56,00:04.6,00:04.6,0,4,0.0,1,2,right_to_left,7,passing_option,11887,A. Nabbout,19,CF,9520,S. Souprayen,4,LCB,2380,Melbourne City,14.12,-34.96,5,wide_right,2,middle_third,False,14.12,-34.96,5,wide_right,2,middle_third,False,8_1,56,1_0,8,run_ahead_of_the_ball,3,drawing,0,0,0,1,create,9,medium_block,False,False,0.0,28.75,1,forward,False,False,,,,10.67,10.67,0.0,22.62,22.62,8.5,8.5,0.0,29.88,29.88,0.0,False,False,,True,4411.0,2,,,,True,2,around,False,,,2,second_last,2,around,43.39,3,long,-51.69,4,sideway_right,,,,,,,True,10,6,4,3,ahead,3,ahead,43.39,43.39,-12.78,-0.91,3,center,2,middle_third,False,-12.78,-0.91,3,center,2,middle_third,False,False,False,,False,True,0.0041,0.572,0.9218,True,56,True,2,True,True,True,,False
7_2,2,1837125,56,56,00:04.6,00:04.6,0,4,0.0,1,2,right_to_left,7,passing_option,51051,C. Talbot,8,RB,9520,S. Souprayen,4,LCB,2380,Melbourne City,-6.4,-21.86,5,wide_right,2,middle_third,False,-6.4,-21.86,5,wide_right,2,middle_third,False,8_1,56,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,0.0,-9.91,1,forward,False,False,11.93,1,jogging,19.51,16.21,-3.3,22.62,22.62,29.02,29.02,0.0,29.88,29.88,0.0,False,False,False,True,4411.0,2,,,,False,,,False,,,,,,,21.9,2,medium,-73.06,4,sideway_right,21.7,2,medium,-79.0,4,sideway_right,True,10,9,1,3,ahead,3,ahead,21.9,21.9,-12.78,-0.91,3,center,2,middle_third,False,-12.78,-0.91,3,center,2,middle_third,False,True,True,True,False,False,0.0003,0.9913,0.746,True,56,True,2,True,True,True,True,False
7_3,3,1837125,56,56,00:04.6,00:04.6,0,4,0.0,1,2,right_to_left,7,passing_option,159941,M. Tilio,17,RW,9520,S. Souprayen,4,LCB,2380,Melbourne City,12.35,-21.15,5,wide_right,2,middle_third,False,12.35,-21.15,5,wide_right,2,middle_third,False,8_1,56,1_1,8,run_ahead_of_the_ball,3,drawing,0,0,0,1,create,9,medium_block,False,False,0.0,-14.26,1,forward,False,False,21.82,3,hsr,5.05,5.05,0.0,22.62,22.62,10.27,10.27,0.0,29.88,29.88,0.0,False,False,,True,4411.0,2,,,,True,1,through,False,,,2,second_last,1,through,32.27,3,long,-38.85,1,forward,,,,,,,True,10,6,4,3,ahead,3,ahead,32.27,32.27,-12.78,-0.91,3,center,2,middle_third,False,-12.78,-0.91,3,center,2,middle_third,False,False,False,,False,True,0.0043,0.5729,0.9184,True,56,True,2,True,True,True,,False
7_4,4,1837125,73,76,00:06.3,00:06.6,0,6,0.3,1,2,right_to_left,7,passing_option,771861,Z. Schreiber,12,LM,51051,C. Talbot,8,RB,2380,Melbourne City,-2.41,-7.6,3,center,2,middle_third,False,-1.48,-8.49,3,center,2,middle_third,False,8_2,73,1_2,2,coming_short,3,drawing,0,0,0,1,create,9,medium_block,False,False,1.67,-45.19,4,sideway_right,False,False,15.1,2,running,5.6,5.35,-0.25,23.0,22.38,25.41,23.86,-1.55,29.5,30.12,0.62,True,True,,True,4411.0,2,,,,False,,,False,,,,,,,12.58,1,short,87.36,3,sideway_left,,,,,,,False,9,9,0,2,same_line,2,same_line,12.87,12.13,-2.77,-20.46,5,wide_right,2,middle_third,False,-2.53,-20.57,5,wide_right,2,middle_third,False,False,False,,False,False,0.0021,0.9932,0.6587,True,74,True,1,False,True,True,,False
7_5,5,1837125,73,79,00:06.3,00:06.9,0,6,0.6,1,2,right_to_left,7,passing_option,50992,K. Trewin,6,RCB,51051,C. Talbot,8,RB,2380,Melbourne City,-11.38,-14.19,4,half_space_right,2,middle_third,False,-10.65,-15.73,4,half_space_right,2,middle_third,False,8_2,73,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,1.7,-64.64,4,sideway_right,False,False,10.24,1,jogging,8.37,10.42,2.05,23.0,22.51,34.38,33.16,-1.22,29.5,29.99,0.49,False,False,,True,433.0,3,False,,,False,,,False,,,,,,,9.25,1,short,144.59,2,backward,,,,,,,False,10,10,0,1,behind,1,behind,10.65,9.84,-2.77,-20.46,5,wide_right,2,middle_third,False,-2.22,-20.81,5,wide_right,2,middle_third,False,False,False,True,False,False,0.0003,0.9984,0.9787,True,101,True,3,False,True,True,,False
7_6,6,1837125,83,94,00:07.3,00:08.4,0,7,1.1,1,2,right_to_left,7,passing_option,11887,A. Nabbout,19,CF,51051,C. Talbot,8,RB,2380,Melbourne City,23.08,-32.53,5,wide_right,3,attacking_third,False,21.28,-31.66,5,wide_right,3,attacking_third,False,8_2,73,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,1.81,154.2,2,backward,False,False,6.54,1,jogging,6.17,6.62,0.45,22.9,24.33,-0.18,3.05,3.23,29.6,28.17,-1.43,False,False,,True,4411.0,2,,,,True,2,around,False,,,2,second_last,2,around,27.23,2,medium,-24.52,1,forward,,,,,,,True,9,0,9,3,ahead,3,ahead,27.23,23.6,-1.69,-21.23,5,wide_right,2,middle_third,False,-0.85,-23.46,5,wide_right,2,middle_third,False,False,False,,False,True,0.0051,0.6304,0.6556,True,83,False,3,False,True,True,,False
7_7,7,1837125,83,96,00:07.3,00:08.6,0,7,1.3,1,2,right_to_left,7,passing_option,159941,M. Tilio,17,RW,51051,C. Talbot,8,RB,2380,Melbourne City,22.5,-19.55,4,half_space_right,3,attacking_third,False,19.54,-21.12,5,wide_right,3,attacking_third,False,8_2,73,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,3.07,-152.06,2,backward,True,False,9.51,1,jogging,3.72,4.03,0.31,22.9,24.65,0.4,5.11,4.71,29.6,27.85,-1.75,False,True,,True,4411.0,2,,,,True,1,through,False,,,2,second_last,1,through,23.2,2,medium,5.57,1,forward,,,,,,,True,9,4,5,3,ahead,3,ahead,24.25,20.82,-1.69,-21.23,5,wide_right,2,middle_third,False,-1.07,-24.05,5,wide_right,2,middle_third,False,False,False,,False,False,0.0027,0.854,0.8658,True,87,False,3,True,True,True,,False
7_8,8,1837125,94,101,00:08.4,00:09.1,0,8,0.7,1,2,right_to_left,7,passing_option,50992,K. Trewin,6,RCB,51051,C. Talbot,8,RB,2380,Melbourne City,-9.02,-18.9,4,half_space_right,2,middle_third,False,-9.76,-20.17,5,wide_right,2,middle_third,False,8_2,73,,,,3,drawing,0,0,0,1,create,9,medium_block,False,False,1.29,-120.23,4,sideway_right,True,False,7.85,1,jogging,9.57,10.42,0.86,24.33,24.52,33.35,34.28,0.93,28.17,27.98,-0.19,False,False,False,True,433.0,3,False,,,False,,,False,,,,,,,9.25,1,short,144.59,2,backward,9.56,1,short,112.89,3,sideway_left,False,10,10,0,1,behind,1,behind,9.36,9.25,-0.85,-23.46,5,wide_right,2,middle_third,False,-2.22,-25.53,5,wide_right,2,middle_third,False,True,True,True,False,False,0.0003,0.9984,0.9787,True,101,False,2,True,True,True,True,False
7_9,9,1837125,114,123,00:10.4,00:11.3,0,10,0.9,1,2,right_to_left,7,passing_option,9520,S. Souprayen,4,LCB,50992,K. Trewin,6,RCB,2380,Melbourne City,-11.52,1.88,3,center,2,middle_third,False,-14.59,4.14,3,center,2,middle_third,False,8_3,114,1_3,4,dropping_off,3,drawing,0,0,0,1,create,9,medium_block,False,False,3.4,143.64,2,backward,False,False,15.27,2,running,16.69,9.07,-7.62,20.63,17.78,32.15,32.37,0.22,31.87,34.72,2.85,False,False,False,True,442.0,3,False,,,False,,,False,,,,,,,22.71,2,medium,94.39,3,sideway_left,19.21,2,medium,77.86,3,sideway_left,False,10,10,0,2,same_line,2,same_line,22.13,22.71,-11.89,-20.25,5,wide_right,2,middle_third,False,-12.85,-18.5,4,half_space_right,2,middle_third,False,True,True,True,False,False,0.0002,0.9986,0.9753,True,123,True,1,True,True,True,True,False
