index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,team_in_possession_id,attacking_side,team_in_possession_shortname,n_player_possessions_in_phase,team_possession_loss_in_phase,team_possession_lead_to_goal,team_possession_lead_to_shot,team_in_possession_phase_type,team_in_possession_phase_type_id,team_out_of_possession_phase_type,team_out_of_possession_phase_type_id,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,team_in_possession_width_start,team_in_possession_width_end,team_in_possession_length_start,team_in_possession_length_end,team_out_of_possession_width_start,team_out_of_possession_width_end,team_out_of_possession_length_start,team_out_of_possession_length_end
0,2008959,29,185,00:01.9,00:17.5,0,1,15.6,1,1,2902,left_to_right,Western Sydney,6,False,False,False,create,1,medium_block,9,-5.55,0.69,3,center,2,middle_third,False,17.59,25.58,1,wide_left,3,attacking_third,False,46.48,43.95,42.62,63.04,32.5,29.89,42.61,49.72
1,2008959,185,233,00:17.5,00:22.3,0,17,4.8,1,1,2902,left_to_right,Western Sydney,1,True,False,False,finish,2,low_block,8,17.81,25.74,1,wide_left,3,attacking_third,False,40.69,32.33,1,wide_left,3,attacking_third,False,43.69,38.81,62.93,72.27,29.91,31.33,49.71,48.59
2,2008959,233,243,00:22.3,00:23.3,0,22,1.0,1,2,867,right_to_left,Wellington P FC,1,True,False,False,chaotic,5,chaotic,5,-41.05,-32.45,5,wide_right,1,defensive_third,False,-42.3,-34.11,5,wide_right,1,defensive_third,False,31.69,34.72,48.58,48.32,38.71,38.17,72.83,75.96
3,2008959,412,491,00:40.2,00:48.1,0,40,7.9,1,1,2902,left_to_right,Western Sydney,6,True,False,False,finish,2,low_block,8,43.65,31.92,1,wide_left,3,attacking_third,False,38.03,-9.16,3,center,3,attacking_third,True,33.75,34.58,73.61,66.86,27.48,26.59,36.04,41.48
4,2008959,761,798,01:15.1,01:18.8,1,15,3.7,1,2,867,right_to_left,Wellington P FC,1,True,False,False,direct,6,defending_direct,15,,,2,half_space_left,2,middle_third,False,9.84,11.83,2,half_space_left,2,middle_third,False,,23.38,,59.03,,26.76,,46.57
5,2008959,798,856,01:18.8,01:24.6,1,18,5.8,1,1,2902,left_to_right,Western Sydney,3,True,False,False,chaotic,5,chaotic,5,-9.36,-11.74,4,half_space_right,2,middle_third,False,24.2,18.41,2,half_space_left,3,attacking_third,False,26.77,33.88,46.87,62.78,23.23,29.57,59.02,54.23
6,2008959,1014,1175,01:40.4,01:56.5,1,40,16.1,1,2,867,right_to_left,Wellington P FC,5,True,False,False,build_up,0,high_block,10,-31.65,-30.82,5,wide_right,1,defensive_third,False,-26.44,-29.72,5,wide_right,1,defensive_third,False,37.26,48.37,45.71,48.66,27.99,32.85,72.05,67.15
7,2008959,1175,1224,01:56.5,02:01.4,1,56,4.9,1,1,2902,left_to_right,Western Sydney,3,False,False,False,finish,2,low_block,8,26.1,29.91,1,wide_left,3,attacking_third,False,5.48,28.78,1,wide_left,2,middle_third,False,33.26,46.31,67.16,62.73,48.3,37.76,48.69,45.82
8,2008959,1224,1352,02:01.4,02:14.2,2,1,12.8,1,1,2902,left_to_right,Western Sydney,4,False,False,False,create,1,medium_block,9,5.14,29.26,1,wide_left,2,middle_third,False,14.42,-29.6,5,wide_right,2,middle_third,False,46.65,52.42,62.61,60.43,37.71,34.55,45.96,51.63
9,2008959,1352,1430,02:14.2,02:22.0,2,14,7.8,1,1,2902,left_to_right,Western Sydney,4,True,False,False,finish,2,low_block,8,14.5,-29.19,5,wide_right,2,middle_third,False,40.93,-25.77,5,wide_right,3,attacking_third,False,51.92,36.16,60.81,68.22,34.56,31.06,51.58,43.23
