index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,team_in_possession_id,attacking_side,team_in_possession_shortname,n_player_possessions_in_phase,team_possession_loss_in_phase,team_possession_lead_to_goal,team_possession_lead_to_shot,team_in_possession_phase_type,team_in_possession_phase_type_id,team_out_of_possession_phase_type,team_out_of_possession_phase_type_id,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,team_in_possession_width_start,team_in_possession_width_end,team_in_possession_length_start,team_in_possession_length_end,team_out_of_possession_width_start,team_out_of_possession_width_end,team_out_of_possession_length_start,team_out_of_possession_length_end
0,1827566,30,60,00:02.0,00:05.0,0,2,3.0,1,2,871,right_to_left,Perth Glory,2,False,False,False,create,1,medium_block,9,-0.61,1.01,3,center,2,middle_third,False,-16.52,-1.97,3,center,2,middle_third,False,48.48,44.25,40.83,51.25,46.17,43.48,41.55,53.1
1,1827566,60,87,00:05.0,00:07.7,0,5,2.7,1,2,871,right_to_left,Perth Glory,1,True,False,False,direct,6,defending_direct,15,-15.22,-1.74,3,center,2,middle_third,False,22.7,17.7,2,half_space_left,3,attacking_third,False,43.95,31.09,51.69,60.96,43.31,36.23,53.52,52.54
2,1827566,87,102,00:07.7,00:09.2,0,7,1.5,1,1,867,left_to_right,Wellington P FC,1,True,False,False,chaotic,5,chaotic,5,-22.23,-17.84,4,half_space_right,1,defensive_third,False,-6.84,-16.43,4,half_space_right,2,middle_third,False,35.89,31.74,52.28,48.74,30.64,25.28,61.15,63.48
3,1827566,102,120,00:09.2,00:11.0,0,9,1.8,1,2,871,right_to_left,Perth Glory,1,True,False,False,chaotic,5,chaotic,5,6.73,16.75,2,half_space_left,2,middle_third,False,15.31,24.97,1,wide_left,2,middle_third,False,24.97,22.66,63.4,60.22,31.58,32.82,48.45,48.38
4,1827566,120,144,00:11.0,00:13.4,0,11,2.4,1,1,867,left_to_right,Wellington P FC,1,True,False,False,chaotic,5,chaotic,5,-15.23,-25.37,5,wide_right,2,middle_third,False,7.95,-33.67,5,wide_right,2,middle_third,False,33.44,43.02,48.55,55.72,22.8,24.83,60.15,61.2
5,1827566,370,405,00:36.0,00:39.5,0,36,3.5,1,2,871,right_to_left,Perth Glory,2,True,False,False,chaotic,5,chaotic,5,-4.1,33.77,1,wide_left,2,middle_third,False,4.24,29.18,1,wide_left,2,middle_third,False,30.51,26.19,55.76,52.43,23.88,23.96,52.82,49.04
6,1827566,405,417,00:39.5,00:40.7,0,39,1.2,1,1,867,left_to_right,Wellington P FC,1,True,False,False,chaotic,5,chaotic,5,-4.08,-29.31,5,wide_right,2,middle_third,False,-5.69,-31.89,5,wide_right,2,middle_third,False,24.02,25.21,48.88,47.3,26.2,26.28,52.35,51.47
7,1827566,417,766,00:40.7,01:15.6,0,40,34.9,1,2,871,right_to_left,Perth Glory,9,False,False,False,create,1,medium_block,9,5.73,32.09,1,wide_left,2,middle_third,False,-16.8,27.35,1,wide_left,2,middle_third,False,26.31,53.96,51.4,55.55,25.46,43.39,47.17,58.25
8,1827566,766,790,01:15.6,01:18.0,1,15,2.4,1,2,871,right_to_left,Perth Glory,1,True,False,False,direct,6,defending_direct,15,-15.95,27.63,1,wide_left,2,middle_third,False,18.76,31.44,1,wide_left,3,attacking_third,False,53.78,44.16,55.76,61.15,43.38,39.25,58.26,57.58
9,1827566,790,800,01:18.0,01:19.0,1,18,1.0,1,1,867,left_to_right,Wellington P FC,1,True,False,False,chaotic,5,chaotic,5,-18.88,-31.61,5,wide_right,1,defensive_third,False,-17.29,-33.87,5,wide_right,2,middle_third,False,39.25,39.31,57.53,57.01,43.59,39.05,61.28,61.62
