event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_0,0,1827566,30,30,00:02.0,00:02.0,0,2,0.0,1,2,right_to_left,8,player_possession,211,A. Taggart,19,CF,871,Perth Glory,1.0,0.21,3,center,2,middle_third,False,1.0,0.21,3,center,2,middle_third,False,3,drawing,0,0,0,1,True,False,True,True,2,False,1,create,9,medium_block,6,direct,15,defending_direct,,,,,,,,,False,False,0.0,-11.31,1,forward,,,0.49,1,jogging,7.68,7.68,0.0,19.58,19.58,18.58,18.58,0.0,32.92,32.92,0.0,True,True,13,unknown,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,,,796014,L. Barr,6.0,RCB,-18.0,-4.63,3,center,1,defensive_third,False,-19.45,-2.96,3,center,1,defensive_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,24.95,2,medium,-167.64,2,backward,,,,,9,9,0,True,True,,True,False
8_1,1,1827566,49,60,00:03.9,00:05.0,0,3,1.1,1,2,right_to_left,8,player_possession,796014,L. Barr,6,RCB,871,Perth Glory,-19.45,-2.96,3,center,1,defensive_third,False,-18.75,-1.82,3,center,1,defensive_third,False,3,drawing,0,0,1,1,False,True,True,True,1,True,6,direct,15,defending_direct,5,chaotic,5,chaotic,1,create,9,medium_block,,,,,False,False,1.48,58.45,3,sideway_left,,,5.93,1,jogging,14.1,7.7,-6.41,20.52,22.14,39.97,40.89,0.92,31.98,30.36,-1.62,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,-167.64,2,backward,24.95,2,medium,2,unsuccessful,7_2,,966112,A. Bugarija,15.0,AM,11.83,10.39,2,half_space_left,2,middle_third,False,,,,,,,,0.5239,True,0.0036,False,3,3,3,1,2,0,3,0,0,1,2,2,3,2,3,9,9,True,532.0,3,True,True,False,2,second_last,2,around,32.93,3,long,21.77,1,forward,,,,,,,True,10,6,4,10,10,0,True,True,True,False,False
8_2,2,1827566,88,88,00:07.8,00:07.8,0,7,0.0,1,1,left_to_right,8,player_possession,799092,M. Sheridan,6,RCB,867,Wellington P FC,-26.09,-16.46,4,half_space_right,1,defensive_third,False,-26.09,-16.46,4,half_space_right,1,defensive_third,False,3,drawing,0,0,2,1,True,True,True,True,1,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,15,defending_direct,6,direct,,,,,False,False,0.0,-73.69,4,sideway_right,,,3.21,1,jogging,5.8,5.8,0.0,8.23,8.23,34.32,34.32,0.0,44.27,44.27,0.0,False,False,2,pass_interception,1,pass,True,False,False,False,True,False,False,,,,,,,2,unsuccessful,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,False,False,True,True,False
8_3,3,1827566,102,102,00:09.2,00:09.2,0,9,0.0,1,2,right_to_left,8,player_possession,51694,T. Gomulka,9,LDM,871,Perth Glory,5.6,14.4,2,half_space_left,2,middle_third,False,5.6,14.4,2,half_space_left,2,middle_third,False,3,drawing,0,0,3,2,True,True,True,True,1,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,0.0,96.6,3,sideway_left,,,13.77,1,jogging,0.67,0.67,0.0,28.96,28.96,23.36,23.36,0.0,23.54,23.54,0.0,False,False,2,pass_interception,1,pass,True,False,False,False,False,False,False,,,,,,,2,unsuccessful,,,966114,A. Faisal,16.0,LW,25.62,23.61,1,wide_left,3,attacking_third,False,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,True,True,False,True,False
8_4,4,1827566,120,134,00:11.0,00:12.4,0,11,1.4,1,1,left_to_right,8,player_possession,698142,F. Conchie,14,RM,867,Wellington P FC,-15.36,-24.77,5,wide_right,2,middle_third,False,-12.12,-31.85,5,wide_right,2,middle_third,False,3,drawing,0,0,4,3,True,True,True,True,1,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,12,throw_in_against,False,False,8.0,-65.41,4,sideway_right,False,False,20.54,3,hsr,3.8,1.25,-2.55,4.87,7.93,20.23,20.05,-0.18,47.63,44.57,-3.06,True,False,2,pass_interception,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_3,,26969,H. Ishige,19.0,CF,7.69,-17.57,4,half_space_right,2,middle_third,False,,,,,,,,0.4311,True,0.0056,False,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,3,4,False,,,,,,,,,,24.42,2,medium,35.79,1,forward,,,,,,,True,8,1,7,8,8,0,True,True,True,,False
8_5,5,1827566,388,388,00:37.8,00:37.8,0,37,0.0,1,2,right_to_left,8,player_possession,211,A. Taggart,19,CF,871,Perth Glory,14.56,30.93,1,wide_left,2,middle_third,False,14.56,30.93,1,wide_left,2,middle_third,False,3,drawing,0,0,5,4,True,True,True,True,2,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,11,throw_in_for,,,False,False,0.0,107.24,3,sideway_left,,,2.12,1,jogging,0.4,0.4,0.0,19.59,19.59,5.03,5.03,0.0,32.91,32.91,0.0,False,False,7,throw_in_reception,1,pass,True,False,False,False,False,False,False,,,,,,,2,unsuccessful,7_4,,966112,A. Bugarija,15.0,AM,7.13,30.8,1,wide_left,2,middle_third,False,,,,,,,,0.5958,True,0.0054,False,2,0,0,0,0,0,0,0,0,0,2,,,,,0,0,False,,,,,,,,,,7.43,1,short,-179.0,2,backward,,,,,,,False,3,7,-4,3,3,0,True,True,,True,False
8_6,6,1827566,405,410,00:39.5,00:40.0,0,39,0.5,1,1,left_to_right,8,player_possession,698142,F. Conchie,14,RM,867,Wellington P FC,-3.91,-28.26,5,wide_right,2,middle_third,False,-4.66,-29.58,5,wide_right,2,middle_third,False,3,drawing,0,0,6,5,True,True,True,True,1,True,5,chaotic,5,chaotic,9,medium_block,1,create,5,chaotic,5,chaotic,,,,,False,False,1.18,-119.6,4,sideway_right,,,10.92,1,jogging,2.97,1.43,-1.54,11.32,11.11,15.23,15.77,0.54,41.18,41.39,0.21,True,True,2,pass_interception,5,possession_loss,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,True,True,True,,False
8_7,7,1827566,417,436,00:40.7,00:42.6,0,40,1.9,1,2,right_to_left,8,player_possession,167167,A. Hamzaoui,2,LB,871,Perth Glory,5.11,31.59,1,wide_left,2,middle_third,False,4.95,33.91,1,wide_left,2,middle_third,False,3,drawing,0,0,7,1,True,False,False,True,9,False,1,create,9,medium_block,6,direct,15,defending_direct,5,chaotic,5,chaotic,,,,,False,False,2.51,93.95,3,sideway_left,False,False,5.21,1,jogging,1.44,2.59,1.15,21.77,21.63,16.66,16.68,0.02,30.73,30.87,0.14,False,False,4,recovery,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_9,False,23892,B. O'Neill,11.0,RDM,-0.42,31.4,1,wide_left,2,middle_third,False,-1.23,32.11,1,wide_left,2,middle_third,False,0.9331,False,0.0008,False,4,0,0,0,0,0,2,0,0,2,2,3,4,2,2,3,4,False,,,,,,,,,,5.93,1,short,-154.95,2,backward,4.99,1,short,-150.04,2,backward,False,8,9,-1,8,8,0,True,True,,True,False
8_8,8,1827566,452,452,00:44.2,00:44.2,0,44,0.0,1,2,right_to_left,8,player_possession,23892,B. O'Neill,11,RDM,871,Perth Glory,-1.55,32.14,1,wide_left,2,middle_third,False,-1.55,32.14,1,wide_left,2,middle_third,False,3,drawing,0,0,7,2,False,False,False,False,9,False,1,create,9,medium_block,6,direct,15,defending_direct,5,chaotic,5,chaotic,,,,,False,False,0.0,170.91,2,backward,,,,,,2.14,2.14,0.0,20.8,20.8,22.35,22.35,0.0,31.7,31.7,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,False,-150.04,2,backward,4.99,1,short,1,successful,7_10,False,966112,A. Bugarija,15.0,AM,1.18,29.73,1,wide_left,2,middle_third,False,0.27,28.63,1,wide_left,2,middle_third,False,0.5536,True,0.0017,False,1,0,0,0,0,0,0,0,0,0,1,,,,,5,5,False,,,,,,,,,,3.64,1,short,-41.44,1,forward,4.12,1,short,-34.92,1,forward,False,9,8,1,9,9,0,True,True,True,True,True
8_9,9,1827566,457,457,00:44.7,00:44.7,0,44,0.0,1,2,right_to_left,8,player_possession,966112,A. Bugarija,15,AM,871,Perth Glory,0.27,28.63,1,wide_left,2,middle_third,False,0.27,28.63,1,wide_left,2,middle_third,False,3,drawing,0,0,7,3,False,False,False,False,9,False,1,create,9,medium_block,6,direct,15,defending_direct,5,chaotic,5,chaotic,,,,,False,False,0.0,-129.6,4,sideway_right,,,,,,2.46,2.46,0.0,20.34,20.34,20.07,20.07,0.0,32.16,32.16,0.0,True,True,1,pass_reception,1,pass,True,False,False,False,False,False,False,-34.92,1,forward,4.12,1,short,1,successful,7_11,False,38222,L. CangÃ¡,4.0,LCB,-14.73,28.22,1,wide_left,2,middle_third,False,-17.57,27.68,1,wide_left,1,defensive_third,False,0.9578,False,0.0002,False,1,0,0,0,0,0,0,0,0,1,0,,,,,4,4,False,,,,,,,,,,15.01,2,medium,-178.43,2,backward,13.6,1,short,160.95,2,backward,False,8,10,-2,8,8,0,True,True,True,True,True
