event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched
1_0,0,1961718,48,76,00:03.8,00:06.6,0,3,2.8,1,1,left_to_right,1,off_ball_run,6,pulling_half_space,51648,J. Hollman,12,LM,51014,I. Vujica,2,LB,1804,Macarthur FC,-1.62,5.83,3,center,2,middle_third,False,3.05,19.87,2,half_space_left,2,middle_third,False,8_2,62,3,drawing,0,0,0,1,create,9,medium_block,False,False,14.88,71.6,3,sideway_left,True,False,18.96,2,running,6.38,3.76,-2.63,20.62,17.95,22.24,14.9,-7.34,31.88,34.55,2.67,True,True,3,ahead,3,ahead,21.86,12.36,-9.41,26.25,1,wide_left,2,middle_third,False,-5.83,28.47,1,wide_left,2,middle_third,False,False,False,,False,False,0.0047,0.9604,0.9135,True,True,0,False,,,,True,7,8,1,True,True,
1_1,1,1961718,242,254,00:23.2,00:24.4,0,23,1.2,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,51648,J. Hollman,12,LM,51014,I. Vujica,2,LB,1804,Macarthur FC,-1.12,21.68,1,wide_left,2,middle_third,False,2.63,25.91,1,wide_left,2,middle_third,False,8_8,246,3,drawing,0,0,0,1,create,9,medium_block,False,False,5.69,48.44,3,sideway_left,False,False,16.86,2,running,5.62,3.3,-2.32,14.91,16.63,16.03,14.0,-2.03,37.59,35.87,-1.72,True,True,2,same_line,3,ahead,13.18,9.66,-2.38,34.8,1,wide_left,2,middle_third,False,-0.55,35.03,1,wide_left,2,middle_third,False,True,True,True,False,False,0.0061,0.7454,0.9534,True,True,0,False,,,,True,6,6,0,True,True,True
1_2,2,1961718,290,305,00:28.0,00:29.5,0,28,1.5,1,1,left_to_right,1,off_ball_run,4,dropping_off,51655,L. Rose,10,DM,795518,O. Jones,4,LCB,1804,Macarthur FC,-9.82,9.81,2,half_space_left,2,middle_third,False,-17.14,10.11,2,half_space_left,2,middle_third,False,8_10,287,3,drawing,0,0,0,1,create,9,medium_block,False,False,6.9,177.65,2,backward,False,False,17.42,2,running,7.91,11.29,3.38,15.37,13.29,25.19,30.43,5.24,37.13,39.21,2.08,False,False,3,ahead,2,same_line,19.78,12.62,-18.47,27.6,1,wide_left,1,defensive_third,False,-19.99,22.4,1,wide_left,1,defensive_third,False,True,True,True,False,False,0.0002,0.9996,0.9791,True,True,0,False,,,,True,10,10,0,True,True,True
1_3,3,1961718,357,376,00:34.7,00:36.6,0,34,1.9,1,1,left_to_right,1,off_ball_run,2,coming_short,51044,L. Brattan,14,RM,2759,D. ArslanagiÄ,6,RCB,1804,Macarthur FC,1.08,-4.24,3,center,2,middle_third,False,0.97,-12.96,4,half_space_right,2,middle_third,False,8_12,367,3,drawing,0,0,0,1,create,9,medium_block,False,False,8.3,-90.72,4,sideway_right,True,False,16.62,2,running,5.56,5.69,0.14,14.25,17.39,13.17,16.42,3.25,38.25,35.11,-3.14,True,True,3,ahead,3,ahead,27.98,20.88,-10.86,-29.55,5,wide_right,2,middle_third,False,-9.65,-30.94,5,wide_right,2,middle_third,False,False,False,,False,False,0.0014,0.7567,0.7642,True,True,1,False,,,,True,6,6,0,True,True,
1_4,4,1961718,358,369,00:34.8,00:35.9,0,34,1.1,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,808580,K. Adamson,8,RB,2759,D. ArslanagiÄ,6,RCB,1804,Macarthur FC,2.92,-17.82,4,half_space_right,2,middle_third,False,7.97,-20.04,4,half_space_right,2,middle_third,False,8_12,367,3,drawing,0,0,0,1,create,9,medium_block,False,False,5.1,-23.73,1,forward,False,False,16.74,2,running,6.35,4.73,-1.62,14.36,16.13,11.44,8.16,-3.28,38.14,36.37,-1.77,True,True,3,ahead,3,ahead,18.08,20.59,-10.73,-29.67,5,wide_right,2,middle_third,False,-9.79,-30.46,5,wide_right,2,middle_third,False,False,False,,False,True,0.0043,0.4048,0.9029,True,True,1,False,,,,True,4,6,2,True,True,
1_5,5,1961718,377,413,00:36.7,00:40.3,0,36,3.6,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,51044,L. Brattan,14,RM,560891,J. Drew,20,RF,1804,Macarthur FC,1.12,-13.42,4,half_space_right,2,middle_third,False,15.83,-19.32,4,half_space_right,2,middle_third,False,8_13,388,3,drawing,0,0,0,1,create,9,medium_block,False,False,17.55,-21.86,1,forward,False,False,17.51,2,running,5.65,2.98,-2.67,17.57,26.56,16.45,10.73,-5.72,34.93,25.94,-8.99,True,True,2,same_line,2,same_line,20.4,12.36,2.46,-33.78,5,wide_right,2,middle_third,False,12.84,-31.31,5,wide_right,2,middle_third,False,False,False,,False,False,0.0126,0.7436,0.6886,True,True,1,False,,,,True,5,6,1,True,True,
1_6,6,1961718,406,414,00:39.6,00:40.4,0,39,0.8,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,808580,K. Adamson,8,RB,560891,J. Drew,20,RF,1804,Macarthur FC,18.2,-25.31,5,wide_right,3,attacking_third,False,20.65,-28.02,5,wide_right,3,attacking_third,False,8_13,388,3,drawing,0,0,0,1,create,9,medium_block,False,False,3.65,-47.88,4,sideway_right,False,False,16.31,2,running,2.96,2.29,-0.67,24.18,26.83,5.98,6.18,0.2,28.32,25.67,-2.65,True,True,3,ahead,3,ahead,11.46,7.95,9.16,-32.36,5,wide_right,2,middle_third,False,13.32,-31.1,5,wide_right,2,middle_third,False,False,False,,False,False,0.0034,0.8195,0.9455,True,True,1,False,,,,True,4,4,0,True,True,
1_7,7,1961718,478,542,00:46.8,00:53.2,0,46,6.4,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,966120,B. Gibson,19,CF,735573,T. Aquilina,17,RW,1805,Newcastle,-4.01,19.66,2,half_space_left,2,middle_third,False,17.59,1.29,3,center,3,attacking_third,False,8_17,490,3,drawing,0,0,3,1,create,9,medium_block,False,False,29.78,-40.38,1,forward,False,True,16.38,2,running,5.59,4.48,-1.11,1.79,21.65,5.8,4.06,-1.74,50.71,30.85,-19.86,True,True,3,ahead,3,ahead,26.74,25.84,-16.15,-4.16,3,center,2,middle_third,False,9.65,-23.3,5,wide_right,2,middle_third,False,False,False,,False,True,0.011,0.3617,0.881,True,True,0,False,,,,True,2,2,0,True,True,
1_8,8,1961718,833,862,01:22.3,01:25.2,1,22,2.9,1,1,left_to_right,1,off_ball_run,2,coming_short,51655,L. Rose,10,DM,51044,L. Brattan,14,RM,1804,Macarthur FC,-17.14,-1.88,3,center,2,middle_third,False,-15.69,-17.9,4,half_space_right,2,middle_third,False,8_25,843,3,drawing,0,0,4,1,create,9,medium_block,False,False,16.01,-84.83,4,sideway_right,True,False,20.2,3,hsr,3.47,3.51,0.04,8.14,6.61,25.28,22.3,-2.98,44.36,45.89,1.53,True,True,3,ahead,3,ahead,20.37,7.6,-22.11,-21.63,5,wide_right,1,defensive_third,False,-22.86,-20.41,5,wide_right,1,defensive_third,False,False,False,,False,False,0.0006,0.8444,0.7744,True,True,0,False,,,,True,7,9,2,True,True,
1_9,9,1961718,889,923,01:27.9,01:31.3,1,27,3.4,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,51044,L. Brattan,14,RM,2759,D. ArslanagiÄ,6,RCB,1804,Macarthur FC,-17.41,-16.77,4,half_space_right,2,middle_third,False,-9.06,-3.03,3,center,2,middle_third,False,8_26,871,3,drawing,0,0,4,1,create,9,medium_block,False,False,16.27,58.71,3,sideway_left,False,True,17.16,2,running,1.25,0.99,-0.26,7.14,9.42,24.55,18.48,-6.07,45.36,43.08,-2.28,False,True,3,ahead,3,ahead,20.79,12.8,-21.52,3.61,3,center,1,defensive_third,False,-19.74,4.02,3,center,1,defensive_third,False,False,False,,False,False,0.0015,0.9924,0.7732,True,False,0,False,,,,False,8,10,2,True,True,
