index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,team_in_possession_id,attacking_side,team_in_possession_shortname,n_player_possessions_in_phase,team_possession_loss_in_phase,team_possession_lead_to_goal,team_possession_lead_to_shot,team_in_possession_phase_type,team_in_possession_phase_type_id,team_out_of_possession_phase_type,team_out_of_possession_phase_type_id,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,team_in_possession_width_start,team_in_possession_width_end,team_in_possession_length_start,team_in_possession_length_end,team_out_of_possession_width_start,team_out_of_possession_width_end,team_out_of_possession_length_start,team_out_of_possession_length_end
0,2002123,13,43,00:00.3,00:03.3,0,0,3.0,1,1,871,left_to_right,Perth Glory,2,False,False,False,create,1,medium_block,9,-3.98,-0.05,3,center,2,middle_third,False,-18.53,2.74,3,center,1,defensive_third,False,55.34,53.52,39.57,52.82,42.56,38.43,41.14,54.3
1,2002123,43,72,00:03.3,00:06.2,0,3,2.9,1,1,871,left_to_right,Perth Glory,1,True,False,False,direct,6,defending_direct,15,-17.42,3.46,3,center,2,middle_third,False,18.97,20.12,2,half_space_left,3,attacking_third,False,53.24,38.46,53.03,61.91,38.37,34.54,54.74,55.17
2,2002123,72,104,00:06.2,00:09.4,0,6,3.2,1,2,870,right_to_left,CC Mariners,1,True,False,False,chaotic,5,chaotic,5,-19.51,-20.33,5,wide_right,1,defensive_third,False,-13.29,-11.07,4,half_space_right,2,middle_third,False,34.43,29.42,55.0,40.3,38.02,24.87,62.21,60.1
3,2002123,104,152,00:09.4,00:14.2,0,9,4.8,1,1,871,left_to_right,Perth Glory,3,True,False,False,chaotic,5,chaotic,5,13.32,10.98,2,half_space_left,2,middle_third,False,31.78,11.46,2,half_space_left,3,attacking_third,False,24.65,29.03,60.07,63.53,29.2,25.71,39.62,32.35
4,2002123,152,165,00:14.2,00:15.5,0,14,1.3,1,2,870,right_to_left,CC Mariners,1,True,False,False,chaotic,5,chaotic,5,-31.72,-11.13,4,half_space_right,1,defensive_third,False,-23.58,-8.79,3,center,1,defensive_third,False,25.87,25.92,32.33,31.77,28.81,25.1,63.72,64.38
5,2002123,165,205,00:15.5,00:19.5,0,15,4.0,1,1,871,left_to_right,Perth Glory,4,True,False,True,quick_break,3,defending_quick_break,12,23.25,8.64,3,center,3,attacking_third,False,47.25,5.34,3,center,3,attacking_third,True,24.81,26.82,64.3,69.01,25.77,24.83,31.71,32.17
6,2002123,205,449,00:19.5,00:43.9,0,19,24.4,1,2,870,right_to_left,CC Mariners,5,True,False,False,create,1,medium_block,9,-48.51,-5.08,3,center,1,defensive_third,False,-22.32,-31.28,5,wide_right,1,defensive_third,False,24.97,51.99,32.33,48.83,26.8,35.32,69.59,57.21
7,2002123,449,492,00:43.9,00:48.2,0,43,4.3,1,1,871,left_to_right,Perth Glory,1,True,False,False,quick_break,3,defending_quick_break,12,22.7,31.16,1,wide_left,3,attacking_third,False,39.41,18.48,2,half_space_left,3,attacking_third,True,35.21,33.34,57.18,69.04,51.86,40.98,48.8,44.95
8,2002123,492,524,00:48.2,00:51.4,0,48,3.2,1,2,870,right_to_left,CC Mariners,1,True,False,False,chaotic,5,chaotic,5,-39.84,-18.16,4,half_space_right,1,defensive_third,False,-45.59,-21.43,5,wide_right,1,defensive_third,False,40.66,34.65,44.77,40.75,33.37,33.07,69.26,77.11
9,2002123,524,539,00:51.4,00:52.9,0,51,1.5,1,1,871,left_to_right,Perth Glory,1,True,False,False,chaotic,5,chaotic,5,45.56,21.63,1,wide_left,3,attacking_third,False,44.51,21.4,1,wide_left,3,attacking_third,False,33.01,31.93,76.95,72.62,34.57,35.6,40.62,39.22
10,2002123,748,889,01:13.8,01:27.9,1,13,14.1,1,2,870,right_to_left,CC Mariners,3,False,False,False,build_up,0,high_block,10,-40.09,-17.57,4,half_space_right,1,defensive_third,False,-21.52,-17.52,4,half_space_right,1,defensive_third,False,58.83,59.53,48.87,47.77,33.91,32.23,62.8,61.69
11,2002123,889,1064,01:27.9,01:45.4,1,27,17.5,1,2,870,right_to_left,CC Mariners,4,False,False,False,create,1,medium_block,9,-19.91,-15.9,4,half_space_right,1,defensive_third,False,-5.32,3.06,3,center,2,middle_third,False,59.37,61.7,47.85,52.51,32.03,31.54,61.32,49.91
12,2002123,1064,1116,01:45.4,01:50.6,1,45,5.2,1,2,870,right_to_left,CC Mariners,2,False,False,False,direct,6,defending_direct,15,-4.84,2.39,3,center,2,middle_third,False,39.63,-28.99,5,wide_right,3,attacking_third,False,61.55,49.57,52.34,72.12,31.38,36.78,49.74,47.61
13,2002123,1161,1307,01:55.1,02:09.7,1,55,14.6,1,2,870,right_to_left,CC Mariners,8,False,False,False,finish,2,low_block,8,30.83,-35.5,5,wide_right,3,attacking_third,False,6.2,-29.49,5,wide_right,2,middle_third,False,51.08,53.35,72.63,59.52,30.58,36.08,40.37,36.57
14,2002123,1307,1438,02:09.7,02:22.8,2,9,13.1,1,2,870,right_to_left,CC Mariners,5,False,False,False,create,1,medium_block,9,4.86,-29.01,5,wide_right,2,middle_third,False,-19.73,-20.87,5,wide_right,1,defensive_third,False,53.39,56.54,59.44,54.61,36.04,36.87,36.67,51.38
15,2002123,1438,1495,02:22.8,02:28.5,2,22,5.7,1,2,870,right_to_left,CC Mariners,2,False,False,False,build_up,0,high_block,10,-21.02,-19.48,4,half_space_right,1,defensive_third,False,-20.89,8.1,3,center,1,defensive_third,False,56.65,60.96,54.57,47.23,36.95,37.22,51.85,67.33
16,2002123,1495,1586,02:28.5,02:37.6,2,28,9.1,1,2,870,right_to_left,CC Mariners,4,False,False,False,create,1,medium_block,9,-19.75,8.42,3,center,1,defensive_third,False,-19.55,29.72,1,wide_left,1,defensive_third,False,60.54,59.39,47.15,49.69,36.99,34.21,67.16,56.19
17,2002123,1586,1712,02:37.6,02:50.2,2,37,12.6,1,2,870,right_to_left,CC Mariners,5,False,False,False,build_up,0,high_block,10,-20.58,29.24,1,wide_left,1,defensive_third,False,-20.26,28.93,1,wide_left,1,defensive_third,False,59.56,57.22,49.71,48.2,34.07,36.45,56.21,68.92
18,2002123,1712,1724,02:50.2,02:51.4,2,50,1.2,1,2,870,right_to_left,CC Mariners,1,True,False,False,create,1,medium_block,9,-19.83,28.72,1,wide_left,1,defensive_third,False,-12.62,30.61,1,wide_left,2,middle_third,False,57.09,55.35,48.12,47.56,36.29,33.77,68.86,67.86
19,2002123,1724,1741,02:51.4,02:53.1,2,51,1.7,1,1,871,left_to_right,Perth Glory,1,True,False,False,chaotic,5,chaotic,5,12.63,-30.58,5,wide_right,2,middle_third,False,26.42,-14.27,4,half_space_right,3,attacking_third,False,33.6,34.19,67.69,64.97,55.03,55.5,47.47,46.45
20,2002123,1741,1817,02:53.1,03:00.7,2,53,7.6,1,2,870,right_to_left,CC Mariners,2,True,False,False,transition,4,defending_transition,11,-26.46,13.75,2,half_space_left,1,defensive_third,False,17.72,-8.09,3,center,3,attacking_third,False,55.38,48.27,46.37,56.83,34.18,44.4,64.78,54.03
21,2002123,1817,1907,03:00.7,03:09.7,3,0,9.0,1,1,871,left_to_right,Perth Glory,4,False,False,False,create,1,medium_block,9,-17.73,7.96,3,center,1,defensive_third,False,-19.97,14.14,2,half_space_left,1,defensive_third,False,44.16,52.12,53.93,52.4,48.19,38.62,57.13,50.6
22,2002123,1907,2051,03:09.7,03:24.1,3,9,14.4,1,1,871,left_to_right,Perth Glory,5,False,False,False,build_up,0,high_block,10,-20.15,14.04,2,half_space_left,1,defensive_third,False,-20.25,-22.44,5,wide_right,1,defensive_third,False,52.52,63.25,52.32,48.83,38.61,38.57,50.82,59.84
23,2002123,2051,2077,03:24.1,03:26.7,3,24,2.6,1,1,871,left_to_right,Perth Glory,1,False,False,False,create,1,medium_block,9,-19.41,-23.55,5,wide_right,1,defensive_third,False,-19.58,-27.25,5,wide_right,1,defensive_third,False,63.08,54.28,48.86,48.53,38.8,40.84,59.76,59.0
24,2002123,2077,2098,03:26.7,03:28.8,3,26,2.1,1,1,871,left_to_right,Perth Glory,1,False,False,False,build_up,0,high_block,10,-21.2,-25.79,5,wide_right,1,defensive_third,False,-20.63,-18.64,4,half_space_right,1,defensive_third,False,53.89,48.46,48.47,47.07,40.46,38.56,59.17,62.73
25,2002123,2098,2120,03:28.8,03:31.0,3,28,2.2,1,1,871,left_to_right,Perth Glory,0,True,False,False,create,1,medium_block,9,-19.96,-18.52,4,half_space_right,1,defensive_third,False,-11.11,-15.98,4,half_space_right,2,middle_third,False,48.08,38.41,47.05,46.3,38.4,34.86,62.62,58.45
