index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,team_in_possession_id,attacking_side,team_in_possession_shortname,n_player_possessions_in_phase,team_possession_loss_in_phase,team_possession_lead_to_goal,team_possession_lead_to_shot,team_in_possession_phase_type,team_in_possession_phase_type_id,team_out_of_possession_phase_type,team_out_of_possession_phase_type_id,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,team_in_possession_width_start,team_in_possession_width_end,team_in_possession_length_start,team_in_possession_length_end,team_out_of_possession_width_start,team_out_of_possession_width_end,team_out_of_possession_length_start,team_out_of_possession_length_end
0,2013592,6938,6970,00:03.8,00:07.0,0,3,3.2,1,1,868,left_to_right,Melbourne V FC,2,False,False,False,create,1,medium_block,9,-0.55,0.48,3,center,2,middle_third,False,-19.01,0.31,3,center,1,defensive_third,False,36.78,38.02,52.79,53.83,31.47,32.38,42.25,53.35
1,2013592,6970,7019,00:07.0,00:11.9,0,7,4.9,1,1,868,left_to_right,Melbourne V FC,1,True,False,False,direct,6,defending_direct,15,-18.36,0.69,3,center,1,defensive_third,False,31.8,20.88,1,wide_left,3,attacking_third,False,38.0,26.37,53.92,64.26,32.33,30.25,53.82,53.4
2,2013592,7019,7061,00:11.9,00:16.1,0,11,4.2,1,2,1804,right_to_left,Macarthur FC,1,True,False,False,direct,6,defending_direct,15,-30.91,-21.28,5,wide_right,1,defensive_third,False,15.06,-29.88,5,wide_right,2,middle_third,False,30.21,31.3,53.25,57.34,26.24,29.43,64.37,62.01
3,2013592,7061,7067,00:16.1,00:16.7,0,16,0.6,1,1,868,left_to_right,Melbourne V FC,1,True,False,False,chaotic,5,chaotic,5,-14.74,29.9,1,wide_left,2,middle_third,False,-6.17,30.93,1,wide_left,2,middle_third,False,29.78,30.96,61.87,60.72,31.41,32.05,57.37,57.15
4,2013592,7067,7104,00:16.7,00:20.4,0,16,3.7,1,2,1804,right_to_left,Macarthur FC,3,True,False,False,chaotic,5,chaotic,5,5.99,-31.07,5,wide_right,2,middle_third,False,19.03,-31.72,5,wide_right,3,attacking_third,False,32.23,38.72,57.05,56.88,31.07,33.06,60.49,54.27
5,2013592,7104,7220,00:20.4,00:32.0,0,20,11.6,1,1,868,left_to_right,Melbourne V FC,5,False,False,False,create,1,medium_block,9,-19.04,31.67,1,wide_left,1,defensive_third,False,-19.82,-13.78,4,half_space_right,1,defensive_third,False,33.17,50.97,54.07,46.95,38.95,34.86,56.91,56.38
6,2013592,7220,7270,00:32.0,00:37.0,0,32,5.0,1,1,868,left_to_right,Melbourne V FC,2,False,False,False,build_up,0,high_block,10,-20.04,-13.69,4,half_space_right,1,defensive_third,False,-22.72,-14.04,4,half_space_right,1,defensive_third,False,50.86,49.24,46.96,52.04,34.9,34.65,56.5,58.08
7,2013592,7270,7303,00:37.0,00:40.3,0,37,3.3,1,1,868,left_to_right,Melbourne V FC,1,True,False,False,direct,6,defending_direct,15,-21.37,-14.23,4,half_space_right,1,defensive_third,False,25.65,-23.58,5,wide_right,3,attacking_third,False,49.37,47.2,52.22,65.01,34.49,34.73,57.97,57.98
8,2013592,7303,7322,00:40.3,00:42.2,0,40,1.9,1,2,1804,right_to_left,Macarthur FC,1,True,False,False,chaotic,5,chaotic,5,-26.39,23.54,1,wide_left,1,defensive_third,False,-37.99,30.66,1,wide_left,1,defensive_third,False,34.78,35.75,58.06,59.03,47.12,45.47,65.58,73.01
9,2013592,7469,7629,00:56.9,01:12.9,0,56,16.0,1,1,868,left_to_right,Melbourne V FC,10,False,False,True,finish,2,low_block,8,38.96,-33.41,5,wide_right,3,attacking_third,False,40.34,-13.61,4,half_space_right,3,attacking_third,True,36.87,26.33,65.6,66.79,26.3,24.07,30.39,21.3
10,2013592,7723,7763,01:22.3,01:26.3,1,22,4.0,1,1,868,left_to_right,Melbourne V FC,2,False,False,False,chaotic,5,chaotic,5,34.16,-33.57,5,wide_right,3,attacking_third,False,26.9,-35.1,5,wide_right,3,attacking_third,False,32.34,32.08,60.22,58.73,28.69,28.68,27.17,26.79
11,2013592,7829,7878,01:32.9,01:37.8,1,32,4.9,1,1,868,left_to_right,Melbourne V FC,2,False,False,False,finish,2,low_block,8,30.07,-32.83,5,wide_right,3,attacking_third,False,5.01,-28.14,5,wide_right,2,middle_third,False,36.04,36.82,56.94,57.61,35.95,35.89,31.11,36.5
12,2013592,7878,8194,01:37.8,02:09.4,1,37,31.6,1,1,868,left_to_right,Melbourne V FC,13,True,False,False,create,1,medium_block,9,4.56,-27.84,5,wide_right,2,middle_third,False,-14.32,-5.59,3,center,2,middle_third,False,36.88,48.49,57.49,49.43,35.69,39.93,36.87,52.55
13,2013592,8194,8237,02:09.4,02:13.7,2,9,4.3,1,2,1804,right_to_left,Macarthur FC,1,True,False,False,quick_break,3,defending_quick_break,12,14.69,5.52,3,center,2,middle_third,False,31.43,25.36,1,wide_left,3,attacking_third,False,39.77,39.69,52.91,67.57,48.12,32.36,49.44,50.76
14,2013592,8237,8381,02:13.7,02:28.1,2,13,14.4,1,1,868,left_to_right,Melbourne V FC,4,True,False,False,transition,4,defending_transition,11,-31.25,-25.79,5,wide_right,1,defensive_third,False,43.35,-9.0,3,center,3,attacking_third,True,32.67,40.35,50.66,73.69,39.51,28.52,67.65,47.99
15,2013592,8381,8443,02:28.1,02:34.3,2,28,6.2,1,2,1804,right_to_left,Macarthur FC,2,True,False,False,chaotic,5,chaotic,5,-43.26,9.27,2,half_space_left,1,defensive_third,False,-18.73,32.01,1,wide_left,1,defensive_third,False,28.23,42.77,47.72,37.5,40.1,34.63,73.59,60.83
16,2013592,8443,8495,02:34.3,02:39.5,2,34,5.2,1,1,868,left_to_right,Melbourne V FC,3,False,True,True,finish,2,low_block,8,18.95,-32.24,5,wide_right,3,attacking_third,False,5.66,-28.72,5,wide_right,2,middle_third,False,35.06,39.39,60.63,56.87,42.83,37.41,37.51,37.3
17,2013592,8495,8668,02:39.5,02:56.8,2,39,17.3,1,1,868,left_to_right,Melbourne V FC,4,False,True,True,create,1,medium_block,9,5.09,-28.66,5,wide_right,2,middle_third,False,24.67,22.57,1,wide_left,3,attacking_third,False,39.46,52.26,56.77,60.52,37.35,39.1,37.49,43.66
18,2013592,8668,8775,02:56.8,03:07.5,2,56,10.7,1,1,868,left_to_right,Melbourne V FC,4,False,True,True,finish,2,low_block,8,25.6,23.11,1,wide_left,3,attacking_third,False,6.74,16.51,2,half_space_left,2,middle_third,False,52.07,37.4,60.99,57.88,39.43,29.16,43.72,34.77
19,2013592,8775,8914,03:07.5,03:21.4,3,7,13.9,1,1,868,left_to_right,Melbourne V FC,5,False,True,True,create,1,medium_block,9,5.76,16.28,2,half_space_left,2,middle_third,False,15.99,-24.84,5,wide_right,2,middle_third,False,37.76,55.63,57.75,52.74,29.42,31.69,34.83,31.92
