event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_0,0,2013592,6938,6938,00:03.8,00:03.8,0,3,0.0,1,1,left_to_right,8,player_possession,,,11885,D. Arzani,17,RW,,,,,868,Melbourne V FC,0.25,0.15,3,center,2,middle_third,False,0.25,0.15,3,center,2,middle_third,False,,,,,,3,drawing,0,0,0,1,True,False,True,True,2,False,1,create,9,medium_block,6,direct,15,defending_direct,,,,,,,,,False,False,0.0,83.37,3,sideway_left,,,3.07,1,jogging,8.02,8.02,0.0,21.11,21.11,20.86,20.86,0.0,30.39,30.39,0.0,False,False,13,unknown,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,,,9175,Roderick Miranda,6,RCB,-21.32,1.97,3,center,1,defensive_third,False,-20.85,2.05,3,center,1,defensive_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,24.31,2,medium,172.89,2,backward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,0,True,True,,True,False
8_1,1,2013592,6958,6970,00:05.8,00:07.0,0,5,1.2,1,1,left_to_right,8,player_possession,,,9175,Roderick Miranda,6,RCB,,,,,868,Melbourne V FC,-20.85,2.05,3,center,1,defensive_third,False,-20.23,2.19,3,center,1,defensive_third,False,,,,,,3,drawing,0,0,1,1,False,True,True,True,1,True,6,direct,15,defending_direct,15,defending_direct,6,direct,1,create,9,medium_block,,,,,False,False,0.68,12.72,1,forward,,,2.09,1,jogging,14.62,7.87,-6.74,19.23,21.78,40.08,42.01,1.93,32.27,29.72,-2.55,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,172.89,2,backward,24.31,2,medium,1,successful,,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,0,1,0,4,0,0,4,1,3,2,2,4,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,True,,False
7_0,2,2013592,6958,6960,00:05.8,00:06.0,0,5,0.2,1,1,left_to_right,7,passing_option,,,159688,J. Valadon,9,LDM,9175,Roderick Miranda,6,RCB,868,Melbourne V FC,-6.97,8.24,3,center,2,middle_third,False,-7.05,7.96,3,center,2,middle_third,False,8_1,6958,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,0.58,-108.69,4,sideway_right,False,False,5.11,1,jogging,7.25,7.03,-0.23,19.23,19.45,26.2,26.5,0.3,32.27,32.05,-0.22,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442,3,False,,,False,,,False,,,,,,,15.2,2,medium,24.04,1,forward,,,,,,,True,10,10,0,3,ahead,3,ahead,15.2,14.97,-20.85,2.05,3,center,1,defensive_third,False,-20.79,2.02,3,center,1,defensive_third,False,False,False,,False,False,0.0003,0.9942,0.7178,True,6958,True,,,,,,,2,False,,,,True,True,,,False
7_1,3,2013592,6958,6961,00:05.8,00:06.1,0,5,0.3,1,1,left_to_right,7,passing_option,,,51685,L. Jackson,4,LCB,9175,Roderick Miranda,6,RCB,868,Melbourne V FC,-22.01,17.83,2,half_space_left,1,defensive_third,False,-21.75,18.23,2,half_space_left,1,defensive_third,False,8_1,6958,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,0.66,61.22,3,sideway_left,False,False,5.9,1,jogging,22.7,22.11,-0.59,19.23,19.61,41.24,41.36,0.12,32.27,31.89,-0.38,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442,3,False,,,False,,,False,,,,,,,15.82,2,medium,94.2,3,sideway_left,,,,,,,False,10,10,0,2,same_line,2,same_line,15.82,16.25,-20.85,2.05,3,center,1,defensive_third,False,-20.76,2.01,3,center,1,defensive_third,False,False,False,,False,False,0.0001,0.9916,0.795,True,6958,True,,,,,,,2,False,,,,True,True,,,False
7_2,4,2013592,6958,6962,00:05.8,00:06.2,0,5,0.4,1,1,left_to_right,7,passing_option,,,800322,J. Inserra,8,RB,9175,Roderick Miranda,6,RCB,868,Melbourne V FC,-15.16,-13.48,4,half_space_right,2,middle_third,False,-14.98,-13.9,4,half_space_right,2,middle_third,False,8_1,6958,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,0.45,-67.07,4,sideway_right,False,False,4.1,1,jogging,15.78,16.15,0.38,19.23,19.78,34.39,34.76,0.37,32.27,31.72,-0.55,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442,3,False,,,False,,,False,,,,,,,16.54,2,medium,-69.88,4,sideway_right,,,,,,,True,10,10,0,3,ahead,3,ahead,16.54,16.9,-20.85,2.05,3,center,1,defensive_third,False,-20.72,2.0,3,center,1,defensive_third,False,False,False,,False,False,0.0003,0.9989,0.7433,True,6958,True,,,,,,,2,False,,,,True,True,,,False
7_3,5,2013592,6969,6970,00:06.9,00:07.0,0,6,0.1,1,1,left_to_right,7,passing_option,,,50955,N. Velupillay,16,LW,9175,Roderick Miranda,6,RCB,868,Melbourne V FC,14.16,21.9,1,wide_left,2,middle_third,False,14.26,21.91,1,wide_left,2,middle_third,False,8_1,6958,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,0.39,16.59,1,forward,False,False,,,,1.29,1.29,-0.0,21.5,21.78,7.34,7.52,0.18,30.0,29.72,-0.28,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4411,2,,,,True,1,through,False,,,2,second_last,1,through,39.73,3,long,29.76,1,forward,,,,,,,True,10,4,6,3,ahead,3,ahead,39.74,39.73,-20.31,2.13,3,center,1,defensive_third,False,-20.23,2.19,3,center,1,defensive_third,False,False,False,,False,False,0.0026,0.7391,0.825,True,6970,False,,,,,,,1,True,,,,True,True,,,True
7_4,6,2013592,6970,6970,00:07.0,00:07.0,0,7,0.0,1,1,left_to_right,7,passing_option,,,11117,Z. Machach,15,AM,9175,Roderick Miranda,6,RCB,868,Melbourne V FC,9.49,16.27,2,half_space_left,2,middle_third,False,9.49,16.27,2,half_space_left,2,middle_third,False,8_1,6958,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,0.0,4.46,1,forward,False,False,14.84,1,jogging,6.05,6.05,0.0,21.78,21.78,12.29,12.29,0.0,29.72,29.72,0.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4411,2,,,,False,,,False,,,,,,,32.89,3,long,25.35,1,forward,,,,,,,True,10,7,3,3,ahead,3,ahead,32.89,32.89,-20.23,2.19,3,center,1,defensive_third,False,-20.23,2.19,3,center,1,defensive_third,False,False,False,,False,True,0.0041,0.559,0.7573,True,6970,False,,,,,,,1,True,,,,True,True,,,False
8_2,7,2013592,7019,7019,00:11.9,00:11.9,0,11,0.0,1,2,right_to_left,8,player_possession,,,51006,T. Uskok,6,RCB,,,,,1804,Macarthur FC,-31.57,-20.88,5,wide_right,1,defensive_third,False,-31.57,-20.88,5,wide_right,1,defensive_third,False,,,,,,3,drawing,0,0,2,2,True,True,True,True,1,True,6,direct,15,defending_direct,5,chaotic,5,chaotic,15,defending_direct,6,direct,,,,,False,False,0.0,-74.85,4,sideway_right,,,7.24,1,jogging,5.23,5.23,0.0,4.21,4.21,35.78,35.78,0.0,47.29,47.29,0.0,False,False,4,recovery,1,pass,True,False,False,False,False,False,False,,,,,,,2,unsuccessful,,,50980,C. Ikonomidis,19,CF,6.77,-14.99,4,half_space_right,2,middle_third,False,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,,True,False
8_3,8,2013592,7061,7061,00:16.1,00:16.1,0,16,0.0,1,1,left_to_right,8,player_possession,,,51685,L. Jackson,4,LCB,,,,,868,Melbourne V FC,-16.41,29.24,1,wide_left,2,middle_third,False,-16.41,29.24,1,wide_left,2,middle_third,False,,,,,,3,drawing,0,0,3,1,True,True,True,True,1,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,15,defending_direct,6,direct,,,,,False,False,0.0,122.28,3,sideway_left,,,,,,1.12,1.12,0.0,19.26,19.26,35.67,35.67,0.0,32.24,32.24,0.0,False,False,2,pass_interception,1,pass,True,False,False,False,True,False,False,,,,,,,2,unsuccessful,,,811820,K. Bos,2,LB,-0.36,28.08,1,wide_left,2,middle_third,False,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,True,True,True
1_0,9,2013592,7062,7073,00:16.2,00:17.3,0,16,1.1,1,2,right_to_left,1,off_ball_run,9,support,808580,K. Adamson,20,RF,51648,J. Hollman,18,LF,1804,Macarthur FC,-4.86,-29.02,5,wide_right,2,middle_third,False,0.53,-29.78,5,wide_right,2,middle_third,False,8_4,7067,,,,3,drawing,0,0,4,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,5.0,-8.03,1,forward,False,False,17.8,2,running,5.85,6.12,0.26,16.61,18.91,21.47,18.38,-3.09,34.89,32.59,-2.3,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,behind,1,behind,6.22,9.59,1.27,-27.95,5,wide_right,2,middle_third,False,10.06,-28.67,5,wide_right,2,middle_third,False,False,False,,False,True,0.0024,0.4579,0.7627,True,,True,0,False,,,,True,,,6,6,0,True,True,,,
