event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,high_pass,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_passing_options,passing_option_at_pass_moment,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched,fully_extrapolated
7_0,0,2013592,6958,6960,00:05.8,00:06.0,0,5,0.2,1,1,left_to_right,7,passing_option,159688,J. Valadon,9,LDM,9175,Roderick Miranda,6,RCB,868,Melbourne V FC,-6.97,8.24,3,center,2,middle_third,False,-7.05,7.96,3,center,2,middle_third,False,8_1,6958,,,,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,0.58,-108.69,4,sideway_right,False,False,5.11,1,jogging,7.25,7.03,-0.23,19.23,19.45,26.2,26.5,0.3,32.27,32.05,-0.22,False,False,,True,442.0,3,False,,,False,,,False,,,,,,,15.2,2,medium,24.04,1,forward,,,,,,,True,10,10,0,3,ahead,3,ahead,15.2,14.97,-20.85,2.05,3,center,1,defensive_third,False,-20.79,2.02,3,center,1,defensive_third,False,False,False,,False,False,0.0003,0.9942,0.7178,True,6958,True,2,False,True,True,,False
7_1,1,2013592,6958,6961,00:05.8,00:06.1,0,5,0.3,1,1,left_to_right,7,passing_option,51685,L. Jackson,4,LCB,9175,Roderick Miranda,6,RCB,868,Melbourne V FC,-22.01,17.83,2,half_space_left,1,defensive_third,False,-21.75,18.23,2,half_space_left,1,defensive_third,False,8_1,6958,,,,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,0.66,61.22,3,sideway_left,False,False,5.9,1,jogging,22.7,22.11,-0.59,19.23,19.61,41.24,41.36,0.12,32.27,31.89,-0.38,False,False,,True,442.0,3,False,,,False,,,False,,,,,,,15.82,2,medium,94.2,3,sideway_left,,,,,,,False,10,10,0,2,same_line,2,same_line,15.82,16.25,-20.85,2.05,3,center,1,defensive_third,False,-20.76,2.01,3,center,1,defensive_third,False,False,False,,False,False,0.0001,0.9916,0.795,True,6958,True,2,False,True,True,,False
7_2,2,2013592,6958,6962,00:05.8,00:06.2,0,5,0.4,1,1,left_to_right,7,passing_option,800322,J. Inserra,8,RB,9175,Roderick Miranda,6,RCB,868,Melbourne V FC,-15.16,-13.48,4,half_space_right,2,middle_third,False,-14.98,-13.9,4,half_space_right,2,middle_third,False,8_1,6958,,,,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,0.45,-67.07,4,sideway_right,False,False,4.1,1,jogging,15.78,16.15,0.38,19.23,19.78,34.39,34.76,0.37,32.27,31.72,-0.55,False,False,,True,442.0,3,False,,,False,,,False,,,,,,,16.54,2,medium,-69.88,4,sideway_right,,,,,,,True,10,10,0,3,ahead,3,ahead,16.54,16.9,-20.85,2.05,3,center,1,defensive_third,False,-20.72,2.0,3,center,1,defensive_third,False,False,False,,False,False,0.0003,0.9989,0.7433,True,6958,True,2,False,True,True,,False
7_3,3,2013592,6969,6970,00:06.9,00:07.0,0,6,0.1,1,1,left_to_right,7,passing_option,50955,N. Velupillay,16,LW,9175,Roderick Miranda,6,RCB,868,Melbourne V FC,14.16,21.9,1,wide_left,2,middle_third,False,14.26,21.91,1,wide_left,2,middle_third,False,8_1,6958,,,,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,0.39,16.59,1,forward,False,False,,,,1.29,1.29,-0.0,21.5,21.78,7.34,7.52,0.18,30.0,29.72,-0.28,False,False,,True,4411.0,2,,,,True,1,through,False,,,2,second_last,1,through,39.73,3,long,29.76,1,forward,,,,,,,True,10,4,6,3,ahead,3,ahead,39.74,39.73,-20.31,2.13,3,center,1,defensive_third,False,-20.23,2.19,3,center,1,defensive_third,False,False,False,,False,False,0.0026,0.7391,0.825,True,6970,False,1,True,True,True,,True
7_4,4,2013592,6970,6970,00:07.0,00:07.0,0,7,0.0,1,1,left_to_right,7,passing_option,11117,Z. Machach,15,AM,9175,Roderick Miranda,6,RCB,868,Melbourne V FC,9.49,16.27,2,half_space_left,2,middle_third,False,9.49,16.27,2,half_space_left,2,middle_third,False,8_1,6958,,,,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,0.0,4.46,1,forward,False,False,14.84,1,jogging,6.05,6.05,0.0,21.78,21.78,12.29,12.29,0.0,29.72,29.72,0.0,True,True,,True,4411.0,2,,,,False,,,False,,,,,,,32.89,3,long,25.35,1,forward,,,,,,,True,10,7,3,3,ahead,3,ahead,32.89,32.89,-20.23,2.19,3,center,1,defensive_third,False,-20.23,2.19,3,center,1,defensive_third,False,False,False,,False,True,0.0041,0.559,0.7573,True,6970,False,1,True,True,True,,False
7_5,5,2013592,7067,7073,00:16.7,00:17.3,0,16,0.6,1,2,right_to_left,7,passing_option,50980,C. Ikonomidis,19,CF,51648,J. Hollman,18,LF,1804,Macarthur FC,16.66,-28.82,5,wide_right,2,middle_third,False,16.69,-28.82,5,wide_right,2,middle_third,False,8_4,7067,,,,3,drawing,0,0,4,5,chaotic,5,chaotic,False,False,0.18,0.0,1,forward,False,False,1.25,1,jogging,1.7,2.85,1.16,17.76,18.91,1.1,2.22,1.12,33.74,32.59,-1.15,True,True,False,False,,,,,,,,,,,,,,,,6.63,1,short,-1.3,1,forward,2.01,1,short,-14.11,1,forward,True,3,3,0,3,ahead,3,ahead,11.65,6.63,5.01,-28.87,5,wide_right,2,middle_third,False,10.06,-28.67,5,wide_right,2,middle_third,False,True,True,False,False,True,0.0024,0.568,0.9659,True,7073,True,1,True,True,True,True,False
7_6,6,2013592,7067,7073,00:16.7,00:17.3,0,16,0.6,1,2,right_to_left,7,passing_option,808580,K. Adamson,20,RF,51648,J. Hollman,18,LF,1804,Macarthur FC,-2.25,-29.36,5,wide_right,2,middle_third,False,0.53,-29.78,5,wide_right,2,middle_third,False,8_4,7067,1_0,9,support,3,drawing,0,0,4,5,chaotic,5,chaotic,False,False,2.81,-8.59,1,forward,False,False,16.93,2,running,5.88,6.12,0.24,17.76,18.91,20.01,18.38,-1.63,33.74,32.59,-1.15,False,False,,False,,,,,,,,,,,,,,,,8.05,1,short,-175.8,2,backward,,,,,,,False,3,6,-3,1,behind,1,behind,7.28,9.59,5.01,-28.87,5,wide_right,2,middle_third,False,10.06,-28.67,5,wide_right,2,middle_third,False,False,False,,False,True,0.0024,0.4579,0.7627,True,7069,True,1,True,True,True,,False
7_7,7,2013592,7082,7082,00:18.2,00:18.2,0,18,0.0,1,2,right_to_left,7,passing_option,51648,J. Hollman,18,LF,50980,C. Ikonomidis,19,CF,1804,Macarthur FC,15.82,-28.32,5,wide_right,2,middle_third,False,15.82,-28.32,5,wide_right,2,middle_third,False,8_5,7082,,,,3,drawing,0,0,4,5,chaotic,5,chaotic,False,False,0.0,2.14,1,forward,False,False,,,,2.64,2.52,-0.12,20.84,20.84,5.02,5.02,0.0,30.66,30.66,0.0,True,True,False,False,,,,,,,,,,,,,,,,1.63,1,short,127.5,3,sideway_left,1.7,1,short,135.48,2,backward,False,3,3,0,2,same_line,2,same_line,1.63,1.63,16.81,-29.61,5,wide_right,2,middle_third,False,16.81,-29.61,5,wide_right,2,middle_third,False,True,True,False,False,False,0.0066,0.6765,0.9621,True,7082,True,1,True,True,True,True,True
7_8,8,2013592,7082,7082,00:18.2,00:18.2,0,18,0.0,1,2,right_to_left,7,passing_option,808580,K. Adamson,20,RF,50980,C. Ikonomidis,19,CF,1804,Macarthur FC,4.75,-30.15,5,wide_right,2,middle_third,False,4.75,-30.15,5,wide_right,2,middle_third,False,8_5,7082,1_1,9,support,3,drawing,0,0,4,5,chaotic,5,chaotic,False,False,0.0,-3.32,1,forward,False,False,17.35,2,running,5.68,5.68,0.0,20.84,20.84,16.09,16.09,0.0,30.66,30.66,0.0,False,False,,False,,,,,,,,,,,,,,,,12.07,1,short,-177.44,2,backward,,,,,,,False,3,6,-3,1,behind,1,behind,12.07,12.07,16.81,-29.61,5,wide_right,2,middle_third,False,16.81,-29.61,5,wide_right,2,middle_third,False,False,False,,False,True,0.0035,0.4501,0.8562,True,7082,True,1,True,True,True,,False
7_9,9,2013592,7084,7101,00:18.4,00:20.1,0,18,1.7,1,2,right_to_left,7,passing_option,50980,C. Ikonomidis,19,CF,51648,J. Hollman,18,LF,1804,Macarthur FC,17.03,-29.51,5,wide_right,2,middle_third,False,20.72,-26.17,5,wide_right,3,attacking_third,False,8_6,7084,,,,3,drawing,0,0,4,5,chaotic,5,chaotic,False,False,4.77,42.15,1,forward,False,False,10.31,1,jogging,2.34,4.49,2.16,21.35,24.96,4.32,4.24,-0.08,30.15,26.54,-3.61,True,True,,False,,,,,,,,,,,,,,,,5.01,1,short,69.07,3,sideway_left,,,,,,,False,4,3,1,2,same_line,2,same_line,1.18,5.01,16.75,-28.36,5,wide_right,2,middle_third,False,18.93,-30.85,5,wide_right,3,attacking_third,False,False,False,,False,False,0.0076,0.6851,0.9229,True,7101,True,2,False,True,True,,False
