event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched
1_0,0,2012607,6900,6918,00:06.0,00:07.8,0,6,1.8,1,2,right_to_left,1,off_ball_run,4,dropping_off,114464,G. Ferreyra,6,RCB,50992,K. Trewin,4,LCB,2380,Melbourne City,-15.25,-6.94,3,center,2,middle_third,False,-22.67,-10.65,4,half_space_right,1,defensive_third,False,8_3,6907,3,drawing,0,0,1,6,direct,15,defending_direct,False,False,8.34,-153.43,2,backward,True,False,16.57,2,running,13.14,15.82,2.68,15.63,11.74,30.88,34.41,3.53,36.87,40.76,3.89,False,False,3,ahead,2,same_line,16.07,18.56,-19.51,8.56,3,center,1,defensive_third,False,-20.56,7.79,3,center,1,defensive_third,False,False,False,,False,False,0.0002,0.9975,0.9768,True,True,0,False,,,,True,10,10,0,True,True,
1_1,1,2012607,7047,7060,00:20.7,00:22.0,0,20,1.3,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,51036,N. Milanovic,17,RW,19052,B. Borrello,19,CF,2902,Western Sydney,-13.88,1.53,3,center,2,middle_third,False,-8.43,5.93,3,center,2,middle_third,False,8_7,7036,3,drawing,0,0,4,1,create,9,medium_block,False,False,6.49,38.92,1,forward,False,False,19.53,2,running,8.14,6.26,-1.89,1.78,3.29,15.66,11.72,-3.94,50.72,49.21,-1.51,True,True,2,same_line,3,ahead,18.34,11.33,-15.11,19.83,2,half_space_left,2,middle_third,False,-12.22,16.61,2,half_space_left,2,middle_third,False,True,True,True,False,True,0.0086,0.6418,0.7654,True,False,0,False,,,,True,4,6,2,True,True,True
1_2,2,2012607,7057,7082,00:21.7,00:24.2,0,21,2.5,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,13542,B. Kraev,16,LW,51036,N. Milanovic,17,RW,2902,Western Sydney,-11.16,26.28,1,wide_left,2,middle_third,False,3.76,24.47,1,wide_left,2,middle_third,False,8_8,7060,3,drawing,0,0,4,1,create,9,medium_block,False,False,14.51,-6.92,1,forward,False,False,21.69,3,hsr,2.6,6.72,4.12,2.71,15.49,13.87,11.73,-2.14,49.79,37.01,-12.78,True,False,2,same_line,2,same_line,21.77,12.4,-9.58,4.57,3,center,2,middle_third,False,1.63,12.25,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0072,0.7305,0.7588,True,False,2,False,,,,False,4,4,0,True,True,
1_3,3,2012607,7057,7082,00:21.7,00:24.2,0,21,2.5,1,1,left_to_right,1,off_ball_run,9,support,19052,B. Borrello,19,CF,51036,N. Milanovic,17,RW,2902,Western Sydney,-13.65,17.03,2,half_space_left,2,middle_third,False,-0.09,10.86,2,half_space_left,2,middle_third,False,8_8,7060,3,drawing,0,0,4,1,create,9,medium_block,False,False,14.4,-24.47,1,forward,False,False,21.67,3,hsr,4.19,2.81,-1.38,2.71,15.49,16.36,15.58,-0.78,49.79,37.01,-12.78,True,True,1,behind,2,same_line,13.11,2.21,-9.58,4.57,3,center,2,middle_third,False,1.63,12.25,2,half_space_left,2,middle_third,False,False,False,,False,False,0.005,0.7892,0.8888,True,True,2,False,,,,True,5,7,2,True,True,
1_4,4,2012607,7066,7082,00:22.6,00:24.2,0,22,1.6,1,1,left_to_right,1,off_ball_run,1,behind,795526,Z. Sapsford,19,CF,51036,N. Milanovic,17,RW,2902,Western Sydney,3.8,10.22,2,half_space_left,2,middle_third,False,13.99,11.16,2,half_space_left,2,middle_third,False,8_8,7060,3,drawing,0,0,4,1,create,9,medium_block,False,False,10.27,5.27,1,forward,False,False,25.65,4,sprinting,2.04,2.22,0.17,5.08,15.49,1.28,1.5,0.22,47.42,37.01,-10.41,True,True,3,ahead,3,ahead,9.94,12.41,-6.01,8.6,3,center,2,middle_third,False,1.63,12.25,2,half_space_left,2,middle_third,False,True,False,,True,True,0.0266,0.4804,0.9205,True,True,2,False,True,True,False,True,3,3,0,True,True,
1_5,5,2012607,7132,7203,00:29.2,00:36.3,0,29,7.1,1,2,right_to_left,1,off_ball_run,1,behind,26095,A. Kuen,19,CF,11891,A. Behich,2,LB,2380,Melbourne City,-15.82,1.99,3,center,2,middle_third,False,19.18,22.59,1,wide_left,3,attacking_third,False,8_10,7151,3,drawing,0,0,5,1,create,9,medium_block,False,False,42.64,30.48,1,forward,True,False,20.26,3,hsr,3.83,3.54,-0.3,5.18,15.82,21.0,-3.36,-24.36,47.32,36.68,-10.64,True,False,3,ahead,3,ahead,18.57,31.41,-28.73,15.34,2,half_space_left,1,defensive_third,False,-11.08,31.0,1,wide_left,2,middle_third,False,False,False,,False,True,0.0125,0.3761,0.9101,True,True,1,False,False,True,True,True,0,8,8,True,True,
1_6,6,2012607,7139,7164,00:29.9,00:32.4,0,29,2.5,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,159941,M. Tilio,16,LW,11891,A. Behich,2,LB,2380,Melbourne City,-7.73,19.57,2,half_space_left,2,middle_third,False,1.67,29.95,1,wide_left,2,middle_third,False,8_10,7151,3,drawing,0,0,5,1,create,9,medium_block,False,False,13.96,47.84,3,sideway_left,True,False,,,,8.77,9.35,0.58,4.5,6.99,12.23,5.32,-6.91,48.0,45.51,-2.49,False,False,3,ahead,3,ahead,20.62,25.29,-28.35,19.61,2,half_space_left,1,defensive_third,False,-23.46,27.09,1,wide_left,1,defensive_third,False,False,False,,False,True,0.0022,0.4934,0.7295,True,True,1,False,,,,True,4,5,1,True,True,
1_7,7,2012607,7299,7321,00:45.9,00:48.1,0,45,2.2,1,2,right_to_left,1,off_ball_run,2,coming_short,771855,A. Lopane,14,RM,114464,G. Ferreyra,6,RCB,2380,Melbourne City,-9.56,-14.68,4,half_space_right,2,middle_third,False,-16.9,-21.13,5,wide_right,2,middle_third,False,8_15,7303,3,drawing,0,0,6,0,build_up,10,high_block,False,False,9.83,-138.69,2,backward,True,False,16.02,2,running,8.93,4.34,-4.59,1.64,1.25,11.2,18.15,6.95,50.86,51.25,0.39,True,True,3,ahead,3,ahead,37.53,28.83,-46.71,-19.99,4,half_space_right,1,defensive_third,False,-45.06,-27.33,5,wide_right,1,defensive_third,False,False,False,,False,False,0.0001,0.8011,0.7387,True,False,1,False,,,,False,5,5,0,True,True,
1_8,8,2012607,7320,7340,00:48.0,00:50.0,0,48,2.0,1,2,right_to_left,1,off_ball_run,7,pulling_wide,159945,M. Caputo,19,CF,114464,G. Ferreyra,6,RCB,2380,Melbourne City,-4.18,-10.24,4,half_space_right,2,middle_third,False,-5.97,-20.7,5,wide_right,2,middle_third,False,8_15,7303,3,drawing,0,0,6,0,build_up,10,high_block,False,False,10.64,-99.71,4,sideway_right,True,False,18.94,2,running,5.11,3.81,-1.3,1.21,1.64,5.39,7.61,2.22,51.29,50.86,-0.43,True,True,3,ahead,3,ahead,44.36,33.09,-45.19,-27.15,5,wide_right,1,defensive_third,False,-38.53,-26.61,5,wide_right,1,defensive_third,False,True,True,True,False,True,0.0005,0.5577,0.4656,False,False,1,False,,,,False,3,3,0,True,True,True
1_9,9,2012607,7337,7350,00:49.7,00:51.0,0,49,1.3,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,22937,Y. Cohen,17,RW,159945,M. Caputo,19,CF,2380,Melbourne City,-5.55,-29.54,5,wide_right,2,middle_third,False,1.86,-28.4,5,wide_right,2,middle_third,False,8_16,7340,3,drawing,0,0,7,1,create,9,medium_block,False,False,6.9,8.75,1,forward,False,False,20.86,3,hsr,3.04,3.94,0.9,1.52,2.64,7.07,0.78,-6.29,50.98,49.86,-1.12,False,False,2,same_line,3,ahead,10.18,8.37,-5.66,-19.36,4,half_space_right,2,middle_third,False,-4.73,-23.24,5,wide_right,2,middle_third,False,True,False,,False,False,0.0038,0.6789,0.9843,True,True,0,False,,,,True,1,2,1,True,True,
