event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched
1_0,0,2006289,28,42,00:01.8,00:03.2,0,1,1.4,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,560983,A. Burke-Gilroy,7,RWB,51002,J. O'Shea,12,LM,1802,Brisbane FC,5.0,-30.42,5,wide_right,2,middle_third,False,11.2,-30.01,5,wide_right,2,middle_third,False,8_1,24,3,drawing,0,0,0,1,create,9,medium_block,False,False,6.22,3.78,1,forward,False,False,15.91,2,running,13.0,11.0,-2.01,22.31,24.41,17.31,13.21,-4.1,30.19,28.09,-2.1,False,False,3,ahead,3,ahead,38.82,42.17,-15.37,2.63,3,center,2,middle_third,False,-14.26,3.61,3,center,2,middle_third,False,False,False,,False,False,0.0011,0.6708,0.6344,True,False,0,False,,,,True,5,8,3,True,True,
1_1,1,2006289,60,85,00:05.0,00:07.5,0,5,2.5,1,2,right_to_left,1,off_ball_run,9,support,560898,L. Zabala,4,LCB,51002,J. O'Shea,12,LM,1802,Brisbane FC,-11.05,24.39,1,wide_left,2,middle_third,False,0.14,28.18,1,wide_left,2,middle_third,False,8_1,24,3,drawing,0,0,0,1,create,9,medium_block,False,False,11.42,18.71,1,forward,False,False,17.0,2,running,17.91,13.83,-4.07,23.3,26.65,34.35,26.51,-7.84,29.2,25.85,-3.35,False,False,1,behind,1,behind,16.42,13.16,-6.8,8.53,3,center,2,middle_third,False,4.54,15.78,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0008,0.9868,0.8606,True,False,0,False,,,,True,9,10,1,True,True,
1_2,2,2006289,91,98,00:08.1,00:08.8,0,8,0.7,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,37087,Asumah Abubakar,19,CF,560986,K. Jelacic,3,LWB,1802,Brisbane FC,21.01,19.69,2,half_space_left,3,attacking_third,False,23.87,20.5,1,wide_left,3,attacking_third,False,8_2,96,3,drawing,0,0,0,1,create,9,medium_block,False,False,2.57,15.81,1,forward,False,False,15.34,2,running,4.22,3.7,-0.51,28.0,29.52,6.99,5.65,-1.34,24.5,22.98,-1.52,True,True,2,same_line,3,ahead,12.77,13.42,18.9,32.28,1,wide_left,3,attacking_third,False,18.35,32.73,1,wide_left,3,attacking_third,False,False,False,,False,True,0.0103,0.497,0.6852,True,True,0,False,,,,True,4,4,0,True,True,
1_3,3,2006289,128,139,00:11.8,00:12.9,0,11,1.1,1,2,right_to_left,1,off_ball_run,4,dropping_off,69111,H. Bility,6,RCB,998558,A. Ludwik,5,CB,1802,Brisbane FC,-12.64,-0.18,3,center,2,middle_third,False,-16.98,-1.92,3,center,2,middle_third,False,8_4,135,3,drawing,0,0,0,1,create,9,medium_block,False,False,4.26,-158.15,2,backward,False,False,15.27,2,running,15.99,8.04,-7.95,23.56,19.58,36.2,36.56,0.36,28.94,32.92,3.98,False,False,2,same_line,1,behind,22.1,22.78,-12.59,21.92,1,wide_left,2,middle_third,False,-13.89,20.65,1,wide_left,2,middle_third,False,True,True,True,False,False,0.0002,0.996,0.9558,True,True,0,False,,,,True,10,10,0,True,True,True
1_4,4,2006289,149,177,00:13.9,00:16.7,0,13,2.8,1,2,right_to_left,1,off_ball_run,4,dropping_off,560983,A. Burke-Gilroy,7,RWB,69111,H. Bility,6,RCB,1802,Brisbane FC,5.1,-24.48,5,wide_right,2,middle_third,False,-7.41,-29.44,5,wide_right,2,middle_third,False,8_5,163,3,drawing,0,0,1,0,build_up,10,high_block,False,False,13.66,-158.37,2,backward,False,False,17.65,2,running,18.07,15.44,-2.63,16.72,11.45,11.62,18.86,7.24,35.78,41.05,5.27,False,False,3,ahead,3,ahead,33.22,30.69,-20.63,-3.47,3,center,1,defensive_third,False,-23.11,-3.07,3,center,1,defensive_third,False,False,False,,False,False,0.0004,0.9544,0.7523,True,True,0,False,,,,True,6,6,0,True,True,
1_5,5,2006289,187,207,00:17.7,00:19.7,0,17,2.0,1,2,right_to_left,1,off_ball_run,4,dropping_off,560898,L. Zabala,4,LCB,998558,A. Ludwik,5,CB,1802,Brisbane FC,-20.2,24.1,1,wide_left,1,defensive_third,False,-27.78,29.53,1,wide_left,1,defensive_third,False,8_6,195,3,drawing,0,0,2,6,direct,15,defending_direct,False,False,9.34,144.38,2,backward,False,False,16.7,2,running,11.29,13.4,2.11,9.57,7.28,29.77,35.06,5.29,42.93,45.22,2.29,False,False,3,ahead,2,same_line,12.88,11.84,-27.05,13.19,2,half_space_left,1,defensive_third,False,-30.26,17.95,2,half_space_left,1,defensive_third,False,False,False,,False,False,0.0001,0.993,0.983,True,True,0,False,,,,True,10,9,-1,True,True,
1_6,6,2006289,215,238,00:20.5,00:22.8,0,20,2.3,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,560901,H. Hore,16,LW,998558,A. Ludwik,5,CB,1802,Brisbane FC,-0.04,20.17,1,wide_left,2,middle_third,False,11.55,20.92,1,wide_left,2,middle_third,False,8_6,195,3,drawing,0,0,2,6,direct,15,defending_direct,False,False,11.5,3.7,1,forward,False,False,17.94,2,running,2.55,1.43,-1.12,7.46,15.24,7.5,3.69,-3.81,45.04,37.26,-7.78,True,True,3,ahead,3,ahead,29.57,35.81,-29.61,19.92,2,half_space_left,1,defensive_third,False,-24.24,19.77,2,half_space_left,1,defensive_third,False,True,True,False,False,True,0.002,0.3978,0.8918,True,True,1,False,,,,True,3,4,1,True,True,True
1_7,7,2006289,218,225,00:20.8,00:21.5,0,20,0.7,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,560986,K. Jelacic,3,LWB,998558,A. Ludwik,5,CB,1802,Brisbane FC,-0.38,31.14,1,wide_left,2,middle_third,False,2.75,30.58,1,wide_left,2,middle_third,False,8_6,195,3,drawing,0,0,2,6,direct,15,defending_direct,False,False,2.72,-10.14,1,forward,False,False,16.24,2,running,8.17,7.01,-1.16,7.94,10.44,8.32,7.69,-0.63,44.56,42.06,-2.5,False,False,3,ahead,3,ahead,30.84,32.62,-29.29,20.41,1,wide_left,1,defensive_third,False,-28.35,20.74,1,wide_left,1,defensive_third,False,False,False,,False,True,0.0027,0.3674,0.9459,True,True,1,False,,,,True,4,4,0,True,True,
1_8,8,2006289,466,473,00:45.6,00:46.3,0,45,0.7,1,2,right_to_left,1,off_ball_run,9,support,560986,K. Jelacic,3,LWB,560901,H. Hore,16,LW,1802,Brisbane FC,28.54,32.87,1,wide_left,3,attacking_third,False,31.49,33.03,1,wide_left,3,attacking_third,False,8_13,434,3,drawing,0,0,5,2,finish,8,low_block,False,False,2.53,3.1,1,forward,False,False,15.16,2,running,7.0,3.85,-3.15,40.69,43.72,12.15,12.23,0.08,11.81,8.78,-3.03,False,False,1,behind,1,behind,12.74,12.69,40.78,29.33,1,wide_left,3,attacking_third,False,43.87,30.25,1,wide_left,3,attacking_third,False,True,True,True,False,False,0.0053,0.9286,0.979,True,False,0,False,,,,True,6,6,0,True,True,True
1_9,9,2006289,504,525,00:49.4,00:51.5,0,49,2.1,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,560986,K. Jelacic,3,LWB,37087,Asumah Abubakar,19,CF,1802,Brisbane FC,37.74,29.99,1,wide_left,3,attacking_third,False,38.15,19.64,2,half_space_left,3,attacking_third,True,8_15,505,3,drawing,0,0,5,2,finish,8,low_block,False,False,10.3,-87.73,4,sideway_right,False,True,18.19,2,running,1.09,2.41,1.31,42.03,37.87,4.29,-0.28,-4.57,10.47,14.63,4.16,True,False,2,same_line,3,ahead,4.9,7.5,37.27,25.11,1,wide_left,3,attacking_third,False,31.93,23.83,1,wide_left,3,attacking_third,False,False,False,,True,True,0.0427,0.4546,0.7389,True,True,0,True,,,,True,0,4,4,True,True,
1_10,10,2006289,865,872,01:25.5,01:26.2,1,25,0.7,1,1,left_to_right,1,off_ball_run,4,dropping_off,26766,B. Vriends,6,RCB,809759,P. Kikianis,4,LCB,866,Adelaide United,-31.53,-18.22,4,half_space_right,1,defensive_third,False,-34.49,-18.28,4,half_space_right,1,defensive_third,False,8_20,832,3,drawing,0,0,6,0,build_up,10,high_block,False,False,2.56,-178.84,2,backward,False,False,15.22,2,running,11.73,12.71,0.98,1.33,1.0,32.86,35.49,2.63,51.17,51.5,0.33,False,False,3,ahead,2,same_line,25.66,25.94,-36.64,6.93,3,center,1,defensive_third,False,-36.99,7.54,3,center,1,defensive_third,False,False,False,,False,False,0.0001,0.9963,0.7429,True,False,0,False,,,,True,9,9,0,True,True,
1_11,11,2006289,1019,1046,01:40.9,01:43.6,1,40,2.7,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,50959,S. Mauk,15,AM,23925,R. Kitto,2,LB,866,Adelaide United,-11.51,12.98,2,half_space_left,2,middle_third,False,0.52,19.06,2,half_space_left,2,middle_third,False,8_25,1033,3,drawing,0,0,7,1,create,9,medium_block,False,False,13.08,26.81,1,forward,False,False,17.89,2,running,4.32,3.17,-1.16,5.32,11.85,16.83,11.33,-5.5,47.18,40.65,-6.53,True,True,3,ahead,3,ahead,19.32,15.46,-17.53,31.34,1,wide_left,1,defensive_third,False,-11.21,29.13,1,wide_left,2,middle_third,False,False,False,,False,True,0.0092,0.6053,0.6921,True,True,1,False,,,,True,5,5,0,True,True,
