index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,team_in_possession_id,attacking_side,team_in_possession_shortname,n_player_possessions_in_phase,team_possession_loss_in_phase,team_possession_lead_to_goal,team_possession_lead_to_shot,team_in_possession_phase_type,team_in_possession_phase_type_id,team_out_of_possession_phase_type,team_out_of_possession_phase_type_id,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,team_in_possession_width_start,team_in_possession_width_end,team_in_possession_length_start,team_in_possession_length_end,team_out_of_possession_width_start,team_out_of_possession_width_end,team_out_of_possession_length_start,team_out_of_possession_length_end
0,2009994,27,91,00:01.7,00:08.1,0,1,6.4,1,2,1804,right_to_left,Macarthur FC,3,True,False,False,create,1,medium_block,9,-2.42,-0.75,3,center,2,middle_third,False,17.24,23.01,1,wide_left,2,middle_third,False,57.24,42.25,39.57,59.27,43.82,39.57,39.82,54.8
1,2009994,91,108,00:08.1,00:09.8,0,8,1.7,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,chaotic,5,chaotic,5,-17.01,-22.76,5,wide_right,2,middle_third,False,0.11,-25.05,5,wide_right,2,middle_third,False,39.4,39.95,54.87,57.39,41.68,36.59,59.33,58.11
2,2009994,623,664,01:01.3,01:05.4,1,1,4.1,1,2,1804,right_to_left,Macarthur FC,2,True,False,False,direct,6,defending_direct,15,-23.71,21.99,1,wide_left,1,defensive_third,False,23.6,27.66,1,wide_left,3,attacking_third,False,33.87,25.79,50.36,59.82,25.55,25.61,41.69,46.87
3,2009994,664,684,01:05.4,01:07.4,1,5,2.0,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,chaotic,5,chaotic,5,-23.54,-27.57,5,wide_right,1,defensive_third,False,-9.5,-23.3,5,wide_right,2,middle_third,False,25.59,24.61,46.81,45.51,25.69,25.67,59.79,57.51
4,2009994,684,709,01:07.4,01:09.9,1,7,2.5,1,2,1804,right_to_left,Macarthur FC,1,False,False,False,chaotic,5,chaotic,5,8.92,23.32,1,wide_left,2,middle_third,False,7.76,17.19,2,half_space_left,2,middle_third,False,25.62,25.05,57.38,54.83,24.54,23.88,45.45,45.85
5,2009994,1027,1056,01:41.7,01:44.6,1,41,2.9,1,2,1804,right_to_left,Macarthur FC,1,True,False,False,create,1,medium_block,9,18.19,14.56,2,half_space_left,3,attacking_third,False,45.91,-6.23,3,center,3,attacking_third,True,34.37,28.62,55.91,64.56,22.26,13.99,27.64,29.06
6,2009994,1056,1066,01:44.6,01:45.6,1,44,1.0,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,chaotic,5,chaotic,5,-45.69,6.63,3,center,1,defensive_third,False,-35.01,17.74,2,half_space_left,1,defensive_third,False,13.64,12.4,29.04,29.14,28.48,28.08,64.75,65.28
7,2009994,1220,1295,02:01.0,02:08.5,2,1,7.5,1,2,1804,right_to_left,Macarthur FC,3,False,False,False,create,1,medium_block,9,,,2,half_space_left,2,middle_third,False,-10.75,15.69,2,half_space_left,2,middle_third,False,,58.92,,50.9,,38.46,,47.63
8,2009994,1295,1325,02:08.5,02:11.5,2,8,3.0,1,2,1804,right_to_left,Macarthur FC,1,True,False,False,direct,6,defending_direct,15,-9.88,15.98,2,half_space_left,2,middle_third,False,24.57,20.46,1,wide_left,3,attacking_third,False,58.8,46.95,50.91,60.41,38.64,36.36,47.66,48.66
9,2009994,1325,1370,02:11.5,02:16.0,2,11,4.5,1,1,1802,left_to_right,Brisbane FC,2,True,False,False,chaotic,5,chaotic,5,-24.67,-20.41,5,wide_right,1,defensive_third,False,3.16,-21.41,5,wide_right,2,middle_third,False,36.0,34.81,48.67,47.42,46.5,35.37,60.65,56.66
