event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched
1_0,0,1996434,147,170,00:13.7,00:16.0,0,13,2.3,1,2,right_to_left,1,off_ball_run,2,coming_short,795507,L. Bayliss,14,RM,735578,M. Natta,4,LCB,1805,Newcastle,-15.1,9.55,2,half_space_left,2,middle_third,False,-13.1,20.52,1,wide_left,2,middle_third,False,8_3,154,3,drawing,0,0,3,6,direct,15,defending_direct,False,False,10.74,79.67,3,sideway_left,True,False,17.36,2,running,4.72,5.13,0.41,12.45,11.39,27.55,24.49,-3.06,40.05,41.11,1.06,True,True,3,ahead,3,ahead,13.64,8.43,-22.22,21.19,1,wide_left,1,defensive_third,False,-18.36,27.11,1,wide_left,1,defensive_third,False,False,False,,False,False,0.001,0.9731,0.8607,True,True,0,False,,,,True,8,8,0,True,True,
1_1,1,1996434,199,215,00:18.9,00:20.5,0,18,1.6,1,1,left_to_right,1,off_ball_run,4,dropping_off,23930,S. Roux,8,RB,10549,T. Sainsbury,6,RCB,870,CC Mariners,-10.03,-29.1,5,wide_right,2,middle_third,False,-17.0,-28.39,5,wide_right,2,middle_third,False,8_4,197,3,drawing,0,0,4,5,chaotic,5,chaotic,False,False,7.03,174.18,2,backward,False,False,15.75,2,running,8.29,9.93,1.65,20.06,13.51,30.09,30.51,0.42,32.44,38.99,6.55,False,False,3,ahead,3,ahead,19.74,15.44,-24.0,-15.16,4,half_space_right,1,defensive_third,False,-26.66,-16.35,4,half_space_right,1,defensive_third,False,False,False,,False,False,0.0003,0.9113,0.8164,True,False,0,False,,,,False,7,7,0,True,True,
1_2,2,1996434,433,465,00:42.3,00:45.5,0,42,3.2,1,2,right_to_left,1,off_ball_run,2,coming_short,795507,L. Bayliss,14,RM,735574,K. Grozos,6,RCB,1805,Newcastle,-16.2,-8.3,3,center,2,middle_third,False,-29.1,-16.71,4,half_space_right,1,defensive_third,False,8_6,454,3,drawing,0,0,6,0,build_up,10,high_block,False,False,15.43,-146.9,2,backward,True,False,17.4,2,running,10.95,6.44,-4.51,9.49,0.63,25.69,29.73,4.04,43.01,51.87,8.86,True,True,3,ahead,3,ahead,24.39,15.31,-35.19,-23.61,5,wide_right,1,defensive_third,False,-37.92,-29.22,5,wide_right,1,defensive_third,False,False,False,,False,False,0.0002,0.8811,0.818,True,True,0,False,,,,True,9,9,0,True,True,
1_3,3,1996434,561,580,00:55.1,00:57.0,0,55,1.9,1,1,left_to_right,1,off_ball_run,4,dropping_off,23930,S. Roux,8,RB,795510,B. Kaltak,4,LCB,870,CC Mariners,2.57,5.17,3,center,2,middle_third,False,-3.16,-1.21,3,center,2,middle_third,False,8_10,558,3,drawing,0,0,10,1,create,9,medium_block,False,False,8.31,-131.93,4,sideway_right,False,False,16.44,2,running,6.74,12.24,5.5,32.78,27.96,30.21,31.12,0.91,19.72,24.54,4.82,False,False,1,behind,1,behind,15.48,15.44,7.13,19.96,2,half_space_left,2,middle_third,False,2.88,13.0,2,half_space_left,2,middle_third,False,True,True,True,False,False,0.0008,0.9915,0.9717,True,True,1,False,,,,True,10,9,-1,True,True,True
1_4,4,1996434,568,579,00:55.8,00:56.9,0,55,1.1,1,1,left_to_right,1,off_ball_run,4,dropping_off,10549,T. Sainsbury,6,RCB,795510,B. Kaltak,4,LCB,870,CC Mariners,-4.24,14.26,2,half_space_left,2,middle_third,False,-7.63,10.56,2,half_space_left,2,middle_third,False,8_10,558,3,drawing,0,0,10,1,create,9,medium_block,False,False,4.63,-132.5,4,sideway_right,False,False,16.07,2,running,7.08,7.81,0.72,30.9,28.18,35.14,35.81,0.67,21.6,24.32,2.72,False,False,1,behind,1,behind,10.56,11.14,5.92,17.15,2,half_space_left,2,middle_third,False,3.18,13.24,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0008,0.995,0.9004,True,True,1,False,,,,True,10,10,0,True,True,
1_5,5,1996434,579,605,00:56.9,00:59.5,0,56,2.6,1,1,left_to_right,1,off_ball_run,2,coming_short,923864,H. Eames,14,RM,23930,S. Roux,8,RB,870,CC Mariners,10.33,12.64,2,half_space_left,2,middle_third,False,7.32,1.35,3,center,2,middle_third,False,8_11,592,3,drawing,0,0,10,1,create,9,medium_block,False,False,11.72,-104.93,4,sideway_right,False,True,16.17,2,running,6.0,5.57,-0.43,28.18,24.86,17.85,17.54,-0.31,24.32,27.64,3.32,True,True,3,ahead,3,ahead,18.95,13.39,-3.01,-0.82,3,center,2,middle_third,False,-3.41,-6.66,3,center,2,middle_third,False,False,False,,False,False,0.0021,0.9616,0.8217,True,True,1,False,,,,False,8,7,-1,True,True,
1_6,6,1996434,586,594,00:57.6,00:58.4,0,57,0.8,1,1,left_to_right,1,off_ball_run,4,dropping_off,795510,B. Kaltak,4,LCB,23930,S. Roux,8,RB,870,CC Mariners,0.69,12.08,2,half_space_left,2,middle_third,False,-2.67,11.58,2,half_space_left,2,middle_third,False,8_11,592,3,drawing,0,0,10,1,create,9,medium_block,False,False,3.4,-171.54,2,backward,False,False,15.27,2,running,3.12,10.41,7.29,26.86,25.79,26.17,28.46,2.29,25.64,26.71,1.07,True,False,3,ahead,2,same_line,16.03,17.05,-3.67,-3.35,3,center,2,middle_third,False,-3.86,-5.43,3,center,2,middle_third,False,True,True,True,False,False,0.0003,0.9959,0.9315,True,False,1,False,,,,False,10,9,-1,True,True,True
1_7,7,1996434,650,675,01:04.0,01:06.5,1,4,2.5,1,1,left_to_right,1,off_ball_run,4,dropping_off,23930,S. Roux,8,RB,10549,T. Sainsbury,6,RCB,870,CC Mariners,-2.67,-18.34,4,half_space_right,2,middle_third,False,-13.55,-25.22,5,wide_right,2,middle_third,False,8_13,659,3,drawing,0,0,10,1,create,9,medium_block,False,False,12.81,-147.69,2,backward,True,False,18.88,2,running,7.77,11.66,3.89,19.64,16.15,22.31,29.7,7.39,32.86,36.35,3.49,False,False,3,ahead,3,ahead,20.5,17.86,-16.25,-2.98,3,center,2,middle_third,False,-20.01,-8.57,3,center,1,defensive_third,False,False,False,,False,False,0.0002,0.9956,0.9511,True,True,2,False,,,,True,9,9,0,True,True,
1_8,8,1996434,652,674,01:04.2,01:06.4,1,4,2.2,1,1,left_to_right,1,off_ball_run,2,coming_short,923864,H. Eames,14,RM,10549,T. Sainsbury,6,RCB,870,CC Mariners,0.96,-5.21,3,center,2,middle_third,False,-7.48,-11.93,4,half_space_right,2,middle_third,False,8_13,659,3,drawing,0,0,10,1,create,9,medium_block,False,False,10.79,-141.47,2,backward,True,False,17.5,2,running,4.8,1.86,-2.94,19.38,16.26,18.42,23.74,5.32,33.12,36.24,3.12,True,True,3,ahead,3,ahead,17.44,12.88,-16.39,-3.45,3,center,2,middle_third,False,-19.9,-8.5,3,center,1,defensive_third,False,False,False,,False,False,0.0007,0.9756,0.6219,True,True,2,False,,,,False,9,7,-2,True,True,
1_9,9,1996434,655,673,01:04.5,01:06.3,1,4,1.8,1,1,left_to_right,1,off_ball_run,2,coming_short,795508,H. Steele,12,LM,10549,T. Sainsbury,6,RCB,870,CC Mariners,-0.98,7.94,3,center,2,middle_third,False,-6.81,1.9,3,center,2,middle_third,False,8_13,659,3,drawing,0,0,10,1,create,9,medium_block,False,False,8.46,-133.99,4,sideway_right,False,False,16.79,2,running,6.23,10.88,4.64,18.96,16.38,19.94,23.19,3.25,33.54,36.12,2.58,True,True,3,ahead,3,ahead,19.89,16.55,-16.78,-4.15,3,center,2,middle_third,False,-19.77,-8.4,3,center,1,defensive_third,False,True,True,True,False,False,0.0006,0.8233,0.25,False,False,2,False,,,,False,8,8,0,True,True,True
