event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_0,0,2017382,6525,6525,00:00.5,00:00.5,0,0,0.0,1,2,right_to_left,8,player_possession,,,771855,A. Lopane,11,RDM,,,,,2380,Melbourne City,0.04,-0.1,3,center,2,middle_third,False,0.04,-0.1,3,center,2,middle_third,False,,,,,,3,drawing,0,0,0,1,True,False,True,True,2,False,1,create,9,medium_block,6,direct,15,defending_direct,,,,,,,,,False,False,0.0,-162.18,2,backward,,,,,,8.28,8.28,0.0,21.3,21.3,21.26,21.26,0.0,31.2,31.2,0.0,True,True,13,unknown,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,,,50992,K. Trewin,4,LCB,-19.78,8.03,3,center,1,defensive_third,False,-20.04,7.46,3,center,1,defensive_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,24.59,2,medium,151.8,2,backward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,True,True,,True,False
8_1,1,2017382,6543,6555,00:02.3,00:03.5,0,2,1.2,1,2,right_to_left,8,player_possession,,,50992,K. Trewin,4,LCB,,,,,2380,Melbourne City,-20.04,7.46,3,center,1,defensive_third,False,-19.62,5.66,3,center,1,defensive_third,False,,,,,,3,drawing,0,0,1,1,False,True,True,True,1,True,6,direct,15,defending_direct,5,chaotic,5,chaotic,1,create,9,medium_block,,,,,False,False,1.89,-76.87,4,sideway_right,,,5.62,1,jogging,13.95,8.42,-5.53,19.44,20.79,39.48,40.41,0.93,33.06,31.71,-1.35,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,151.8,2,backward,24.59,2,medium,1,successful,7_3,True,159945,M. Caputo,19,CF,17.01,-9.26,4,half_space_right,2,middle_third,False,24.13,-11.27,4,half_space_right,3,attacking_third,False,0.6365,True,0.005,False,4,1,3,1,2,0,4,0,0,2,2,3,4,3,4,9,9,True,442,3,True,,,True,,,False,,,2,second_last,1,through,39.55,3,long,-22.16,1,forward,30.7,3,long,-21.22,1,forward,True,10,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,True,True,False
7_0,2,2017382,6543,6553,00:02.3,00:03.3,0,2,1.0,1,2,right_to_left,7,passing_option,,,114464,G. Ferreyra,6,RCB,50992,K. Trewin,4,LCB,2380,Melbourne City,-16.61,-10.01,4,half_space_right,2,middle_third,False,-14.34,-10.78,4,half_space_right,2,middle_third,False,8_1,6543,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,2.4,-18.74,1,forward,False,False,8.71,1,jogging,11.85,9.38,-2.46,19.44,20.31,36.05,34.65,-1.4,33.06,32.19,-0.87,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442,3,False,,,False,,,False,,,,,,,17.83,2,medium,-78.32,4,sideway_right,,,,,,,True,10,10,0,3,ahead,3,ahead,17.8,17.63,-20.04,7.46,3,center,1,defensive_third,False,-19.81,5.98,3,center,1,defensive_third,False,False,False,,False,False,0.0002,0.9965,0.954,True,6544,True,,,,,,,3,True,,,,True,True,,,False
1_0,3,2017382,6543,6565,00:02.3,00:04.5,0,2,2.2,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,22937,Y. Cohen,17,RW,50992,K. Trewin,4,LCB,2380,Melbourne City,7.22,-29.86,5,wide_right,2,middle_third,False,18.17,-29.17,5,wide_right,3,attacking_third,False,8_1,6543,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,10.98,3.61,1,forward,False,False,17.87,2,running,8.4,6.24,-2.16,19.44,23.32,12.22,5.15,-7.07,33.06,29.18,-3.88,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,46.22,48.87,-20.04,7.46,3,center,1,defensive_third,False,-17.66,4.07,3,center,1,defensive_third,False,False,False,,False,True,0.0017,0.6447,0.9737,True,,True,0,False,,,,True,,,4,7,3,True,True,,,
7_1,4,2017382,6544,6555,00:02.4,00:03.5,0,2,1.1,1,2,right_to_left,7,passing_option,,,51051,C. Talbot,8,RB,50992,K. Trewin,4,LCB,2380,Melbourne City,-9.91,-25.01,5,wide_right,2,middle_third,False,-7.69,-25.43,5,wide_right,2,middle_third,False,8_1,6543,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,1.97,-10.71,1,forward,False,False,7.51,1,jogging,19.65,18.43,-1.22,19.41,20.79,29.32,28.48,-0.84,33.09,31.71,-1.38,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442,3,True,2,around,False,,,False,,,1,first,2,around,33.46,3,long,-69.86,4,sideway_right,,,,,,,True,10,8,2,3,ahead,3,ahead,33.93,33.3,-20.05,7.37,3,center,1,defensive_third,False,-19.62,5.66,3,center,1,defensive_third,False,False,False,,False,False,0.0003,0.7937,0.8472,True,6553,True,,,,,,,3,True,,,,True,True,,,False
7_2,5,2017382,6545,6555,00:02.5,00:03.5,0,2,1.0,1,2,right_to_left,7,passing_option,,,22937,Y. Cohen,17,RW,50992,K. Trewin,4,LCB,2380,Melbourne City,8.08,-29.76,5,wide_right,2,middle_third,False,13.1,-29.52,5,wide_right,2,middle_third,False,8_1,6543,1_0,8,run_ahead_of_the_ball,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,5.03,2.74,1,forward,False,False,18.09,2,running,8.15,8.03,-0.12,19.4,20.79,11.32,7.69,-3.63,33.1,31.71,-1.39,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442,3,True,1,through,True,2,around,False,,,2,second_last,2,around,48.04,3,long,-47.07,4,sideway_right,,,,,,,True,10,5,5,3,ahead,3,ahead,46.51,48.04,-20.06,7.27,3,center,1,defensive_third,False,-19.62,5.66,3,center,1,defensive_third,False,False,False,,False,True,0.0017,0.6447,0.9737,True,6555,True,,,,,,,3,True,,,,True,True,,,False
7_3,6,2017382,6553,6555,00:03.3,00:03.5,0,3,0.2,1,2,right_to_left,7,passing_option,,,159945,M. Caputo,19,CF,50992,K. Trewin,4,LCB,2380,Melbourne City,16.62,-8.92,3,center,2,middle_third,False,17.01,-9.26,4,half_space_right,2,middle_third,False,8_1,6543,,,,3,drawing,0,0,1,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,0.96,-46.33,4,sideway_right,True,False,,,,4.01,1.04,-2.96,20.31,20.79,3.69,3.78,0.09,32.19,31.71,-0.48,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442,3,True,1,through,True,1,through,False,,,2,second_last,1,through,39.55,3,long,-22.16,1,forward,30.7,3,long,-21.22,1,forward,True,10,4,6,3,ahead,3,ahead,39.36,39.55,-19.81,5.98,3,center,1,defensive_third,False,-19.62,5.66,3,center,1,defensive_third,False,True,True,False,False,True,0.005,0.6365,0.812,True,6555,False,,,,,,,3,True,,,,True,True,,True,True
8_2,7,2017382,6602,6602,00:08.2,00:08.2,0,8,0.0,1,1,left_to_right,8,player_possession,,,795520,T. Russell,8,RB,,,,,1803,Western United,-31.47,-8.38,3,center,1,defensive_third,False,-31.47,-8.38,3,center,1,defensive_third,False,,,,,,3,drawing,0,0,2,1,True,False,False,True,2,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,15,defending_direct,6,direct,,,,,False,False,0.0,-95.36,4,sideway_right,,,11.67,1,jogging,2.04,2.04,0.0,5.25,5.25,36.72,36.72,0.0,47.25,47.25,0.0,False,False,4,recovery,1,pass,True,False,False,False,True,False,False,,,,,,,1,successful,,,795527,M. Grimaldi,17,RW,-17.82,-9.98,4,half_space_right,1,defensive_third,False,-22.81,-15.21,4,half_space_right,1,defensive_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,13.28,1,short,15.87,1,forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,,True,False
1_1,8,2017382,6614,6628,00:09.4,00:10.8,0,9,1.4,1,1,left_to_right,1,off_ball_run,9,support,795520,T. Russell,8,RB,795527,M. Grimaldi,17,RW,1803,Western United,-30.7,-12.75,4,half_space_right,1,defensive_third,False,-29.52,-19.19,4,half_space_right,1,defensive_third,False,8_3,6616,,,,3,drawing,0,0,2,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,6.56,-79.62,4,sideway_right,False,False,16.82,2,running,2.16,7.02,4.86,3.47,3.39,34.17,32.91,-1.26,49.03,49.11,0.08,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,behind,1,behind,8.24,8.27,-22.63,-14.42,4,half_space_right,1,defensive_third,False,-21.26,-19.52,4,half_space_right,1,defensive_third,False,False,False,,False,False,0.0002,0.7878,0.7386,True,,True,0,False,,,,True,,,10,8,-2,True,True,,,
8_3,9,2017382,6616,6627,00:09.6,00:10.7,0,9,1.1,1,1,left_to_right,8,player_possession,,,795527,M. Grimaldi,17,RW,,,,,1803,Western United,-22.81,-15.21,4,half_space_right,1,defensive_third,False,-21.44,-19.17,4,half_space_right,1,defensive_third,False,,,,,,3,drawing,0,0,2,2,False,True,True,False,2,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,15,defending_direct,6,direct,,,,,False,False,3.86,-70.92,4,sideway_right,False,False,13.93,1,jogging,5.78,1.19,-4.59,3.31,3.31,26.12,24.75,-1.37,49.19,49.19,0.0,True,True,1,pass_reception,5,possession_loss,False,False,True,False,False,False,False,15.87,1,forward,13.28,1,short,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,True,True,True,,False
